repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
perilouswithadollarsign/cstrike15_src,37,155,1.9,144,1621,755203,3322945
freeorion/freeorion,37,185,5,604,6050,22889,185654
danoon2/Boxedwine,37,548,2.5,349,2442,131680,950641
cycfi/q,37,1,5.9,44,408,3344,14696
anrieff/libcpuid,37,48,4.9,8,95,2199,7409
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
pytorch/glow,36,0,6.7,383,4328,44567,230974
peng-zhihui/Peak,36,0,1.8,36,174,65596,605842
openbsd/src,36,290,3,153,3326,3452839,17197410
lfortran/lfortran,36,0,5.9,45,642,8011,108833
larryli/PuTTY,36,0,3.5,266,2631,35590,137231
keystone-engine/keystone,36,746,4.4,153,2429,27442,105217
chjj/mako,36,1100,4.1,144,2371,13113,250266
athena-team/athena,36,362,5.9,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3,265,2636,47552,167872
zdzhaoyong/GSLAM,35,7,4.4,15,372,17465,56697
wjakob/nori,35,0,3.8,145,2057,1494,4099
wez/atomicparsley,35,189,4.3,47,236,3515,19968
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,-1,5.5,260,816,15046,82491
koute/bytehound,35,87,1.1,164,1345,10138,56130
karlstav/cava,35,22,5.7,14,50,582,4568
i2Nav-WHU/KF-GINS,35,617,3.8,102,2348,99082,343102
eteran/c-vector,35,26,5.5,16,29,336,1666
effekseer/Effekseer,35,0,5,36,749,20798,218431
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,11,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4.9,16,364,5646,13569
RetroShare/RetroShare,35,-1,5.1,164,3499,31562,148839
RavenSystem/esp-homekit-devices,35,844,3.8,411,2902,252319,1238117
NVIDIA/MatX,35,0,6.4,122,2366,16122,24144
MethanePowered/MethaneKit,35,-1,4.1,185,1941,11578,56281
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.9,260,2092,68521,323040
GPSBabel/gpsbabel,35,12,6.1,180,1529,32179,140458
GNOME/glib,35,-1,6.6,1477,12373,156435,496362
FirebirdSQL/firebird,35,316,5,89,978,218226,1456486
kungfu-origin/kungfu,34,14,1.9,180,1616,155991,354971
kripken/ammo.js,34,-1,4,86,909,51036,301358
grame-cncm/faust,34,82,4,52,505,67004,268065
cariboulabs/cariboulite,34,71,5.1,84,808,6470,27832
PixarAnimationStudios/OpenSubdiv,34,267,6.5,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
NVIDIA/libcudacxx,34,1,5.7,35,540,122854,650273
CppMicroServices/CppMicroServices,34,31,6.9,103,1528,124378,514246
ARM-software/armnn,34,1,4.3,107,1353,32935,337537
acados/acados,33,86,6,96,749,38602,692281
SIPp/sipp,33,23,4.6,56,428,5222,31251
OpenMined/TenSEAL,33,-1,4.8,138,1265,1160,8973
IoLanguage/io,33,-1,4.7,49,890,11470,38943
Blosc/c-blosc,33,689,5.8,180,1200,29264,90271
xiph/flac,32,255,5.3,126,758,15728,61143
texstudio-org/texstudio,32,0,6.1,380,3667,28216,158294
obgm/libcoap,32,-1,6.7,174,652,13431,51681
mhogomchungu/zuluCrypt,32,0,4.8,69,1382,10638,48421
kuzudb/kuzu,32,131,6.3,310,4666,38381,315931
introlab/odas,32,496,4.8,15,439,11032,19417
dresden-elektronik/deconz-rest-plugin,32,-1,5.7,795,4575,30683,160786
dartsim/dart,32,6,5.9,197,2656,72439,269122
cruppstahl/upscaledb,32,-1,4.5,624,1469,24289,225033
chenyahui/AnnotatedCode,32,0,1.8,356,2737,48232,209262
ZDoom/gzdoom,32,257,4.6,166,1016,114194,608233
ZDoom/Raze,32,257,3.7,166,1016,113915,617391
YavorGIvanov/sam.cpp,32,237,4.3,185,1318,1767,9010
verilator/verilator,31,11,6.4,370,4314,28148,128762
uTox/uTox,31,22,4.8,24,292,3418,37287
root-project/root,31,151,3.3,114,562,1248916,4721549
robotastic/trunk-recorder,31,0,5.6,78,629,46018,161149
linux-test-project/ltp,31,41,6,82,2278,129521,380557
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
gosu/gosu,31,373,4.5,100,684,31938,106600
eudev-project/eudev,31,135,7.4,108,725,5147,26028
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,385,6.8,288,3494,48740,223140
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
onnx/optimizer,30,0,5.2,270,3648,816,5252
megai2/d912pxy,30,0,2.7,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,6,4.9,3,42,437,1565
jondgoodwin/cone,30,373,4.4,38,406,3545,13818
irontec/sngrep,30,97,6.7,25,278,8049,14046
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
dreamstalker/rehlds,30,461,3.9,426,5561,18729,118525
cosmos72/twin,30,291,5.2,113,980,9413,135588
apple/swift-llbuild,30,377,6.5,128,1691,35033,96431
KhronosGroup/SPIRV-Reflect,30,16,8.8,55,248,1988,15127
DynamoRIO/dynamorio,30,14,5,604,4431,178397,497803
DroneBridge/DroneBridge,30,30,2.3,42,451,34240,86331
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
p-gen/smenu,29,28,5.7,39,210,4117,16896
nxengine/nxengine-evo,29,158,2.8,165,1059,29858,101082
melonDS-emu/melonDS,29,0,5.6,171,1947,14327,147193
maharmstone/quibble,29,31,4.3,102,710,1401,19970
horsicq/Nauz-File-Detector,29,0,5,371,4994,185,494
fraunhoferhhi/vvenc,29,0,6.5,264,1359,29368,282721
emersion/mrsh,29,52,4.5,23,359,632,11236
biojppm/rapidyaml,29,520,5,370,1243,2994,41006
berthubert/googerteller,29,1,4.3,2,20,1249,19459
Xinyuan-LilyGO/T-Display-S3,29,-1,4.8,172,1242,128222,809973
MikePopoloski/slang,29,0,5.3,366,4170,12139,125717
KiCad/kicad-source-mirror,29,280,4.4,130,2792,286396,1236536
xiph/opus,28,300,3.9,102,449,16294,54169
rime/librime,28,36,5.6,26,902,3071,31189
pioneerspacesim/pioneer,28,-1,5.5,203,2150,45655,239228
mixxxdj/mixxx,28,32,7,268,4964,37812,255473
jamulussoftware/jamulus,28,300,7.4,102,449,23640,76544
eclipse-cyclonedds/cyclonedds,28,0,7.9,320,3766,44510,243258
dvorka/hstr,28,54,5.3,16,81,1048,6065
coova/coova-chilli,28,120,4.9,82,439,9228,43939
codership/galera,28,423,4.4,124,1180,34665,127920
Tom94/tev,28,0,4.4,221,2172,801,9894
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
JSBSim-Team/jsbsim,28,0,6,93,1208,31079,74798
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zlib-ng/zlib-ng,27,406,6.1,58,385,4552,28110
zaki/irrlicht,27,98,3.2,79,422,62771,255695
wmbusmeters/wmbusmeters,27,187,6,75,1045,6830,47800
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
physercoe/starquant,27,193,4.4,116,1804,95904,296953
philburk/pforth,27,4,4.5,3,88,1665,6284
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,-1,5.8,17,108,3473,15351
microsoft/SymCrypt,27,0,5.4,122,1729,23671,98299
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
losnoco/Cog,27,75,5.4,21,207,137888,2890104
li-plus/chatglm.cpp,27,146,5.6,135,1259,271,3449
hroptatyr/dateutils,27,324,5,34,325,5493,22543
gromacs/gromacs,27,318,5.2,115,640,261092,665252
grke/burp,27,132,5.4,93,1020,5081,53917
alibaba/GCanvas,27,105,4.2,31,400,43297,52463
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
OpenSMTPD/OpenSMTPD,27,201,6.2,158,1333,6101,52099
OpenCPN/OpenCPN,27,85,4.2,48,528,195512,825112
InteractiveComputerGraphics/PositionBasedDynamics,27,0,4.2,177,1683,61266,251523
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,5,0,47,1645,16297
vcftools/vcftools,26,103,3.6,64,285,930,15557
strukturag/libde265,26,268,5.2,66,526,7159,41244
sheredom/json.h,26,197,4.5,138,200,1081,7347
paroj/gltut,26,243,4.2,59,1050,21418,148649
nfrechette/acl,26,104,5.7,41,233,8747,45434
mz-automation/libiec61850,26,329,5.4,176,1644,17809,127228
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,342,3.9,88,778,81692,270315
libressl/portable,26,1314,5.6,471,4578,1257,4976
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,91,5,54,310,5820,18856
huawei-noah/bolt,26,10,3.5,95,977,27660,279635
google/packetdrill,26,79,6.2,46,443,5380,17168
drhelius/Gearboy,26,118,3,38,288,61621,286362
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,428,5.4,209,1379,1986,21268
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
Auburn/FastNoise2,26,13,4.7,262,3650,939,12454
medooze/media-server,25,854,6.2,56,1125,32392,91102
lighttransport/nanort,25,0,4.8,8,35,34195,194402
google/autofdo,25,0,5.7,101,1744,4042,17208
buddhi1980/mandelbulber2,25,6,4.8,280,1675,25796,118112
apache/trafficserver,25,73,7.6,879,6011,97258,421474
apache/apr,25,705,5.9,105,883,33138,105977
alibaba/CicadaPlayer,25,15,3.9,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
MikeLankamp/fpm,25,0,5.2,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Blosc/bcolz,25,433,2.8,74,709,17803,53211
ARM-software/astc-encoder,25,184,4.1,42,204,15867,81649
zxing-cpp/zxing-cpp,24,727,5.7,131,1708,6353,49047
xoseperez/espurna,24,67,4.7,44,470,8701,77770
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,0,5,138,1028,17867,77534
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,3.8,43,277,7806,57214
p-ranav/argparse,24,6,4,102,313,775,10104
mpromonet/v4l2rtspserver,24,427,3.8,114,1330,509,2683
liudf0716/xfrpc,24,929,5.7,420,1844,76045,365628
kohler/gifsicle,24,81,4.8,41,321,2273,15346
flang-compiler/flang,24,0,6.2,34,457,85141,510856
felixguendling/cista,24,40,5.1,2,46,1480,20652
facebook/SPARTA,24,98,7.5,1,57,3525,16049
WayneD/rsync,24,243,5.2,171,716,9353,44318
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
Razakhel/RaZ,24,0,5.4,266,3182,48352,255760
OSGeo/PROJ,24,1005,5.6,230,2406,36995,171703
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
sweeneychris/TheiaSfM,23,33,5.8,7,143,75766,199349
powertab/powertabeditor,23,0,5.3,46,1075,14820,51637
libunwind/libunwind,23,43,8,13,183,13532,43650
libspatialindex/libspatialindex,23,584,4.6,35,526,18193,53243
harfbuzz/harfbuzz,23,-1,7.7,181,972,29595,126733
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
dmlc/treelite,23,12,5.2,8,196,1990,8662
bbidulock/icewm,23,402,6,219,2249,2413,74057
ardera/flutter-pi,23,0,5.6,36,376,5785,29740
Tarsnap/tarsnap,23,244,6.9,134,1039,20292,49788
NVIDIA/libglvnd,23,10,3.7,48,435,7442,50532
wondertrader/wondertrader,22,108,3.9,166,1948,93224,225857
unum-cloud/ucall,22,0,6.3,254,1851,3961,2912
simongog/sdsl-lite,22,913,4.7,107,385,9238,44200
septag/glslcc,22,23,3.4,573,3822,27282,146915
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
guillaumeblanc/ozz-animation,22,251,5,550,2717,33306,104782
fossephate/JoyCon-Driver,22,416,2.5,182,1284,720892,2743803
foonathan/lexy,22,0,5.3,274,2284,3194,48416
decaf-project/DECAF,22,154,2.6,62,313,283747,1170024
dealii/dealii,22,195,7.4,1031,6777,727408,2379146
bitcoin-core/gui,22,117,6.5,435,5960,47951,253654
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
vectorgraphics/asymptote,21,103,5.3,38,454,50549,297321
sustrik/libdill,21,81,5,43,521,3350,18978
particle-iot/device-os,21,-1,6,29,663,57660,207919
openssh/openssh-portable,21,-1,6.3,261,2025,21207,120476
ompl/ompl,21,578,6,141,1756,42045,88040
mudita/MuditaOS,21,-1,5.6,49,387,145913,479180
monkey/monkey,21,649,5.5,143,1270,42631,134207
microsoft/ALEX,21,22,6,1,2,1007,6465
lizardfs/lizardfs,21,20,3.5,170,1859,17769,101940
gnss-sdr/gnss-sdr,21,13,4.8,245,2800,51674,279950
facebookresearch/nle,21,0,5.8,754,3260,47788,287830
fabsig/GPBoost,21,62,5.8,56,1261,129704,822293
cycfi/elements,21,0,3.9,6,335,23213,32533
cxong/tinydir,21,1,4.5,1,25,682,2119
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
blueloveTH/pocketpy,21,1734,5.1,55,1281,5232,31544
bitdefender/hvmi,21,555,5.7,683,1900,38322,358928
aliakseis/LIII,21,-1,3.2,205,2240,47443,180049
PurpleI2P/i2pd,21,201,6.4,117,1371,3262,53349
OpenPrinting/cups,21,711,7.8,464,1693,45581,170156
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,734,3.2,223,1211,20660,120364
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
mpoeter/xenium,20,309,4.5,8,94,2562,12402
majn/telegram-purple,20,163,3.5,1342,6789,946,5120
intel/libxcam,20,24,5.5,23,538,9701,70242
gqrx-sdr/gqrx,20,0,5.4,20,450,6383,26202
flyinghead/flycast,20,27,5,55,761,98503,725163
canonical/lightdm,20,48,5.5,58,909,3144,25915
brainflow-dev/brainflow,20,458,4.5,31,1213,59263,225670
YimMenu/YimMenu,20,0,6.2,454,4373,3512,143667
LibreSprite/LibreSprite,20,3,5.1,545,4264,26317,163482
BenLangmead/bowtie2,20,372,4.8,88,264,19502,63856
zlgopen/awtk,19,0,5.1,283,2067,285708,851429
taisei-project/taisei,19,0,6.1,420,5013,7879,89291
septag/sx,19,252,3.9,18,236,3973,22518
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openppl-public/ppl.nn,19,247,5.8,240,3642,36435,101909
nanomsg/nng,19,581,6,95,1686,9857,71262
mongodb/mongo-cxx-driver,19,2327,6.8,338,3013,24839,61714
mitsuba-renderer/mitsuba2,19,-1,4.9,187,2550,11923,56839
microsoft/verona,19,143,6.1,44,458,633,4534
leejet/stable-diffusion.cpp,19,98,4.3,83,522,1866,11107
ktock/container2wasm,19,8,4.8,14,88,50012,316880
google/orbit,19,277,7.6,53,1134,116003,592285
cronie-crond/cronie,19,45,6.3,21,154,1952,7705
bochs-emu/Bochs,19,788,5.8,14,88,44250,283638
arkdb/inception,19,58,4.4,20,435,177419,777618
alibaba/PhotonLibOS,19,0,6.6,46,899,5361,44481
aap/librw,19,208,4.5,50,745,13097,90251
Snaipe/Criterion,19,80,4.2,76,483,7286,19124
Smorodov/Multitarget-tracker,19,52,4.5,104,971,24201,105746
SVF-tools/SVF,19,243,6.1,168,1479,18051,74487
Mudlet/Mudlet,19,0,5,289,3655,22051,106809
GaijinEntertainment/DagorEngine,19,1,0.4,275,3551,760125,4155716
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ruben2020/codequery,18,0,3.9,300,2202,16040,104682
pytorch/FBGEMM,18,-1,6.8,147,911,10186,71371
ptitSeb/gl4es,18,575,7.1,235,1118,7613,82056
martinus/robin-hood-hashing,18,311,5.5,31,154,1843,14019
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4.8,146,1314,9339,64597
k2-fsa/sherpa-ncnn,18,3,5.5,129,690,2198,6874
idealvin/coost,18,192,5.7,33,413,4461,40755
glennrp/libpng,18,796,4.5,265,1683,17567,57209
flutter/codelabs,18,0,8.1,2565,11502,22816,73971
ccache/ccache,18,506,7.3,168,870,11430,58876
boazsegev/facil.io,18,168,4.5,26,486,10401,30696
apache/kvrocks,18,-1,7.1,487,6459,6046,38337
ValveSoftware/Fossilize,18,-1,5.9,430,4199,4082,58300
TeamHypersomnia/Hypersomnia,18,87,4.9,17,166,81012,367901
SOCI/soci,18,637,5.7,26,777,5169,48958
OpenLightingProject/ola,18,151,4.8,104,2967,50135,139530
vmangos/core,17,-1,4.2,66,293,93036,495151
utilForever/RosettaStone,17,4933,4.6,1251,3144,108361,154653
signalwire/freeswitch,17,668,7.1,438,3651,169856,1147518
sepfy/libpeer,17,22,5.8,21,408,161,5305
openenclave/openenclave,17,53,6.9,13,180,47618,187383
okbob/pspg,17,49,4.8,67,265,2485,23454
nba-emu/NanoBoyAdvance,17,-1,5.2,118,1058,1501,14618
martinus/unordered_dense,17,0,6.1,53,187,1511,10393
lyusupov/SoftRF,17,150,4.4,25,384,309380,1370815
libgd/libgd,17,48,5.1,76,371,10675,51433
libfirm/libfirm,17,0,4.4,489,3944,34950,126127
libSDL2pp/libSDL2pp,17,-1,4.7,8,234,7194,5733
iboB/dynamix,17,195,4.7,107,502,1737,14352
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,286,5.4,31,749,25665,86307
feaser/openblt,17,5,3.8,33,148,1603336,2227822
cr-marcstevens/hashclash,17,667,3.8,93,287,2752,25536
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
alperakcan/fuse-ext2,17,2,5.7,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
Windscribe/Desktop-App,17,2,3.5,38,629,22326,186698
ObEngine/ObEngine,17,955,4.4,121,2268,32040,199049
MusicPlayerDaemon/MPD,17,0,6.5,27,2690,20783,101726
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.8,226,2216,44244,157608
svgpp/svgpp,16,0,4.8,24,357,39792,204541
scanlime/fadecandy,16,0,3.9,25,298,9130,24519
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
pgRouting/pgrouting,16,-1,7.4,87,457,12213,33529
osandov/drgn,16,327,5.1,121,1615,6691,38889
openjdk/jfx,16,-1,6.7,301,1467,921167,2900380
nmap/ncrack,16,169,3.7,38,566,32435,85130
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4572,6.2,1294,4981,40126,237955
mm2/Little-CMS,16,108,7.1,69,828,7055,45411
ifcquery/ifcplusplus,16,312,3.7,50,378,50762,250952
hackerschoice/gsocket,16,54,4.8,72,357,2800,13992
foonathan/memory,16,189,4.8,38,260,2816,12382
cryfs/cryfs,16,1538,6,91,2423,46563,201296
cisco/joy,16,186,2.1,94,725,29173,59994
cirosantilli/cpp-cheat,16,3,2.7,2,77,14069,26637
bitshares/bitshares-core,16,0,5.5,289,2003,31607,154598
Tracktion/tracktion_engine,16,0,4.9,8,425,37089,659334
TH3xACE/SUDO_KILLER,16,141,2.7,200,838,19366,75495
Samsung/rlottie,16,114,5.1,22,450,10217,45387
PCRE2Project/pcre2,16,233,6.6,66,198,15221,93340
Orc/discount,16,18,4.7,28,208,931,6477
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
posva/catimg,15,47,4.6,3,21,1603,6567
pgbackrest/pgbackrest,15,1683,6,714,2764,27041,111726
oneapi-src/oneDNN,15,0,7.6,1553,7134,133499,928874
libui-ng/libui-ng,15,-1,6.7,6,391,6215,35344
libts/tslib,15,19,5.2,31,149,2346,18780
csmith-project/csmith,15,102,6,43,854,8561,27192
charles-lunarg/vk-bootstrap,15,105,6,48,820,325,10806
chaos/pdsh,15,171,5.4,23,342,4905,12406
canonical/raft,15,52,6.2,55,460,7017,31542
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
RoaringBitmap/CRoaring,15,51,7.8,29,397,7051,34140
NagyD/SDLPoP,15,249,5.4,81,708,4249,27895
Lameguy64/PSn00bSDK,15,10,4,9,158,6472,17579
HerculesWS/Hercules,15,290,5.4,16,234,171184,516918
GarageGames/Torque3D,15,203,2.8,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,103,4.3,49,238,30539,173879
zeldaret/botw,14,-1,4.7,86,3368,11269,254954
westes/flex,14,38,7.6,30,199,3052,7196
werman/noise-suppression-for-voice,14,46,3.4,11,228,153023,630007
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
urcu/userspace-rcu,14,52,6.2,59,344,7689,23086
steemit/steem,14,271,4.4,336,4107,85632,479306
shibatch/sleef,14,0,3.6,26,514,2661,49214
rurban/smhasher,14,0,5.5,12,424,19048,77643
rubinius/rubinius,14,313,3.7,56,552,46849,539570
resiprocate/resiprocate,14,194,5,22,657,246251,1141144
relic-toolkit/relic,14,4230,5.7,1413,1986,41029,140908
quantcast/qfs,14,61,5.5,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
potassco/clingo,14,0,5.4,436,3299,9327,103820
phoboslab/wipeout-rewrite,14,32,3.9,13,214,3624,26035
o-oconnell/minixfromscratch,14,128,3.6,16,109,65450,344482
nextcloud/desktop,14,0,7.2,323,2956,19890,102938
microsoft/SEAL,14,250,5.5,125,999,10710,49101
letoram/arcan,14,47,5.2,18,186,129130,371322
jupp0r/prometheus-cpp,14,83,4.6,33,292,627,3831
janet-lang/janet,14,-1,6.2,76,900,3583,31532
inanevin/LinaEngine,14,0,2.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,91,6,4,20,749,7941
buaazp/zimg,14,42,3.5,39,343,2775,11754
bareos/bareos,14,953,6.7,20,584,81882,319036
OpenMPT/openmpt,14,0,5.6,190,1363,223394,978533
LiquidPlayer/LiquidCore,14,269,0.8,112,1460,985237,5137260
ElectronicCats/CatSniffer,14,0,3.6,190,1363,252084,342048
BobLChen/VulkanDemos,14,171,2.4,205,1544,118226,705902
0intro/plan9,14,125,4,16,100,207411,1543345
vergecurrency/verge,13,143,5.7,73,292,39621,244595
tensor-compiler/taco,13,297,4.3,74,1557,12425,69846
sirjuddington/SLADE,13,227,5.4,29,702,68484,265198
qtumproject/qtum,13,82,6.1,80,873,63989,381801
prabhuomkar/pytorch-cpp,13,98,5.6,1,105,622,3316
peercoin/peercoin,13,87,7.5,83,908,38740,223223
pangweiwei/slua,13,-1,2.7,10,605,2576,16311
ov2slam/ov2slam,13,195,4.1,182,1685,54357,119058
megamarc/Tilengine,13,55,4.5,30,525,5086,16379
linux-can/can-utils,13,9,5.8,48,208,3294,15995
k-takata/Onigmo,13,70,3.5,77,464,3378,84130
joan2937/pigpio,13,28,5.1,82,396,11068,18184
hunspell/hunspell,13,94,6.4,72,307,4163,83870
hoglet67/RGBtoHDMI,13,0,3.6,89,528,8580,91340
haasn/libplacebo,13,-1,5.5,101,564,9867,52909
faragon/libsrt,13,75,4.4,61,508,3062,21978
cvxgrp/scs,13,26,4.5,16,157,3341,10033
bo3b/3Dmigoto,13,201,3.6,56,181,41098,227389
bitcoinxt/bitcoinxt,13,89,6.2,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,185,5.5,88,651,36191,221265
bitcoin-core/secp256k1,13,115,7.6,76,248,6300,48817
bcosorg/bcos,13,0,2.9,48,1280,44949,110467
PDAL/PDAL,13,14,5.9,81,1879,91278,283071
OpenIDC/mod_auth_openidc,13,-1,5.9,252,543,4799,20101
NoelFB/blah,13,0,4.8,169,1854,4681,28987
MiniZinc/libminizinc,13,0,6.2,229,1228,9920,90888
EQEmu/Server,13,186,4.5,31,224,58873,564066
CongducPham/LowCostLoRaGw,13,28,3.2,84,396,56741,270140
Bitcoin-ABC/bitcoin-abc,13,110,5,60,289,45299,221169
zsiciarz/aquila,12,108,3.2,14,639,3602,12273
wolkykim/qlibc,12,31,5.7,24,267,9625,10720
treefrogframework/treefrog-framework,12,26,3.6,42,345,50434,266176
toitlang/toit,12,54,5.8,469,4068,25347,115011
thrill/thrill,12,-1,4.3,37,639,16228,54500
sourcey/libsourcey,12,277,2.4,186,1940,35654,135032
seemoo-lab/owl,12,21,4.5,9,143,1112,4725
rhash/RHash,12,54,5.8,38,297,5615,19521
openthread/openthread,12,2,9.3,214,1511,170849,294522
nomacs/nomacs,12,0,5.3,44,1650,6156,48135
martinus/nanobench,12,4,5.1,0,14,1510,9186
luau-lang/luau,12,4,6.1,751,5699,12501,169203
lbryio/lbrycrd,12,75,3.6,35,154,24935,147706
jinja2cpp/Jinja2Cpp,12,-1,4.6,15,440,1836,24102
hexagonal-sun/bic,12,64,3.9,13,257,379,6151
firoorg/firo,12,93,6,32,168,35778,246878
erwincoumans/tiny-differentiable-simulator,12,75,3.9,27,299,93038,487374
digego/extempore,12,1,3.6,41,252,22821,71312
cxasm/notepad--,12,0,4.5,323,2939,30809,162886
containers/fuse-overlayfs,12,31,6.5,21,162,900,7164
cathugger/mkp224o,12,23,6.9,3,36,1551,16098
boostorg/beast,12,164,6.6,69,973,30577,133620
agroal/pgagroal,12,48,5,59,356,3714,22169
YeeZTech/YeeZ-Privacy-Computing,12,-1,5.2,4,310,6639,37019
TarsCloud/TarsCpp,12,0,5.5,131,2348,44975,105696
RavenProject/Ravencoin,12,103,5.3,53,237,37166,295797
OpenSpace/OpenSpace,12,207,5.5,107,957,71130,219583
HardySimpson/zlog,12,14,6.4,16,169,1137,7689
G4lile0/tinyGS,12,0,4.5,17,58,10541,56881
ElementsProject/elements,12,136,7.9,106,961,46606,256054
ERGO-Code/HiGHS,12,-1,6.3,302,1753,23514,132865
