repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
clangen/musikcube,40,-1,4,279,3329,178738,314856
KiCad/kicad-source-mirror,40,385,4.4,199,2515,288155,1247041
p7zip-project/p7zip,39,308,3.6,442,2372,70309,416216
moosefs/moosefs,39,1259,5.4,468,1976,9313,93901
google/fuzztest,39,405,5.4,102,2093,11840,48936
frePPLe/frepple,39,-1,5,130,724,16898,85188
dibyendumajumdar/ravi,39,212,4.2,575,5495,15673,107075
vipshop/redis-migrate-tool,38,-1,4.4,168,1135,3023,23474
percona/percona-xtrabackup,38,153,6.3,48,530,1173196,3666358
percona/percona-server,38,213,7,48,617,1175727,3665553
mabeijianxi/FFmpeg4Android,38,543,1.9,244,1059,182769,1081583
hihkm/DanmakuFactory,38,14,4.1,18,71,1417,7858
freeorion/freeorion,38,136,4.8,603,6055,22816,185664
angband/angband,38,312,4.8,510,3670,72175,204872
Mauler125/r5sdk,38,0,4.8,834,7116,253346,1015467
ClimbSnail/HoloCubic_AIO,38,92,1.5,183,1304,133316,909892
AcademySoftwareFoundation/MaterialX,38,-1,6.4,103,1209,25669,136403
xelatihy/yocto-gl,37,125,3.8,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,154,1.9,144,1621,753503,3324645
danoon2/Boxedwine,37,548,4.4,349,2442,131825,952448
cycfi/q,37,1,5,44,408,3344,14696
anrieff/libcpuid,37,48,4.6,8,95,2198,7410
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
pytorch/glow,36,0,5.8,383,4328,44568,230981
peng-zhihui/Peak,36,0,1.8,36,174,65596,605842
openbsd/src,36,283,2.8,148,3093,3484802,17239049
lfortran/lfortran,36,0,6.2,49,674,8102,112475
larryli/PuTTY,36,0,3.5,266,2631,35590,137231
keystone-engine/keystone,36,746,4.4,153,2429,27442,105217
chjj/mako,36,1100,4.1,144,2371,13113,250266
buaacyw/GaussianEditor,36,58,2.5,30,1316,25347,98615
athena-team/athena,36,362,5.9,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3.6,264,2645,48048,168125
GPSBabel/gpsbabel,36,12,5.8,180,1528,32417,140875
zdzhaoyong/GSLAM,35,7,4.4,15,372,17465,56697
wjakob/nori,35,0,4.1,145,2057,1494,4099
wez/atomicparsley,35,189,4.5,47,236,3515,19970
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,0,4.7,260,817,15046,82520
koute/bytehound,35,87,1.1,164,1345,10138,56130
karlstav/cava,35,29,5.8,14,49,596,4778
i2Nav-WHU/KF-GINS,35,617,3.7,102,2348,99082,343102
eteran/c-vector,35,26,5.5,16,29,336,1666
effekseer/Effekseer,35,104,5.1,37,766,20809,218922
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,11,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4.2,16,364,5646,13569
RetroShare/RetroShare,35,139,6,163,3482,31620,148990
RavenSystem/esp-homekit-devices,35,844,3.5,411,2902,252311,1238152
MethanePowered/MethaneKit,35,-1,3.4,185,1941,11578,56281
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.9,262,2098,68657,324156
FirebirdSQL/firebird,35,316,5,89,978,218383,1457148
kuzudb/kuzu,34,58,6.4,307,4757,38610,324292
kungfu-origin/kungfu,34,14,1.9,180,1616,155991,354971
kripken/ammo.js,34,-1,4.2,86,909,51036,301358
grame-cncm/faust,34,114,4.1,52,505,67397,269088
cariboulabs/cariboulite,34,87,5.5,84,808,6470,27833
PixarAnimationStudios/OpenSubdiv,34,267,4.8,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
NVIDIA/libcudacxx,34,4,5.5,35,540,122854,650273
NVIDIA/cccl,34,4,7.5,30,507,175080,763352
CppMicroServices/CppMicroServices,34,31,6.9,103,1527,124410,514536
ARM-software/armnn,34,5,4.3,108,1363,33237,342620
root-project/root,33,203,3.4,135,803,1311798,5028565
robotastic/trunk-recorder,33,0,7.6,73,640,51699,184739
facebook/SPARTA,33,102,7.5,1,58,3565,16372
SIPp/sipp,33,23,4.7,56,428,5222,31250
OpenMined/TenSEAL,33,-1,4.7,138,1265,1160,8973
IoLanguage/io,33,380,4.7,49,890,11470,38943
Blosc/c-blosc,33,689,5.4,180,1200,29264,90271
xiph/flac,32,255,4.8,126,758,15728,61143
obgm/libcoap,32,-1,6.6,178,718,13884,53596
mhogomchungu/zuluCrypt,32,0,4.8,69,1382,10638,48421
introlab/odas,32,496,4.8,15,439,11032,19417
dresden-elektronik/deconz-rest-plugin,32,0,5.6,794,4572,30600,160249
cruppstahl/upscaledb,32,-1,4.5,624,1469,24289,225033
acados/acados,32,81,5.9,96,749,38839,694849
ZDoom/gzdoom,32,257,4.6,166,1016,114889,630227
ZDoom/Raze,32,257,3.7,166,1016,114707,646231
YavorGIvanov/sam.cpp,32,237,5.2,185,1318,1767,9010
uTox/uTox,31,22,4.8,24,292,3418,37287
linux-test-project/ltp,31,41,6,82,2278,128741,378741
lakinduakash/linux-wifi-hotspot,31,6,5.4,3,42,437,1581
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
gosu/gosu,31,373,3.7,100,684,31938,106600
eudev-project/eudev,31,135,7.4,108,725,5147,26036
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.8,288,3500,48867,223811
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
shinyquagsire23/OpenJKDF2,30,5,2.8,377,2596,111944,444184
onnx/optimizer,30,0,5.1,270,3648,816,5252
mpoeter/xenium,30,673,5.9,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
irontec/sngrep,30,97,6.8,25,275,8048,14051
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
dreamstalker/rehlds,30,460,3.9,426,5561,18729,118536
cosmos72/twin,30,291,4.3,113,980,9413,135588
apple/swift-llbuild,30,377,6.8,128,1691,35041,96454
KhronosGroup/SPIRV-Reflect,30,16,8.5,55,250,2007,14603
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
nxengine/nxengine-evo,29,158,2.8,165,1059,29858,101084
microsoft/SymCrypt,29,0,6.3,124,1739,24044,99431
liudf0716/xfrpc,29,971,5.5,440,2076,76712,375911
fraunhoferhhi/vvenc,29,0,6.6,264,1359,29728,283561
emersion/mrsh,29,52,4.5,23,359,632,11236
biojppm/rapidyaml,29,641,5.2,370,1243,2994,41006
berthubert/googerteller,29,1,4.3,2,20,1249,19459
Xinyuan-LilyGO/T-Display-S3,29,56,4.6,172,1242,128230,810366
MikePopoloski/slang,29,0,5.3,372,4223,12227,127166
DynamoRIO/dynamorio,29,14,5,612,4467,180526,507338
xiph/opus,28,300,3.9,102,449,16294,54169
rime/librime,28,36,5.6,26,904,3017,31086
pioneerspacesim/pioneer,28,-1,5.1,203,2150,45720,239480
leejet/stable-diffusion.cpp,28,190,5.5,94,641,7925,565423
jamulussoftware/jamulus,28,300,7.4,102,449,23640,76544
eclipse-cyclonedds/cyclonedds,28,0,8.6,320,3767,44591,243528
dvorka/hstr,28,54,5.1,15,81,1048,6065
coova/coova-chilli,28,120,4.9,82,439,9228,43939
codership/galera,28,426,4.4,124,1180,34665,127920
Tom94/tev,28,-1,5,227,2201,801,9888
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
JSBSim-Team/jsbsim,28,0,5.6,93,1208,31083,74813
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zaki/irrlicht,27,98,3.2,79,422,62771,255695
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
physercoe/starquant,27,193,4.4,116,1804,95904,296953
philburk/pforth,27,4,4.5,3,88,1665,6284
mz-automation/libiec61850,27,331,5.3,176,1644,17811,127245
mtcp-stack/mtcp,27,679,4.6,100,851,53079,210945
morganstanley/binlog,27,0,5.8,17,108,3473,15351
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
maharmstone/quibble,27,31,4.3,90,678,726,16507
losnoco/Cog,27,75,5.4,21,207,137888,2890104
libressl/portable,27,1320,5.6,469,4569,1257,5004
li-plus/chatglm.cpp,27,145,5.5,136,1266,289,3904
hroptatyr/dateutils,27,324,5.4,34,326,5497,22572
horsicq/Nauz-File-Detector,27,107,5,376,5029,185,494
grke/burp,27,132,4.8,93,1020,5081,53917
alibaba/GCanvas,27,105,4.2,31,400,43297,52463
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
OpenCPN/OpenCPN,27,85,4.1,48,528,210634,862869
InteractiveComputerGraphics/PositionBasedDynamics,27,-1,3.9,177,1683,61266,251523
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
vcftools/vcftools,26,103,3.6,64,285,930,15557
strukturag/libde265,26,267,5.1,66,524,7163,41271
sheredom/json.h,26,197,4.4,138,200,1081,7347
paroj/gltut,26,243,4.2,59,1050,21418,148649
p-gen/smenu,26,16,5.7,39,211,4121,17008
nfrechette/acl,26,107,5.7,41,233,8749,45447
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,91,4.8,54,310,5820,18856
huawei-noah/bolt,26,4,3.4,95,977,27660,279635
google/packetdrill,26,79,5.3,46,443,5380,17168
drhelius/Gearboy,26,118,4,38,288,71811,293416
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,428,5.4,209,1351,1996,21320
Restream/reindexer,26,0,4.7,509,6167,17349,173030
OpenSMTPD/OpenSMTPD,26,201,6.2,157,1333,6103,52078
OpenEnroth/OpenEnroth,26,0,6.1,156,1753,15797,136956
DrTimothyAldenDavis/SuiteSparse,26,199,6.3,196,651,261402,1189466
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
Auburn/FastNoise2,26,13,4.3,262,3650,939,12454
wmbusmeters/wmbusmeters,25,206,6.1,89,1083,6887,48531
melonDS-emu/melonDS,25,0,5.4,169,1964,14944,149302
medooze/media-server,25,-1,6,58,1131,32525,98956
lighttransport/nanort,25,0,4.8,8,35,34195,194402
libgd/libgd,25,47,6.3,79,380,10675,51334
google/autofdo,25,0,5.4,101,1744,4042,17208
buddhi1980/mandelbulber2,25,6,4.8,281,1685,25849,118910
apache/trafficserver,25,180,7.6,867,5982,89978,382502
apache/apr,25,711,6.4,106,885,33180,106348
alibaba/CicadaPlayer,25,15,3.7,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
MikeLankamp/fpm,25,0,4.8,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/monica,25,81,2.8,206,1777,421672,1583059
ARM-software/astc-encoder,25,184,4.5,42,204,15887,81713
xoseperez/espurna,24,67,4.9,44,470,8698,77770
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,4,5,138,1027,17861,77540
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,3.9,43,277,7806,57214
p-ranav/argparse,24,6,3.9,104,335,789,10390
mpromonet/v4l2rtspserver,24,427,4.4,114,1332,509,2705
kohler/gifsicle,24,82,4.7,41,321,2273,15346
gta-reversed/gta-reversed-modern,24,0,7.3,337,4502,40109,254331
flang-compiler/flang,24,0,6.1,34,457,85220,510969
felixguendling/cista,24,40,4.8,2,46,1491,21136
WayneD/rsync,24,245,5.2,171,716,9353,44318
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
Razakhel/RaZ,24,0,5.4,310,3577,95788,339226
OSGeo/PROJ,24,1006,5.9,230,2411,37062,172410
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
powertab/powertabeditor,23,0,5.3,46,1075,14822,51648
libunwind/libunwind,23,43,8.7,13,181,13706,43857
libspatialindex/libspatialindex,23,584,4.6,35,526,18193,53243
ifcquery/ifcplusplus,23,7,4.5,84,441,50757,253267
harfbuzz/harfbuzz,23,-1,7.8,181,974,29717,127488
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
dmlc/treelite,23,12,5.2,8,196,1990,8662
bbidulock/icewm,23,403,5.8,219,2249,2411,74103
ardera/flutter-pi,23,0,5.4,36,379,5785,29741
Tarsnap/tarsnap,23,244,6.9,134,1039,20361,49901
Sysinternals/ProcDump-for-Linux,23,-1,5.5,29,319,7683,167792
NVIDIA/libglvnd,23,10,3.6,48,435,7442,50532
unum-cloud/ucall,22,0,5.9,254,1851,3961,2912
simongog/sdsl-lite,22,-1,4.7,107,385,9238,44200
septag/glslcc,22,23,3.4,573,3822,27282,146915
nanomsg/nng,22,634,5.8,100,1777,10258,74123
mm2/Little-CMS,22,108,7.1,71,835,7077,45906
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
guillaumeblanc/ozz-animation,22,-1,4.5,548,2717,33306,104765
fossephate/JoyCon-Driver,22,416,2.5,182,1284,719125,2745570
foonathan/lexy,22,0,5.3,279,2296,3234,49577
decaf-project/DECAF,22,153,2.6,62,313,283747,1170024
dealii/dealii,22,0,7.4,1031,6784,728493,2381304
cxong/tinydir,22,1,5.6,2,27,684,2170
apache/kvrocks,22,-1,7.1,498,6644,6221,41340
SOCI/soci,22,647,5.6,26,783,5176,49108
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
sustrik/libdill,21,81,5,43,521,3350,18978
particle-iot/device-os,21,-1,5.8,29,663,57864,209502
ompl/ompl,21,578,6,141,1756,42044,88050
mudita/MuditaOS,21,93,5.6,49,387,146015,480992
monkey/monkey,21,649,5.5,143,1270,42631,134207
microsoft/ALEX,21,22,6,1,2,1007,6465
lizardfs/lizardfs,21,20,3.4,170,1859,17769,101940
gnss-sdr/gnss-sdr,21,13,4.8,245,2800,51674,279950
feaser/openblt,21,5,4.7,36,153,1682456,2314717
facebookresearch/nle,21,0,6.2,754,3260,47788,287830
fabsig/GPBoost,21,258,5.8,56,1250,129692,822445
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
blueloveTH/pocketpy,21,1690,5,59,1307,5010,31474
bitdefender/hvmi,21,555,5.4,683,1900,38322,358928
aliakseis/LIII,21,-1,2.5,205,2240,47443,180049
PurpleI2P/i2pd,21,201,6.1,117,1377,3267,53521
OpenPrinting/cups,21,712,8.2,464,1693,45588,170185
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,734,3.1,223,1211,20660,120364
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
majn/telegram-purple,20,163,3.5,1342,6789,946,5120
intel/libxcam,20,24,4.6,23,538,9701,70242
idealvin/coost,20,218,5.5,33,417,4464,41022
gqrx-sdr/gqrx,20,0,5.4,20,450,6383,26202
flyinghead/flycast,20,28,5.1,55,761,98498,727636
canonical/lightdm,20,48,5.5,58,909,3144,25915
brainflow-dev/brainflow,20,458,4.4,31,1213,59269,225724
SVF-tools/SVF,20,253,6,176,1493,18484,75210
BenLangmead/bowtie2,20,372,4.8,88,264,19502,63856
taisei-project/taisei,19,0,5.8,420,5014,7883,89311
septag/sx,19,252,3.9,18,236,3973,22518
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openppl-public/ppl.nn,19,247,5.8,240,3641,36522,102110
mongodb/mongo-cxx-driver,19,2346,6.8,351,3105,26978,64591
mitsuba-renderer/mitsuba2,19,203,4.4,187,2550,11923,56839
microsoft/verona,19,70,6.1,44,458,633,4536
ktock/container2wasm,19,8,4.7,14,88,50012,316880
google/orbit,19,266,7.4,53,1134,116003,592285
cronie-crond/cronie,19,45,6.2,21,154,1953,7706
bochs-emu/Bochs,19,795,5.5,14,88,44640,285559
arkdb/inception,19,58,4.4,20,435,177419,777618
aap/librw,19,208,4.5,50,745,13097,90251
YimMenu/YimMenu,19,0,6.2,401,4134,3826,146229
Snaipe/Criterion,19,80,4,76,483,7286,19124
Smorodov/Multitarget-tracker,19,52,4.6,104,973,24345,105932
Mudlet/Mudlet,19,0,4.8,289,3677,22232,107804
GaijinEntertainment/DagorEngine,19,32,3.3,275,3549,758979,4162343
zigzap/zap,18,232,5.3,25,487,10465,30834
yangjiaolong/Go-ICP,18,54,4.4,12,69,749,3687
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.5,667,12931,31786,290838
ruben2020/codequery,18,0,3.9,300,2202,16040,104682
pytorch/FBGEMM,18,-1,6.8,147,911,10396,71552
ptitSeb/gl4es,18,575,6.2,235,1118,7613,82056
openssh/openssh-portable,18,-1,6.3,262,2039,21239,120988
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4.8,146,1314,9339,64597
k2-fsa/sherpa-ncnn,18,3,5.4,129,690,2198,6874
glennrp/libpng,18,796,5.2,265,1683,17572,57204
flutter/codelabs,18,0,8.2,2565,11502,22816,73971
ccache/ccache,18,506,7.5,168,868,11441,59052
boazsegev/facil.io,18,168,4.5,26,486,10401,30696
ValveSoftware/Fossilize,18,-1,5.7,431,4199,4108,58426
TeamHypersomnia/Hypersomnia,18,87,4.5,17,167,81228,369472
PowerDNS/pdns,18,966,7.3,100,1332,25519,198309
OpenLightingProject/ola,18,151,4.8,104,2967,50135,139530
Anttwo/SuGaR,18,29,4.3,15,658,25303,98346
zxing-cpp/zxing-cpp,17,725,5.4,134,1760,6436,50444
vmangos/core,17,49,4.2,66,293,92993,495403
utilForever/RosettaStone,17,4933,4.5,1251,3144,108361,154653
sepfy/libpeer,17,22,5.8,21,408,161,5305
openenclave/openenclave,17,53,6.9,13,180,47618,187383
martinus/unordered_dense,17,0,6,54,193,1526,10564
lyusupov/SoftRF,17,150,4.4,25,384,309334,1370448
libfirm/libfirm,17,0,4.8,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.4,8,234,7194,5733
iboB/dynamix,17,195,5.2,107,503,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48670,152694
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
cr-marcstevens/hashclash,17,667,3.8,93,287,2752,25536
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
alperakcan/fuse-ext2,17,2,5.7,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
ObEngine/ObEngine,17,953,4.4,121,2268,32040,199049
NVIDIA/MatX,17,615,6.6,83,1335,16399,24564
MusicPlayerDaemon/MPD,17,0,7.1,27,2695,20850,102004
wondertrader/wondertrader,16,108,3.9,167,1951,93452,228723
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.9,225,2226,44323,158352
svgpp/svgpp,16,4,4.5,24,357,39792,204541
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
prabhuomkar/pytorch-cpp,16,98,5.7,1,105,622,3316
osandov/drgn,16,337,5.2,119,1616,8687,39812
openjdk/jfx,16,-1,6.7,301,1467,922736,2900662
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4576,6.1,1295,4985,40140,238060
intel/intel-extension-for-transformers,16,176,5.6,1027,6828,23340,151644
hackerschoice/gsocket,16,54,4.4,72,357,2797,14008
foonathan/memory,16,189,5.2,38,260,2817,12386
cryfs/cryfs,16,1538,5.2,91,2423,46563,201296
cisco/joy,16,186,2.1,94,725,29173,59994
cirosantilli/cpp-cheat,16,3,2.7,2,77,14069,26637
bitshares/bitshares-core,16,0,5.2,289,2003,31607,154621
Tracktion/tracktion_engine,16,0,4.7,8,425,37089,659334
TH3xACE/SUDO_KILLER,16,141,2.7,200,838,19366,75495
Samsung/rlottie,16,117,5.1,22,450,10217,45387
PortAudio/portaudio,16,42,6.8,72,432,19532,71612
Orc/discount,16,18,6.2,30,207,930,6547
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
ApsaraDB/PolarDB-for-PostgreSQL,16,-1,5.9,25,3329,517694,1243184
posva/catimg,15,47,4.6,3,21,1603,6567
pgbackrest/pgbackrest,15,1683,6.1,719,2772,27131,112268
oneapi-src/oneDNN,15,0,7.5,1554,7154,136481,952965
libui-ng/libui-ng,15,-1,6.8,6,391,6217,35385
libts/tslib,15,19,5.2,31,149,2346,18780
csmith-project/csmith,15,102,5.8,43,854,8561,27192
chaos/pdsh,15,171,6,23,342,4914,12431
canonical/raft,15,54,6,55,466,7067,31766
alibaba/PhotonLibOS,15,0,6.7,47,981,5605,46673
Windscribe/Desktop-App,15,1,3.3,33,681,19214,181154
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
NagyD/SDLPoP,15,249,5.2,81,708,4249,27895
Lameguy64/PSn00bSDK,15,10,4,9,158,6472,17579
HerculesWS/Hercules,15,290,5.5,16,234,172711,517932
GarageGames/Torque3D,15,203,2.8,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,103,4.3,49,238,30539,173879
zeldaret/botw,14,16,4.7,86,3368,11269,254954
westes/flex,14,38,7.5,30,199,3052,7196
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
urcu/userspace-rcu,14,52,4.7,59,344,7689,23083
rurban/smhasher,14,0,4.6,12,424,19048,77643
rubinius/rubinius,14,313,3.7,56,552,46849,539570
resiprocate/resiprocate,14,194,4.9,22,657,246290,1141296
relic-toolkit/relic,14,4258,5.7,1418,1992,41114,141950
quantcast/qfs,14,61,5.5,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
potassco/clingo,14,0,5.2,436,3299,9327,103820
phoboslab/wipeout-rewrite,14,32,6,13,217,3626,26134
o-oconnell/minixfromscratch,14,128,3.6,16,109,65450,344482
nextcloud/desktop,14,0,7.2,324,2985,20035,103949
microsoft/SEAL,14,250,5.5,125,999,10710,49101
linux-can/can-utils,14,9,5.9,50,208,3296,16118
letoram/arcan,14,47,5.2,18,186,137136,384735
jupp0r/prometheus-cpp,14,83,5.2,33,295,633,4030
janet-lang/janet,14,-1,6.3,76,902,3591,31589
inanevin/LinaEngine,14,0,2.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,91,5.7,4,20,749,7941
buaazp/zimg,14,42,3.5,39,343,2775,11754
bitcoin-core/gui,14,117,6.4,98,907,48328,255154
bareos/bareos,14,953,6.7,20,584,81527,319437
PDAL/PDAL,14,14,6.1,83,1885,86915,288616
OpenMPT/openmpt,14,0,5.6,190,1363,223432,978767
LiquidPlayer/LiquidCore,14,269,0.8,112,1460,985237,5137260
KratosMultiphysics/Kratos,14,175,7.2,30,201,572087,1772119
ElectronicCats/CatSniffer,14,0,3.8,190,1363,252084,342048
BobLChen/VulkanDemos,14,171,2.4,205,1544,118226,705902
0intro/plan9,14,125,4,16,100,207411,1543345
tensor-compiler/taco,13,297,4.3,74,1557,12425,69846
qtumproject/qtum,13,82,5.3,80,873,63989,381801
peercoin/peercoin,13,87,7.1,83,908,38740,223223
pangweiwei/slua,13,-1,2.7,10,605,2576,16311
ov2slam/ov2slam,13,195,3.9,182,1685,54357,119058
megamarc/Tilengine,13,55,4.3,30,525,5086,16379
k-takata/Onigmo,13,70,3.5,77,464,3378,84130
joan2937/pigpio,13,28,5.1,82,396,11068,18184
hunspell/hunspell,13,94,6.5,72,307,4161,83877
hoglet67/RGBtoHDMI,13,-1,3.6,89,528,8580,91340
haasn/libplacebo,13,-1,5.5,101,565,9873,53001
faragon/libsrt,13,75,4.4,61,508,3062,21978
cvxgrp/scs,13,26,4.8,16,157,3341,10033
bo3b/3Dmigoto,13,201,3.6,56,181,41098,227389
bitcoinxt/bitcoinxt,13,89,6.2,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,185,3.8,88,651,36191,221265
bcosorg/bcos,13,0,2.9,48,1280,44949,110467
agroal/pgagroal,13,49,5.5,59,362,3790,22374
OpenIDC/mod_auth_openidc,13,-1,5.9,255,585,5231,19189
NoelFB/blah,13,0,4.8,169,1854,4681,28987
EQEmu/Server,13,186,4.9,31,224,58816,566924
CongducPham/LowCostLoRaGw,13,28,3.2,84,396,56741,270140
Bitcoin-ABC/bitcoin-abc,13,110,4.7,60,289,45757,222496
zsiciarz/aquila,12,108,3.2,14,639,3602,12273
wolkykim/qlibc,12,31,5.7,24,267,9625,10720
treefrogframework/treefrog-framework,12,26,4.6,42,345,50432,266394
thrill/thrill,12,70,4.3,37,639,16228,54500
sourcey/libsourcey,12,277,2.4,186,1940,35654,135032
seemoo-lab/owl,12,21,4.5,9,143,1112,4725
openthread/openthread,12,2,9.5,214,1511,174565,298719
nomacs/nomacs,12,0,4.4,44,1650,6156,48135
martinus/nanobench,12,4,5.1,0,14,1510,9186
luau-lang/luau,12,4,6.6,817,5915,12791,175357
lbryio/lbrycrd,12,75,3.6,35,154,24935,147706
hexagonal-sun/bic,12,64,3.9,13,257,379,6151
firoorg/firo,12,93,6.1,32,168,33508,230849
erwincoumans/tiny-differentiable-simulator,12,75,3.9,27,299,93038,487374
digego/extempore,12,1,3.6,41,252,22821,71312
containers/fuse-overlayfs,12,31,6.6,21,162,900,7167
cathugger/mkp224o,12,23,6.4,3,36,1551,16098
andrew-gresyk/HFSM2,12,0,5.1,35,110,5234,41368
YeeZTech/YeeZ-Privacy-Computing,12,0,4.1,4,310,6639,37019
TarsCloud/TarsCpp,12,0,5.3,134,2353,45042,106052
RavenProject/Ravencoin,12,103,5.2,53,237,37166,295797
OpenSpace/OpenSpace,12,207,5.8,107,957,71930,221347
MiniZinc/libminizinc,12,0,6.2,240,1248,9975,92384
HardySimpson/zlog,12,14,6.1,16,169,1137,7689
G4lile0/tinyGS,12,0,3.2,17,58,10541,56881
