repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
AtomicGameEngine/AtomicGameEngine,41,-1,673,4.2,482,3786,510603,1662416
0xnobody/vmpdump,41,-1,0,5.6,241,3417,743,2258
0vercl0k/wtf,41,0,1066,5.3,80,1002,56035,186022
turesnake/tprPix,40,0,90,5.5,49,886,144617,349647
pmoulon/CMVS-PMVS,40,0,292,5.1,65,299,91258,434614
loki-47-6F-64/sunshine,40,-1,-1,5.2,100,870,4803,41902
garbear/kodi-steamlink,40,1212,28,5,25,241,163289,729662
colobot/colobot,40,0,301,6,263,2564,33400,155741
apache/trafficserver,40,-1,-1,8.1,1684,11123,96674,417913
REDasmOrg/REDasm,40,282,0,3.9,158,2959,163,7724
KhronosGroup/glslang,40,50,-1,8.4,230,1347,18173,98678
vlm/asn1c,39,-1,245,5.8,128,404,8990,55255
p7zip-project/p7zip,39,-1,308,4.1,442,2372,70309,416216
moosefs/moosefs,39,748,1259,6.7,468,1976,9313,93900
martijnvanbrummelen/nwipe,39,62,36,6.5,36,187,4291,14410
dibyendumajumdar/ravi,39,203,212,5.2,575,5495,15673,107075
Chatterino/chatterino2,39,445,0,6.2,107,3012,5697,78368
vipshop/redis-migrate-tool,38,656,-1,6.4,168,1135,3023,23474
strato-emu/strato,38,-1,1,6.3,345,4650,9505,45993
percona/percona-xtrabackup,38,1268,153,6.8,48,530,1153063,3602337
mabeijianxi/FFmpeg4Android,38,806,543,4.8,244,1059,182769,1081583
jrouwe/JoltPhysics,38,0,98,6.1,180,1457,21324,95431
cmu-db/bustub,38,0,622,7.2,135,2096,51742,195492
AcademySoftwareFoundation/MaterialX,38,0,-1,7.1,103,1208,25634,136163
xelatihy/yocto-gl,37,0,125,5.1,111,871,36546,166626
pytorch/glow,37,-1,0,7.2,389,4349,44707,232068
perilouswithadollarsign/cstrike15_src,37,-1,155,4.8,144,1621,755203,3322945
danoon2/Boxedwine,37,2905,548,6.3,349,2442,131680,950641
cycfi/q,37,-1,171,6.3,44,408,3344,14699
ErosZy/WXInlinePlayer,37,-1,277,4.7,116,802,28763,127981
saki4510t/UVCCamera,36,-1,-1,5.8,104,549,35513,107860
peng-zhihui/Peak,36,-1,0,4.8,36,174,65596,605842
openbsd/src,36,0,108,5.1,153,3326,3451836,17177400
mixxxdj/mixxx,36,361,32,7.1,300,5101,51802,281264
lfortran/lfortran,36,-1,0,7.2,37,525,7080,98511
larryli/PuTTY,36,8130,0,5.5,266,2631,35590,137231
keystone-engine/keystone,36,43,747,5.9,153,2429,27442,105217
chjj/mako,36,-1,1100,6.1,144,2371,13113,250266
athena-team/athena,36,0,362,7.1,90,1321,5434,22839
Tom94/tev,36,63,-1,5.8,221,2172,801,9813
Sunzxyong/Tiny,36,-1,-1,5,105,551,14354,43889
OpenPrinting/cups,36,-1,672,8.8,450,1557,47547,167766
zdzhaoyong/GSLAM,35,-1,32,6.4,15,372,17465,56697
wjakob/nori,35,0,0,4.4,145,2057,1494,4099
wez/atomicparsley,35,49,189,4.8,47,236,3515,19968
smilehao/xlua-framework,35,-1,93,4.7,91,1274,39734,127019
koute/bytehound,35,4,87,3.5,164,1345,10138,56130
karlstav/cava,35,87,23,6.3,14,50,582,4564
effekseer/Effekseer,35,0,0,5.2,36,798,20797,217804
dinhvh/libetpan,35,702,146,6.5,177,2255,23264,107410
cariboulabs/cariboulite,35,91,10,6.8,81,821,6182,26765
akai-katto/dandere2x,35,-1,13,5.3,1,144,2929,14753
acados/acados,35,0,91,6,94,746,38494,691547
RickdeJager/stegseek,35,109,375,4.5,16,364,5646,13567
NVIDIA/MatX,35,0,66,6.7,122,2366,15740,22513
MethanePowered/MethaneKit,35,-1,-1,4.1,184,1931,11565,56153
InteractiveComputerGraphics/SPlisHSPlasH,35,-1,0,4.4,260,2092,68521,323064
GNOME/glib,35,0,-1,8.1,1468,12334,160263,494709
FirebirdSQL/firebird,35,0,316,5,89,978,218014,1451469
nfrechette/acl,34,1582,115,6,41,233,8359,44409
kungfu-origin/kungfu,34,-1,14,3,180,1616,155991,354971
kripken/ammo.js,34,-1,-1,4.4,86,909,51036,301358
clangen/musikcube,34,0,-1,6.6,277,3315,178730,314854
RetroShare/RetroShare,34,27,139,6.7,163,3481,31550,148491
PixarAnimationStudios/OpenSubdiv,34,-1,-1,8.1,78,754,36038,138068
PacktPublishing/Learn-LLVM-12,34,49,0,6.4,32,611,234,11064
NVIDIA/libcudacxx,34,0,4,8.2,35,540,122854,650273
ARM-software/armnn,34,0,1,6.2,106,1348,32454,333463
tomhrr/dale,33,5,42,5.2,29,456,3442,21480
grke/burp,33,-1,131,6.7,93,1020,4861,53841
gosu/gosu,33,0,371,5.4,100,674,32405,117740
SIPp/sipp,33,155,-1,5.3,56,428,5222,31251
OpenMined/TenSEAL,33,0,-1,5.3,138,1265,1160,8973
IoLanguage/io,33,25,381,5.7,49,890,11470,38943
GPSBabel/gpsbabel,33,339,12,6.3,183,1516,32179,141058
Blosc/c-blosc,33,450,689,6.6,180,1200,29263,90233
xiph/flac,32,-1,232,5.7,124,755,15652,60599
texstudio-org/texstudio,32,0,0,6.6,372,3676,28305,158438
obgm/libcoap,32,3218,-1,6.1,173,647,13270,50929
mhogomchungu/zuluCrypt,32,-1,0,6.6,69,1382,10638,48421
introlab/odas,32,0,496,5.7,15,439,11032,19417
google/autofdo,32,0,0,6.9,89,1699,4053,17262
dresden-elektronik/deconz-rest-plugin,32,0,-1,5.4,793,4527,30676,160573
dartsim/dart,32,0,6,6.7,197,2656,72439,269122
cruppstahl/upscaledb,32,0,-1,6.5,624,1469,24289,225033
chenyahui/AnnotatedCode,32,0,233,4.7,356,2737,48232,209262
PowerDNS/pdns,32,-1,1723,7.3,254,2598,24297,188635
wangbojing/NtyCo,31,-1,5,6.3,12,156,965,5511
verilator/verilator,31,0,5,6.7,366,4224,27573,125660
uTox/uTox,31,-1,22,5.4,24,292,3418,37287
robotastic/trunk-recorder,31,40,-1,6.6,78,629,46019,161146
melonDS-emu/melonDS,31,87,0,5.6,170,1834,13783,142699
linux-test-project/ltp,31,65,41,6.6,82,2278,130899,390152
ketoo/NoahGameFrame,31,339,315,6.7,197,2544,51628,228696
karimnaaji/vectiler,31,-1,59,5.5,3,27,1818,15615
justinmeza/lci,31,209,-1,6.6,19,183,3951,49666
danielkrupinski/GOESP,31,-1,144,5.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,-1,381,7.4,288,3470,48673,222325
bunkerity/bunkerweb,31,-1,643,5.4,279,1533,50609,439429
CppMicroServices/CppMicroServices,31,662,27,7,103,1515,120475,501423
ArcticaProject/vcxsrv,31,509,17,4.6,84,725,436655,1650849
onnx/optimizer,30,69,0,6.3,268,3642,816,5254
megai2/d912pxy,30,-1,0,5.3,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,-1,6,5.9,3,42,437,1565
jondgoodwin/cone,30,-1,373,6.4,38,406,3545,13818
irontec/sngrep,30,117,97,7.9,25,278,8047,14042
geekuillaume/soundsync,30,239,301,2.7,103,448,17301,57520
fraunhoferhhi/vvenc,30,82,0,7.2,262,1349,29444,281947
dreamstalker/rehlds,30,-1,460,4.5,424,5539,18719,118324
cosmos72/twin,30,872,291,7.4,113,980,9415,135564
apple/swift-llbuild,30,-1,377,8.2,128,1691,35033,96431
NatronGitHub/Natron,30,6,0,7,497,6670,107747,493704
KhronosGroup/SPIRV-Reflect,30,18,23,8.8,58,254,2013,15224
DynamoRIO/dynamorio,30,680,-1,5.5,596,4395,175968,487750
DroneBridge/DroneBridge,30,0,157,4.7,42,451,34240,86331
rwengine/openrw,29,24,194,6.2,84,1029,8864,43810
p-gen/smenu,29,0,32,6.9,39,210,4114,15269
nxengine/nxengine-evo,29,2,158,5,165,1059,29858,101082
maharmstone/quibble,29,-1,31,6.8,102,710,1401,19970
horsicq/Nauz-File-Detector,29,0,128,5.4,369,4971,185,488
emersion/mrsh,29,724,52,6.4,23,359,632,11236
biojppm/rapidyaml,29,0,631,5.9,370,1243,2994,41006
berthubert/googerteller,29,-1,1,5,2,20,1249,19459
ZDoom/gzdoom,29,0,274,5.4,164,1013,121337,625473
ZDoom/Raze,29,0,274,4.5,164,1013,121335,643900
Xinyuan-LilyGO/T-Display-S3,29,-1,-1,5.5,172,1242,127882,773491
MikePopoloski/slang,29,33,127,5.8,348,4095,11986,123605
KiCad/kicad-source-mirror,29,60,321,4.7,127,2766,280620,1198601
xiph/opus,28,424,300,5.9,102,449,16294,54169
pioneerspacesim/pioneer,28,-1,63,5.3,203,2150,44680,232338
microsoft/SymCrypt,28,-1,0,6.4,120,1709,23268,96914
jamulussoftware/jamulus,28,423,300,7.3,102,449,23654,76579
eclipse-cyclonedds/cyclonedds,28,634,0,8.2,315,3676,43689,240820
dvorka/hstr,28,-1,54,5.8,16,81,1048,6065
coova/coova-chilli,28,1815,120,5.7,82,439,9228,43939
codership/galera,28,220,423,6.4,124,1180,34665,127920
MycroftAI/mimic1,28,-1,-1,6.4,52,687,12855,2280971
JSBSim-Team/jsbsim,28,48,0,6.5,93,1213,31055,74770
zweigraf/face-landmarking-ios,27,-1,-1,5.8,150,1326,95616,279461
zlib-ng/zlib-ng,27,62,406,6.4,58,385,4511,27920
zaki/irrlicht,27,529,98,5.6,79,422,62771,255695
physercoe/starquant,27,-1,137,6.4,116,1804,95904,296953
philburk/pforth,27,-1,4,5.4,3,88,1665,6284
mtcp-stack/mtcp,27,3752,695,6.5,100,851,53079,210945
morganstanley/binlog,27,45,-1,7,17,108,3473,15351
menwenjun/redis_source_annotation,27,585,-1,6,77,617,41598,109247
losnoco/Cog,27,514,75,6.1,21,207,137653,2889187
li-plus/chatglm.cpp,27,715,124,4.9,117,1146,114,2741
hroptatyr/dateutils,27,251,324,6.8,34,325,5485,22488
gromacs/gromacs,27,0,318,5.6,115,640,260142,664224
eudev-project/eudev,27,4040,133,7.8,108,722,5120,25890
eteran/c-vector,27,-1,24,5.5,14,25,316,1605
ardera/flutter-pi,27,6,76,5.9,29,306,1626,21329
alibaba/GCanvas,27,-1,140,5.9,31,400,43297,52463
acidicoala/SmokeAPI,27,-1,0,4.5,288,1986,138,2559
OpenSMTPD/OpenSMTPD,27,1634,200,5.7,154,1324,6103,51765
OpenCPN/OpenCPN,27,-1,85,4.6,48,528,195256,824760
InteractiveComputerGraphics/PositionBasedDynamics,27,0,-1,4.3,177,1683,61266,251523
FLIF-hub/FLIF,27,526,101,6.2,49,269,4997,32774
zpl-c/zpl,26,-1,1,6.2,0,47,1644,16293
vcftools/vcftools,26,24,103,5.6,64,285,930,15557
torproject/tor,26,0,52,7.6,2878,10820,88636,319789
strukturag/libde265,26,54,268,5.8,66,525,7155,41216
sheredom/json.h,26,-1,197,5.2,138,200,1081,7347
paroj/gltut,26,-1,243,4.8,59,1050,21418,148649
mz-automation/libiec61850,26,0,342,6.5,176,1636,17804,127179
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,658,337,4.2,88,778,81692,270315
libressl/portable,26,1799,1325,5.9,470,4568,1259,4985
jacksonliam/mjpg-streamer,26,0,6,5.9,17,82,8119,31990
huawei-noah/bolt,26,0,8,4.7,95,977,27660,279635
google/packetdrill,26,-1,79,8.2,46,443,5381,17165
facebook/SPARTA,26,0,91,7.1,1,44,3121,13467
drhelius/Gearboy,26,-1,118,3.9,38,288,61621,286362
Tencent/wwsearch,26,-1,28,4,318,3459,66810,288481
Restream/reindexer,26,0,0,5.5,494,5917,17114,166808
DaehwanKimLab/hisat2,26,-1,561,7.2,81,306,22159,98565
Auburn/FastNoise2,26,123,13,5.4,262,3650,939,12454
sctplab/usrsctp,25,2155,0,6,260,815,15088,82659
lighttransport/nanort,25,0,0,6.9,8,35,34195,194402
harfbuzz/harfbuzz,25,-1,-1,7.4,180,967,29412,124709
gnss-sdr/gnss-sdr,25,4934,13,5.3,245,2800,51674,279950
buddhi1980/mandelbulber2,25,-1,-1,6.7,273,1667,25615,116549
apache/apr,25,2551,705,6.6,105,883,33081,105733
alibaba/CicadaPlayer,25,-1,9,4.6,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,2522,35,3.9,19,142,177667,497206
MikeLankamp/fpm,25,-1,0,6.8,34,186,9771,24858
GarageGames/Torque2D,25,2522,35,4.9,19,142,179528,502439
Blosc/bcolz,25,0,433,5.2,74,709,17803,53211
ARM-software/astc-encoder,25,30,-1,6.4,42,204,15842,81604
zxing-cpp/zxing-cpp,24,117,743,5.8,127,1688,6343,48745
xoseperez/espurna,24,0,-1,4.5,44,469,8697,77653
traildb/traildb,24,74,66,6.2,25,222,2074,11840
stp/stp,24,-1,0,4.4,138,1026,17877,77520
stepmania/stepmania,24,518,1014,3.9,296,1890,142862,536924
richgel999/fpng,24,163,268,6,43,277,7806,57214
ompl/ompl,24,0,578,7.6,141,1756,42045,88037
mpromonet/v4l2rtspserver,24,-1,427,4.4,114,1330,509,2683
kohler/gifsicle,24,391,81,5.5,41,320,2273,15332
flang-compiler/flang,24,0,0,6.7,34,457,85133,510737
felixguendling/cista,24,-1,40,5.4,2,46,1480,20448
dmlc/treelite,24,0,98,5.4,6,234,2203,8769
WayneD/rsync,24,56,243,6.3,171,716,9353,44318
TheRealOrange/icer_compression,24,-1,84,6.4,43,144,2226,13100
SChernykh/p2pool,24,0,427,5.2,204,1178,1959,20879
Razakhel/RaZ,24,0,0,5.8,266,3177,48249,254676
OSGeo/PROJ,24,-1,966,6,230,2387,36717,168251
FlightGear/flightgear,24,765,110,6.3,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,86,123,5.2,61,421,33965,70514
sweeneychris/TheiaSfM,23,0,33,7.3,7,143,75766,199349
powertab/powertabeditor,23,-1,0,5.9,46,1075,14820,51638
libspatialindex/libspatialindex,23,0,584,5,35,526,18193,53243
istoreos/istoreos,23,314,151,7.3,22,262,121931,727264
danielkrupinski/Osiris,23,-1,44,5.8,127,1162,67378,222616
cycfi/elements,23,-1,34,4.2,6,333,23205,32440
bbidulock/icewm,23,-1,403,6.4,217,2240,2421,73810
Tarsnap/tarsnap,23,273,244,7.6,133,1038,20237,49717
NVIDIA/libglvnd,23,576,10,5.4,48,435,7442,50531
wondertrader/wondertrader,22,-1,7,5.8,167,1869,88851,235282
unum-cloud/ucall,22,0,0,7.2,254,1851,3961,2912
simongog/sdsl-lite,22,0,-1,6.3,107,385,9238,44200
septag/glslcc,22,0,36,5.4,573,3822,27282,146915
michaeljclark/rv8,22,-1,72,6.4,70,986,4791,88209
guillaumeblanc/ozz-animation,22,220,251,4.6,550,2717,33303,104775
fossephate/JoyCon-Driver,22,3041,416,5.2,182,1284,720190,2744505
foonathan/lexy,22,0,0,5.7,273,2266,3193,48100
decaf-project/DECAF,22,2159,154,5.1,62,313,283747,1170024
dealii/dealii,22,-1,0,8.5,834,6043,723622,2370343
YimMenu/YimMenu,22,-1,0,6.5,419,4044,3408,146846
ISEE-Technology/CamVox,22,-1,213,5,265,2869,82325,170191
vectorgraphics/asymptote,21,0,104,7.2,36,449,50538,297172
sustrik/libdill,21,165,81,6.7,43,521,3350,18978
particle-iot/device-os,21,-1,-1,7.6,29,652,56441,202737
openssh/openssh-portable,21,2408,-1,6.8,259,2019,21145,119969
mudita/MuditaOS,21,12,93,6.5,49,384,145789,477598
monkey/monkey,21,1797,649,7,143,1270,42631,134207
mm2/Little-CMS,21,2092,108,6.5,67,824,7036,45200
microsoft/ALEX,21,-1,22,7.4,1,2,1007,6465
lizardfs/lizardfs,21,-1,853,5.7,170,1859,17769,101940
facebookresearch/nle,21,1083,0,6.4,754,3260,47788,287830
fabsig/GPBoost,21,0,62,7.3,56,1250,129675,822237
cxong/tinydir,21,-1,1,5.1,1,25,682,2119
cutechess/cutechess,21,10,0,5.5,97,1799,25245,65689
bitdefender/hvmi,21,0,555,6.7,683,1900,38434,359094
aliakseis/LIII,21,-1,-1,5.2,205,2240,47422,180027
TrueBlocks/trueblocks-core,21,0,583,6.3,234,3102,12775,56839
PurpleI2P/i2pd,21,0,204,6.5,116,1364,3259,53144
HumbleNet/HumbleNet,21,152,9,5.7,28,106,65433,217648
BinomialLLC/basis_universal,21,31,734,5.9,223,1211,20660,120364
zsummer/breeze,20,-1,0,5.1,88,1752,24898,86146
sustrik/libmill,20,126,67,6.4,22,337,2126,12281
priitj/whitedb,20,6879,57,5.8,74,420,10350,33379
openppl-public/ppl.nn,20,152,248,6.7,238,3624,37054,102349
mpoeter/xenium,20,-1,309,6.4,8,94,2562,12402
majn/telegram-purple,20,0,163,5.6,1342,6789,946,5120
libunwind/libunwind,20,2606,43,8.1,13,179,13365,42590
intel/libxcam,20,765,24,7.5,23,538,9701,70242
gqrx-sdr/gqrx,20,101,0,6,20,456,6397,26404
flyinghead/flycast,20,86,28,5.3,55,761,93782,675371
canonical/lightdm,20,-1,48,6.3,58,909,3144,25915
brainflow-dev/brainflow,20,0,458,4.4,31,1213,59234,224941
LibreSprite/LibreSprite,20,23,3,6.3,545,4264,26317,163482
zlgopen/awtk,19,-1,0,6.9,283,2067,282885,846841
warmcat/libwebsockets,19,-1,14,7.4,150,1188,100992,316348
taisei-project/taisei,19,0,0,6.2,391,4817,7768,82308
septag/sx,19,0,252,6,18,236,3973,22518
rbfx/rbfx,19,0,48,7,230,1919,421985,2144620
puzzlepaint/camera_calibration,19,179,740,6,211,1560,71665,234479
nanomsg/nng,19,2,580,5.1,95,1686,9820,71203
mitsuba-renderer/mitsuba2,19,0,203,6.3,187,2550,11923,56839
microsoft/verona,19,-1,164,6.9,38,432,563,3691
liudf0716/xfrpc,19,1798,924,5.8,416,1819,75855,364566
google/orbit,19,0,0,6.9,53,1134,115998,592157
arkdb/inception,19,171,58,6.4,20,435,177419,777618
alibaba/PhotonLibOS,19,-1,0,6.7,44,891,5288,43890
aap/librw,19,72,208,5.2,50,745,13097,90251
Snaipe/Criterion,19,1404,80,5,76,483,7286,19124
Smorodov/Multitarget-tracker,19,0,52,5,104,971,24197,105692
Mudlet/Mudlet,19,0,0,5.4,289,3651,22029,106387
BenLangmead/bowtie2,19,4266,366,5.2,126,279,18917,61139
yuzu-emu/yuzu-mainline,18,-1,216,5,83,376,31845,427656
vsergeev/c-periphery,18,0,1,5.8,28,173,579,4833
vinniefalco/LuaBridge,18,-1,-1,5.4,63,2602,14514,71923
vearch/vearch,18,-1,0,4.6,31,575,10886,88975
ruben2020/codequery,18,115,0,4.7,300,2202,16040,104682
rauc/rauc,18,1,33,8.1,109,586,3405,29818
pytorch/FBGEMM,18,20,-1,7.3,146,910,10030,70264
ptitSeb/gl4es,18,0,575,7.3,235,1118,7612,82048
martinus/unordered_dense,18,0,0,6.6,53,180,1469,10334
martinus/robin-hood-hashing,18,0,311,6.3,31,154,1843,14019
laurolins/nanocube,18,176,108,5,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,235,194,5.4,146,1314,9339,64592
k2-fsa/sherpa-ncnn,18,154,3,5.9,128,677,2169,6515
glennrp/libpng,18,3273,796,7.3,265,1683,17567,57209
flutter/codelabs,18,-1,0,9.4,2565,11502,22847,74146
ccache/ccache,18,180,509,7.5,169,857,11381,58494
boazsegev/facil.io,18,-1,168,6.6,26,486,10401,30696
TeamHypersomnia/Hypersomnia,18,0,87,6.2,17,165,80930,364470
SOCI/soci,18,0,636,6,26,773,5147,48656
vmangos/core,17,56,-1,4.7,66,293,92958,495550
utilForever/RosettaStone,17,0,4933,4.6,1251,3144,108361,154653
signalwire/freeswitch,17,740,668,8.3,438,3651,169857,1147289
openenclave/openenclave,17,0,53,6.9,13,180,47557,187099
okbob/pspg,17,434,49,6.3,67,265,2485,23444
nba-emu/NanoBoyAdvance,17,0,-1,5.7,118,1058,1496,14559
lyusupov/SoftRF,17,0,150,6.3,25,384,275381,1280583
libgd/libgd,17,-1,48,6.4,76,371,10675,51433
libSDL2pp/libSDL2pp,17,-1,-1,4.5,8,234,7194,5733
iboB/dynamix,17,-1,-1,5.2,107,502,1737,14352
hyrathb/mentohust,17,0,-1,6.3,4,93,825,9865
homenc/HElib,17,0,286,6.5,31,749,25665,86307
feaser/openblt,17,-1,5,6.6,33,148,1460554,2063218
cr-marcstevens/hashclash,17,818,667,4.5,93,287,2752,25536
codenamecpp/carnage3d,17,0,195,4.7,101,1729,18333,87704
apache/kvrocks,17,-1,-1,7.1,468,6245,4661,32747
alliedmodders/amxmodx,17,308,34,4.6,40,169,122158,351991
Windscribe/Desktop-App,17,-1,2,5.7,38,629,22326,186698
TheTumultuousUnicornOfDarkness/CPU-X,17,-1,55,5.2,28,357,2863,18408
OpenLightingProject/ola,17,1247,150,5.3,104,2960,49852,139165
ObEngine/ObEngine,17,0,-1,5.9,121,2268,32040,199049
urcu/userspace-rcu,16,23,54,7.6,59,353,7966,23437
tunabrain/incremental-fluids,16,-1,8,5.8,9,193,2225,10271
trabucayre/openFPGALoader,16,0,197,5.8,56,417,3863,21176
tpm2-software/tpm2-tss,16,-1,0,7.9,226,2216,44312,157390
svgpp/svgpp,16,0,4,6.4,24,357,39792,204541
scanlime/fadecandy,16,-1,-1,6,25,298,9130,24519
relic-toolkit/relic,16,0,3649,5.3,1254,1793,38005,127469
pgRouting/pgrouting,16,-1,-1,8,99,455,12257,34045
openjdk/jfx,16,-1,-1,7.2,301,1467,921106,2900249
nmap/ncrack,16,0,169,4.3,38,566,32435,85130
nccgroup/TriforceAFL,16,688,-1,4.8,148,812,552246,2531191
ifcquery/ifcplusplus,16,0,312,6.3,50,378,50762,250952
foonathan/memory,16,66,189,5.6,38,260,2816,12382
cryfs/cryfs,16,0,1538,6.3,91,2423,46561,201291
cisco/joy,16,110,186,5,94,725,29173,59994
cirosantilli/cpp-cheat,16,-1,3,5.5,2,77,14069,26637
charles-lunarg/vk-bootstrap,16,0,26,5.9,32,391,308,8552
bitshares/bitshares-core,16,-1,0,5.4,268,1948,30593,150329
Tracktion/tracktion_engine,16,351,0,6.3,8,425,37089,659335
TH3xACE/SUDO_KILLER,16,-1,141,5.1,200,838,19366,75495
Samsung/rlottie,16,0,114,7.5,22,450,10217,45385
PortAudio/portaudio,16,57,42,7.3,72,432,18821,69454
Orc/discount,16,308,18,6.4,28,208,931,6473
MusicPlayerDaemon/MPD,16,190,0,7.5,27,2635,20532,100732
LSPosed/LSPlant,16,-1,0,6.2,63,1097,392,5417
InoriRus/Kyty,16,-1,350,4.3,333,2516,216620,997170
ETH3D/badslam,16,179,690,5.4,208,1335,56548,170467
posva/catimg,15,177,47,6.8,3,21,1603,6567
pgbackrest/pgbackrest,15,191,1747,6.1,698,2709,26533,106777
osandov/drgn,15,444,273,5.8,117,1236,7147,41954
libui-ng/libui-ng,15,0,-1,6.1,6,391,6205,35346
libts/tslib,15,893,19,6.7,31,149,2346,18780
hackerschoice/gsocket,15,67,54,5.8,72,357,2794,13921
csmith-project/csmith,15,0,102,6.9,43,854,8561,27195
chaos/pdsh,15,444,171,5.4,23,342,4899,12403
canonical/raft,15,595,51,6.8,54,459,7024,31432
ValveSoftware/vogl,15,-1,1,6.7,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,0,66,6.3,95,434,3240,32043
Thekla/thekla_atlas,15,0,70,6.4,35,362,5062,26094
PCRE2Project/pcre2,15,984,-1,7,66,198,14778,86907
NagyD/SDLPoP,15,-1,249,6.8,81,708,4249,27877
Lameguy64/PSn00bSDK,15,335,10,5.6,9,158,6472,17579
HerculesWS/Hercules,15,0,290,6.1,16,234,170961,516339
GarageGames/Torque3D,15,2880,202,5,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,274,103,6.2,49,238,30539,173879
zeldaret/botw,14,-1,16,5.3,86,3368,11266,254947
wmbusmeters/wmbusmeters,14,-1,154,6.5,69,772,5726,40259
westes/flex,14,-1,38,6.8,30,199,3052,7196
werman/noise-suppression-for-voice,14,373,21,4.1,11,228,153023,630007
usb-tools/USBProxy-legacy,14,0,90,6,19,198,986,8747
steemit/steem,14,139,43,4.8,336,4107,85632,479306
shibatch/sleef,14,-1,0,5.6,26,514,2661,49214
rurban/smhasher,14,0,0,5.8,12,429,19030,77594
rubinius/rubinius,14,398,313,5.7,56,552,46849,539570
resiprocate/resiprocate,14,1,194,5,22,657,246212,1140916
quantcast/qfs,14,74,61,5.3,44,317,21959,284183
premake/premake-core,14,0,0,6.4,190,1363,92049,230556
potassco/clingo,14,267,-1,5.9,436,3299,9327,103820
o-oconnell/minixfromscratch,14,-1,128,5.6,16,109,65450,344482
nextcloud/desktop,14,-1,0,8.2,320,2946,102899,250327
microsoft/SEAL,14,0,250,7,125,999,10710,49101
linux-can/can-utils,14,343,9,6.5,48,207,3294,15987
letoram/arcan,14,0,47,5.6,18,186,128551,368311
jupp0r/prometheus-cpp,14,0,83,4.8,33,292,627,3831
janet-lang/janet,14,0,-1,6.9,76,886,3577,31057
inanevin/LinaEngine,14,0,0,5.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,-1,91,6.7,4,20,745,7933
buaazp/zimg,14,-1,43,5.5,39,343,2775,11754
blueloveTH/pocketpy,14,-1,252,5.3,59,1519,4509,27061
bareos/bareos,14,252,953,7.4,20,591,81855,317858
ValveSoftware/Fossilize,14,633,-1,6.4,414,4024,3615,53978
OpenMPT/openmpt,14,0,0,6,190,1363,221740,976716
LiquidPlayer/LiquidCore,14,667,269,4.4,112,1460,985862,5136635
BobLChen/VulkanDemos,14,339,164,5,205,1544,118226,705902
0intro/plan9,14,0,125,6.3,16,100,207411,1543345
tensor-compiler/taco,13,101,297,5.3,74,1557,12425,69846
sirjuddington/SLADE,13,0,227,6.1,29,702,68446,265022
qtumproject/qtum,13,-1,102,6.6,83,908,61061,370384
prabhuomkar/pytorch-cpp,13,0,98,6,1,105,622,3316
peercoin/peercoin,13,-1,87,7.3,83,908,38732,223009
pangweiwei/slua,13,-1,-1,5.2,10,605,2576,16311
p-ranav/argparse,13,0,0,4.2,36,683,778,9300
ov2slam/ov2slam,13,0,5,7,182,1685,54357,119058
megamarc/Tilengine,13,0,55,6.3,30,524,5081,16365
mariadb-corporation/MaxScale,13,2832,212,5.4,62,207,138601,484787
k-takata/Onigmo,13,159,70,5.5,77,464,3378,84130
joan2937/pigpio,13,1386,28,6.5,82,396,11068,18184
hunspell/hunspell,13,558,94,7.4,72,307,4163,83869
hoglet67/RGBtoHDMI,13,-1,-1,5.6,89,528,8580,91340
haasn/libplacebo,13,0,-1,6.3,102,568,9683,51710
faragon/libsrt,13,231,75,6.4,61,508,3062,21978
facebookresearch/ELF,13,-1,11,7,15,245,41878,92884
cvxgrp/scs,13,0,26,5.6,16,157,3341,10033
bo3b/3Dmigoto,13,3715,201,4.9,56,181,41029,227241
bitcoinxt/bitcoinxt,13,277,89,7.4,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,393,185,7.3,88,651,36166,220742
bcosorg/bcos,13,-1,0,5.3,48,1280,44949,110467
OpenIDC/mod_auth_openidc,13,0,-1,6.2,256,543,4817,19792
NoelFB/blah,13,-1,0,5.5,169,1854,4681,28987
MiniZinc/libminizinc,13,133,0,7.6,229,1228,9920,90888
EQEmu/Server,13,0,186,6,31,224,54620,542609
CongducPham/LowCostLoRaGw,13,6,28,5.5,84,396,56741,270140
Bitcoin-ABC/bitcoin-abc,13,-1,110,6.2,60,289,44472,218901
zsiciarz/aquila,12,21,108,5.6,14,639,3602,12273
wolkykim/qlibc,12,0,31,7.6,24,267,9625,10720
treefrogframework/treefrog-framework,12,288,26,4.1,42,345,50434,266176
toitlang/toit,12,5,54,6.4,446,3811,24038,105492
