repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
RsyncProject/rsync,44,309,6.7,174,743,9464,45946
vtil-project/VTIL-Core,43,2,5.2,244,3386,11581,109262
rism-digital/verovio,43,-1,5.7,703,6681,75184,263558
nmwsharp/geometry-central,43,909,4.8,118,1273,8354,31801
never-lang/never,43,39,5.5,52,828,3148,32039
Speek-App/Speek,43,377,3.2,108,1733,24189,95459
ylmbtm/GameProject3,42,29,1.9,828,16603,67595,359718
ladislav-zezula/StormLib,42,372,6.2,116,784,16761,49202
koying/SPMC,42,50,2.4,61,471,177348,710344
horsicq/XPEViewer,42,0,4.8,470,6576,160,496
gabonator/LA104,42,119,2.1,219,2417,98077,368762
decaf-emu/decaf-emu,42,1,4.1,492,5405,14231,186383
Koihik/LuaFormatter,42,0,4.4,34,805,208,8091
JaCzekanski/Avocado,42,449,4.3,206,1879,3273,36519
solodon4/Mach7,41,184,4.3,373,1092,32958,76242
soedinglab/MMseqs2,41,277,5.8,364,2151,42924,317498
paulftw/hiberlite,41,-1,4.6,142,1222,36,2308
biojppm/rapidyaml,41,491,5.5,211,1252,5345,64677
autobleem/AutoBleem,41,0,2,208,1948,88850,167026
BestImageViewer/geeqie,41,-1,5.6,224,2762,11871,111562
0xnobody/vmpdump,41,1,3.6,241,3417,743,2258
0vercl0k/wtf,41,1259,3.9,81,1006,56206,186973
pmoulon/CMVS-PMVS,40,292,3,65,299,91258,434614
pisa-engine/pisa,40,-1,5.9,88,2036,1340,21373
loki-47-6F-64/sunshine,40,129,3,100,870,4803,41902
horsicq/XMachOViewer,40,35,5,755,10152,160,545
garbear/kodi-steamlink,40,28,2.7,25,241,163289,729662
dibyendumajumdar/ravi,40,212,4.1,575,5495,15673,107075
dartsim/dart,40,5,5.8,204,2738,67488,263020
cmu-db/bustub,40,737,6.3,133,2148,54447,209501
vlm/asn1c,39,245,4,127,403,8990,55255
turesnake/tprPix,39,90,3.1,49,886,144617,349647
rime/librime,39,0,5.4,26,835,3053,31642
p7zip-project/p7zip,39,308,3.6,442,2372,70309,416216
moosefs/moosefs,39,1259,4.5,468,1976,9313,93901
jgaeddert/liquid-dsp,39,156,5.6,7,592,41752,115931
Seagate/openSeaChest,39,-1,6.9,401,1712,3987,46771
vipshop/redis-migrate-tool,38,-1,4.4,168,1135,3023,23474
percona/percona-xtrabackup,38,153,6.2,48,530,1400084,4995809
percona/percona-server,38,153,6.5,48,530,1179098,3582288
mabeijianxi/FFmpeg4Android,38,543,1.9,244,1059,182769,1081583
hihkm/DanmakuFactory,38,14,3.6,18,71,1417,7858
google/fuzztest,38,402,5.2,105,2158,13187,55061
angband/angband,38,350,4.7,533,3776,73835,210528
KiCad/kicad-source-mirror,38,582,4.4,259,3620,295336,1298390
DynamoRIO/dynamorio,38,14,5,692,4948,183764,520442
AcademySoftwareFoundation/MaterialX,38,-1,6.3,87,1147,25413,134644
xelatihy/yocto-gl,37,125,3.8,111,871,36546,166626
thorvg/thorvg,37,-1,6.6,248,1888,50284,176972
perilouswithadollarsign/cstrike15_src,37,154,1.9,144,1621,753503,3324645
openthread/openthread,37,2,8.4,322,1992,195633,361013
gosu/gosu,37,372,3.5,100,684,32210,106681
freeorion/freeorion,37,135,5,607,6143,22814,186419
frePPLe/frepple,37,-1,4.8,131,727,16898,85484
dresden-elektronik/deconz-rest-plugin,37,0,5.1,807,4706,31145,164259
danoon2/Boxedwine,37,548,4.4,349,2438,132669,957490
cycfi/q,37,172,4.8,44,408,3344,14696
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
pygame-community/pygame-ce,36,-1,6.2,215,1286,11992,77239
peng-zhihui/Peak,36,0,1.1,36,174,65596,605842
lfortran/lfortran,36,0,6.2,53,764,9092,123060
larryli/PuTTY,36,0,4.8,264,2651,35932,138006
keystone-engine/keystone,36,747,4.4,153,2429,27442,105217
esmini/esmini,36,160,5.2,183,1725,9376,83934
buaacyw/GaussianEditor,36,58,2.8,30,1316,25347,98615
athena-team/athena,36,362,5.9,90,1321,5434,22839
anrieff/libcpuid,36,43,4.8,8,98,2216,7506
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3.8,264,2651,48160,168334
Jumpat/SegAnyGAussians,36,58,4.4,30,1316,14543,85903
GPSBabel/gpsbabel,36,12,5.9,182,1526,31985,140999
zdzhaoyong/GSLAM,35,32,4.4,15,372,17465,56697
wjakob/nori,35,0,3.8,145,2057,1494,4099
wez/atomicparsley,35,189,4.4,47,236,3515,19970
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,0,5.6,261,817,15044,82576
pytorch/glow,35,0,6.7,383,4328,44516,230870
karlstav/cava,35,33,5.8,16,56,637,5190
i2Nav-WHU/KF-GINS,35,617,4.5,102,2348,99082,343102
grame-cncm/faust,35,114,4.6,53,506,69657,277979
facebook/SPARTA,35,102,6.3,1,58,3607,16413
elfmz/far2l,35,186,5.9,573,4944,43549,411872
effekseer/Effekseer,35,105,5,38,809,22300,243038
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,13,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4,16,364,5646,13569
RavenSystem/esp-homekit-devices,35,842,3.5,411,2902,252416,1238187
NVIDIA/MatX,35,477,6,122,2366,16706,25894
MethanePowered/MethaneKit,35,-1,3.9,185,1941,11578,56295
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.4,262,2092,68646,324097
FirebirdSQL/firebird,35,316,5.2,89,976,218390,1458753
CppMicroServices/CppMicroServices,35,31,6.4,103,1531,125256,516198
cariboulabs/cariboulite,34,174,3.5,85,826,6107,29173
RetroShare/RetroShare,34,139,4.9,164,3494,31469,149009
PixarAnimationStudios/OpenSubdiv,34,267,5.3,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
IoLanguage/io,34,381,4.8,49,890,11470,38943
ARM-software/armnn,34,5,4.3,121,1459,34252,351490
wmbusmeters/wmbusmeters,33,228,6,106,1201,7492,55021
root-project/root,33,203,3.3,135,803,1306669,5004430
robotastic/trunk-recorder,33,0,7.1,73,640,51699,184749
giacomo-b/CppRobotics,33,110,4.3,130,2651,228,632
OpenMined/TenSEAL,33,-1,4.7,138,1265,1160,8973
xiph/flac,32,263,5.2,126,758,15821,61207
texstudio-org/texstudio,32,0,6.2,389,3720,28535,160335
polardb/polardbx-engine,32,318,3,197,1741,1217228,4215312
pocketpy/pocketpy,32,527,5,67,1238,910,18722
mhogomchungu/zuluCrypt,32,0,4.8,69,1382,10638,48421
introlab/odas,32,496,4.8,15,439,11032,19417
chjj/mako,32,1120,5.6,146,2376,13406,251647
acados/acados,32,81,6,103,795,39340,698911
YavorGIvanov/sam.cpp,32,237,4.6,185,1318,1767,9010
uTox/uTox,31,22,4.8,24,292,3418,37287
qicosmos/rest_rpc,31,153,5.4,8,233,51522,197265
nfrechette/acl,31,-1,5.7,41,233,8816,45624
nanomsg/nng,31,746,6,98,1812,10384,75864
melonDS-emu/melonDS,31,41,5.2,259,2361,19888,166761
linux-test-project/ltp,31,41,6,82,2278,128412,378236
lakinduakash/linux-wifi-hotspot,31,6,5.4,3,42,437,1581
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
horsicq/Nauz-File-Detector,31,44,5,518,6901,184,507
eudev-project/eudev,31,135,6.4,108,725,5130,26047
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.3,289,3502,48963,224028
Auburn/FastNoise2,31,13,4.4,288,3820,939,12455
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
shinyquagsire23/OpenJKDF2,30,5,3,377,2597,111944,444181
onnx/optimizer,30,0,4.8,271,3661,816,5252
mpoeter/xenium,30,673,4.3,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
luigifreda/plvs,30,78,5.6,52,295,41750,172465
irontec/sngrep,30,97,6.8,25,275,8054,14079
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
fwsGonzo/libriscv,30,699,4.7,178,2453,3275,31292
dreamstalker/rehlds,30,461,4.4,430,5623,19280,119629
cosmos72/twin,30,291,4.3,113,980,9413,135588
apache/kvrocks,30,-1,5.8,516,6860,7748,50892
XapaJIaMnu/translateLocally,30,632,4.3,191,1943,900,3636
SatDump/SatDump,30,295,4.8,159,1659,86714,445555
No-Chicken/OV-Watch,30,167,2.5,724,3005,111709,387755
MikePopoloski/slang,30,128,5.2,398,4573,14172,137471
KhronosGroup/SPIRV-Reflect,30,22,8.3,55,261,2055,15094
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
ARM-software/astc-encoder,30,188,5,42,204,16163,84983
xiph/opus,29,317,4.9,109,489,18613,66922
sheredom/json.h,29,28,4.4,169,368,1113,7835
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
powervr-graphics/Native_SDK,29,360,2.7,253,2115,43472,319753
nxengine/nxengine-evo,29,158,3,165,1059,29859,101088
microsoft/SymCrypt,29,-1,6.3,124,1739,24479,101046
liudf0716/xfrpc,29,971,4.8,441,2075,76713,375902
google/autofdo,29,0,6.6,104,1793,5006,24918
emersion/mrsh,29,52,4.5,23,359,632,11236
coova/coova-chilli,29,120,4.9,82,438,9228,43939
berthubert/googerteller,29,1,4.7,2,20,1248,19469
Xinyuan-LilyGO/T-Display-S3,29,56,4.1,172,1242,151487,885225
PowerDNS/pdns,29,1785,7.3,227,2786,26449,205786
GNOME/glib,29,-1,5.9,1595,13283,164983,531102
Blosc/c-blosc,29,691,5.2,260,1225,30456,90420
pioneerspacesim/pioneer,28,78,5.5,203,2150,46340,244449
openMSX/openMSX,28,-1,4.7,356,4690,39368,232970
mchehab/zbar,28,145,3.8,73,580,10220,39482
libressl/portable,28,1240,5.3,458,4398,1238,4854
leejet/stable-diffusion.cpp,28,194,5.6,134,808,8367,570185
jamulussoftware/jamulus,28,300,7.8,102,449,23646,76595
eclipse-cyclonedds/cyclonedds,28,0,8.3,334,3872,45224,251873
dvorka/hstr,28,54,5.1,15,81,1048,6065
apache/trafficserver,28,73,7.5,865,6128,96164,410320
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
Mq-b/Loser-HomeWork,28,0,4.9,12,149,392,6671
JSBSim-Team/jsbsim,28,0,6,94,1210,31218,75038
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zlib-ng/zlib-ng,27,416,6.2,58,392,4630,28768
zaki/irrlicht,27,98,3.2,79,422,62771,255695
strukturag/libde265,27,267,4.1,66,524,7163,41271
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
philburk/pforth,27,4,5,3,87,1665,6291
mz-automation/libiec61850,27,331,5,176,1644,17815,127300
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,0,5.9,17,108,3473,15357
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
losnoco/Cog,27,75,4.2,21,207,137888,2890104
libgd/libgd,27,47,5.3,79,380,10675,51335
li-plus/chatglm.cpp,27,144,5.5,137,1278,187,4329
hroptatyr/dateutils,27,324,4.7,34,326,5497,22572
grke/burp,27,132,5,93,1020,5081,53939
fraunhoferhhi/vvenc,27,0,6.8,267,1373,29967,286075
aws/aws-iot-device-sdk-embedded-C,27,9,6.8,292,1783,17754,23934
apache/apr,27,723,6.4,107,898,35305,110310
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
InteractiveComputerGraphics/PositionBasedDynamics,27,-1,3.9,177,1683,61266,251524
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
webui-dev/webui,26,149,5.4,96,577,7241,64490
vcftools/vcftools,26,103,3.6,64,285,930,15557
rt64/rt64,26,0,6,201,1897,9802,50807
physercoe/starquant,26,193,4.4,116,1804,95904,296953
paroj/gltut,26,243,4.2,59,1050,21418,148649
p-gen/smenu,26,18,4.9,41,214,4219,17470
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,337,3.9,88,778,81692,270315
kohler/gifsicle,26,88,4.6,43,321,2282,15666
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
isledecomp/isle,26,0,4,113,1345,13025,78882
icculus/physfs,26,92,5.4,54,310,5965,19828
huawei-noah/bolt,26,9,3.4,95,977,27660,279635
google/packetdrill,26,79,5.3,46,443,5380,17168
codership/galera,26,396,4.4,128,1430,43075,153859
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,430,5.4,209,1353,1999,21349
OpenSMTPD/OpenSMTPD,26,179,6.2,156,1347,6132,52454
OpenEnroth/OpenEnroth,26,0,6.1,156,1753,16423,139684
DrTimothyAldenDavis/SuiteSparse,26,199,5.8,196,651,262754,1188253
DefTruth/lite.ai.toolkit,26,56,6,4,292,6378,79981
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
peercoin/peercoin,25,130,7.5,409,5590,46212,273178
obgm/libcoap,25,-1,6.6,182,734,15733,58082
medooze/media-server,25,-1,6,79,1388,32352,99610
lighttransport/nanort,25,0,4.9,8,35,34195,194397
buddhi1980/mandelbulber2,25,6,4.8,285,1702,25893,120292
ardera/flutter-pi,25,0,5.3,37,391,5884,31055
alibaba/CicadaPlayer,25,15,3.7,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
Sysinternals/ProcDump-for-Linux,25,-1,6.2,31,327,7668,168191
OpenFodder/openfodder,25,1028,5.3,700,2004,34855,131132
MikeLankamp/fpm,25,0,5,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/Monica,25,81,2.8,206,1777,378042,1584321
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,4,4.2,138,1027,17861,77540
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,3.8,43,277,7806,57214
particle-iot/device-os,24,-1,6.1,43,786,60589,220445
p-ranav/argparse,24,9,4.8,108,409,819,11120
mpromonet/v4l2rtspserver,24,430,5.4,119,1332,506,2712
libunwind/libunwind,24,58,9.1,18,378,13710,43913
gta-reversed/gta-reversed-modern,24,0,7,336,4308,41498,262319
flang-compiler/flang,24,0,6.2,34,457,85220,510974
felixguendling/cista,24,40,5.5,2,49,1495,22234
cycfi/elements,24,0,5.3,14,459,4845,31207
bbidulock/icewm,24,476,6,223,2265,2409,75604
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
SOCI/soci,24,669,5.9,30,891,5368,53753
OSGeo/PROJ,24,1018,6.8,234,2420,37312,174353
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
sweeneychris/TheiaSfM,23,33,5.8,7,143,75766,199349
powertab/powertabeditor,23,0,5.3,45,1071,14820,51403
linux-can/can-utils,23,26,6.5,55,400,5004,23172
libspatialindex/libspatialindex,23,588,5.4,40,567,18792,51562
libjxl/libjxl,23,-1,7.5,528,2777,17334,139347
ifcquery/ifcplusplus,23,318,4.8,101,486,55538,269468
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
Tarsnap/tarsnap,23,244,5.8,134,1039,20360,49901
SerenityOS/jakt,23,0,5.9,254,2078,3587,161749
OpenPrinting/cups,23,1116,7.3,464,1696,45640,170175
NVIDIA/libglvnd,23,10,3,48,435,7442,50541
zyw-200/FirmAFL,22,154,2.5,62,311,832423,3389675
unum-cloud/ucall,22,0,5.1,254,1851,3965,2923
septag/glslcc,22,23,3.4,573,3822,27282,146915
mm2/Little-CMS,22,108,7.1,71,836,7080,45968
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
guillaumeblanc/ozz-animation,22,255,5,572,2755,33517,105724
gnss-sdr/gnss-sdr,22,13,4.7,247,2792,52154,284221
fossephate/JoyCon-Driver,22,416,2.5,182,1284,720892,2743803
foonathan/lexy,22,0,5.3,279,2296,3234,49602
decaf-project/DECAF,22,154,2.6,62,311,283747,1170024
dealii/dealii,22,213,7.4,1016,6386,1002166,3545640
cxong/tinydir,22,1,5.2,2,27,684,2179
autotrace/autotrace,22,62,6,52,256,3178,12482
alibaba/PhotonLibOS,22,0,6.7,51,1035,5918,49309
Razakhel/RaZ,22,0,5.4,231,3449,85397,319360
PurpleI2P/i2pd,22,212,5.7,119,1401,3286,54890
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
vlang/doom,21,221,4.6,76,1524,19605,80442
vectorgraphics/asymptote,21,104,5.6,38,454,50592,297733
sustrik/libdill,21,81,5,43,521,3350,18978
simongog/sdsl-lite,21,913,4.7,107,385,9238,44200
mudita/MuditaOS,21,93,6.4,49,387,174810,521764
monkey/monkey,21,649,5.4,143,1270,42631,134213
monatis/clip.cpp,21,77,4.6,68,423,1436,8541
microsoft/ALEX,21,31,6.2,1,2,1013,6490
lizardfs/lizardfs,21,20,3.2,170,1859,17769,101940
jeremy-rifkin/cpptrace,21,1590,6.5,225,1451,573,7621
idealvin/coost,21,218,4.2,33,417,4464,41034
freetype/freetype,21,36,6.2,23,151,60269,137597
flyinghead/flycast,21,28,5.2,90,1140,98688,740153
feaser/openblt,21,5,4.7,36,153,1621779,2204549
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
bitdefender/hvmi,21,555,5.3,683,1900,38322,358928
aliakseis/LIII,21,-1,2,205,2240,47443,180049
Water-Melon/Melon,21,-1,6.3,239,1452,1121,48328
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,733,3,223,1211,20660,120364
BenLangmead/bowtie2,21,373,5,89,264,19514,64022
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
jeremy-rifkin/libassert,20,1588,6.5,226,1525,884,6836
intel/libxcam,20,24,5.9,23,538,9701,70243
gqrx-sdr/gqrx,20,0,5.4,21,450,6385,26205
cronie-crond/cronie,20,46,6.1,21,154,1954,7709
canonical/lightdm,20,48,6.1,58,913,3161,26067
brainflow-dev/brainflow,20,458,4.3,31,1213,59269,225837
zlgopen/awtk,19,0,5.8,283,2065,288119,860768
taisei-project/taisei,19,0,6.1,431,5063,7933,90374
septag/sx,19,252,3.9,18,236,3973,22518
riscv-software-src/riscv-isa-sim,19,-1,6.2,4345,7905,14393,46610
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openppl-public/ppl.nn,19,266,5.8,246,3716,40635,117066
mongodb/mongo-cxx-driver,19,0,7,351,3105,27207,66450
mitsuba-renderer/mitsuba2,19,203,4.4,187,2550,11923,56839
microsoft/verona,19,246,7,52,613,634,4542
martinus/unordered_dense,19,0,4.9,54,193,1526,10565
ktprime/emhash,19,812,6.2,8,145,66797,299569
ktock/container2wasm,19,8,4.6,14,88,50013,316934
harfbuzz/harfbuzz,19,-1,7.6,186,993,30059,130741
frang75/nappgui_src,19,309,6.2,70,1785,14261,88225
fabsig/GPBoost,19,276,5.8,60,1345,132497,828027
bitshares/bitshares-core,19,0,4.5,289,2003,31607,154621
arkdb/inception,19,58,4.4,20,434,177419,777618
alibaba/GCanvas,19,140,4.2,31,400,43297,52463
aap/librw,19,208,4.7,50,745,13097,90251
Snaipe/Criterion,19,80,4.7,76,483,7286,19124
Smorodov/Multitarget-tracker,19,52,4.2,105,973,28748,127957
SVF-tools/SVF,19,227,6,188,1574,18899,76199
Mudlet/Mudlet,19,0,5,295,3742,22942,110481
JuliaMath/openlibm,19,37,5.2,52,228,14419,27121
GaijinEntertainment/DagorEngine,19,4,3.7,212,3145,740259,4150374
ERGO-Code/HiGHS,19,-1,6.3,325,1931,24697,136968
zigzap/zap,18,170,5.7,25,487,10465,30834
yangjiaolong/Go-ICP,18,54,4.4,12,69,749,3687
wondertrader/wondertrader,18,108,2.4,167,1951,93452,228723
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.6,666,12936,34654,302174
steemit/steem,18,43,4.4,336,4107,85632,479306
ruben2020/codequery,18,0,5.3,199,2570,19996,155459
pytorch/FBGEMM,18,-1,6.8,153,954,10902,76675
ptitSeb/gl4es,18,575,6.9,235,1118,7613,82053
osqp/osqp,18,51,5.9,57,673,5740,21606
openssh/openssh-portable,18,-1,6.2,264,2047,21375,121768
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,3.8,147,1314,10712,64571
k2-fsa/sherpa-ncnn,18,3,5.3,130,694,2238,7134
griddb/griddb,18,133,5.3,455,2304,109917,607889
flutter/codelabs,18,0,9.2,2565,11502,22941,74441
cirosantilli/cpp-cheat,18,3,2.7,2,77,14069,26637
ccache/ccache,18,458,7.6,64,512,6473,42051
boazsegev/facil.io,18,168,4.8,26,486,10401,30700
ValveSoftware/Fossilize,18,-1,4.5,431,4197,4110,58445
TeamHypersomnia/Hypersomnia,18,87,4.4,17,167,83180,395510
NagyD/SDLPoP,18,249,5.4,81,708,4253,27921
Anttwo/SuGaR,18,29,4.5,15,658,25303,98346
utilForever/RosettaStone,17,4933,5.7,1251,3144,108361,154653
sepfy/libpeer,17,10,4.6,21,408,161,5305
samba-team/samba,17,31,6.7,151,1182,413022,1932425
openenclave/openenclave,17,53,7,13,180,47627,187494
ompl/ompl,17,578,5.8,143,1749,42126,88359
lyusupov/SoftRF,17,150,4.4,25,384,314244,1390482
libfirm/libfirm,17,0,4.1,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.2,8,234,7194,5733
letoram/arcan,17,52,5.2,18,230,138342,391271
iboB/dynamix,17,195,4.6,107,503,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48689,152720
i2Nav-WHU/IC-GVINS,17,237,4.1,47,936,49605,156121
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
cr-marcstevens/hashclash,17,685,5.1,102,312,2990,27484
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
city-super/Scaffold-GS,17,16,5.8,15,658,30970,109091
city-super/Octree-GS,17,16,4.3,15,658,32776,116147
cisco/joy,17,186,2.1,94,725,29173,59994
alperakcan/fuse-ext2,17,2,5.2,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
agroal/pgagroal,17,54,5.6,67,397,4252,24679
SteamClientHomebrew/Millennium,17,-1,4.8,167,1209,1569,7303
ObEngine/ObEngine,17,956,4.4,121,2268,32040,199049
Lameguy64/PSn00bSDK,17,10,3.9,9,160,6575,19906
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.6,238,2232,44474,161452
technyon/nuki_hub,16,28,-1,1,56,37655,171422
svgpp/svgpp,16,4,4.5,24,357,34562,176073
signalwire/freeswitch,16,666,7.2,438,3651,168803,1138892
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
prabhuomkar/pytorch-cpp,16,91,5.1,1,101,622,3316
pnggroup/libpng,16,690,4.4,209,1339,17679,58154
phoboslab/wipeout-rewrite,16,32,5.3,13,217,3635,26157
openjdk/jfx,16,-1,6.7,302,1478,937000,2956956
nmap/ncrack,16,169,3.7,38,564,32435,85130
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4563,5.5,1346,5160,41117,225455
frida/frida-gum,16,0,4.6,119,1747,9203,175933
foonathan/memory,16,191,4.8,38,261,2819,12397
diamcircle/Diamante-Net-Core,16,277,4.8,36,1048,213122,861274
cryfs/cryfs,16,1538,5.1,91,2423,46563,201296
chaos/pdsh,16,171,5.1,23,342,4914,12431
bfabiszewski/libmobi,16,152,5,66,472,4819,19073
Xinyuan-LilyGO/LilyGo-LoRa-Series,16,34,6.3,66,2011,121347,1236897
Tracktion/tracktion_engine,16,0,4.6,8,425,37089,659329
Samsung/rlottie,16,114,5.1,22,450,10217,45387
PortAudio/portaudio,16,57,6.8,80,484,19717,72410
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
AdaptiveCpp/AdaptiveCpp,16,6,5.8,50,545,19112,76788
vmangos/core,15,29,4.3,90,605,97901,517027
urcu/userspace-rcu,15,52,5.6,59,345,7839,23434
secure-software-engineering/phasar,15,22,6.9,68,733,11330,55938
qtumproject/qtum,15,130,6,90,854,67031,390705
potassco/clingo,15,0,5.2,442,3314,9383,104756
posva/catimg,15,47,4.6,3,21,1603,6567
ntop/PF_RING,15,604,4.6,499,2527,164188,578663
libui-ng/libui-ng,15,-1,6.8,7,399,6223,35706
cvut/qtrvsim,15,112,5.6,99,1120,4848,31294
csmith-project/csmith,15,102,5.3,43,854,8561,27192
astra-toolbox/astra-toolbox,15,12,5,6,284,16457,27408
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
Rosalie241/RMG,15,736,3.9,127,1440,107886,670046
MixinNetwork/flutter-plugins,15,3,5.3,3,210,31877,74008
IntelLabs/control-flag,15,-1,6.2,8,76,737,2629
HerculesWS/Hercules,15,290,5.2,16,234,172796,518237
GarageGames/Torque3D,15,203,2.8,296,1993,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,103,4.3,49,238,30539,173879
zeldaret/botw,14,16,5.7,87,3375,11276,255359
xiph/speex,14,86,5.4,18,104,5167,24059
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
stephenberry/glaze,14,0,5.8,1,120,1604,39018
rurban/smhasher,14,0,5.4,12,446,19465,78340
rubinius/rubinius,14,313,3.7,56,552,46849,539570
rgerganov/footswitch,14,3,5.1,0,50,157,1518
relic-toolkit/relic,14,4629,5.6,1437,2032,41237,142719
quantcast/qfs,14,61,4.6,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
