repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
Chatterino/chatterino2,39,450,0,6.2,101,2959,5482,76285
vipshop/redis-migrate-tool,38,653,-1,6.4,168,1135,3023,23474
strato-emu/strato,38,-1,0,4.7,345,4650,9494,45932
mabeijianxi/FFmpeg4Android,38,806,543,4.8,244,1059,182769,1081583
cmu-db/bustub,38,0,411,7.5,135,2095,51702,195387
GPSBabel/gpsbabel,38,339,12,6.2,183,1595,32217,141069
AcademySoftwareFoundation/MaterialX,38,0,0,6.3,103,1208,25623,136104
xelatihy/yocto-gl,37,0,0,4.8,111,871,36546,166626
smilehao/xlua-framework,37,-1,93,4.7,91,1274,39734,127019
pytorch/glow,37,-1,0,8.4,389,4349,44754,232229
moosefs/moosefs,37,927,1259,7.2,406,1768,9313,93900
kuzudb/kuzu,37,0,0,6.1,99,2447,29446,255382
danoon2/Boxedwine,37,2909,347,6.4,349,2442,131680,950645
cycfi/q,37,-1,0,6.3,44,410,3347,14721
clangen/musikcube,37,0,0,6.4,275,3301,178582,310429
FirebirdSQL/firebird,37,0,29,4.8,89,978,217952,1450919
ErosZy/WXInlinePlayer,37,-1,0,4.8,116,802,28763,127981
saki4510t/UVCCamera,36,-1,-1,5.8,104,549,35513,107860
peng-zhihui/Peak,36,-1,0,5.1,36,174,65596,605842
openbsd/src,36,0,102,5.5,153,3326,3454980,17165677
mixxxdj/mixxx,36,361,32,7.3,300,5102,51705,280496
lfortran/lfortran,36,-1,0,6.9,34,511,6861,92082
larryli/PuTTY,36,8940,0,5.7,266,2631,35590,137231
keystone-engine/keystone,36,43,745,6.4,153,2429,27442,105217
jrouwe/JoltPhysics,36,0,0,6.2,165,1380,20516,91379
gosu/gosu,36,0,0,5.6,102,660,32164,117130
effekseer/Effekseer,36,0,0,5.2,36,804,26768,231223
chjj/mako,36,-1,1100,6.1,144,2371,13113,250266
athena-team/athena,36,0,0,7.1,90,1321,5434,22839
angband/angband,36,59,227,5.3,357,3274,53289,158732
Tom94/tev,36,63,0,5.8,221,2172,801,9813
Sunzxyong/Tiny,36,-1,-1,5,105,551,14354,43889
RavenSystem/esp-homekit-devices,36,-1,728,7.3,405,3037,196751,929171
OpenPrinting/cups,36,-1,672,8.7,450,1557,47541,167776
zdzhaoyong/GSLAM,35,-1,0,6.4,13,325,17465,56697
wjakob/nori,35,0,0,4.4,145,2057,1494,4099
wez/atomicparsley,35,49,0,5,47,236,3515,19968
koute/bytehound,35,5,-1,3.5,164,1345,10138,56130
dinhvh/libetpan,35,716,146,6.5,177,2255,23264,107410
akai-katto/dandere2x,35,-1,0,5.3,1,144,2929,14753
acados/acados,35,0,0,6,94,746,39728,694153
RickdeJager/stegseek,35,154,0,4.8,16,364,5646,13567
NVIDIA/MatX,35,0,0,6.3,122,2366,13622,18362
MethanePowered/MethaneKit,35,-1,0,4.1,184,1931,11562,55835
InteractiveComputerGraphics/SPlisHSPlasH,35,-1,0,4.5,261,2092,68550,323173
GNOME/glib,35,0,-1,8.1,1466,12325,160124,494370
nfrechette/acl,34,-1,0,6.6,41,233,8359,44405
kungfu-origin/kungfu,34,-1,0,3,180,1616,155991,354971
kripken/ammo.js,34,-1,-1,4.6,86,909,51036,301358
karlstav/cava,34,87,24,6.1,14,50,582,4555
RetroShare/RetroShare,34,27,0,7.2,163,3481,31497,148403
PixarAnimationStudios/OpenSubdiv,34,-1,0,6.7,78,754,36037,138064
NVIDIA/libcudacxx,34,0,0,8.2,35,540,122797,650064
MobilityDB/MobilityDB,34,-1,0,6.7,118,2361,48755,116360
ARM-software/armnn,34,0,0,6.2,106,1348,32454,333463
tomhrr/dale,33,5,0,5.4,29,456,3442,21480
grke/burp,33,228,131,6.6,93,1020,4861,53841
cruppstahl/upscaledb,33,0,-1,6.4,624,1469,24289,225033
aiekick/ImGuiFileDialog,33,0,0,5.6,191,1954,272,1405
SIPp/sipp,33,115,0,6.1,56,428,5222,31251
OpenMined/TenSEAL,33,0,0,6,138,1265,1160,8973
IoLanguage/io,33,25,0,5.3,49,890,11471,38948
Blosc/c-blosc,33,454,165,7.2,180,1200,29263,90233
xiph/flac,32,1036,232,5.7,124,755,15640,60586
mhogomchungu/zuluCrypt,32,1420,0,6.8,69,1382,10638,48421
introlab/odas,32,0,0,5.9,15,439,11032,19417
google/autofdo,32,0,0,7.2,89,1699,4053,17261
chenyahui/AnnotatedCode,32,0,0,4.8,356,2737,48232,209262
PowerDNS/pdns,32,1287,1693,7.3,256,2555,23970,187123
wangbojing/NtyCo,31,-1,0,6.2,12,156,965,5511
verilator/verilator,31,-1,0,6.7,357,4135,27385,124920
uTox/uTox,31,-1,0,5.8,24,292,3418,37287
onnx/optimizer,31,69,0,6.5,268,3642,816,5254
martijnvanbrummelen/nwipe,31,45,51,6.5,29,167,3535,12283
linux-test-project/ltp,31,118,41,6.6,82,2278,131161,390036
ketoo/NoahGameFrame,31,339,43,6.7,197,2544,51628,228696
karimnaaji/vectiler,31,-1,0,5.5,3,27,1818,15615
justinmeza/lci,31,209,0,6.6,19,183,3951,49666
dartsim/dart,31,0,0,6.8,197,2676,72693,269274
danielkrupinski/GOESP,31,-1,0,5.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,1164,381,7.4,288,3467,48667,222231
bunkerity/bunkerweb,31,-1,636,5.7,279,1533,50609,439429
CppMicroServices/CppMicroServices,31,567,0,7,103,1515,120461,501201
ArcticaProject/vcxsrv,31,509,17,4.6,84,725,436655,1650849
taisei-project/taisei,30,0,0,6,633,6552,7708,81298
melonDS-emu/melonDS,30,200,0,5.9,169,1827,13695,142006
megai2/d912pxy,30,-1,0,5.3,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,-1,0,6,3,42,437,1565
jondgoodwin/cone,30,-1,0,6.4,38,406,3545,13818
jamulussoftware/jamulus,30,239,301,7.2,103,448,23378,75496
irontec/sngrep,30,117,97,7.4,25,278,8045,14036
horsicq/Nauz-File-Detector,30,0,0,5.4,360,4808,185,492
geekuillaume/soundsync,30,239,301,2.7,103,448,17301,57520
fraunhoferhhi/vvenc,30,82,0,7.2,260,1343,29427,281604
dreamstalker/rehlds,30,-1,0,4.3,424,5539,18718,118305
cosmos72/twin,30,877,291,6.4,113,980,9409,135533
apple/swift-llbuild,30,-1,0,8.2,128,1685,35019,96290
ZDoom/gzdoom,30,-1,0,5,164,1013,121246,624622
ZDoom/Raze,30,-1,0,4.3,164,1013,121330,643821
Restream/reindexer,30,0,0,5.5,490,5738,18562,157758
KhronosGroup/SPIRV-Reflect,30,18,0,8.5,57,242,1981,12875
DroneBridge/DroneBridge,30,0,0,4.7,42,451,34240,86331
pmp-library/pmp-library,29,0,435,6.3,185,1881,14914,112686
pachterlab/kallisto,29,-1,0,4.7,33,168,12253,50674
maharmstone/quibble,29,-1,0,6.8,102,710,1401,19970
libressl/portable,29,-1,1256,5.5,491,4751,1066,4575
emersion/mrsh,29,-1,52,6.4,23,359,632,11236
biojppm/rapidyaml,29,0,0,6,370,1242,2988,40941
berthubert/googerteller,29,-1,0,5,2,20,1249,19459
OpenSMTPD/OpenSMTPD,29,1660,204,5.9,153,1316,6080,51925
NatronGitHub/Natron,29,-1,0,6.8,559,7126,107747,493694
KiCad/kicad-source-mirror,29,60,0,4.7,127,2766,278527,1185907
DynamoRIO/dynamorio,29,695,0,5.6,588,4369,171440,472563
yvt/openspades,28,0,0,5.9,202,1123,23492,133455
xiph/opus,28,423,300,6.3,102,449,16294,54169
p-gen/smenu,28,0,32,6.9,39,210,4097,15252
microsoft/SymCrypt,28,-1,0,6.8,120,1709,23268,96914
elfmz/far2l,28,-1,0,5.8,229,2332,42533,394835
eclipse-cyclonedds/cyclonedds,28,-1,0,8.1,317,3663,41018,236928
dvorka/hstr,28,494,54,6.7,16,81,1048,6065
coova/coova-chilli,28,1915,120,6,82,439,9228,43939
codership/galera,28,120,0,6.4,124,1180,34665,127920
alibaba/GCanvas,28,-1,0,6.1,31,400,43297,52463
Tencent/TNN,28,0,70,5.1,227,2137,86778,432734
MycroftAI/mimic1,28,-1,-1,6.4,52,687,12855,2280971
zweigraf/face-landmarking-ios,27,-1,0,5.8,150,1326,95616,279461
zlib-ng/zlib-ng,27,63,175,6.3,58,383,4475,27823
zaki/irrlicht,27,481,98,5.6,79,422,62771,255695
supertuxkart/stk-code,27,0,0,6,220,1182,133385,681531
philburk/pforth,27,-1,0,5.5,3,88,1665,6284
obgm/libcoap,27,3350,398,6.1,167,632,12877,48641
mtcp-stack/mtcp,27,4092,695,6.5,100,851,53079,210945
morganstanley/binlog,27,45,0,6.6,17,108,3473,15351
menwenjun/redis_source_annotation,27,570,-1,6,77,617,41598,109247
losnoco/Cog,27,1322,75,6.1,21,207,137592,2889066
hroptatyr/dateutils,27,375,323,7.6,34,325,5482,22481
gromacs/gromacs,27,0,0,5.8,115,640,258840,661396
eudev-project/eudev,27,4070,133,7.7,108,722,5120,25890
eteran/c-vector,27,-1,0,5.6,14,25,316,1605
ardera/flutter-pi,27,6,76,6.2,29,306,1626,21329
OpenCPN/OpenCPN,27,-1,0,4.5,48,528,195338,824919
InteractiveComputerGraphics/PositionBasedDynamics,27,0,0,4.3,177,1683,61266,251523
FLIF-hub/FLIF,27,462,0,6.2,49,269,4997,32774
DaehwanKimLab/hisat2,27,-1,561,7.5,81,306,22159,98565
Auburn/FastNoise2,27,123,0,5.8,263,3650,939,12454
zpl-c/zpl,26,-1,0,5.4,0,46,1523,15655
vcftools/vcftools,26,24,103,5.6,64,285,930,15557
strukturag/libde265,26,55,268,4.7,65,525,7155,41175
sheredom/json.h,26,-1,0,5.3,138,200,1081,7347
physercoe/starquant,26,2172,123,6.4,116,1804,95904,296953
paroj/gltut,26,-1,0,4.8,59,1050,21418,148649
mz-automation/libiec61850,26,0,0,6.3,175,1632,17787,127005
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,-1,170,4.2,88,778,81692,270315
jacksonliam/mjpg-streamer,26,0,0,5.7,17,82,8119,31990
huawei-noah/bolt,26,0,0,5.4,95,977,27660,279635
google/packetdrill,26,-1,79,8.2,46,443,5380,17166
facebook/SPARTA,26,0,0,7.6,1,44,3106,13448
drhelius/Gearboy,26,-1,118,3.9,38,288,61621,286362
Tencent/wwsearch,26,-1,0,4,318,3459,66810,288481
SChernykh/p2pool,26,0,0,5.2,241,1156,1945,20469
trabucayre/openFPGALoader,25,0,0,5.8,54,409,3789,20755
sctplab/usrsctp,25,2916,-1,6,260,817,15096,82684
lighttransport/nanort,25,0,0,6.7,8,35,34195,194398
libgd/libgd,25,1326,48,5.5,78,382,10678,51441
gnss-sdr/gnss-sdr,25,3895,0,6.4,247,2823,51674,279950
cariboulabs/cariboulite,25,4,0,6.9,80,800,10912,65536
apache/apr,25,1855,705,7.1,105,883,33080,105734
alibaba/CicadaPlayer,25,-1,0,5.5,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,2535,35,5,19,142,177667,497206
MikeLankamp/fpm,25,-1,0,6.7,34,186,9767,24831
GarageGames/Torque2D,25,2491,35,4.9,19,142,179528,502439
Blosc/bcolz,25,0,0,5.2,74,709,17803,53211
ARM-software/astc-encoder,25,30,183,6.3,41,203,15774,81546
zxing-cpp/zxing-cpp,24,117,0,5.9,127,1688,6292,48313
xoseperez/espurna,24,0,67,5.4,44,469,8697,77653
traildb/traildb,24,74,66,6.2,25,222,2074,11840
stp/stp,24,-1,0,4.7,138,1025,17877,77520
richgel999/fpng,24,93,0,6.8,43,277,7806,57214
ompl/ompl,24,0,0,7.4,140,1753,42033,87583
mpromonet/v4l2rtspserver,24,4,0,4.5,114,1329,509,2680
kohler/gifsicle,24,465,87,6.2,41,320,2273,15323
flang-compiler/flang,24,0,0,6.5,34,457,85121,510698
felixguendling/cista,24,-1,0,5.4,2,46,1480,20416
dmlc/treelite,24,0,0,5.4,6,234,2203,8732
cycfi/elements,24,-1,0,4.3,6,333,23205,32440
buddhi1980/mandelbulber2,24,387,0,6.6,270,1662,25553,115536
WayneD/rsync,24,56,215,7,171,716,9353,44316
TheRealOrange/icer_compression,24,-1,0,6.4,43,144,2226,13100
Razakhel/RaZ,24,0,0,4.9,266,3172,48181,254050
OSGeo/PROJ,24,-1,0,6,231,2383,36667,167881
FlightGear/flightgear,24,1019,110,6.3,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,86,123,5.2,61,421,33965,70514
sweeneychris/TheiaSfM,23,0,0,7.3,7,143,75766,199349
openppl-public/ppl.nn,23,-1,0,7,238,3621,36865,101791
libspatialindex/libspatialindex,23,0,0,5,35,526,18193,53243
istoreos/istoreos,23,369,120,7.3,22,262,121931,727264
ccache/ccache,23,-1,512,7.6,167,858,10403,56973
bbidulock/icewm,23,830,403,6.7,216,2237,2422,73735
Tarsnap/tarsnap,23,273,244,7.6,132,1038,20229,49700
NVIDIA/libglvnd,23,576,10,6,48,435,7442,50531
ISEE-Technology/CamVox,23,-1,0,5,265,2869,82325,170191
wondertrader/wondertrader,22,-1,0,6.7,167,1869,88851,235282
unum-cloud/ucall,22,0,0,7.2,254,1851,3961,2912
simongog/sdsl-lite,22,0,0,6.3,107,385,9238,44200
septag/glslcc,22,0,0,5.4,573,3822,27282,146915
michaeljclark/rv8,22,-1,0,6.4,70,986,4791,88209
lizardfs/lizardfs,22,4,20,6.6,170,1859,17769,101940
harfbuzz/harfbuzz,22,-1,905,7.3,178,961,29397,122859
guillaumeblanc/ozz-animation,22,220,0,4.7,550,2717,33303,104775
fossephate/JoyCon-Driver,22,2934,416,5.2,182,1284,720190,2744505
foonathan/lexy,22,0,0,5.8,273,2266,3191,48024
decaf-project/DECAF,22,-1,154,5,62,313,283747,1170024
danielkrupinski/Osiris,22,-1,0,5.8,127,1164,67379,221607
aliakseis/LIII,22,-1,-1,5,205,2240,47422,180021
PurpleI2P/i2pd,22,0,0,6.6,117,1362,3258,52995
vectorgraphics/asymptote,21,0,0,7.1,36,449,50538,297174
urcu/userspace-rcu,21,22,53,6.6,37,331,10206,22744
sustrik/libdill,21,192,81,6.7,43,521,3350,18978
particle-iot/device-os,21,-1,-1,7.4,29,652,56315,201986
okbob/pspg,21,420,49,6.6,68,264,2481,23340
monkey/monkey,21,997,592,7.3,143,1270,42631,134209
mm2/Little-CMS,21,2261,108,7.4,67,823,7035,45179
microsoft/ALEX,21,-1,0,7.4,1,2,1007,6465
facebookresearch/nle,21,1083,0,6.4,754,3260,47788,287830
cxong/tinydir,21,-1,0,5.1,1,25,682,2119
bitdefender/hvmi,21,0,0,6.6,683,1900,38434,359094
Unity-Technologies/HLSLcc,21,0,0,6.3,95,434,3240,32043
TrueBlocks/trueblocks-core,21,0,0,6.5,234,3102,12775,56839
MikePopoloski/slang,21,-1,0,5.9,321,3894,10001,108709
HumbleNet/HumbleNet,21,152,0,5.7,28,106,65433,217648
BinomialLLC/basis_universal,21,31,0,6.9,223,1211,20660,120364
zsummer/breeze,20,-1,0,5.1,88,1752,24898,86146
yasio/yasio,20,0,0,5.4,180,1556,3822,19239
sustrik/libmill,20,126,67,6.4,22,337,2126,12281
priitj/whitedb,20,6879,57,5.8,74,420,10350,33379
openssh/openssh-portable,20,2567,-1,6.8,259,2007,21126,119579
majn/telegram-purple,20,0,163,5.9,1342,6789,946,5120
libunwind/libunwind,20,2466,43,7.8,13,180,13023,42712
ifcquery/ifcplusplus,20,0,0,5.8,61,521,95518,321398
gqrx-sdr/gqrx,20,174,0,5.8,20,459,6388,26402
flyinghead/flycast,20,86,0,5.3,55,761,93770,675317
fabsig/GPBoost,20,0,0,7.6,56,1262,128873,820865
canonical/lightdm,20,-1,48,7.2,46,909,3144,25915
brainflow-dev/brainflow,20,0,295,4.5,31,1213,59224,224691
aircrack-ng/aircrack-ng,20,-1,149,8,167,928,10886,69640
RedPitaya/RedPitaya,20,0,0,6.3,141,1848,17895,78641
LibreSprite/LibreSprite,20,23,0,6.3,545,4264,26317,163477
BenLangmead/bowtie2,20,4364,366,5.1,126,279,18917,61139
warmcat/libwebsockets,19,1448,0,7.4,150,1188,100992,316348
septag/sx,19,0,0,6,18,236,3973,22518
puzzlepaint/camera_calibration,19,179,433,6,211,1560,71667,234479
pioneerspacesim/pioneer,19,-1,0,5.4,155,1906,42342,223420
pgbackrest/pgbackrest,19,192,-1,6,693,2694,26389,105864
olikraus/u8g2,19,-1,0,6,10,654,172506,1057907
nanomsg/nng,19,2,0,5.8,95,1686,9820,71203
mitsuba-renderer/mitsuba2,19,0,0,6.5,187,2550,11923,56839
liudf0716/xfrpc,19,1800,795,6.3,416,1814,75799,364421
ju1ce/April-Tag-VR-FullBody-Tracker,19,-1,0,5.8,4,161,1341,11151
google/orbit,19,0,0,5.8,53,1134,116008,592156
arkdb/inception,19,171,58,6.4,20,435,177419,777618
alibaba/PhotonLibOS,19,-1,0,6.5,44,891,5252,43692
aap/librw,19,72,0,5.2,50,745,13097,90251
Snaipe/Criterion,19,1500,80,5.7,76,483,7286,19124
Smorodov/Multitarget-tracker,19,0,0,5,104,971,24197,105743
SVF-tools/SVF,19,-1,0,6.3,173,1441,17634,72340
Mudlet/Mudlet,19,0,0,5.4,289,3647,21985,106255
yuzu-emu/yuzu-mainline,18,-1,0,5,83,376,30513,415508
wmbusmeters/wmbusmeters,18,-1,157,6.2,69,772,5714,40252
vsergeev/c-periphery,18,0,0,7.6,28,173,579,4833
vinniefalco/LuaBridge,18,-1,0,5.4,63,2602,14514,71923
ruben2020/codequery,18,115,0,4.7,300,2202,16040,104682
rauc/rauc,18,1,35,8.1,99,555,3301,29125
pytorch/FBGEMM,18,20,-1,7.3,147,908,9913,69442
ptitSeb/gl4es,18,0,0,7.8,235,1118,7612,82046
martinus/unordered_dense,18,0,0,6.7,52,179,1457,10251
martinus/robin-hood-hashing,18,0,311,6.7,31,154,1843,14019
laurolins/nanocube,18,176,108,5,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,264,0,6.1,145,1313,9336,64543
jkriege2/JKQtPlotter,18,-1,0,7.1,144,1281,25112,75447
glennrp/libpng,18,1739,417,6.1,265,1683,17564,57202
flutter/codelabs,18,-1,0,9.4,2565,11502,22862,74250
boazsegev/facil.io,18,-1,0,6.6,26,486,10401,30696
bitshares/bitshares-core,18,-1,0,5.4,268,1948,30593,150329
Windscribe/Desktop-App,18,-1,0,5.7,38,625,22301,185999
TheTumultuousUnicornOfDarkness/CPU-X,18,549,0,5.2,28,356,2861,18374
SOCI/soci,18,0,0,6.5,26,773,5147,48655
OpenLightingProject/ola,18,-1,150,6.3,104,2953,49830,138865
zlgopen/awtk,17,-1,0,7,278,1943,282383,845132
vmangos/core,17,57,20,4.8,66,293,92957,495331
utilForever/RosettaStone,17,0,4933,5.8,1251,3144,108361,154653
signalwire/freeswitch,17,972,653,8.6,438,3651,169663,1145848
quickfix/quickfix,17,1077,818,4.3,90,1447,11168,650257
openenclave/openenclave,17,0,51,7,13,180,47453,185644
nba-emu/NanoBoyAdvance,17,0,0,5.7,118,1052,1484,14512
libSDL2pp/libSDL2pp,17,-1,-1,5.4,8,234,7194,5733
iboB/dynamix,17,-1,0,6.3,107,502,1737,14352
hyrathb/mentohust,17,0,-1,6.2,4,93,825,9865
homenc/HElib,17,0,0,6.1,31,749,25477,85790
feaser/openblt,17,-1,0,6.5,33,148,1459107,2039943
cr-marcstevens/hashclash,17,820,667,4.5,93,287,2752,25536
codenamecpp/carnage3d,17,0,0,4.7,101,1729,18333,87704
apache/incubator-kvrocks,17,-1,-1,7.4,456,6187,4627,31474
alperakcan/fuse-ext2,17,29,2,7.2,13,58,720,2294
alliedmodders/amxmodx,17,317,34,4.6,40,169,122158,351991
YimMenu/YimMenu,17,-1,0,6.3,386,3096,807,87619
ObEngine/ObEngine,17,0,0,5.9,121,2268,32040,199049
tunabrain/incremental-fluids,16,-1,0,5.8,9,193,2225,10271
tpm2-software/tpm2-tss,16,-1,0,8,226,2184,43905,155527
svgpp/svgpp,16,0,0,6.4,24,357,39792,204541
scanlime/fadecandy,16,-1,0,6,25,298,9130,24519
pgRouting/pgrouting,16,-1,-1,8.4,99,455,12257,34045
openjdk/jfx,16,-1,0,7.2,301,1464,908048,2846938
nmap/ncrack,16,0,169,4.3,38,566,32435,85130
nccgroup/TriforceAFL,16,711,-1,4.8,148,812,552246,2531191
lyusupov/SoftRF,16,0,2,6.3,25,384,270798,1266682
foonathan/memory,16,66,0,5.2,38,260,2820,12398
cryfs/cryfs,16,0,0,5.6,91,2423,46557,201512
cisco/joy,16,120,186,5,94,725,29173,59994
cirosantilli/cpp-cheat,16,-1,3,5.8,2,77,14069,26637
charles-lunarg/vk-bootstrap,16,0,0,5.8,32,391,308,8552
c3lang/c3c,16,0,0,5.4,255,1616,6405,72114
Tracktion/tracktion_engine,16,413,0,5.3,0,38,36272,655277
TH3xACE/SUDO_KILLER,16,-1,141,5,200,838,19366,75495
Orc/discount,16,445,0,6.4,28,208,931,6473
MusicPlayerDaemon/MPD,16,207,0,7.4,27,2635,20509,100741
LSPosed/LSPlant,16,-1,0,5.8,63,1095,392,5365
InoriRus/Kyty,16,-1,350,4.3,333,2516,216620,997170
ETH3D/badslam,16,179,433,5.4,208,1335,56548,170467
wolkykim/qlibc,15,0,32,5.3,24,262,9574,10487
posva/catimg,15,177,0,6.5,3,21,1603,6567
ossia/score,15,-1,35,5.6,19,503,25862,268940
libts/tslib,15,893,19,6.7,31,149,2346,18780
hackerschoice/gsocket,15,67,54,6.6,72,357,2794,13921
csmith-project/csmith,15,4,0,6.8,43,854,8561,27195
chaos/pdsh,15,444,171,5,23,342,4899,12403
canonical/raft,15,654,49,7.2,51,453,6838,30806
bitcoin-core/gui,15,-1,130,8.2,90,896,45483,245833
algorand/go-algorand,15,87,236,7.6,54,492,5023,62236
ValveSoftware/vogl,15,-1,0,6.7,354,2659,29615,213639
Thekla/thekla_atlas,15,0,0,6.4,35,362,5062,26094
PCRE2Project/pcre2,15,1072,-1,7,66,198,14766,86880
NagyD/SDLPoP,15,-1,0,7.4,81,708,4249,27873
Lameguy64/PSn00bSDK,15,460,0,5.7,9,158,6272,17660
HerculesWS/Hercules,15,0,0,6.1,16,234,170851,516268
GarageGames/Torque3D,15,3074,203,5,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,274,103,6.2,49,238,30539,173879
zeldaret/botw,14,-1,-1,5.3,86,3368,11266,254945
westes/flex,14,11,38,7.2,30,199,3052,7196
werman/noise-suppression-for-voice,14,389,0,4.1,11,228,153023,630007
usb-tools/USBProxy-legacy,14,0,0,6.1,19,198,986,8747
texstudio-org/texstudio,14,0,0,6.7,332,3087,28300,158168
tensor-compiler/taco,14,-1,0,5.3,74,1557,12425,69846
steemit/steem,14,139,43,4.8,336,4107,85632,479306
shibatch/sleef,14,-1,0,6,26,514,2661,49214
rubinius/rubinius,14,404,313,5.7,56,552,46849,539570
quantcast/qfs,14,74,61,6.5,44,317,21959,284183
premake/premake-core,14,-1,0,6.4,190,1363,92049,230556
potassco/clingo,14,285,0,5.9,436,3299,9327,103820
o-oconnell/minixfromscratch,14,0,128,5.9,16,109,65450,344482
microsoft/SEAL,14,0,0,7,125,999,10710,49101
letoram/arcan,14,0,0,5.9,18,186,128204,366596
jupp0r/prometheus-cpp,14,0,0,5.1,33,292,627,3831
janet-lang/janet,14,0,-1,6.8,76,873,3575,30801
inanevin/LinaEngine,14,0,0,5.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,-1,0,6.5,4,20,745,7933
cathugger/mkp224o,14,-1,23,6.4,3,37,1560,16318
buaazp/zimg,14,-1,0,5.5,39,343,2775,11754
bitcoin-core/btcdeb,14,1772,173,7.4,33,656,9362,77432
bareos/bareos,14,252,0,7.4,20,591,81680,317369
ValveSoftware/Fossilize,14,633,0,7.2,414,4024,3615,53974
Samsung/rlottie,14,0,0,7.2,22,439,8924,37379
OpenMPT/openmpt,14,-1,0,6,190,1363,221480,975765
MiniZinc/libminizinc,14,-1,0,6.8,229,1227,9904,90695
LiquidPlayer/LiquidCore,14,667,252,4.4,112,1460,985862,5136635
IntelLabs/control-flag,14,-1,0,5.8,15,91,735,2614
BobLChen/VulkanDemos,14,339,12,5,205,1544,118226,705902
0intro/plan9,14,0,125,6.3,16,100,207411,1543345
sirjuddington/SLADE,13,0,0,5.8,29,702,68411,264929
qtumproject/qtum,13,-1,102,7.6,83,908,61061,370384
prabhuomkar/pytorch-cpp,13,0,0,5.6,1,101,622,3316
peercoin/peercoin,13,-1,87,7.6,83,908,38732,223009
pangweiwei/slua,13,-1,0,5.2,10,605,2576,16311
p-ranav/argparse,13,0,0,4.7,36,680,772,9239
ov2slam/ov2slam,13,0,0,6.9,182,1685,54357,119058
ntop/PF_RING,13,-1,604,5.3,281,1594,143737,505022
mlverse/torch,13,0,0,6.1,11,3968,8064,112048
megamarc/Tilengine,13,-1,0,6.4,30,524,5081,16365
mariadb-corporation/MaxScale,13,2935,212,5.4,62,207,137008,473630
linux-can/can-utils,13,343,9,6.4,48,207,3224,15725
k-takata/Onigmo,13,170,70,5.5,77,464,3378,84130
joan2937/pigpio,13,1386,0,6.6,82,396,11068,18184
hunspell/hunspell,13,-1,93,7.2,72,307,4160,83864
hoglet67/RGBtoHDMI,13,-1,0,5.6,89,528,8580,91340
faragon/libsrt,13,232,75,6.4,61,508,3062,21978
facebookresearch/ELF,13,-1,0,7,15,245,41878,92884
digego/extempore,13,0,0,4.2,41,252,22821,71312
cvxgrp/scs,13,0,0,6.3,16,157,3341,10033
bo3b/3Dmigoto,13,3722,201,5,56,181,41029,227241
bitcoinxt/bitcoinxt,13,277,89,7,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,393,143,7.3,88,651,36152,220610
bcosorg/bcos,13,-1,0,5,48,1280,44949,110467
arximboldi/immer,13,0,37,7,16,288,6537,53360
OpenIDC/mod_auth_openidc,13,343,-1,6,256,542,4802,19708
NoelFB/blah,13,-1,0,6.6,169,1854,4681,28987
CongducPham/LowCostLoRaGw,13,6,0,5.5,84,396,56741,270140
Bitcoin-ABC/bitcoin-abc,13,-1,105,7.3,60,289,44530,219062
Bionus/imgbrd-grabber,13,-1,0,5,249,2371,3285,54258
zsiciarz/aquila,12,21,2,5.6,14,639,3602,12273
treefrogframework/treefrog-framework,12,346,0,5.1,42,345,50434,266176
toitlang/toit,12,5,55,6.2,450,3781,23915,104701
thrill/thrill,12,-1,0,6.4,37,639,16228,54500
sourcey/libsourcey,12,533,63,5,186,1940,35654,135032
seemoo-lab/owl,12,-1,0,5.2,9,143,1112,4725
rurban/smhasher,12,0,0,5.8,12,422,18767,76258
rhash/RHash,12,64,54,7.3,38,301,5639,19512
resiprocate/resiprocate,12,0,0,4.9,22,541,246176,1140775
pmem/pmdk,12,0,0,7.1,14,163,30522,125297
nomacs/nomacs,12,276,0,7,44,1648,6156,48108
mudita/MuditaOS,12,12,0,6.7,25,259,144532,475505
microsoft/CCF,12,0,0,5.9,13,259,88371,448595
mchalupa/dg,12,24,0,5.2,48,676,5822,55874
martinus/nanobench,12,0,4,6.3,0,14,1510,9186
lbryio/lbrycrd,12,282,75,5.6,35,154,24935,147706
jinja2cpp/Jinja2Cpp,12,0,0,5.9,15,440,1836,24071
idealvin/coost,12,0,0,6,34,399,3905,36568
hexagonal-sun/bic,12,5,64,4.3,13,257,379,6151
firoorg/firo,12,279,93,6.5,32,168,35778,246878
erwincoumans/tiny-differentiable-simulator,12,0,0,5,27,299,93038,487374
cxasm/notepad--,12,-1,0,6.2,323,2939,30809,162886
boostorg/beast,12,454,164,6.5,69,973,30448,133702
bitcoin-core/secp256k1,12,120,109,8.9,77,257,5877,48078
agroal/pgagroal,12,22,48,6,59,354,3600,22075
