repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
Koihik/LuaFormatter,42,0,0,4.5,34,805,208,8091
JaCzekanski/Avocado,42,-1,449,4.6,206,1879,3273,36519
BestImageViewer/geeqie,42,0,-1,6.1,228,2755,11561,111373
soedinglab/MMseqs2,41,56,277,5.5,364,2148,42885,317158
paulftw/hiberlite,41,-1,-1,6.5,142,1222,36,2308
nmwsharp/geometry-central,41,0,895,5.3,114,1239,8255,31147
martijnvanbrummelen/nwipe,41,70,51,6.6,39,197,4637,15332
autobleem/AutoBleem,41,-1,0,4.5,208,1948,88850,167026
AtomicGameEngine/AtomicGameEngine,41,-1,673,4.2,482,3786,510603,1662416
0xnobody/vmpdump,41,-1,1,5.6,241,3417,743,2258
turesnake/tprPix,40,0,90,5.5,49,886,144617,349647
pmoulon/CMVS-PMVS,40,0,292,5.1,65,299,91258,434614
loki-47-6F-64/sunshine,40,-1,129,5.1,100,870,4803,41902
garbear/kodi-steamlink,40,1212,28,5,25,241,163289,729662
cmu-db/bustub,40,0,690,7.6,135,2121,54033,205128
Chatterino/chatterino2,40,454,0,6.2,106,3052,6255,79887
vlm/asn1c,39,-1,245,5.8,128,404,8990,55255
p7zip-project/p7zip,39,-1,308,4.1,442,2372,70309,416216
moosefs/moosefs,39,873,1259,7,468,1976,9313,93901
google/fuzztest,39,-1,390,6.2,102,2078,11250,45644
dibyendumajumdar/ravi,39,203,212,5.2,575,5495,15673,107075
vipshop/redis-migrate-tool,38,635,-1,6.4,168,1135,3023,23474
strato-emu/strato,38,-1,1,6.5,374,4747,9686,46464
percona/percona-xtrabackup,38,1248,153,7,48,530,1162278,3625444
percona/percona-server,38,1281,213,8.3,48,617,1175727,3665517
mabeijianxi/FFmpeg4Android,38,806,543,4.8,244,1059,182769,1081583
jrouwe/JoltPhysics,38,0,100,6.3,182,1482,21562,96429
AcademySoftwareFoundation/MaterialX,38,0,-1,6.7,102,1212,25634,136148
xelatihy/yocto-gl,37,0,-1,4.6,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,-1,154,4.8,144,1621,755203,3322945
danoon2/Boxedwine,37,2909,548,5.3,349,2442,131680,950641
cycfi/q,37,-1,172,6.4,44,408,3344,14696
clangen/musikcube,37,0,-1,6.4,279,3331,178738,314856
ErosZy/WXInlinePlayer,37,-1,277,4.4,116,802,28763,127981
saki4510t/UVCCamera,36,-1,-1,5.8,104,549,35513,107860
pytorch/glow,36,-1,0,7.2,383,4328,44567,230974
peng-zhihui/Peak,36,-1,0,4.7,36,174,65596,605842
openbsd/src,36,0,289,5.1,153,3326,3450230,17170878
lfortran/lfortran,36,-1,0,6.1,44,624,8001,107215
larryli/PuTTY,36,6887,0,5.5,266,2631,35590,137231
keystone-engine/keystone,36,43,747,4.9,153,2429,27442,105217
chjj/mako,36,-1,1100,6.1,144,2371,13113,250266
athena-team/athena,36,0,362,7.1,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,-1,5,105,551,14354,43889
NoMoreFood/putty-cac,36,14811,0,3.5,265,2636,47552,167872
zdzhaoyong/GSLAM,35,-1,32,6.4,15,372,17465,56697
wjakob/nori,35,0,-1,4.4,145,2057,1494,4099
wez/atomicparsley,35,50,189,4.8,47,236,3515,19968
smilehao/xlua-framework,35,-1,93,4.7,91,1274,39734,127019
sctplab/usrsctp,35,2749,0,6,260,816,15046,82491
koute/bytehound,35,4,87,3.5,164,1345,10138,56130
karlstav/cava,35,82,22,6.2,14,50,582,4568
i2Nav-WHU/KF-GINS,35,0,617,6.3,102,2348,99082,343102
effekseer/Effekseer,35,0,-1,5.2,36,798,20798,218412
dinhvh/libetpan,35,726,146,6.6,177,2255,23264,107410
akai-katto/dandere2x,35,-1,13,5.3,1,144,2929,14753
RickdeJager/stegseek,35,190,375,5.6,16,364,5646,13569
RetroShare/RetroShare,35,27,-1,6.7,164,3499,31561,148768
RavenSystem/esp-homekit-devices,35,-1,842,7.3,411,2902,252315,1238101
NVIDIA/MatX,35,0,-1,6.8,122,2366,16074,23371
MethanePowered/MethaneKit,35,-1,-1,4.1,185,1941,11578,56281
InteractiveComputerGraphics/SPlisHSPlasH,35,-1,0,5,260,2092,68521,323040
GPSBabel/gpsbabel,35,339,12,6.3,181,1527,32177,140320
GNOME/glib,35,0,-1,8.1,1477,12368,160666,496105
FirebirdSQL/firebird,35,0,316,5.1,89,978,218219,1454970
nfrechette/acl,34,-1,0,6.2,41,233,8712,45422
kungfu-origin/kungfu,34,-1,14,3,180,1616,155991,354971
kripken/ammo.js,34,-1,-1,4.3,86,909,51036,301358
grame-cncm/faust,34,-1,-1,4.4,52,505,66926,267877
cariboulabs/cariboulite,34,4,71,6.8,84,808,6470,27832
PixarAnimationStudios/OpenSubdiv,34,-1,267,7.5,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,0,6.4,32,611,234,11064
NVIDIA/libcudacxx,34,0,4,7.4,35,540,122854,650273
CppMicroServices/CppMicroServices,34,662,-1,7,103,1528,123714,512475
ARM-software/armnn,34,0,1,6.2,107,1353,32935,337537
acados/acados,33,0,84,6.1,94,748,38541,691904
SIPp/sipp,33,156,23,5,56,428,5222,31251
OpenMined/TenSEAL,33,0,1103,5.2,138,1265,1160,8973
IoLanguage/io,33,25,380,5.2,49,890,11470,38943
Blosc/c-blosc,33,454,689,6.5,180,1200,29264,90271
xiph/flac,32,-1,255,5.8,126,758,15728,61143
texstudio-org/texstudio,32,0,0,6.5,378,3667,28209,158183
obgm/libcoap,32,2746,-1,6.9,173,647,13336,51136
mhogomchungu/zuluCrypt,32,-1,0,6.4,69,1382,10638,48421
introlab/odas,32,0,496,5.5,15,439,11032,19417
dresden-elektronik/deconz-rest-plugin,32,0,0,5.8,795,4575,30683,160786
dartsim/dart,32,0,6,6.5,197,2656,72439,269122
cruppstahl/upscaledb,32,0,-1,6.4,624,1469,24289,225033
chenyahui/AnnotatedCode,32,0,192,4.6,356,2737,48232,209262
ZDoom/gzdoom,32,-1,257,4.8,166,1016,114135,607538
ZDoom/Raze,32,-1,257,4.2,166,1016,113926,617225
verilator/verilator,31,-1,11,6.6,371,4310,27972,128090
uTox/uTox,31,-1,22,5.4,24,292,3418,37287
root-project/root,31,0,151,3.4,114,562,1249674,4721908
robotastic/trunk-recorder,31,-1,-1,5.9,78,629,46019,161146
linux-test-project/ltp,31,-1,41,6.6,82,2278,129878,389822
ketoo/NoahGameFrame,31,339,315,6.7,197,2544,51628,228696
karimnaaji/vectiler,31,-1,62,5.5,3,27,1818,15615
justinmeza/lci,31,209,-1,6.6,19,183,3951,49666
gosu/gosu,31,0,373,5.2,100,684,31938,106600
eudev-project/eudev,31,4107,135,8.1,108,725,5147,26028
danielkrupinski/GOESP,31,-1,144,4.8,115,953,60610,151656
chocolate-doom/chocolate-doom,31,-1,385,7.1,288,3494,48743,223167
ArcticaProject/vcxsrv,31,509,29,4.6,84,725,436655,1650849
onnx/optimizer,30,60,0,5.4,268,3642,816,5254
megai2/d912pxy,30,-1,0,5,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,-1,6,5.3,3,42,437,1565
jondgoodwin/cone,30,-1,373,6.4,38,406,3545,13818
irontec/sngrep,30,118,97,7.8,25,278,8049,14046
geekuillaume/soundsync,30,210,301,2.7,103,448,17301,57520
fraunhoferhhi/vvenc,30,82,0,7.2,262,1349,29460,282173
dreamstalker/rehlds,30,-1,461,4.5,426,5561,18729,118525
cosmos72/twin,30,874,291,7.4,113,980,9413,135588
apple/swift-llbuild,30,-1,377,8.2,128,1691,35033,96431
YavorGIvanov/sam.cpp,30,37,237,6.3,184,1311,1767,9012
KhronosGroup/SPIRV-Reflect,30,18,20,9.5,55,248,1988,15121
DynamoRIO/dynamorio,30,742,14,5.6,604,4427,177933,496294
DroneBridge/DroneBridge,30,0,13,4.7,42,451,34240,86331
rwengine/openrw,29,24,194,6.2,84,1029,8864,43810
p-gen/smenu,29,0,28,7.1,39,210,4117,16898
nxengine/nxengine-evo,29,2,158,5,165,1059,29858,101082
melonDS-emu/melonDS,29,77,0,5.9,168,1863,14128,143879
maharmstone/quibble,29,-1,31,6.4,102,710,1401,19970
horsicq/Nauz-File-Detector,29,-1,107,5.4,371,4982,185,494
emersion/mrsh,29,-1,52,6.4,23,359,632,11236
biojppm/rapidyaml,29,0,629,5.3,370,1243,2994,41006
berthubert/googerteller,29,-1,1,5,2,20,1249,19459
Xinyuan-LilyGO/T-Display-S3,29,-1,56,5.4,172,1242,128222,809968
MikePopoloski/slang,29,-1,126,5.8,366,4163,12163,125769
KiCad/kicad-source-mirror,29,60,-1,4.7,130,2792,285069,1225020
xiph/opus,28,423,300,5.8,102,449,16294,54169
rime/librime,28,-1,0,5.8,26,902,3071,31184
pioneerspacesim/pioneer,28,-1,2,5.6,203,2150,45452,236430
mixxxdj/mixxx,28,361,32,7.2,268,4891,37776,255132
jamulussoftware/jamulus,28,423,300,7.9,102,449,23643,76543
eclipse-cyclonedds/cyclonedds,28,-1,0,8.3,319,3766,44470,243010
dvorka/hstr,28,494,54,6,16,81,1048,6065
coova/coova-chilli,28,1890,120,5.6,82,439,9228,43939
codership/galera,28,221,424,6.4,124,1180,34665,127920
Tom94/tev,28,60,0,5.1,221,2172,801,9894
MycroftAI/mimic1,28,-1,-1,6.4,52,687,12855,2280971
JSBSim-Team/jsbsim,28,-1,0,6.5,93,1208,31079,74798
zweigraf/face-landmarking-ios,27,-1,-1,5.8,150,1326,95616,279461
zlib-ng/zlib-ng,27,66,406,6.4,58,385,4552,28110
zaki/irrlicht,27,520,98,5.6,79,422,62771,255695
wmbusmeters/wmbusmeters,27,-1,187,6.6,75,1045,6830,47800
slack2450/csgo-dma-overlay,27,484,27,5.2,52,1625,674248,3342421
physercoe/starquant,27,-1,193,6.4,116,1804,95904,296953
philburk/pforth,27,-1,-1,5.2,3,88,1665,6284
mtcp-stack/mtcp,27,1033,679,6.5,100,851,53079,210945
morganstanley/binlog,27,45,-1,6.3,17,108,3473,15351
microsoft/SymCrypt,27,-1,0,7.5,122,1729,23671,98299
menwenjun/redis_source_annotation,27,558,-1,6,77,617,41598,109247
losnoco/Cog,27,917,75,5.9,21,207,137888,2890104
li-plus/chatglm.cpp,27,610,150,5.9,134,1244,258,3263
hroptatyr/dateutils,27,363,324,6.5,34,325,5493,22543
gromacs/gromacs,27,0,318,5.6,115,640,261011,664968
grke/burp,27,-1,132,7.1,93,1020,5081,53917
eteran/c-vector,27,-1,24,5.4,14,25,316,1605
alibaba/GCanvas,27,-1,140,5.9,31,400,43297,52463
acidicoala/SmokeAPI,27,-1,0,4.5,288,1986,138,2559
SerenityOS/jakt,27,-1,0,6.5,378,2235,3424,165438
OpenSMTPD/OpenSMTPD,27,1059,201,6,158,1333,6101,52099
OpenCPN/OpenCPN,27,-1,85,4.8,48,528,195278,824990
InteractiveComputerGraphics/PositionBasedDynamics,27,0,0,4.7,177,1683,61266,251523
FLIF-hub/FLIF,27,525,101,6.2,49,269,4997,32774
zpl-c/zpl,26,-1,1,6,0,47,1645,16297
vcftools/vcftools,26,24,103,5.6,64,285,930,15557
strukturag/libde265,26,54,266,6,66,526,7159,41230
sheredom/json.h,26,-1,197,5.2,138,200,1081,7347
paroj/gltut,26,-1,243,4.8,59,1050,21418,148649
mz-automation/libiec61850,26,0,329,6.5,176,1644,17809,127228
libressl/portable,26,-1,1313,5.9,471,4575,1259,5004
jacksonliam/mjpg-streamer,26,0,6,5.9,17,82,8119,31990
icculus/physfs,26,6,91,5.6,54,310,5820,18856
huawei-noah/bolt,26,0,15,4.2,95,977,27660,279635
google/packetdrill,26,-1,79,7.6,46,443,5380,17168
drhelius/Gearboy,26,0,118,3.7,38,288,61621,286362
Tencent/wwsearch,26,-1,27,4,318,3459,66810,288481
SChernykh/p2pool,26,0,428,5.4,209,1379,1985,21246
DaehwanKimLab/hisat2,26,-1,561,7.2,81,306,22159,98565
Auburn/FastNoise2,26,123,13,5.6,262,3650,939,12454
medooze/media-server,25,0,856,6.8,56,1124,32509,91369
lighttransport/nanort,25,0,0,6.6,8,35,34195,194402
buddhi1980/mandelbulber2,25,-1,6,6.6,280,1674,25783,118010
apache/apr,25,3057,705,6.3,105,883,33133,105960
alibaba/CicadaPlayer,25,-1,15,4.6,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,2522,35,3.9,19,142,177667,497206
MikeLankamp/fpm,25,-1,0,7,34,186,9771,24858
GarageGames/Torque2D,25,2522,35,4.9,19,142,179528,502439
Blosc/bcolz,25,0,433,5.2,74,709,17803,53211
ARM-software/astc-encoder,25,30,184,6,42,204,15867,81649
zxing-cpp/zxing-cpp,24,117,758,6.4,128,1690,6350,48846
xoseperez/espurna,24,0,67,4.5,44,469,8697,77653
xiph/vorbis,24,344,64,5.7,51,240,4026,54951
traildb/traildb,24,74,66,6.2,25,222,2074,11840
stp/stp,24,-1,0,5.4,138,1028,17867,77534
richgel999/fpng,24,163,268,6,43,277,7806,57214
ompl/ompl,24,0,578,7.6,141,1756,42045,88037
mpromonet/v4l2rtspserver,24,-1,427,4.1,114,1330,509,2683
leejet/stable-diffusion.cpp,24,58,84,4.6,77,473,1866,11095
kohler/gifsicle,24,491,82,5.5,41,321,2273,15346
flang-compiler/flang,24,0,0,6.7,34,457,85141,510846
felixguendling/cista,24,-1,40,5.7,2,46,1480,20646
facebook/SPARTA,24,0,98,8.1,1,57,3525,16050
dmlc/treelite,24,0,98,5.3,6,234,2209,8767
WayneD/rsync,24,56,243,5.8,171,716,9353,44318
TheRealOrange/icer_compression,24,-1,84,6.4,43,144,2226,13100
Razakhel/RaZ,24,0,0,5.8,266,3182,48351,255745
OSGeo/PROJ,24,-1,1005,5.9,230,2405,36959,171320
FlightGear/flightgear,24,765,110,6.3,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,86,129,5.2,61,421,33965,70514
sweeneychris/TheiaSfM,23,0,33,7.3,7,143,75766,199349
powertab/powertabeditor,23,-1,0,5.9,46,1075,14820,51637
libunwind/libunwind,23,2879,43,8.6,13,183,13532,43608
libspatialindex/libspatialindex,23,0,584,4.9,35,526,18193,53243
istoreos/istoreos,23,327,151,6.1,22,262,121931,727264
harfbuzz/harfbuzz,23,-1,-1,8.1,181,971,29586,126500
gkostka/lwext4,23,25,-1,7,67,444,5759,17446
cycfi/elements,23,-1,34,4.1,6,333,23205,32440
bbidulock/icewm,23,-1,403,6.6,218,2247,2417,73936
ardera/flutter-pi,23,9,0,6.1,36,376,5779,29528
Tarsnap/tarsnap,23,273,244,7.6,134,1040,20282,49767
NVIDIA/libglvnd,23,595,10,6,48,435,7442,50532
wondertrader/wondertrader,22,-1,108,6.2,166,1948,93224,225857
unum-cloud/ucall,22,0,0,6.8,254,1851,3961,2912
simongog/sdsl-lite,22,0,913,6.3,107,385,9238,44200
septag/glslcc,22,0,36,5.4,573,3822,27282,146915
michaeljclark/rv8,22,-1,72,6.4,70,986,4791,88209
liudf0716/xfrpc,22,1820,929,6.2,419,1838,76012,365432
guillaumeblanc/ozz-animation,22,240,0,5.6,550,2717,33306,104782
fossephate/JoyCon-Driver,22,2965,416,5.2,182,1284,720190,2744505
foonathan/lexy,22,0,0,5.8,274,2284,3194,48416
decaf-project/DECAF,22,-1,154,5.1,62,313,283747,1170024
dealii/dealii,22,-1,196,8.5,838,6097,726432,2377501
bitcoin-core/gui,22,-1,117,6.9,432,5960,47901,253275
YimMenu/YimMenu,22,-1,0,6.6,422,4125,3470,143126
ISEE-Technology/CamVox,22,-1,213,5,265,2869,82325,170191
vectorgraphics/asymptote,21,0,104,7.1,36,449,50539,297177
sustrik/libdill,21,155,81,6.7,43,521,3350,18978
particle-iot/device-os,21,-1,-1,7.6,29,663,57657,207908
openssh/openssh-portable,21,2498,-1,6.8,261,2025,21207,120476
mudita/MuditaOS,21,12,0,6.1,49,385,145838,478343
monkey/monkey,21,1635,649,6.7,143,1270,42631,134207
microsoft/ALEX,21,-1,22,7.4,1,2,1007,6465
lizardfs/lizardfs,21,-1,853,5.8,170,1859,17769,101940
gnss-sdr/gnss-sdr,21,3238,13,5.3,245,2800,51674,279950
facebookresearch/nle,21,1143,0,6.2,754,3260,47788,287830
fabsig/GPBoost,21,0,20,7.3,56,1250,129681,822279
cxong/tinydir,21,-1,1,5.1,1,25,682,2119
cutechess/cutechess,21,10,0,5.5,97,1799,25245,65689
bitdefender/hvmi,21,0,555,6.9,683,1900,38322,358928
aliakseis/LIII,21,-1,-1,5.3,205,2240,47443,180049
PurpleI2P/i2pd,21,0,201,6.6,117,1368,3260,53242
OpenPrinting/cups,21,-1,711,8.5,464,1693,45581,170148
HumbleNet/HumbleNet,21,-1,9,5.7,28,106,65433,217648
BinomialLLC/basis_universal,21,31,732,5.7,223,1211,20660,120364
zsummer/breeze,20,-1,0,5.1,88,1752,24898,86146
sustrik/libmill,20,126,67,6.4,22,337,2126,12281
priitj/whitedb,20,6881,57,5.8,74,420,10350,33379
mpoeter/xenium,20,-1,311,6.4,8,94,2562,12402
majn/telegram-purple,20,0,163,5.5,1342,6789,946,5120
intel/libxcam,20,765,24,7,23,538,9701,70242
gqrx-sdr/gqrx,20,196,0,5.7,20,450,6380,26197
flyinghead/flycast,20,86,-1,5.1,55,761,98496,725003
canonical/lightdm,20,-1,48,6,58,909,3144,25915
brainflow-dev/brainflow,20,0,458,4.6,31,1213,59263,225670
LibreSprite/LibreSprite,20,-1,3,5.5,545,4264,26317,163482
zlgopen/awtk,19,-1,0,6.9,283,2067,284330,848780
warmcat/libwebsockets,19,-1,-1,7.4,150,1189,101015,316411
taisei-project/taisei,19,0,0,6.4,420,5013,7879,89291
septag/sx,19,0,252,6,18,236,3973,22518
puzzlepaint/camera_calibration,19,179,740,6,211,1560,71665,234479
openppl-public/ppl.nn,19,152,248,6.4,240,3640,36428,101884
nanomsg/nng,19,2,581,6.2,95,1686,9857,71262
mongodb/mongo-cxx-driver,19,-1,-1,7.7,338,3013,24738,61571
mitsuba-renderer/mitsuba2,19,0,203,6.8,187,2550,11923,56839
microsoft/verona,19,-1,170,6.8,44,458,633,4534
ktock/container2wasm,19,0,8,5.2,14,88,50012,316880
google/orbit,19,0,276,7.4,53,1134,116003,592265
cronie-crond/cronie,19,3849,45,7.2,21,154,1951,7703
bochs-emu/Bochs,19,-1,787,6.5,14,88,44072,284084
arkdb/inception,19,171,58,6.4,20,435,177419,777618
alibaba/PhotonLibOS,19,-1,0,7.1,44,891,5335,44107
aap/librw,19,72,208,5.2,50,745,13097,90251
Snaipe/Criterion,19,1460,80,4.9,76,483,7286,19124
Smorodov/Multitarget-tracker,19,0,52,5,104,971,24201,105746
SVF-tools/SVF,19,-1,258,6.4,167,1478,17996,74361
Mudlet/Mudlet,19,0,0,5.4,289,3654,22047,106594
BenLangmead/bowtie2,19,4272,366,5.2,126,279,18917,61139
yuzu-emu/yuzu-mainline,18,-1,216,5,83,376,34484,447431
vsergeev/c-periphery,18,0,1,5.1,28,173,579,4833
vinniefalco/LuaBridge,18,-1,-1,5.4,63,2602,14514,71923
ruben2020/codequery,18,115,0,4.5,300,2202,16040,104682
pytorch/FBGEMM,18,20,-1,7.3,146,910,10091,70857
ptitSeb/gl4es,18,0,575,7.9,235,1118,7613,82056
martinus/robin-hood-hashing,18,0,311,6.2,31,154,1843,14019
laurolins/nanocube,18,176,108,5,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,235,189,5,146,1314,9339,64592
k2-fsa/sherpa-ncnn,18,-1,3,5.9,129,686,2198,6874
glennrp/libpng,18,3109,796,6.1,265,1683,17567,57209
flutter/codelabs,18,-1,0,9.4,2565,11502,22839,74091
ccache/ccache,18,178,508,7.4,170,873,11430,58906
boazsegev/facil.io,18,-1,168,6.4,26,486,10401,30696
ValveSoftware/Fossilize,18,2388,-1,7.3,430,4198,4068,58207
TeamHypersomnia/Hypersomnia,18,0,87,6.2,17,165,81004,367190
SOCI/soci,18,0,636,6.5,26,777,5153,48731
vmangos/core,17,55,49,4.7,66,293,92965,494756
vearch/vearch,17,-1,0,4.9,31,574,10903,89163
utilForever/RosettaStone,17,0,4933,4.6,1251,3144,108361,154653
signalwire/freeswitch,17,954,666,8.4,438,3651,169859,1147383
sepfy/libpeer,17,-1,12,6.3,2,206,195,4765
openenclave/openenclave,17,2384,53,7.1,13,180,47618,187383
okbob/pspg,17,434,49,6.1,67,265,2485,23448
nba-emu/NanoBoyAdvance,17,0,-1,5.7,118,1058,1501,14588
martinus/unordered_dense,17,0,0,6.6,53,187,1511,10393
lyusupov/SoftRF,17,0,150,5.1,25,384,308217,1367070
libgd/libgd,17,-1,48,6.5,76,371,10675,51433
libfirm/libfirm,17,-1,0,6.4,489,3944,34950,126127
libSDL2pp/libSDL2pp,17,-1,-1,4.9,8,234,7194,5733
iboB/dynamix,17,-1,-1,5.2,107,502,1737,14352
hyrathb/mentohust,17,0,-1,6.3,4,93,825,9865
homenc/HElib,17,0,290,6.1,31,749,25665,86307
google/autofdo,17,-1,0,6.8,98,1468,4373,19134
feaser/openblt,17,-1,5,5.6,33,148,1460554,2063222
cr-marcstevens/hashclash,17,651,667,4.5,93,287,2752,25536
codenamecpp/carnage3d,17,0,195,4.5,101,1729,18333,87704
apache/kvrocks,17,-1,-1,7.1,483,6408,5775,36526
alperakcan/fuse-ext2,17,29,2,7.2,13,58,720,2294
alliedmodders/amxmodx,17,315,34,4.3,40,169,122158,351991
Windscribe/Desktop-App,17,-1,0,5.5,38,629,22326,186698
OpenLightingProject/ola,17,1037,150,5.3,104,2960,49854,139207
ObEngine/ObEngine,17,0,960,4.9,121,2268,32040,199049
MusicPlayerDaemon/MPD,17,-1,0,7.4,27,2665,20644,101196
tunabrain/incremental-fluids,16,-1,8,5.8,9,193,2225,10271
tpm2-software/tpm2-tss,16,-1,0,7.9,226,2216,44320,157446
svgpp/svgpp,16,0,0,6.6,24,357,39792,204541
scanlime/fadecandy,16,-1,-1,6,25,298,9130,24519
puzzlepaint/surfelmeshing,16,179,690,5.9,208,1335,42809,125455
pgRouting/pgrouting,16,-1,-1,8.3,99,455,12257,34046
osandov/drgn,16,328,329,5.8,121,1615,6696,38765
openjdk/jfx,16,-1,-1,7.2,301,1467,921162,2900311
nmap/ncrack,16,0,169,4.3,38,566,32435,85130
nccgroup/TriforceAFL,16,686,-1,4.8,148,812,552246,2531191
mongodb/mongo-c-driver,16,0,4411,7.4,1292,4978,40113,237849
mm2/Little-CMS,16,2341,108,6.3,67,823,7037,45171
ifcquery/ifcplusplus,16,0,312,5.9,50,378,50762,250952
foonathan/memory,16,66,189,5,38,260,2816,12382
cryfs/cryfs,16,0,1538,6.5,91,2423,46563,201296
cisco/joy,16,120,186,5,94,725,29173,59994
cirosantilli/cpp-cheat,16,-1,3,5.5,2,77,14069,26637
blueloveTH/pocketpy,16,-1,242,5.1,43,1120,4588,27761
bitshares/bitshares-core,16,-1,0,5.8,289,2003,31607,154598
Tracktion/tracktion_engine,16,371,0,5.7,8,425,37089,659336
TH3xACE/SUDO_KILLER,16,-1,141,5.3,200,838,19366,75495
Samsung/rlottie,16,0,117,7,22,450,10217,45387
PCRE2Project/pcre2,16,1337,233,6.9,66,198,15225,93331
Orc/discount,16,312,-1,6.7,28,208,931,6477
InoriRus/Kyty,16,-1,350,4,333,2516,216620,997170
ETH3D/badslam,16,179,690,5.4,208,1335,56548,170467
posva/catimg,15,177,47,6.5,3,21,1603,6567
libui-ng/libui-ng,15,0,-1,7.2,6,391,6219,35349
libts/tslib,15,893,19,6.7,31,149,2346,18780
hackerschoice/gsocket,15,67,54,5.2,72,357,2797,13978
csmith-project/csmith,15,0,102,6.9,43,854,8561,27195
charles-lunarg/vk-bootstrap,15,0,105,6.8,48,819,320,9763
chaos/pdsh,15,-1,171,5.9,23,342,4905,12406
canonical/raft,15,599,52,6.7,55,460,7017,31542
ValveSoftware/vogl,15,-1,1,6.7,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,0,66,6.3,95,434,3240,32043
Thekla/thekla_atlas,15,0,70,6.4,35,362,5062,26094
NagyD/SDLPoP,15,-1,249,6.6,81,708,4249,27877
Lameguy64/PSn00bSDK,15,460,10,4.5,9,158,6472,17579
HerculesWS/Hercules,15,0,290,6.2,16,234,170981,516414
GarageGames/Torque3D,15,2645,203,5,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,274,103,6.2,49,238,30539,173879
zeldaret/botw,14,-1,-1,5.2,86,3368,11269,254954
westes/flex,14,-1,38,7.4,30,199,3052,7196
werman/noise-suppression-for-voice,14,408,34,4.1,11,228,153023,630007
usb-tools/USBProxy-legacy,14,0,90,6,19,198,986,8747
urcu/userspace-rcu,14,22,52,7.6,59,344,7689,23082
steemit/steem,14,139,43,4.4,336,4107,85632,479306
shibatch/sleef,14,-1,0,5.6,26,514,2661,49214
rurban/smhasher,14,0,0,5.5,12,429,19028,77595
rubinius/rubinius,14,398,313,5.7,56,552,46849,539570
resiprocate/resiprocate,14,1,194,5,22,657,246251,1141137
relic-toolkit/relic,14,0,4170,6.4,1407,1979,41000,140325
quantcast/qfs,14,74,61,5.3,44,317,21959,284183
premake/premake-core,14,0,0,6.5,190,1363,92049,230556
potassco/clingo,14,285,-1,5.9,436,3299,9327,103820
phoboslab/wipeout-rewrite,14,20,32,6,13,214,3624,26035
o-oconnell/minixfromscratch,14,-1,128,5.6,16,109,65450,344482
nextcloud/desktop,14,-1,0,7.2,323,2953,19857,102776
microsoft/SEAL,14,0,250,7,125,999,10710,49101
letoram/arcan,14,0,47,5.7,18,186,128969,370410
jupp0r/prometheus-cpp,14,0,83,5,33,292,627,3831
janet-lang/janet,14,0,-1,6.5,76,901,3581,31518
inanevin/LinaEngine,14,0,0,5.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,-1,91,6.8,4,20,749,7933
buaazp/zimg,14,-1,42,5.5,39,343,2775,11754
bareos/bareos,14,252,953,7.4,20,584,81847,318562
OpenMPT/openmpt,14,0,0,6,190,1363,223389,978490
LiquidPlayer/LiquidCore,14,667,269,4.4,112,1460,985862,5136635
BobLChen/VulkanDemos,14,339,171,5,205,1544,118226,705902
0intro/plan9,14,0,125,6.3,16,100,207411,1543345
vergecurrency/verge,13,393,143,6.2,73,292,39621,244595
trabucayre/openFPGALoader,13,0,205,5.8,56,419,3877,21286
tensor-compiler/taco,13,-1,297,5.2,74,1557,12425,69846
sirjuddington/SLADE,13,0,-1,5.2,29,702,68470,265080
qtumproject/qtum,13,-1,82,7.6,80,873,66242,379548
peercoin/peercoin,13,-1,87,8,83,908,38736,223127
pangweiwei/slua,13,-1,-1,5.2,10,605,2576,16311
p-ranav/argparse,13,0,0,4.1,36,683,778,9300
ov2slam/ov2slam,13,-1,195,6.4,182,1685,54357,119058
megamarc/Tilengine,13,0,55,6.5,30,525,5086,16379
linux-can/can-utils,13,343,9,6.1,48,208,3294,16003
k-takata/Onigmo,13,170,70,5.5,77,464,3378,84130
joan2937/pigpio,13,1386,28,6.8,82,396,11068,18184
hunspell/hunspell,13,-1,94,7.5,72,307,4163,83870
hoglet67/RGBtoHDMI,13,-1,0,5.5,89,528,8580,91340
haasn/libplacebo,13,0,-1,6.3,101,564,9860,52887
faragon/libsrt,13,172,75,6.4,61,508,3062,21978
facebookresearch/ELF,13,-1,11,7,15,245,41878,92884
cvxgrp/scs,13,0,26,5,16,157,3341,10033
bo3b/3Dmigoto,13,2710,201,5.7,56,181,41098,227389
bitcoinxt/bitcoinxt,13,277,89,7.4,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,393,185,6.1,88,651,36166,220742
