repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
ylmbtm/GameProject3,42,29,1.9,828,16603,67595,359718
ladislav-zezula/StormLib,42,372,6.1,114,784,16717,49107
jgaeddert/liquid-dsp,42,159,5.6,7,606,41638,115109
horsicq/XPEViewer,42,0,4.8,463,6501,160,496
horsicq/XELFViewer,42,0,4.8,486,6746,165,521
haka-security/haka,42,0,3.7,62,605,2668,22664
gabonator/LA104,42,119,2.1,219,2417,97977,368466
decaf-emu/decaf-emu,42,1,4.1,492,5405,14231,186383
Restream/reindexer,42,0,4.7,533,6270,17815,179874
NVlabs/flip,42,168,5.1,2,18,3824,21625
Koihik/LuaFormatter,42,0,4.4,34,805,208,8091
JaCzekanski/Avocado,42,471,4.3,206,1879,3273,36519
solodon4/Mach7,41,166,4.3,373,1092,32958,76242
soedinglab/MMseqs2,41,277,5.7,364,2150,42924,317323
paulftw/hiberlite,41,7,4.6,142,1222,36,2308
nmwsharp/geometry-central,41,900,4.7,116,1265,8314,31569
autobleem/AutoBleem,41,1,2,208,1948,88850,167026
AtomicGameEngine/AtomicGameEngine,41,673,0.8,482,3786,510603,1662416
0xnobody/vmpdump,41,1,3.6,241,3417,743,2258
0vercl0k/wtf,41,1259,4.4,80,999,55922,186590
turesnake/tprPix,40,90,3.1,49,886,144617,349647
pmoulon/CMVS-PMVS,40,292,3,65,299,91258,434614
pisa-engine/pisa,40,-1,6.8,88,2036,1340,21373
loki-47-6F-64/sunshine,40,107,3.3,100,870,4803,41902
cmu-db/bustub,40,737,6.9,133,2147,54447,209446
clangen/musikcube,40,-1,3.4,279,3329,178738,314856
KiCad/kicad-source-mirror,40,385,4.2,199,2523,291549,1270052
BestImageViewer/geeqie,40,-1,5.6,226,2755,11591,112103
vlm/asn1c,39,245,4,128,404,8990,55255
p7zip-project/p7zip,39,308,3.6,442,2372,70309,416216
moosefs/moosefs,39,1259,4.5,468,1976,9313,93901
dibyendumajumdar/ravi,39,212,4.1,575,5495,15673,107075
dartsim/dart,39,5,5.6,204,2738,67488,263020
vipshop/redis-migrate-tool,38,-1,4.4,168,1135,3023,23474
percona/percona-xtrabackup,38,153,6.3,48,530,1400057,4995789
percona/percona-server,38,153,6.6,48,530,1179098,3582287
mabeijianxi/FFmpeg4Android,38,543,1.9,244,1059,182769,1081583
hihkm/DanmakuFactory,38,14,3.6,18,71,1417,7858
google/fuzztest,38,401,5.3,103,2146,12788,53620
Mauler125/r5sdk,38,0,5.1,837,7190,254579,1017821
AcademySoftwareFoundation/MaterialX,38,-1,6,101,1203,25626,135788
xelatihy/yocto-gl,37,125,3.8,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,154,1.9,144,1621,753503,3324645
gosu/gosu,37,372,3.5,100,684,32210,106681
frePPLe/frepple,37,-1,5,131,726,16956,85555
dresden-elektronik/deconz-rest-plugin,37,0,5.5,796,4659,30610,160347
danoon2/Boxedwine,37,548,4.4,349,2442,132460,955884
cycfi/q,37,0,4.7,44,408,3344,14696
anrieff/libcpuid,37,48,3.8,8,95,2199,7419
angband/angband,37,343,4.8,526,3736,73377,208936
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
pocketpy/pocketpy,36,643,5.3,61,1168,874,17881
peng-zhihui/Peak,36,0,1.6,36,174,65596,605842
larryli/PuTTY,36,0,4.8,264,2645,35824,137844
keystone-engine/keystone,36,748,4.4,153,2429,27442,105217
buaacyw/GaussianEditor,36,58,3.9,30,1316,25347,98615
athena-team/athena,36,362,5.9,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3.8,264,2645,48052,168172
DynamoRIO/dynamorio,36,14,5.1,688,4927,181712,512542
zdzhaoyong/GSLAM,35,7,4.4,15,372,17465,56697
wjakob/nori,35,0,3.8,145,2057,1494,4099
wez/atomicparsley,35,189,4.4,47,236,3515,19970
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,0,4.3,260,817,15045,82555
pytorch/glow,35,0,6.7,383,4328,44506,230800
luigifreda/plvs,35,78,5.6,52,317,41701,171984
koute/bytehound,35,87,1.1,164,1345,10138,56130
karlstav/cava,35,33,5.9,16,56,637,5175
i2Nav-WHU/KF-GINS,35,617,3.8,102,2348,99082,343102
facebook/SPARTA,35,102,6.4,1,58,3607,16413
effekseer/Effekseer,35,0,5,38,808,22261,242515
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,11,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4,16,364,5646,13569
RavenSystem/esp-homekit-devices,35,844,3.8,411,2902,252417,1238182
NVIDIA/MatX,35,617,6.3,122,2366,16582,25735
MethanePowered/MethaneKit,35,-1,4.1,185,1941,11578,56295
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.4,262,2092,68646,324097
FirebirdSQL/firebird,35,316,4.9,89,978,218365,1458382
kripken/ammo.js,34,-1,4.1,86,909,51036,301358
grame-cncm/faust,34,114,4.5,52,505,67722,270052
cariboulabs/cariboulite,34,86,3.5,85,826,6093,29295
RetroShare/RetroShare,34,-1,4.9,164,3494,31466,148991
PixarAnimationStudios/OpenSubdiv,34,267,5.1,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
GNOME/glib,34,-1,6.6,1578,13248,164606,529518
CppMicroServices/CppMicroServices,34,31,6.8,103,1534,124853,515755
ARM-software/armnn,34,5,4.3,109,1365,33964,346157
root-project/root,33,203,3.1,135,803,1315859,5030898
robotastic/trunk-recorder,33,0,7.7,73,640,51699,184749
giacomo-b/CppRobotics,33,106,4.3,130,2651,228,632
OpenMined/TenSEAL,33,-1,4.7,138,1265,1160,8973
Mq-b/Loser-HomeWork,33,0,5,12,149,370,6332
IoLanguage/io,33,380,4.5,49,890,11470,38943
Blosc/c-blosc,33,691,5.6,182,1201,29332,89368
xiph/flac,32,263,5.2,126,758,15791,61185
texstudio-org/texstudio,32,0,6.1,385,3678,28293,159059
mhogomchungu/zuluCrypt,32,0,5,69,1382,10638,48421
kuzudb/kuzu,32,58,6.4,312,5047,52463,367113
introlab/odas,32,496,4.8,15,439,11032,19417
google/autofdo,32,0,6.3,89,1699,4044,17225
chjj/mako,32,1120,5.6,146,2376,13406,251647
acados/acados,32,81,5.8,99,770,38982,696308
YavorGIvanov/sam.cpp,32,237,4.5,185,1318,1767,9010
verilator/verilator,31,11,6.2,347,4636,29923,134756
uTox/uTox,31,22,4.8,24,292,3418,37287
qicosmos/rest_rpc,31,153,6,8,233,51522,197265
nfrechette/acl,31,109,5.7,41,233,8816,45620
linux-test-project/ltp,31,41,6,82,2278,128409,379083
lakinduakash/linux-wifi-hotspot,31,6,5.4,3,42,437,1581
kiddin9/openwrt-packages,31,16,4.4,10,137,25074,193586
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
horsicq/Nauz-File-Detector,31,44,5,503,6793,184,507
eudev-project/eudev,31,135,6.7,108,725,5147,26036
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.8,289,3502,48955,224028
Auburn/FastNoise2,31,13,5,288,3820,939,12455
ArcticaProject/vcxsrv,31,36,2.1,84,725,436655,1650849
shinyquagsire23/OpenJKDF2,30,5,2.6,377,2597,111944,444189
rime/librime,30,0,5.5,26,913,3050,31494
onnx/optimizer,30,0,5.1,271,3661,816,5252
mpoeter/xenium,30,673,4.1,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
irontec/sngrep,30,97,6,25,275,8048,14051
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
dreamstalker/rehlds,30,460,4.6,428,5569,18737,118711
cosmos72/twin,30,291,4.3,113,980,9413,135588
SatDump/SatDump,30,269,4.8,157,1628,86358,442845
MikePopoloski/slang,30,0,5.2,388,4426,13435,132402
KhronosGroup/SPIRV-Reflect,30,20,8.8,55,261,2046,15073
GPSBabel/gpsbabel,30,12,5.7,182,1522,31736,140417
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
xiph/opus,29,317,5,109,489,18616,66955
wmbusmeters/wmbusmeters,29,217,6.2,104,1185,7315,54338
sheredom/json.h,29,28,4.4,169,368,1113,7835
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
powervr-graphics/Native_SDK,29,360,2.7,253,2115,43472,319753
nxengine/nxengine-evo,29,158,2.8,165,1059,29859,101088
microsoft/SymCrypt,29,0,6.2,124,1739,24283,99779
liudf0716/xfrpc,29,971,4.5,440,2076,76712,375911
emersion/mrsh,29,52,4.5,23,359,632,11236
biojppm/rapidyaml,29,689,5.7,370,1252,3031,41115
berthubert/googerteller,29,1,4.3,2,20,1249,19459
apache/kvrocks,29,-1,5.8,512,6784,7107,47151
Xinyuan-LilyGO/T-Display-S3,29,56,4.6,172,1242,144881,856440
pioneerspacesim/pioneer,28,78,5.4,203,2150,46336,244431
mchehab/zbar,28,145,4.8,73,580,10220,39482
libressl/portable,28,1271,5.2,462,4409,1264,5027
leejet/stable-diffusion.cpp,28,190,5.6,121,770,8350,569908
jamulussoftware/jamulus,28,300,7.8,102,449,23646,76597
eclipse-cyclonedds/cyclonedds,28,0,8,323,3786,44698,244704
dvorka/hstr,28,54,5.3,15,81,1048,6065
coova/coova-chilli,28,120,4.9,82,439,9228,43939
codership/galera,28,425,4.4,124,1180,34665,127920
apache/trafficserver,28,73,7.6,874,6063,95712,407989
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
JSBSim-Team/jsbsim,28,0,5.9,93,1208,31106,74846
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zlib-ng/zlib-ng,27,415,6.4,58,391,4595,28632
zaki/irrlicht,27,98,3.2,79,422,62771,255695
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
physercoe/starquant,27,193,4.4,116,1804,95904,296953
philburk/pforth,27,4,4.7,3,88,1665,6285
openMSX/openMSX,27,-1,4.5,344,4610,38076,227303
mz-automation/libiec61850,27,331,5.9,176,1644,17815,127300
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,0,6,17,108,3473,15357
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
melonDS-emu/melonDS,27,0,5.4,171,1928,14978,149699
maharmstone/quibble,27,31,4,90,678,726,16507
losnoco/Cog,27,75,4.2,21,207,137888,2890104
li-plus/chatglm.cpp,27,144,5.5,137,1277,181,4105
hroptatyr/dateutils,27,324,5.4,34,326,5497,22572
grke/burp,27,132,4.8,93,1020,5081,53939
fraunhoferhhi/vvenc,27,0,6.8,265,1369,29923,285095
aws/aws-iot-device-sdk-embedded-C,27,9,6.2,292,1783,17754,23934
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
OpenCPN/OpenCPN,27,115,3.9,45,573,218631,920894
InteractiveComputerGraphics/PositionBasedDynamics,27,0,4.1,177,1683,61266,251524
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
vcftools/vcftools,26,103,3.6,64,285,930,15557
strukturag/libde265,26,267,4.3,66,524,7163,41271
paroj/gltut,26,243,4.2,59,1050,21418,148649
p-gen/smenu,26,18,5.9,41,214,4217,17445
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,337,3.9,88,778,81692,270315
kohler/gifsicle,26,88,5.5,43,321,2282,15666
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,92,5.5,54,310,5941,19601
huawei-noah/bolt,26,4,3.4,95,977,27660,279635
google/packetdrill,26,79,5.3,46,443,5380,17168
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,430,5.5,209,1353,1996,21335
OpenSMTPD/OpenSMTPD,26,182,6.2,157,1348,6124,52411
OpenEnroth/OpenEnroth,26,0,6.1,156,1753,15893,137381
DrTimothyAldenDavis/SuiteSparse,26,199,5.7,196,651,262754,1188253
DefTruth/lite.ai.toolkit,26,56,6,4,292,6378,79981
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
nanomsg/nng,25,642,5.8,96,1784,10260,74476
medooze/media-server,25,654,6.6,76,1386,32675,100267
lighttransport/nanort,25,0,4.7,8,35,34195,194405
libgd/libgd,25,47,5.3,79,380,10675,51334
buddhi1980/mandelbulber2,25,6,4.8,282,1699,25867,119540
apache/apr,25,711,6.4,106,885,33186,106376
alibaba/CicadaPlayer,25,15,4,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
OpenFodder/openfodder,25,1028,5.3,700,2004,34853,131134
MikeLankamp/fpm,25,0,4.9,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/monica,25,81,2.9,206,1777,421672,1583059
xoseperez/espurna,24,67,4.8,44,479,8702,78288
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,0,4,138,1026,17861,77540
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,3.9,43,277,7806,57214
particle-iot/device-os,24,-1,5.7,43,786,60541,220367
p-ranav/argparse,24,9,4.5,108,397,816,11020
mpromonet/v4l2rtspserver,24,426,5.3,119,1331,506,2718
libunwind/libunwind,24,56,9.1,16,376,13710,43917
gta-reversed/gta-reversed-modern,24,0,7.3,336,4307,41498,262295
flang-compiler/flang,24,0,5.7,34,457,85220,510968
felixguendling/cista,24,40,4.9,2,47,1491,21858
WayneD/rsync,24,244,5.2,171,716,9353,44318
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
SOCI/soci,24,346,5.9,30,891,5364,53646
Razakhel/RaZ,24,0,5.4,314,3985,102234,379793
OSGeo/PROJ,24,1015,6.8,233,2420,37228,173802
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
ARM-software/astc-encoder,24,187,4.5,42,204,16018,81998
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
sweeneychris/TheiaSfM,23,33,5.8,7,143,75766,199349
powertab/powertabeditor,23,0,5.1,45,1071,14820,51403
linux-can/can-utils,23,27,6.1,55,400,5000,23162
libspatialindex/libspatialindex,23,584,4.6,35,526,18193,53243
libjxl/libjxl,23,-1,8.2,518,2755,17243,137245
ifcquery/ifcplusplus,23,7,4.8,88,448,51936,259188
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
dmlc/treelite,23,12,5.2,8,199,2064,8790
bbidulock/icewm,23,396,6,219,2252,2411,74965
ardera/flutter-pi,23,0,5.5,36,388,5828,30097
Tarsnap/tarsnap,23,244,6.3,134,1039,20362,49902
Sysinternals/ProcDump-for-Linux,23,14,6.2,31,323,7623,167906
SerenityOS/jakt,23,0,6.1,254,2078,3587,161749
NVIDIA/libglvnd,23,10,2.9,48,435,7442,50532
zyw-200/FirmAFL,22,153,2.5,62,313,832423,3389675
unum-cloud/ucall,22,0,5.9,254,1851,3965,2923
simongog/sdsl-lite,22,913,4.7,107,385,9238,44200
septag/glslcc,22,23,3.4,573,3822,27282,146915
mm2/Little-CMS,22,108,7.1,71,835,7080,45932
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
guillaumeblanc/ozz-animation,22,0,4.7,548,2717,33306,104765
gnss-sdr/gnss-sdr,22,13,5.7,247,2792,52154,284221
fossephate/JoyCon-Driver,22,416,2.5,182,1284,719125,2745570
foonathan/lexy,22,0,4.8,279,2296,3234,49581
decaf-project/DECAF,22,154,2.6,62,313,283747,1170024
dealii/dealii,22,205,7.4,1008,6371,727803,2401554
cxong/tinydir,22,1,5.3,2,27,684,2179
alibaba/PhotonLibOS,22,0,6.3,51,1020,5909,48134
PurpleI2P/i2pd,22,207,6.5,118,1380,3270,54251
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
vlang/doom,21,221,4.5,76,1524,19605,80442
vectorgraphics/asymptote,21,103,5.6,38,454,50592,297733
sustrik/libdill,21,81,5,43,521,3350,18978
mudita/MuditaOS,21,93,6.8,49,387,174723,518767
monkey/monkey,21,649,5.6,143,1271,42631,134213
microsoft/ALEX,21,31,6.2,1,2,1013,6490
lizardfs/lizardfs,21,20,3.4,170,1859,17769,101940
freetype/freetype,21,36,6.2,23,151,60280,137753
flyinghead/flycast,21,27,5.2,90,1140,98222,734958
feaser/openblt,21,5,3.8,36,153,1682785,2314952
facebookresearch/nle,21,0,5.7,754,3260,47788,287830
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
bitdefender/hvmi,21,555,5.3,683,1900,38322,358928
aliakseis/LIII,21,-1,2,205,2240,47443,180049
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,732,3,223,1211,20660,120364
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
isledecomp/isle,20,0,4.6,77,1067,11794,68582
intel/libxcam,20,24,4.6,23,538,9701,70242
idealvin/coost,20,218,4.8,33,417,4464,41034
gqrx-sdr/gqrx,20,0,5.3,21,450,6383,26208
frang75/nappgui_src,20,305,6.2,65,1677,14212,88007
cronie-crond/cronie,20,46,6.6,21,154,1954,7709
canonical/lightdm,20,48,6.6,58,913,3161,26061
brainflow-dev/brainflow,20,458,4.4,31,1213,59269,225838
OpenPrinting/cups,20,1107,8,464,1693,45705,170043
BenLangmead/bowtie2,20,372,5,88,264,19507,63888
zlgopen/awtk,19,0,5.8,283,2067,287594,859875
taisei-project/taisei,19,0,6.1,423,5015,7891,89350
septag/sx,19,252,3.9,18,236,3973,22518
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openppl-public/ppl.nn,19,245,5.8,242,3661,36684,102611
mongodb/mongo-cxx-driver,19,0,6.8,351,3105,27205,66439
mitsuba-renderer/mitsuba2,19,203,4.4,187,2550,11923,56839
microsoft/verona,19,70,6.9,44,469,633,4536
martinus/unordered_dense,19,0,4.9,54,193,1526,10565
ktock/container2wasm,19,8,4.4,14,88,50013,316934
harfbuzz/harfbuzz,19,-1,7.7,185,987,29871,128797
fabsig/GPBoost,19,276,5.8,60,1345,132443,827453
bitshares/bitshares-core,19,0,4.5,289,2003,31607,154621
arkdb/inception,19,58,4.4,20,435,177419,777618
alibaba/GCanvas,19,105,4.2,31,400,43297,52463
agroal/pgagroal,19,52,5.6,66,392,4223,24390
aap/librw,19,208,4.7,50,745,13097,90251
Snaipe/Criterion,19,80,4.1,76,483,7286,19124
Smorodov/Multitarget-tracker,19,52,4.5,105,973,24390,106021
SVF-tools/SVF,19,231,5.9,193,1631,19379,79277
Mudlet/Mudlet,19,0,5,295,3721,22749,109977
JuliaMath/openlibm,19,37,6.3,52,228,14419,27121
GaijinEntertainment/DagorEngine,19,31,4.1,212,3145,740246,4150309
ERGO-Code/HiGHS,19,-1,6.3,325,1931,24697,136968
zigzap/zap,18,232,5.6,25,487,10465,30834
yangjiaolong/Go-ICP,18,54,4.4,12,69,749,3687
wondertrader/wondertrader,18,108,2.7,167,1951,93452,228723
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.3,672,13015,31964,293363
pytorch/FBGEMM,18,0,6.8,152,952,10701,74777
ptitSeb/gl4es,18,575,6.6,235,1118,7613,82053
openssh/openssh-portable,18,-1,6.3,262,2046,21255,121335
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4.3,147,1314,10712,64571
k2-fsa/sherpa-ncnn,18,3,5.3,130,694,2238,7132
flutter/codelabs,18,0,8.2,2565,11502,22876,74051
cirosantilli/cpp-cheat,18,3,2.7,2,77,14069,26637
ccache/ccache,18,507,7.3,167,865,11391,59166
boazsegev/facil.io,18,230,4.5,26,486,10401,30696
ValveSoftware/Fossilize,18,-1,4.5,431,4199,4110,58451
TeamHypersomnia/Hypersomnia,18,87,4.4,17,167,83040,391656
OpenLightingProject/ola,18,150,5.1,104,2993,51222,142048
Anttwo/SuGaR,18,29,5.6,15,658,25303,98346
valyala/gozstd,17,132,3.3,452,2269,25886,91331
utilForever/RosettaStone,17,4933,4.5,1251,3144,108361,154653
steemit/steem,17,271,4.4,336,4107,85632,479306
signalwire/freeswitch,17,668,6.9,438,3651,168803,1138880
sepfy/libpeer,17,22,4.6,21,408,161,5305
riscv-software-src/riscv-isa-sim,17,-1,6.1,5028,10361,14293,50239
osandov/drgn,17,346,5.1,120,1627,8787,40336
openenclave/openenclave,17,53,7,13,180,47625,187420
ompl/ompl,17,580,5.9,143,1757,42107,88388
lyusupov/SoftRF,17,150,4.4,25,384,313867,1387535
libfirm/libfirm,17,0,4.1,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.2,8,234,7194,5733
jeremy-rifkin/libassert,17,1569,6.4,227,1506,804,5919
iboB/dynamix,17,195,4.6,107,503,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48689,152720
i2Nav-WHU/IC-GVINS,17,237,4.1,47,936,49605,156121
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
diamcircle/Diamante-Net-Core,17,277,4.8,36,1048,213122,861274
cr-marcstevens/hashclash,17,685,4.9,102,312,2990,27484
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
city-super/Scaffold-GS,17,16,5.8,15,658,30970,109105
alperakcan/fuse-ext2,17,2,6.8,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
PowerDNS/pdns,17,973,7.2,98,1342,26332,203332
ObEngine/ObEngine,17,955,4.4,121,2268,32040,199049
MusicPlayerDaemon/MPD,17,0,6.8,27,2704,20922,102274
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.7,238,2231,44462,160598
svgpp/svgpp,16,4,5.4,24,357,34562,176073
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
prabhuomkar/pytorch-cpp,16,98,5,1,105,622,3316
pnggroup/libpng,16,690,5.6,209,1339,17679,58154
openjdk/jfx,16,-1,6.7,302,1478,932934,2949636
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4584,6,1307,5030,40367,219725
frida/frida-gum,16,0,4.4,128,1735,9141,175128
foonathan/memory,16,191,4.8,38,261,2819,12397
cryfs/cryfs,16,1538,5.2,91,2423,46563,201296
cisco/joy,16,186,2.1,94,725,29173,59994
bfabiszewski/libmobi,16,152,5.1,66,472,4819,19073
Tracktion/tracktion_engine,16,0,4.9,8,425,37089,659329
Samsung/rlottie,16,117,5.1,22,450,10217,45387
InoriRus/Kyty,16,350,3.3,333,2516,216620,997170
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
AdaptiveCpp/AdaptiveCpp,16,-1,5.6,50,540,19084,76665
vmangos/core,15,29,4.3,66,294,92814,496295
secure-software-engineering/phasar,15,22,6.9,69,732,11363,56676
ruben2020/codequery,15,27,5.5,201,2514,19853,153889
qtumproject/qtum,15,130,6.4,90,896,67031,390705
potassco/clingo,15,0,5.4,442,3314,9383,104756
posva/catimg,15,47,4.6,3,21,1603,6567
peercoin/peercoin,15,130,7.3,90,896,46236,272897
libui-ng/libui-ng,15,-1,6.7,7,399,6223,35558
csmith-project/csmith,15,102,5.6,43,854,8561,27192
chaos/pdsh,15,171,5,23,342,4914,12431
astra-toolbox/astra-toolbox,15,12,5,6,284,16457,27408
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
Rosalie241/RMG,15,736,4,127,1440,107117,667871
NagyD/SDLPoP,15,249,4.8,81,708,4253,27916
Lameguy64/PSn00bSDK,15,10,4.3,9,160,6529,17592
IntelLabs/control-flag,15,-1,5.3,57,131,737,2629
HerculesWS/Hercules,15,290,5.3,16,234,172711,517983
GarageGames/Torque3D,15,203,2.8,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,103,4.3,49,238,30539,173879
zeldaret/botw,14,16,5,87,3372,11277,255125
xiph/speex,14,86,4.3,18,104,5165,24061
westes/flex,14,41,7.7,30,199,3052,7219
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
urcu/userspace-rcu,14,52,5.1,59,345,7733,23168
rurban/smhasher,14,0,4.7,12,424,19048,77643
rubinius/rubinius,14,313,3.7,56,552,46849,539570
relic-toolkit/relic,14,4394,5.6,1435,2030,41319,142543
quantcast/qfs,14,61,4.5,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
plan9foundation/plan9,14,125,4,16,100,207411,1543345
phoboslab/wipeout-rewrite,14,32,5.5,13,217,3626,26142
o-oconnell/minixfromscratch,14,128,3.6,16,109,65450,344482
nextcloud/desktop,14,0,7.2,334,3086,20504,108302
microsoft/SEAL,14,250,5.5,125,999,10710,49101
libts/tslib,14,19,6.2,32,152,2380,18937
letoram/arcan,14,47,5.2,18,186,137408,386865
jupp0r/prometheus-cpp,14,83,5.2,33,295,633,4033
janet-lang/janet,14,-1,6.5,77,908,3597,31808
inanevin/LinaEngine,14,0,2.2,154,1154,156892,506002
hoglet67/RGBtoHDMI,14,0,5,90,533,8757,92098
hackerschoice/gsocket,14,54,4.8,72,357,2797,14008
eunomia-bpf/bpftime,14,4,6.4,24,763,7373,819684
buaazp/zimg,14,42,3.5,39,343,2775,11754
PDAL/PDAL,14,14,5.9,98,2064,92459,298709
Orc/discount,14,18,5.8,30,207,930,6550
OpenMPT/openmpt,14,0,5.8,190,1363,227154,1519066
LiquidPlayer/LiquidCore,14,269,0.8,112,1458,985237,5137260
BobLChen/VulkanDemos,14,171,2.4,205,1544,118226,705902
0intro/plan9,14,125,4,16,100,207411,1543345
vergecurrency/verge,13,143,5.4,73,292,39621,244597
tensor-compiler/taco,13,297,4.3,74,1557,12425,69846
