repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
moosefs/moosefs,39,766,1259,7.1,468,1976,9313,93900
mindspore-ai/mindspore,39,-1,0,5.6,2498,13267,340894,1632727
dibyendumajumdar/ravi,39,203,0,4.4,575,5495,15671,107068
dealii/dealii,39,-1,0,8.5,825,6024,710820,2349377
Chatterino/chatterino2,39,419,0,6.3,101,2931,5346,74768
vipshop/redis-migrate-tool,38,656,-1,6.4,168,1135,3023,23474
mabeijianxi/FFmpeg4Android,38,806,543,4.8,244,1059,182769,1081583
cmu-db/bustub,38,0,411,7.5,135,2095,51702,195387
ClimbSnail/HoloCubic_AIO,38,-1,0,4.7,183,1304,133253,908937
AcademySoftwareFoundation/MaterialX,38,0,0,6.5,103,1209,25618,136080
xelatihy/yocto-gl,37,0,0,5,111,871,36546,166626
smilehao/xlua-framework,37,-1,93,4.7,91,1274,39734,127019
robotastic/trunk-recorder,37,-1,0,6.7,77,627,45761,160407
pytorch/glow,37,-1,0,8.4,389,4349,44740,232064
danoon2/Boxedwine,37,2909,347,6.4,349,2442,131680,950615
cycfi/q,37,-1,0,6.1,44,400,3137,14194
cariboulabs/cariboulite,37,4,0,6.9,384,1230,9943,62648
FirebirdSQL/firebird,37,0,29,4.6,89,978,217963,1450711
ErosZy/WXInlinePlayer,37,-1,0,4.8,116,802,28763,127981
saki4510t/UVCCamera,36,-1,-1,5.8,104,549,35513,107860
peng-zhihui/Peak,36,-1,0,5.2,36,174,65596,605842
openbsd/src,36,0,101,5.5,153,3326,3454736,17162999
mixxxdj/mixxx,36,-1,32,7.1,303,5037,51274,276272
lfortran/lfortran,36,-1,0,7.4,31,484,6706,87391
larryli/PuTTY,36,9009,0,5.6,266,2631,35590,137231
jrouwe/JoltPhysics,36,0,0,6.2,164,1378,20442,91093
gosu/gosu,36,0,0,4.7,102,660,32439,117964
effekseer/Effekseer,36,0,0,5.3,38,806,27133,232082
chjj/mako,36,-1,1100,6.1,144,2371,13113,250266
athena-team/athena,36,0,0,7.1,90,1321,5434,22839
angband/angband,36,123,227,5.3,357,3273,53244,158595
Tom94/tev,36,63,0,5.8,221,2172,799,9796
Sunzxyong/Tiny,36,-1,-1,5,105,551,14354,43889
RavenSystem/esp-homekit-devices,36,-1,730,7.3,405,3037,196472,926891
zdzhaoyong/GSLAM,35,-1,0,6.4,15,372,17465,56697
wjakob/nori,35,0,0,4.4,145,2057,1494,4099
wez/atomicparsley,35,50,0,5,47,236,3515,19968
koute/bytehound,35,5,-1,3.5,164,1345,10138,56130
keystone-engine/keystone,35,40,730,4.9,152,2326,26766,101862
horsicq/XELFViewer,35,0,0,6.6,377,5662,165,498
horsicq/Nauz-File-Detector,35,0,0,5.4,480,6464,185,457
dinhvh/libetpan,35,723,146,6.5,177,2255,23264,107410
akai-katto/dandere2x,35,-1,0,5.3,1,144,2929,14753
acados/acados,35,0,0,6,94,746,39728,694153
RickdeJager/stegseek,35,154,0,4.8,16,364,5646,13567
NVIDIA/MatX,35,0,0,6.5,122,2366,13617,18345
MethanePowered/MethaneKit,35,-1,0,3.8,168,1578,10707,51311
InteractiveComputerGraphics/SPlisHSPlasH,35,-1,0,4.7,261,2092,68550,323173
GNOME/glib,35,0,-1,8.1,1459,12307,159788,493295
ARM-software/armnn,35,0,0,6.2,106,1340,31733,322731
nfrechette/acl,34,2173,0,6.2,41,233,8321,44353
kungfu-origin/kungfu,34,-1,0,3,180,1616,155991,354971
kripken/ammo.js,34,-1,-1,4.6,86,909,51036,301358
karlstav/cava,34,87,24,6.1,14,50,582,4555
PixarAnimationStudios/OpenSubdiv,34,-1,0,6.9,78,754,36037,138064
NVIDIA/libcudacxx,34,0,0,8.2,35,540,117193,628081
tomhrr/dale,33,5,0,5.4,29,456,3442,21480
obgm/libcoap,33,3176,398,6.1,165,622,12756,47931
grke/burp,33,-1,131,6.7,93,1020,4861,53841
cruppstahl/upscaledb,33,0,-1,6.4,624,1469,24289,225033
biojppm/rapidyaml,33,0,0,6.2,368,1239,2969,40742
SIPp/sipp,33,156,0,6.1,56,428,5222,31253
OpenMined/TenSEAL,33,0,0,6,138,1265,1160,8973
IoLanguage/io,33,25,0,5.3,49,890,11471,38948
Blosc/c-blosc,33,441,165,7.3,180,1200,29263,90233
xiph/flac,32,-1,232,5.6,124,755,15652,60723
texstudio-org/texstudio,32,0,0,6.6,371,3674,28334,158348
mhogomchungu/zuluCrypt,32,-1,0,6.9,69,1382,10638,48421
introlab/odas,32,0,0,6.1,15,439,11032,19417
google/autofdo,32,0,0,6.7,89,1699,4053,17254
chocolate-doom/chocolate-doom,32,1219,381,7.4,288,3467,48680,222112
chenyahui/AnnotatedCode,32,0,0,4.8,356,2737,48232,209262
RetroShare/RetroShare,32,27,0,7.1,163,3487,31476,147547
PowerDNS/pdns,32,-1,1697,7.2,256,2544,23941,186813
OpenPrinting/cups,32,-1,714,8.9,451,1556,47507,167667
wangbojing/NtyCo,31,-1,0,5.8,12,152,1005,5443
verilator/verilator,31,0,0,6.8,356,4110,27285,124276
uTox/uTox,31,-1,-1,5.8,24,292,3418,37287
torproject/tor,31,0,0,7.6,2873,10796,88528,319066
onnx/optimizer,31,69,0,6.8,265,3611,805,5215
martijnvanbrummelen/nwipe,31,45,48,6.5,29,167,3535,12283
linux-test-project/ltp,31,-1,41,6.6,82,2278,131192,389770
ketoo/NoahGameFrame,31,266,43,6.7,197,2544,51628,228696
karimnaaji/vectiler,31,-1,-1,5.5,3,27,1818,15615
justinmeza/lci,31,162,0,-1,19,183,3951,49666
fraunhoferhhi/vvenc,31,3,0,7.2,299,1489,30528,290643
dartsim/dart,31,0,0,6.8,197,2673,72521,269106
danielkrupinski/GOESP,31,-1,0,5.2,115,953,60610,151656
ERGO-Code/HiGHS,31,-1,0,6.7,323,1811,22975,129353
CppMicroServices/CppMicroServices,31,669,0,7,103,1524,120393,501077
ArcticaProject/vcxsrv,31,509,17,4.6,84,725,436655,1650849
melonDS-emu/melonDS,30,236,0,5.9,169,1827,13695,142006
megai2/d912pxy,30,-1,0,5.3,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,-1,0,5,3,42,437,1565
jondgoodwin/cone,30,-1,0,6.4,38,406,3545,13818
jamulussoftware/jamulus,30,239,301,7.2,103,448,23372,75487
geekuillaume/soundsync,30,239,301,2.7,103,448,17301,57520
dreamstalker/rehlds,30,-1,0,4.6,424,5539,18718,118305
cosmos72/twin,30,875,291,6.4,113,980,9409,135533
apple/swift-llbuild,30,-1,0,8.3,128,1685,35019,96290
ZDoom/gzdoom,30,0,0,4.9,164,1013,121247,624547
ZDoom/Raze,30,0,0,4.3,164,1013,121187,643133
Restream/reindexer,30,0,0,5.6,490,5738,18562,157758
KhronosGroup/SPIRV-Reflect,30,18,0,8,57,242,1979,12873
DynamoRIO/dynamorio,30,-1,0,5.6,586,4344,169775,467510
DroneBridge/DroneBridge,30,0,0,4.7,42,451,34240,86331
rwengine/openrw,29,24,0,6.2,84,1029,8864,43810
pmp-library/pmp-library,29,0,429,6.1,185,1881,14913,112685
pachterlab/kallisto,29,-1,0,4.8,33,168,12253,50674
p-gen/smenu,29,0,35,6.9,39,210,4091,15248
nxengine/nxengine-evo,29,2,0,5.2,165,1059,29858,101082
emersion/mrsh,29,-1,52,6.4,23,359,632,11236
berthubert/googerteller,29,-1,0,5,2,20,1249,19459
OpenSMTPD/OpenSMTPD,29,1358,196,6.4,156,1310,6216,52440
NatronGitHub/Natron,29,-1,0,6.7,559,7126,107750,493701
KiCad/kicad-source-mirror,29,60,0,4.7,127,2766,277585,1180873
xiph/opus,28,423,300,6,102,449,16294,54169
microsoft/SymCrypt,28,-1,0,6.6,120,1709,23268,96914
libressl/portable,28,-1,1253,5.5,491,4745,1066,4575
elfmz/far2l,28,-1,0,5.8,229,2325,42465,394458
eclipse-cyclonedds/cyclonedds,28,-1,0,7.7,317,3659,40960,236732
dvorka/hstr,28,494,54,6.8,16,81,1048,6065
coova/coova-chilli,28,1948,120,6,82,439,9228,43939
codership/galera,28,112,0,6.4,124,1180,34665,127920
alibaba/GCanvas,28,-1,0,6.1,31,400,43297,52463
Tencent/TNN,28,0,70,5.1,227,2137,86778,432734
MycroftAI/mimic1,28,-1,-1,6.5,52,687,12855,2280971
zweigraf/face-landmarking-ios,27,-1,0,5.8,150,1326,95616,279461
zlib-ng/zlib-ng,27,62,175,6.2,58,383,4452,27577
zaki/irrlicht,27,520,98,5.6,79,422,62771,255695
supertuxkart/stk-code,27,0,0,5.9,220,1182,133383,681475
philburk/pforth,27,-1,0,5.5,3,88,1665,6284
mtcp-stack/mtcp,27,4196,679,6.5,100,851,53079,210945
morganstanley/binlog,27,45,0,6.5,17,108,3473,15351
menwenjun/redis_source_annotation,27,558,-1,6,77,617,41598,109247
hroptatyr/dateutils,27,619,323,7.6,34,325,5482,22481
gromacs/gromacs,27,0,0,5.8,115,640,258769,661187
eudev-project/eudev,27,3979,133,7.6,108,722,5120,25890
eteran/c-vector,27,-1,0,5.8,14,25,316,1605
dmlc/treelite,27,0,0,6.3,9,319,3417,13746
ardera/flutter-pi,27,6,78,5.9,29,306,1626,21326
aiekick/ImGuiFileDialog,27,0,0,4.8,159,1782,194,955
OpenCPN/OpenCPN,27,-1,0,4.8,48,528,188855,801779
InteractiveComputerGraphics/PositionBasedDynamics,27,0,0,4.3,177,1683,61266,251523
FLIF-hub/FLIF,27,527,0,6.2,49,269,4997,32774
DaehwanKimLab/hisat2,27,-1,561,7.2,81,306,22159,98565
Auburn/FastNoise2,27,123,0,5.8,263,3650,939,12454
zpl-c/zpl,26,-1,0,5.4,0,46,1523,15655
vcftools/vcftools,26,24,103,5.7,64,285,930,15557
strukturag/libde265,26,55,268,4.9,65,525,7155,41175
sheredom/json.h,26,-1,0,5.3,138,200,1081,7347
physercoe/starquant,26,2176,123,6.4,116,1804,95904,296953
paroj/gltut,26,-1,0,4.8,59,1050,21418,148649
mz-automation/libiec61850,26,0,0,6.3,176,1631,17771,126921
jacksonliam/mjpg-streamer,26,0,0,5.9,17,82,8119,31990
huawei-noah/bolt,26,0,0,5.5,95,977,27660,279635
google/packetdrill,26,-1,79,7.8,35,432,5262,16772
facebook/SPARTA,26,0,0,7.8,1,44,3106,13448
drhelius/Gearboy,26,-1,118,4,38,288,61621,286362
Tencent/wwsearch,26,-1,0,4,318,3459,66810,288481
SChernykh/p2pool,26,0,0,5.7,237,1144,1935,20359
LibrePCB/LibrePCB,26,51,0,7.9,235,4123,59427,137141
trabucayre/openFPGALoader,25,0,0,5.7,54,409,3789,20718
sctplab/usrsctp,25,2803,-1,5.8,260,817,15097,82685
lighttransport/nanort,25,0,0,6.8,8,35,34195,194398
libgd/libgd,25,1680,48,5.6,78,382,10678,51441
gnss-sdr/gnss-sdr,25,4894,0,6.4,247,2823,51674,279950
cubefs/cubefs,25,0,0,5.7,225,3493,62299,268167
alibaba/CicadaPlayer,25,-1,0,5.5,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,2498,35,5,19,142,177667,497206
MikeLankamp/fpm,25,-1,0,6.9,34,186,9767,24831
GarageGames/Torque2D,25,2568,35,4.9,19,142,179528,502439
Blosc/bcolz,25,0,0,5.2,74,709,17803,53211
ARM-software/astc-encoder,25,30,183,6.3,41,203,15774,81546
zxing-cpp/zxing-cpp,24,117,0,5.7,127,1688,6301,48336
xoseperez/espurna,24,0,67,5.4,44,469,8697,77653
traildb/traildb,24,74,66,6.2,25,222,2074,11840
stp/stp,24,-1,0,5,138,1025,17877,77520
stepmania/stepmania,24,518,445,3.9,296,1890,142862,536924
richgel999/fpng,24,163,0,7,43,277,7806,57214
ompl/ompl,24,0,0,7.4,141,1776,43477,89301
mpromonet/v4l2rtspserver,24,-1,0,4.9,114,1328,509,2680
kohler/gifsicle,24,466,87,6.2,41,320,2273,15323
guanzhi/GmSSL,24,-1,0,6.2,264,1605,6596,74185
flang-compiler/flang,24,0,0,6.6,34,457,85121,510672
felixguendling/cista,24,-1,0,5.4,2,46,1480,19918
cycfi/elements,24,-1,0,4.5,6,333,23205,32440
buddhi1980/mandelbulber2,24,387,0,6.6,266,1653,25505,115094
apache/apr,24,3867,705,7.1,105,883,33062,105707
WayneD/rsync,24,56,212,7,171,716,9353,44316
TheRealOrange/icer_compression,24,-1,0,6.4,43,144,2226,13100
OSGeo/PROJ,24,-1,0,6.3,231,2381,36563,167381
FlightGear/flightgear,24,764,110,6.3,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,123,130,5.2,61,421,33965,70514
sweeneychris/TheiaSfM,23,0,0,7.3,7,143,75766,199349
powertab/powertabeditor,23,-1,0,6.1,46,1071,14797,51500
openppl-public/ppl.nn,23,-1,0,7,238,3621,36732,101141
libspatialindex/libspatialindex,23,0,0,5,35,526,18193,53243
istoreos/istoreos,23,315,120,7,22,262,121925,727114
ccache/ccache,23,-1,512,7.6,165,856,10384,56772
bbidulock/icewm,23,838,385,6.4,212,2230,2416,73539
Tarsnap/tarsnap,23,273,244,7.6,132,1033,20240,49706
NVIDIA/libglvnd,23,576,10,6.1,48,435,7442,50531
ISEE-Technology/CamVox,23,-1,0,5,265,2869,82325,170191
wondertrader/wondertrader,22,-1,0,6.5,167,1869,88851,235281
unum-cloud/ucall,22,0,0,7.2,254,1851,3960,2881
simongog/sdsl-lite,22,0,0,6.3,107,385,9238,44200
septag/glslcc,22,0,0,5.4,573,3822,27282,146915
peercoin/peercoin,22,-1,87,7.6,361,5369,38730,222988
michaeljclark/rv8,22,-1,0,6.4,70,986,4791,88209
lizardfs/lizardfs,22,4,20,6.7,170,1859,17769,101940
guillaumeblanc/ozz-animation,22,220,0,4.7,550,2717,33303,104775
fossephate/JoyCon-Driver,22,3059,416,5.2,182,1284,720190,2744505
foonathan/lexy,22,0,0,5.8,273,2266,3191,48024
decaf-project/DECAF,22,-1,154,5.1,62,313,283747,1170024
danielkrupinski/Osiris,22,-1,0,5.9,127,1164,67380,221060
aliakseis/LIII,22,-1,-1,4.5,205,2240,47422,180033
PurpleI2P/i2pd,22,0,0,6.7,117,1363,3260,52940
vectorgraphics/asymptote,21,0,0,7.4,36,449,50414,296111
urcu/userspace-rcu,21,22,53,6.7,37,331,10204,22738
sustrik/libdill,21,192,81,6.7,43,521,3350,18978
particle-iot/device-os,21,-1,-1,7.6,29,652,56240,201376
okbob/pspg,21,420,49,6.6,68,265,2480,23339
mudita/MuditaOS,21,12,0,6.8,49,386,144455,474951
monkey/monkey,21,1072,592,7.3,143,1270,42631,134209
mm2/Little-CMS,21,1651,108,6.9,67,816,7013,44832
microsoft/ALEX,21,-1,0,7.4,1,2,1007,6465
facontidavide/PlotJuggler,21,-1,0,6.3,100,3330,46568,182391
facebookresearch/nle,21,1155,0,6.4,754,3260,47788,287830
cxong/tinydir,21,-1,0,5.2,1,25,682,2119
Unity-Technologies/HLSLcc,21,0,0,6.3,95,434,3240,32043
TrueBlocks/trueblocks-core,21,0,0,6,234,3114,12827,57098
HumbleNet/HumbleNet,21,152,0,5.7,28,106,65433,217648
BinomialLLC/basis_universal,21,31,0,6.9,223,1211,20660,120364
zsummer/breeze,20,-1,0,5.1,88,1752,24898,86146
yasio/yasio,20,0,0,5.4,180,1556,3822,19227
sustrik/libmill,20,126,67,6.4,22,337,2126,12281
priitj/whitedb,20,6879,57,5.8,74,420,10350,33379
openssh/openssh-portable,20,2517,-1,6.8,259,2007,21126,119579
majn/telegram-purple,20,0,163,5.9,1342,6789,946,5120
libunwind/libunwind,20,2573,45,8.2,13,180,12993,42671
gqrx-sdr/gqrx,20,174,0,5.7,19,458,6388,26353
canonical/lightdm,20,-1,48,7.2,46,909,3144,25915
brainflow-dev/brainflow,20,0,295,4.5,31,1213,58808,222333
aircrack-ng/aircrack-ng,20,-1,149,8,167,928,10886,69640
RedPitaya/RedPitaya,20,0,0,6.9,141,1848,17895,78641
LibreSprite/LibreSprite,20,23,0,6.6,545,4264,26317,163477
BenLangmead/bowtie2,20,4440,366,5.2,126,279,18917,61139
zlgopen/awtk,19,-1,0,7,283,2067,282057,843692
warmcat/libwebsockets,19,-1,0,7.4,150,1189,100992,316348
taisei-project/taisei,19,0,0,6,380,4768,7708,80498
septag/sx,19,0,0,6,18,236,3973,22518
puzzlepaint/camera_calibration,19,179,433,6,211,1560,71667,234479
pioneerspacesim/pioneer,19,-1,0,5.3,155,1906,42341,223418
pgbackrest/pgbackrest,19,192,1720,5.8,693,2690,26390,105750
olikraus/u8g2,19,-1,0,6,10,653,172496,1057718
nanomsg/nng,19,2,0,5.8,95,1686,9820,71203
mitsuba-renderer/mitsuba2,19,0,0,6.3,187,2550,11923,56839
liudf0716/xfrpc,19,1791,795,6.3,416,1814,75799,364421
harfbuzz/harfbuzz,19,-1,877,7.3,176,959,28792,120334
google/orbit,19,0,0,5.9,53,1134,116008,592156
arkdb/inception,19,171,58,6.4,20,435,177419,777618
alibaba/PhotonLibOS,19,-1,0,6.6,44,883,4967,40097
aap/librw,19,72,0,5.3,50,745,13097,90251
Snaipe/Criterion,19,1500,80,5.7,76,483,7286,19124
Smorodov/Multitarget-tracker,19,0,0,5,104,971,24190,105795
SVF-tools/SVF,19,-1,0,6.3,168,1396,17194,69960
Mudlet/Mudlet,19,0,0,5.4,279,3610,21160,104793
yuzu-emu/yuzu-mainline,18,-1,0,5.1,83,376,30236,411064
wmbusmeters/wmbusmeters,18,-1,156,6.4,69,768,5683,40058
vsergeev/c-periphery,18,0,0,7.6,28,173,579,4833
vinniefalco/LuaBridge,18,-1,0,5.7,63,2602,14514,71923
ruben2020/codequery,18,115,0,4.5,300,2202,16040,104682
rauc/rauc,18,1,35,8.1,97,553,3297,29030
pytorch/FBGEMM,18,20,236,7.3,147,908,9844,68977
ptitSeb/gl4es,18,0,0,7.8,235,1118,7612,82046
martinus/unordered_dense,18,0,0,6.7,52,179,1457,10249
martinus/robin-hood-hashing,18,0,311,6.7,31,154,1843,14019
laurolins/nanocube,18,176,108,5,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,264,0,6.6,145,1313,9336,64543
jkriege2/JKQtPlotter,18,-1,0,-1,144,1284,25018,75301
glennrp/libpng,18,1727,417,6.5,265,1683,17564,57202
flutter/codelabs,18,-1,0,9.3,2565,11502,23115,74765
boazsegev/facil.io,18,-1,0,6.4,26,486,10401,30696
bitshares/bitshares-core,18,-1,0,5.4,268,1948,30593,150329
TheTumultuousUnicornOfDarkness/CPU-X,18,-1,0,5.4,28,356,2861,18365
SOCI/soci,18,0,0,6.5,26,773,5147,48655
OpenLightingProject/ola,18,-1,150,6.3,104,2953,49830,138865
vmangos/core,17,56,20,4.7,66,293,92932,494746
utilForever/RosettaStone,17,0,4933,5.8,1251,3144,108361,154653
signalwire/freeswitch,17,960,653,8.4,438,3651,169663,1145834
quickfix/quickfix,17,1042,818,4.3,90,1447,11168,650257
openenclave/openenclave,17,0,51,7.1,13,180,44276,173773
nba-emu/NanoBoyAdvance,17,0,0,5.5,116,1008,1404,13658
libSDL2pp/libSDL2pp,17,-1,-1,5.4,8,234,7194,5733
iboB/dynamix,17,-1,0,6.3,107,502,1737,14352
hyrathb/mentohust,17,0,-1,6.3,4,93,825,9865
homenc/HElib,17,0,0,6.1,31,749,25477,85790
feaser/openblt,17,-1,0,6.6,33,148,1436447,2003502
cr-marcstevens/hashclash,17,820,667,4.5,93,287,2752,25536
codenamecpp/carnage3d,17,0,0,4.7,101,1729,18333,87704
apache/incubator-kvrocks,17,-1,-1,7.4,453,6179,4560,30897
alperakcan/fuse-ext2,17,29,2,7.2,13,58,720,2294
alliedmodders/amxmodx,17,317,34,4.7,40,169,122158,351991
YimMenu/YimMenu,17,-1,0,6.3,386,3089,789,87259
ObEngine/ObEngine,17,0,0,5.6,118,2178,29709,195506
MiniZinc/libminizinc,17,-1,0,6.8,227,1223,9888,90219
tunabrain/incremental-fluids,16,-1,0,5.8,9,193,2225,10271
tpm2-software/tpm2-tss,16,-1,0,8,226,2184,43905,155527
svgpp/svgpp,16,0,0,6.4,24,357,39792,204541
scanlime/fadecandy,16,-1,0,6,25,298,9130,24519
pgRouting/pgrouting,16,-1,-1,8.4,99,455,12257,34045
openjdk/jfx,16,-1,0,7.2,301,1464,906089,2842723
nccgroup/TriforceAFL,16,648,-1,4.8,148,812,552246,2531191
lyusupov/SoftRF,16,0,2,6.3,25,384,270388,1265351
ifcquery/ifcplusplus,16,0,0,5.6,43,424,94907,320336
foonathan/memory,16,66,0,5.2,38,260,2820,12398
flyinghead/flycast,16,86,0,5.1,25,646,87562,635728
cryfs/cryfs,16,0,0,5.6,91,2423,46557,201488
cisco/joy,16,120,186,5,94,725,29173,59994
cirosantilli/cpp-cheat,16,-1,3,5.8,2,77,14069,26637
charles-lunarg/vk-bootstrap,16,0,0,6.5,32,391,308,8552
Tracktion/tracktion_engine,16,413,0,5.1,0,38,36272,655277
TH3xACE/SUDO_KILLER,16,-1,141,5,200,838,19366,75495
Orc/discount,16,313,0,6.6,28,208,931,6473
MusicPlayerDaemon/MPD,16,247,0,7.1,27,2632,20458,100674
LSPosed/LSPlant,16,-1,0,6.1,63,1095,392,5365
InoriRus/Kyty,16,3757,350,4.3,333,2516,216620,997170
ETH3D/badslam,16,179,433,5.4,208,1335,56548,170467
wolkykim/qlibc,15,0,32,5.3,24,262,9574,10487
posva/catimg,15,177,0,6.5,3,21,1603,6567
ossia/score,15,-1,35,5.6,19,503,25869,268636
libts/tslib,15,893,19,6.7,31,149,2346,18780
hackerschoice/gsocket,15,67,54,6.6,72,357,2794,13921
csmith-project/csmith,15,3,0,7,43,854,8561,27195
chaos/pdsh,15,-1,171,5.6,23,342,4899,12403
canonical/raft,15,644,51,7.2,51,453,6750,30712
bitcoin-core/gui,15,118,130,8.2,90,896,45185,244005
algorand/go-algorand,15,87,236,7.6,54,492,5023,62236
ValveSoftware/vogl,15,-1,0,6.7,354,2659,29615,213639
Thekla/thekla_atlas,15,0,0,6.4,35,362,5062,26094
Samsung/rlottie,15,0,0,7.1,22,438,8921,37336
PCRE2Project/pcre2,15,1128,-1,6.9,66,198,14776,86923
NagyD/SDLPoP,15,-1,0,7.4,81,708,4249,27873
Lameguy64/PSn00bSDK,15,460,0,5.1,9,158,6090,17142
HerculesWS/Hercules,15,0,0,5.7,16,234,170836,516146
GarageGames/Torque3D,15,2984,203,5,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,274,103,6.2,49,238,30539,173879
zeldaret/botw,14,-1,16,5,86,3361,11266,254534
westes/flex,14,-1,38,6.2,30,199,3052,7196
werman/noise-suppression-for-voice,14,384,0,4.1,11,228,153023,630007
usb-tools/USBProxy-legacy,14,0,0,6.1,19,198,986,8747
tensor-compiler/taco,14,101,0,5.3,74,1557,12425,69846
steemit/steem,14,139,43,4.8,336,4107,85632,479306
shibatch/sleef,14,-1,0,6,26,514,2661,49214
rubinius/rubinius,14,404,313,5.7,56,552,46849,539570
quantcast/qfs,14,74,61,6.5,44,317,21959,284183
premake/premake-core,14,0,0,6.4,190,1363,92049,230556
potassco/clingo,14,285,0,5.8,436,3299,9327,103820
o-oconnell/minixfromscratch,14,0,128,5.6,16,109,65450,344482
netheril96/securefs,14,240,0,4.8,79,1846,4353,30068
microsoft/SEAL,14,0,0,7,125,999,10710,49101
letoram/arcan,14,0,0,5.7,18,186,128102,365685
jupp0r/prometheus-cpp,14,0,0,5.5,33,292,627,3831
janet-lang/janet,14,0,-1,7,73,862,3515,30069
inanevin/LinaEngine,14,0,0,5.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,-1,0,6.7,4,20,745,7933
cathugger/mkp224o,14,-1,23,6.8,3,37,1560,16318
c3lang/c3c,14,0,0,5.5,254,1597,6392,70927
buaazp/zimg,14,-1,0,5.5,39,343,2775,11754
bareos/bareos,14,754,0,7.4,20,591,83012,318567
ValveSoftware/Fossilize,14,613,0,7.4,414,4024,3615,53974
OpenMPT/openmpt,14,-1,0,6,190,1363,221415,975586
LiquidPlayer/LiquidCore,14,655,252,4.4,112,1460,985862,5136635
IntelLabs/control-flag,14,-1,0,5.8,10,86,735,2614
BobLChen/VulkanDemos,14,339,12,5,205,1544,118226,705902
0intro/plan9,14,0,125,6.3,16,100,207411,1543345
resiprocate/resiprocate,13,1,0,5,22,657,246176,1140770
qtumproject/qtum,13,-1,102,7.7,77,863,61061,370384
prabhuomkar/pytorch-cpp,13,0,0,5.6,1,105,622,3316
pangweiwei/slua,13,-1,0,5.2,10,605,2576,16311
p-ranav/argparse,13,0,0,5,36,680,772,9239
ov2slam/ov2slam,13,0,0,6.4,182,1685,54357,119058
megamarc/Tilengine,13,0,0,7.4,30,524,5081,16365
mariadb-corporation/MaxScale,13,2344,212,5.4,62,207,136958,473412
linux-can/can-utils,13,343,9,6.3,48,207,3224,15719
joan2937/pigpio,13,1386,0,-1,82,396,11068,18184
hunspell/hunspell,13,-1,93,7.2,72,307,4152,83830
faragon/libsrt,13,187,75,6.4,61,508,3062,21978
facebookresearch/ELF,13,-1,0,7,15,245,41878,92884
digego/extempore,13,0,0,4.2,41,252,22821,71312
danielaparker/jsoncons,13,0,0,6.1,11,301,4784,120861
cvxgrp/scs,13,0,0,6.3,16,157,3341,10033
bo3b/3Dmigoto,13,3343,201,4.7,56,181,41025,227236
bitcoinxt/bitcoinxt,13,277,89,7.4,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,393,143,7.3,88,651,36152,220610
bitcoin-core/secp256k1,13,116,126,9,69,247,5693,47852
bcosorg/bcos,13,-1,0,5.3,48,1280,44949,110467
arximboldi/immer,13,0,-1,6.9,16,288,6534,53359
OpenIDC/mod_auth_openidc,13,337,-1,6.3,257,542,4804,19709
NoelFB/blah,13,-1,0,6.6,169,1854,4681,28987
CongducPham/LowCostLoRaGw,13,6,0,5.5,84,396,56741,270140
Bitcoin-ABC/bitcoin-abc,13,-1,105,7.3,60,289,44675,219592
Bionus/imgbrd-grabber,13,0,0,4.5,249,2371,3285,54258
zsiciarz/aquila,12,21,2,5.6,14,639,3602,12273
treefrogframework/treefrog-framework,12,-1,0,5.1,42,345,50444,266151
toitlang/toit,12,5,55,6.3,450,3781,23906,104615
thrill/thrill,12,-1,0,6.4,37,639,16228,54500
sourcey/libsourcey,12,533,63,5,186,1940,35654,135032
seemoo-lab/owl,12,-1,0,5.2,9,143,1112,4725
rurban/smhasher,12,0,0,5.8,12,422,18767,76258
rhash/RHash,12,55,55,7.3,38,301,5639,19511
poac-dev/poac,12,-1,0,5.4,18,447,1306,11655
pmem/pmdk,12,0,0,6.8,14,163,31767,129600
openthread/openthread,12,-1,0,8.8,214,1509,166776,287796
nomic-ai/pygpt4all,12,0,61,5.4,66,669,5575,32587
nomacs/nomacs,12,-1,0,6.9,44,1647,6156,48073
mlverse/torch,12,0,0,6.3,9,3965,8086,112421
microsoft/CCF,12,0,0,6,13,259,88329,448024
mchalupa/dg,12,29,0,5.2,48,676,5822,55874
martinus/nanobench,12,0,4,6.9,0,14,1510,9186
lbryio/lbrycrd,12,282,75,5.6,35,154,24935,147706
idealvin/coost,12,0,0,6,34,399,3905,36562
hexagonal-sun/bic,12,5,64,4.4,13,257,379,6151
firoorg/firo,12,279,93,5.9,32,168,35778,246877
erwincoumans/tiny-differentiable-simulator,12,0,0,5.1,27,299,93038,487374
cxasm/notepad--,12,-1,0,6.2,321,2901,30652,160787
boostorg/beast,12,454,164,6.5,69,973,30449,133697
atomvm/AtomVM,12,43,0,6.9,18,354,4190,26087
agroal/pgagroal,12,22,48,6,59,354,3600,22075
Roblox/luau,12,-1,0,6.9,646,4836,10798,148949
RavenProject/Ravencoin,12,281,103,5.6,53,237,37166,295797
