repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
ZDoom/Raze,46,501,3.9,310,2537,125177,721902
ShadowsocksR-Live/shadowsocksr-native,46,1913,3.8,260,2548,2167,19689
SRombauts/SQLiteCpp,46,-1,4.6,456,3841,89868,163669
shadowsocksr-backup/shadowsocksr-libev,45,168,3.9,100,1170,8570,60085
quickjs-ng/quickjs,45,581,6,216,1673,5038,80584
haka-security/haka,45,0,3.7,62,605,2668,22664
encryptogroup/ABY,45,-1,4.3,55,773,5468,19993
dalerank/nanogui-sdl,45,118,5.8,12,309,4718,49099
bytedance/terarkdb,45,245,4.3,357,4947,60741,321783
David-Haim/concurrencpp,45,0,4.5,0,2379,488,16604
0xnobody/vmpattack,45,0,3.6,242,3401,1650,3186
switch-iot/hin2n,44,177,2.3,82,560,11738,30264
openai/retro,44,539,2.6,230,2355,250889,897543
lockedbyte/CVE-Exploits,44,263,1.9,408,1748,103839,462830
horsicq/XAPKDetector,44,22,4.8,616,8600,242,872
holzschu/ios_system,44,0,2.8,344,1911,134091,485189
helloexp/0day,44,263,0.5,407,1746,114368,542301
RsyncProject/rsync,44,309,6.7,174,743,9464,45946
vtil-project/VTIL-Core,43,2,5.2,244,3386,11581,109262
nmwsharp/geometry-central,43,909,4.9,118,1273,8356,31801
never-lang/never,43,39,5.6,52,828,3148,32039
Speek-App/Speek,43,377,3.2,108,1733,24189,95459
ylmbtm/GameProject3,42,129,1.9,828,16603,67585,359727
ladislav-zezula/StormLib,42,372,5.3,116,784,16761,49202
koying/SPMC,42,50,2.4,61,471,177348,710344
horsicq/XPEViewer,42,0,4.8,473,6612,160,500
gabonator/LA104,42,119,2.1,219,2417,98077,368762
decaf-emu/decaf-emu,42,1,4.1,492,5405,14231,186383
Koihik/LuaFormatter,42,0,4.4,34,805,208,8091
JaCzekanski/Avocado,42,449,4.3,206,1879,3273,36519
solodon4/Mach7,41,184,4.3,373,1092,32958,76242
soedinglab/MMseqs2,41,277,5.7,364,2151,42924,317498
paulftw/hiberlite,41,-1,4.6,142,1222,36,2308
autobleem/AutoBleem,41,0,2,208,1948,88850,167026
0xnobody/vmpdump,41,1,3.6,241,3417,743,2258
0vercl0k/wtf,41,1259,3.6,81,1006,56206,186973
pmoulon/CMVS-PMVS,40,292,3,65,299,91258,434614
pisa-engine/pisa,40,-1,6.1,88,2036,1340,21373
loki-47-6F-64/sunshine,40,129,3,100,870,4803,41902
horsicq/XMachOViewer,40,33,5,761,10208,160,545
garbear/kodi-steamlink,40,28,2.7,25,241,163289,729662
dibyendumajumdar/ravi,40,212,5.1,633,6359,15978,114878
dethrace-labs/dethrace,40,12,6,524,5331,10956,151127
dartsim/dart,40,5,5.9,204,2738,67490,263023
cmu-db/bustub,40,738,5.8,133,2148,54447,209501
vlm/asn1c,39,245,4,127,403,8990,55255
turesnake/tprPix,39,90,3.1,49,886,144617,349647
rime/librime,39,32,5.8,26,837,3053,31698
p7zip-project/p7zip,39,308,3.6,442,2372,70309,416216
moosefs/moosefs,39,1259,4.6,468,1976,9313,93901
jgaeddert/liquid-dsp,39,156,5.6,7,592,41753,115937
Seagate/openSeaChest,39,-1,6.9,401,1712,3987,46771
BestImageViewer/geeqie,39,-1,5.6,221,2714,11799,110710
vipshop/redis-migrate-tool,38,-1,4.4,168,1135,3023,23474
thorvg/thorvg,38,851,7.7,252,1903,49422,175494
percona/percona-xtrabackup,38,153,6.2,48,530,1400084,4995809
percona/percona-server,38,153,6.5,48,530,1179098,3582289
mabeijianxi/FFmpeg4Android,38,543,1.9,244,1059,182769,1081583
hihkm/DanmakuFactory,38,14,3.6,18,71,1417,7858
google/fuzztest,38,406,5.2,105,2192,13255,55315
angband/angband,38,362,4.7,533,3782,73830,210627
KiCad/kicad-source-mirror,38,582,4.4,259,3620,296641,1302754
DynamoRIO/dynamorio,38,14,5,693,4951,184381,522798
AcademySoftwareFoundation/MaterialX,38,-1,6.6,84,1130,25316,133908
xelatihy/yocto-gl,37,125,3.8,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,154,1.9,144,1621,753503,3324645
openthread/openthread,37,2,8.4,322,1992,196969,366560
gosu/gosu,37,372,3.5,100,684,32210,106681
freeorion/freeorion,37,135,5.2,607,6144,22819,186467
frePPLe/frepple,37,-1,5.1,131,727,16890,85485
dresden-elektronik/deconz-rest-plugin,37,0,5,806,4729,31148,164276
danoon2/Boxedwine,37,548,4.4,349,2438,132726,957997
cycfi/q,37,172,5,44,408,3344,14696
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
sysstat/sysstat,36,43,6.4,104,703,23772,49405
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
pygame-community/pygame-ce,36,-1,6.5,214,1286,11990,77334
peng-zhihui/Peak,36,0,1.1,36,174,65596,605842
larryli/PuTTY,36,0,4.8,264,2651,35932,138006
keystone-engine/keystone,36,748,4.4,153,2429,27442,105217
buaacyw/GaussianEditor,36,58,2.1,30,1316,25347,98615
athena-team/athena,36,362,5.9,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3.6,264,2651,48160,168334
GPSBabel/gpsbabel,36,12,5.9,182,1526,31969,140966
zdzhaoyong/GSLAM,35,32,4.4,15,372,17465,56697
wjakob/nori,35,0,3.8,145,2057,1494,4099
wez/atomicparsley,35,189,4.7,47,236,3515,19970
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,0,5.6,261,817,15044,82576
pytorch/glow,35,0,6.7,383,4328,44516,230870
melonDS-emu/melonDS,35,41,5.2,259,2376,20968,176321
karlstav/cava,35,33,5.6,16,56,637,5201
i2Nav-WHU/KF-GINS,35,617,4.5,102,2348,99082,343102
grame-cncm/faust,35,114,4.6,53,506,69678,278001
facebook/SPARTA,35,102,6.3,1,58,3607,16413
elfmz/far2l,35,186,5.3,575,4948,43562,412275
effekseer/Effekseer,35,105,5,38,809,22300,243038
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,13,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4,16,364,5646,13569
RavenSystem/esp-homekit-devices,35,844,3.7,411,2902,252512,1239922
NVIDIA/MatX,35,477,6,122,2366,16845,26336
MethanePowered/MethaneKit,35,-1,3.8,185,1941,11578,56295
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.2,262,2092,68646,324097
FirebirdSQL/firebird,35,316,5,89,976,218474,1459251
CppMicroServices/CppMicroServices,35,31,6.7,103,1533,125267,516597
fwsGonzo/libriscv,34,778,4.6,205,2814,3489,43109
cariboulabs/cariboulite,34,173,3.5,85,826,6107,29185
RetroShare/RetroShare,34,139,4.8,164,3494,31472,149009
PixarAnimationStudios/OpenSubdiv,34,267,4.8,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
IoLanguage/io,34,381,4.7,49,890,11470,38943
ARM-software/armnn,34,5,4.3,121,1459,34252,351490
wmbusmeters/wmbusmeters,33,233,5.9,107,1208,7502,55192
wangzhaode/mnn-llm,33,-1,5.1,183,1656,4861,27126
root-project/root,33,203,3.4,135,803,1307190,5007148
robotastic/trunk-recorder,33,0,6.9,73,640,51699,184749
giacomo-b/CppRobotics,33,110,4.2,130,2651,228,632
OpenMined/TenSEAL,33,-1,4.7,138,1265,1160,8973
xiph/flac,32,263,5.3,126,758,15821,61251
texstudio-org/texstudio,32,0,6,389,3720,28536,160375
polardb/polardbx-engine,32,318,3,197,1741,1217228,4215312
pocketpy/pocketpy,32,527,5.7,67,1238,1107,20965
mhogomchungu/zuluCrypt,32,0,5.7,70,1388,10633,48558
introlab/odas,32,496,4.9,15,439,11032,19417
chjj/mako,32,1120,4.3,146,2376,13406,251647
acados/acados,32,81,6.1,103,797,39346,699005
YavorGIvanov/sam.cpp,32,237,4.3,185,1318,1767,9010
uTox/uTox,31,22,4.8,24,292,3418,37287
qicosmos/rest_rpc,31,153,5,8,233,51522,197265
nfrechette/acl,31,109,5.5,41,233,8816,45624
nanomsg/nng,31,746,5.9,98,1812,10384,75864
linux-test-project/ltp,31,41,6,82,2278,128476,378405
lakinduakash/linux-wifi-hotspot,31,6,5.3,3,42,437,1582
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
eudev-project/eudev,31,135,6.4,108,725,5130,26047
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.3,289,3502,48963,224028
apache/kvrocks,31,-1,5.7,523,7017,7830,52222
Auburn/FastNoise2,31,13,4.3,288,3820,939,12455
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
shinyquagsire23/OpenJKDF2,30,5,2.2,377,2597,111944,444181
onnx/optimizer,30,0,4.8,271,3661,816,5252
mpoeter/xenium,30,673,4.1,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
maharmstone/quibble,30,9,4.8,117,762,727,16518
luigifreda/plvs,30,78,4.7,52,295,41813,172950
irontec/sngrep,30,97,6.8,25,275,8054,14079
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
eclipse-cyclonedds/cyclonedds,30,0,8.4,333,3883,45380,252815
dreamstalker/rehlds,30,460,4.4,430,5623,19280,119629
cosmos72/twin,30,291,4.3,113,980,9413,135588
SatDump/SatDump,30,295,4.9,159,1659,86733,445924
No-Chicken/OV-Watch,30,1,2.3,724,3009,111292,372930
MikePopoloski/slang,30,-1,5.4,400,4591,14210,138264
KhronosGroup/SPIRV-Reflect,30,22,8.3,55,261,2055,15094
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
ARM-software/astc-encoder,30,188,4.9,42,204,16163,84983
xiph/opus,29,317,4.9,109,489,18613,66922
sheredom/json.h,29,28,4.4,169,368,1113,7835
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
powervr-graphics/Native_SDK,29,0,2.5,253,2115,43472,319753
nxengine/nxengine-evo,29,158,3,165,1059,29859,101088
microsoft/SymCrypt,29,-1,5.4,124,1739,24479,101046
liudf0716/xfrpc,29,971,5,441,2075,76713,375902
google/autofdo,29,0,6,104,1788,5006,24918
emersion/mrsh,29,52,4.5,23,359,632,11236
coova/coova-chilli,29,120,4.9,82,438,9228,43939
berthubert/googerteller,29,1,4.7,2,20,1248,19469
Xinyuan-LilyGO/T-Display-S3,29,-1,4.2,172,1242,151487,885225
PowerDNS/pdns,29,809,7.3,227,2788,26476,206399
GNOME/glib,29,-1,6.6,1599,13313,165087,531763
FRRouting/frr,29,-1,5.1,2471,18480,106509,663033
Blosc/c-blosc,29,691,5.5,260,1225,30456,90420
treefrogframework/treefrog-framework,28,4620,3.2,1350,5370,56112,312217
pioneerspacesim/pioneer,28,78,5.2,203,2150,46340,244450
openMSX/openMSX,28,-1,4.5,358,4700,39384,233307
mchehab/zbar,28,145,3.8,73,580,10220,39482
leejet/stable-diffusion.cpp,28,194,5.6,134,808,8368,570196
jamulussoftware/jamulus,28,300,7.8,102,449,23648,76607
dvorka/hstr,28,54,5,15,81,1048,6065
apache/trafficserver,28,73,7.6,863,6133,96624,411975
XapaJIaMnu/translateLocally,28,632,4.3,191,1943,900,3636
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
Mq-b/Loser-HomeWork,28,0,4.9,12,149,392,6671
JSBSim-Team/jsbsim,28,0,6,94,1212,31293,75248
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zlib-ng/zlib-ng,27,416,6.1,58,392,4630,28768
zaki/irrlicht,27,98,3.2,79,422,62771,255695
strukturag/libde265,27,267,4.1,66,524,7163,41271
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
philburk/pforth,27,4,4.6,3,87,1665,6291
mz-automation/libiec61850,27,331,4.7,176,1644,17815,127300
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,0,5.9,17,108,3473,15357
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
losnoco/Cog,27,75,4.2,21,207,137888,2890104
libressl/portable,27,1236,5.2,456,4397,1238,4856
libjxl/libjxl,27,-1,7.5,443,2782,17341,132170
libgd/libgd,27,47,5.4,79,380,10675,51335
hroptatyr/dateutils,27,324,5.1,34,326,5499,22609
grke/burp,27,132,5,93,1020,5081,53939
fraunhoferhhi/vvenc,27,0,6.9,272,1413,30319,289267
buddhi1980/mandelbulber2,27,6,4.8,291,1707,25975,120821
aws/aws-iot-device-sdk-embedded-C,27,9,6.2,292,1783,17754,23934
apache/apr,27,723,6.4,107,898,35311,110327
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
InteractiveComputerGraphics/PositionBasedDynamics,27,0,3.8,177,1683,61266,251524
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
webui-dev/webui,26,150,5.2,96,602,7470,65405
vcftools/vcftools,26,103,3.6,64,285,930,15557
rt64/rt64,26,0,6.1,201,1897,9802,50817
physercoe/starquant,26,193,4.4,116,1804,95904,296953
paroj/gltut,26,243,4.2,59,1050,21418,148649
p-gen/smenu,26,18,4.9,41,214,4219,17472
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,170,3.9,88,778,81692,270315
kohler/gifsicle,26,88,4.3,43,321,2282,15666
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,92,5.2,54,310,5965,19828
huawei-noah/bolt,26,9,3.4,95,977,27660,279635
google/packetdrill,26,79,5.3,46,443,5380,17168
codership/galera,26,398,3.9,128,1430,43075,153859
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
OpenSMTPD/OpenSMTPD,26,179,6.2,156,1347,6131,52451
OpenEnroth/OpenEnroth,26,0,6.1,156,1753,16201,139223
DrTimothyAldenDavis/SuiteSparse,26,199,5.8,196,651,262754,1188253
DefTruth/lite.ai.toolkit,26,56,5,4,292,6378,79981
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
obgm/libcoap,25,-1,6.6,180,745,15875,58838
medooze/media-server,25,-1,6.1,81,1402,32437,100303
lighttransport/nanort,25,0,4.9,8,35,34195,194397
harfbuzz/harfbuzz,25,595,7.6,13,147,30059,130899
ardera/flutter-pi,25,0,5.2,37,392,5879,31119
alibaba/CicadaPlayer,25,15,3.7,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
Sysinternals/ProcDump-for-Linux,25,-1,6,31,327,7668,168191
OpenFodder/openfodder,25,1029,4.5,700,2004,34855,131141
MikeLankamp/fpm,25,0,4.6,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/Monica,25,81,2.5,206,1777,378042,1584321
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,0,5,138,1026,17861,77541
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,3.8,43,277,7806,57214
particle-iot/device-os,24,-1,5.8,43,786,60855,221437
p-ranav/argparse,24,9,4.8,108,409,819,11120
mpromonet/v4l2rtspserver,24,430,5.4,120,1332,506,2712
libunwind/libunwind,24,58,8.9,19,380,13902,44055
lfortran/lfortran,24,0,6.2,52,779,9300,126033
horsicq/Nauz-File-Detector,24,-1,5,450,5677,184,507
gta-reversed/gta-reversed-modern,24,0,7.3,350,4532,41669,263187
flang-compiler/flang,24,0,6.2,34,457,85224,511222
felixguendling/cista,24,40,5.4,2,49,1495,22253
cycfi/elements,24,0,5.4,15,462,8932,31912
bbidulock/icewm,24,483,6,226,2271,2406,75872
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
SOCI/soci,24,669,5.7,30,891,5368,53753
OpenPrinting/cups,24,1119,7.1,466,1700,45753,170511
OSGeo/PROJ,24,1023,6.7,236,2426,37418,175146
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,127,2.5,61,421,33965,70514
sweeneychris/TheiaSfM,23,33,5.8,7,143,75766,199349
powertab/powertabeditor,23,0,5.3,45,1071,14821,51404
libspatialindex/libspatialindex,23,588,5.4,40,567,18792,51562
ifcquery/ifcplusplus,23,318,4.8,101,486,55538,269471
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
Tarsnap/tarsnap,23,244,6,134,1039,20360,49899
NVIDIA/libglvnd,23,10,3,48,435,7442,50541
zyw-200/FirmAFL,22,154,2.5,62,311,832423,3389675
unum-cloud/ucall,22,0,5.1,254,1851,3965,2923
simongog/sdsl-lite,22,913,4.7,107,385,9238,44200
mm2/Little-CMS,22,108,7.1,71,836,7080,45968
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
linux-can/can-utils,22,30,6.3,55,422,5141,23942
guillaumeblanc/ozz-animation,22,0,4,572,2755,33517,105724
gnss-sdr/gnss-sdr,22,13,4.8,247,2792,52154,284221
fossephate/JoyCon-Driver,22,416,2.5,182,1284,719125,2745570
foonathan/lexy,22,0,5.3,279,2296,3234,49602
decaf-project/DECAF,22,154,2.6,62,311,283747,1170024
dealii/dealii,22,213,7.4,1017,6387,1003135,3549248
cxong/tinydir,22,1,5.2,2,27,684,2179
biojppm/rapidyaml,22,515,5.6,213,1265,5453,66475
autotrace/autotrace,22,62,6,52,256,3178,12482
anrieff/libcpuid,22,55,4.8,9,119,2540,9552
Razakhel/RaZ,22,0,5.4,231,3451,85401,319377
PurpleI2P/i2pd,22,224,6.1,119,1410,3298,55155
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
vlang/doom,21,221,4.1,76,1524,19605,80442
vectorgraphics/asymptote,21,103,5.3,38,454,50593,297848
technyon/nuki_hub,21,210,6.1,24,448,44704,236473
sustrik/libdill,21,81,5,43,521,3350,18978
stephenberry/glaze,21,0,5.8,2,131,1565,40603
mudita/MuditaOS,21,93,6.3,49,387,174814,521962
monkey/monkey,21,649,5.5,143,1270,42625,134213
monatis/clip.cpp,21,77,5.1,68,423,1436,8541
microsoft/ALEX,21,31,6.2,1,2,1013,6490
lizardfs/lizardfs,21,21,3.2,170,1859,17769,101940
jeremy-rifkin/libassert,21,1588,6.5,226,1525,885,6847
isledecomp/isle,21,0,4.2,115,1434,13512,83229
idealvin/coost,21,218,4.2,33,417,4464,41034
freetype/freetype,21,36,6.2,23,151,60274,137587
flyinghead/flycast,21,27,5.2,90,1140,98689,740171
feaser/openblt,21,5,4.7,36,153,1428779,1959718
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
bitdefender/hvmi,21,555,5.3,683,1900,38322,358928
aliakseis/LIII,21,-1,2,205,2240,47443,180049
Water-Melon/Melon,21,-1,6.3,239,1452,1121,48328
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,734,3,223,1211,20660,120364
BenLangmead/bowtie2,21,373,5,89,264,19514,64022
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
jeremy-rifkin/cpptrace,20,1581,6.5,225,1451,571,7868
intel/libxcam,20,24,5.9,23,538,9701,70243
gqrx-sdr/gqrx,20,0,5.4,21,450,6385,26205
cronie-crond/cronie,20,48,6.3,21,154,1954,7717
canonical/lightdm,20,48,6.3,58,913,3161,26067
brainflow-dev/brainflow,20,458,4.3,31,1213,59269,225837
zlgopen/awtk,19,0,5.7,283,2065,288470,861333
taisei-project/taisei,19,0,6.1,442,5066,8027,90568
riscv-software-src/riscv-isa-sim,19,-1,6.1,4269,7944,14619,46890
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openppl-public/ppl.nn,19,269,6,246,3718,40764,117417
mongodb/mongo-cxx-driver,19,0,8,351,3110,27322,66890
mitsuba-renderer/mitsuba2,19,203,4.4,187,2550,11923,56839
microsoft/verona,19,243,6.4,52,613,634,4542
martinus/unordered_dense,19,0,4.9,54,193,1526,10565
ktprime/emhash,19,812,6.1,8,145,66797,299569
ktock/container2wasm,19,8,4.1,14,88,50013,316934
frang75/nappgui_src,19,313,5.7,70,1802,14805,99054
fabsig/GPBoost,19,276,5.8,60,1334,132519,828124
bitshares/bitshares-core,19,0,4.5,289,2003,31607,154621
arkdb/inception,19,58,4.4,20,434,177419,777618
alibaba/GCanvas,19,140,4.2,31,400,43297,52463
aap/librw,19,208,4.3,50,745,13097,90251
Smorodov/Multitarget-tracker,19,52,4.3,105,973,28770,128030
SerenityOS/jakt,19,0,5.5,254,2019,3214,162785
SVF-tools/SVF,19,227,6,188,1572,18894,76184
Mudlet/Mudlet,19,0,4.8,295,3742,22943,110465
JuliaMath/openlibm,19,37,6.3,52,228,14419,27121
GaijinEntertainment/DagorEngine,19,32,4.1,212,3145,740259,4150374
ERGO-Code/HiGHS,19,-1,6.2,328,1943,25049,138843
zigzap/zap,18,232,5.5,25,487,10465,30834
yangjiaolong/Go-ICP,18,54,4.4,12,69,749,3687
wondertrader/wondertrader,18,108,2.2,167,1951,93452,228723
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.4,666,12971,34693,303422
steemit/steem,18,43,4.4,336,4107,85632,479306
ruben2020/codequery,18,0,5.3,199,2570,19996,155454
ray-cast/AnimatorGo,18,82,2.1,121,713,40021,381603
pytorch/FBGEMM,18,-1,6.8,153,954,11156,78205
ptitSeb/gl4es,18,575,6.9,235,1118,7613,82053
pistacheio/pistache,18,-1,5.5,10,313,4157,41212
osqp/osqp,18,51,5.5,57,673,5740,21606
openssh/openssh-portable,18,-1,6.3,273,2072,21449,122571
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4,147,1314,10712,64571
k2-fsa/sherpa-ncnn,18,3,5.2,130,694,2238,7134
griddb/griddb,18,133,5.2,455,2304,109917,607889
flutter/codelabs,18,0,9.1,2565,11502,22941,74441
cirosantilli/cpp-cheat,18,3,2.7,2,77,14069,26637
ccache/ccache,18,498,7.2,64,494,7488,50051
boazsegev/facil.io,18,168,4.8,26,486,10401,30700
alibaba/PhotonLibOS,18,0,6.7,50,1001,5863,49290
ValveSoftware/Fossilize,18,-1,4.8,432,4199,4114,58493
TeamHypersomnia/Hypersomnia,18,87,4.4,17,167,83204,396064
NagyD/SDLPoP,18,249,5.2,81,708,4253,27921
Anttwo/SuGaR,18,29,3.8,15,658,25303,98346
utilForever/RosettaStone,17,4935,5.7,1251,3145,108372,154689
tpm2-software/tpm2-tss,17,0,7.7,238,2232,44474,161455
samba-team/samba,17,21,6.8,151,1182,413379,1933290
openenclave/openenclave,17,53,7,13,180,47627,187494
ompl/ompl,17,578,5.8,143,1749,42126,88359
lyusupov/SoftRF,17,150,4.4,25,384,314546,1392967
libfirm/libfirm,17,0,4.1,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.2,8,234,7194,5733
letoram/arcan,17,52,5.2,18,230,138550,392437
iboB/dynamix,17,195,5.3,107,503,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48689,152720
i2Nav-WHU/IC-GVINS,17,237,4.1,47,936,49605,156121
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
cr-marcstevens/hashclash,17,685,5.3,102,312,2990,27484
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
city-super/Scaffold-GS,17,16,5.8,15,658,30970,109091
city-super/Octree-GS,17,16,6.2,15,658,32776,116147
cisco/joy,17,186,2.1,94,725,29173,59994
alperakcan/fuse-ext2,17,2,5.2,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
agroal/pgagroal,17,54,5.6,67,398,4256,24770
ObEngine/ObEngine,17,957,4.4,121,2268,32040,199049
Lameguy64/PSn00bSDK,17,10,3.9,9,160,6575,19906
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
svgpp/svgpp,16,4,4.7,24,357,34562,176073
signalwire/freeswitch,16,666,7.7,438,3651,168809,1138991
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
prabhuomkar/pytorch-cpp,16,91,5,1,105,622,3316
pnggroup/libpng,16,690,4.9,209,1339,17654,58140
phoboslab/wipeout-rewrite,16,32,5.1,13,217,3635,26157
openjdk/jfx,16,-1,6.7,302,1478,940213,2966888
nmap/ncrack,16,169,3.7,38,564,32435,85130
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4582,6.5,1372,5167,41302,225684
frida/frida-gum,16,0,4.6,119,1747,9203,175933
foonathan/memory,16,191,4.8,38,261,2819,12397
diamcircle/Diamante-Net-Core,16,277,4.8,36,1048,213122,861274
cryfs/cryfs,16,1538,5.1,91,2423,46563,201296
chaos/pdsh,16,171,5,23,342,4914,12431
bfabiszewski/libmobi,16,152,5.2,66,472,4819,19073
Xinyuan-LilyGO/LilyGo-LoRa-Series,16,127,6.3,72,2074,122219,1311599
Tracktion/tracktion_engine,16,0,4.6,8,425,37089,659329
Samsung/rlottie,16,114,5.1,22,450,10217,45387
PortAudio/portaudio,16,57,6.8,80,484,19717,72410
InoriRus/Kyty,16,350,3.3,333,2512,216620,997170
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
AdaptiveCpp/AdaptiveCpp,16,3,5.6,52,558,18921,76560
urcu/userspace-rcu,15,52,6.2,59,345,7855,23502
sepfy/libpeer,15,22,5.5,21,420,155,5529
secure-software-engineering/phasar,15,22,6.9,68,733,11330,55938
qtumproject/qtum,15,130,5.9,90,896,67031,390705
potassco/clingo,15,0,5.4,442,3314,9383,104756
posva/catimg,15,47,4.6,3,21,1603,6567
peercoin/peercoin,15,130,7.4,90,896,46251,273620
ntop/PF_RING,15,725,4.6,499,2527,164188,578670
libxls/libxls,15,30,4.8,13,88,952,5782
libui-ng/libui-ng,15,-1,6.5,7,399,6223,35706
cvut/qtrvsim,15,112,5.6,99,1125,4867,31359
csmith-project/csmith,15,102,5.3,43,854,8561,27192
astra-toolbox/astra-toolbox,15,12,5,6,284,16457,27410
