repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
pmoulon/CMVS-PMVS,40,0,292,5.1,65,299,91258,434614
loki-47-6F-64/sunshine,40,-1,107,5.2,100,870,4803,41902
garbear/kodi-steamlink,40,1231,28,5,25,241,163289,729662
REDasmOrg/REDasm,40,279,0,4,158,2959,163,7724
KhronosGroup/glslang,40,57,-1,7.3,230,1347,18191,99449
Chatterino/chatterino2,40,450,0,6.3,107,2976,5613,77250
vlm/asn1c,39,6062,245,5.8,128,404,8990,55255
turesnake/tprPix,39,0,90,5.5,49,886,144617,349647
perilouswithadollarsign/cstrike15_src,39,-1,154,4.8,144,1621,755203,3322945
p7zip-project/p7zip,39,173,308,4.1,442,2372,70309,416216
moosefs/moosefs,39,799,1259,7,468,1976,9313,93900
dibyendumajumdar/ravi,39,203,212,4.4,575,5495,15671,107068
clangen/musikcube,39,0,-1,6.4,275,3301,178583,310462
vipshop/redis-migrate-tool,38,669,-1,6.4,168,1135,3023,23474
strato-emu/strato,38,-1,1,4.9,345,4650,9498,45941
mabeijianxi/FFmpeg4Android,38,808,543,4.8,244,1059,182769,1081583
cmu-db/bustub,38,0,622,7.5,135,2096,51742,195492
AcademySoftwareFoundation/MaterialX,38,0,-1,6.4,103,1208,25628,136141
xelatihy/yocto-gl,37,0,111,5.2,111,871,36546,166626
smilehao/xlua-framework,37,-1,93,4.7,91,1274,39734,127019
pytorch/glow,37,-1,0,8.4,389,4349,44771,232268
jrouwe/JoltPhysics,37,0,93,6.2,174,1401,20807,92671
danoon2/Boxedwine,37,2909,548,6.4,349,2442,131680,950641
cycfi/q,37,-1,172,6.3,44,408,3344,14699
GPSBabel/gpsbabel,37,339,12,6.1,183,1589,32192,141116
FirebirdSQL/firebird,37,0,316,5,89,978,217998,1451266
ErosZy/WXInlinePlayer,37,-1,277,4.7,116,802,28763,127981
saki4510t/UVCCamera,36,-1,-1,5.8,104,549,35513,107860
peng-zhihui/Peak,36,-1,0,5.1,36,174,65596,605842
openbsd/src,36,-1,101,5.2,153,3326,3455667,17178282
mixxxdj/mixxx,36,361,32,7.1,300,5092,51784,280964
martijnvanbrummelen/nwipe,36,53,58,6.5,30,174,3654,12686
lfortran/lfortran,36,-1,0,7.2,38,544,7041,97844
larryli/PuTTY,36,8934,0,5.5,266,2631,35590,137231
keystone-engine/keystone,36,43,748,5.9,153,2429,27442,105217
gosu/gosu,36,0,359,5.5,102,660,32164,117130
chjj/mako,36,57,1100,6.1,144,2371,13113,250266
athena-team/athena,36,0,362,7.1,90,1321,5434,22839
angband/angband,36,-1,227,5.3,360,3275,53328,158806
Tom94/tev,36,63,-1,5.8,221,2172,801,9813
Sunzxyong/Tiny,36,-1,-1,5,105,551,14354,43889
OpenPrinting/cups,36,-1,672,8.6,450,1557,47549,167785
zdzhaoyong/GSLAM,35,-1,-1,6.4,15,372,17465,56697
wjakob/nori,35,0,-1,4.4,145,2057,1494,4099
wez/atomicparsley,35,50,189,4.9,47,236,3515,19968
koute/bytehound,35,4,87,3.3,164,1345,10138,56130
effekseer/Effekseer,35,0,99,5.2,36,803,21884,222904
dinhvh/libetpan,35,716,146,6.5,177,2255,23264,107410
cariboulabs/cariboulite,35,101,75,7.1,81,821,6182,26765
akai-katto/dandere2x,35,-1,13,5.3,1,144,2929,14753
acados/acados,35,0,91,6,94,746,38526,691922
RickdeJager/stegseek,35,154,375,4.4,16,364,5646,13567
NVIDIA/MatX,35,0,-1,6.3,122,2366,13839,18865
MethanePowered/MethaneKit,35,-1,-1,4.1,184,1931,11562,55835
InteractiveComputerGraphics/SPlisHSPlasH,35,-1,0,4.5,261,2092,68550,323173
GNOME/glib,35,0,-1,8.1,1467,12325,160151,494508
nfrechette/acl,34,-1,134,6.6,41,233,8359,44405
kungfu-origin/kungfu,34,-1,14,3,180,1616,155991,354971
kripken/ammo.js,34,-1,-1,4.4,86,909,51036,301358
karlstav/cava,34,82,23,6.1,14,50,582,4563
RetroShare/RetroShare,34,27,-1,6.8,163,3481,31501,148461
PixarAnimationStudios/OpenSubdiv,34,-1,268,6.8,78,754,36037,138064
NVIDIA/libcudacxx,34,0,4,8.2,35,540,122854,650273
MobilityDB/MobilityDB,34,-1,129,6.4,118,2361,48755,116360
ARM-software/armnn,34,0,1,6.2,106,1348,32454,333463
tomhrr/dale,33,5,42,5.4,29,456,3442,21480
grke/burp,33,-1,131,6.6,93,1020,4861,53841
cruppstahl/upscaledb,33,0,-1,6.5,624,1469,24289,225033
SIPp/sipp,33,211,23,5.3,56,428,5222,31251
OpenMined/TenSEAL,33,0,-1,6,138,1265,1160,8973
IoLanguage/io,33,25,381,5.2,49,890,11471,38948
Blosc/c-blosc,33,441,689,7.2,180,1200,29263,90233
xiph/flac,32,967,232,5.7,124,755,15652,60599
texstudio-org/texstudio,32,0,0,6.6,372,3675,28319,158309
obgm/libcoap,32,2783,-1,6,171,646,13224,50769
mhogomchungu/zuluCrypt,32,1423,0,7,69,1382,10638,48421
introlab/odas,32,0,496,5.7,15,439,11032,19417
google/autofdo,32,0,0,7.6,89,1699,4053,17262
dresden-elektronik/deconz-rest-plugin,32,0,0,5.1,797,4511,30825,161732
dartsim/dart,32,0,6,6.7,197,2656,72439,269122
chenyahui/AnnotatedCode,32,0,233,4.8,356,2737,48232,209262
wangbojing/NtyCo,31,-1,5,6.2,12,156,965,5511
verilator/verilator,31,-1,-1,7,359,4157,27519,125572
uTox/uTox,31,-1,22,5.4,24,292,3418,37287
robotastic/trunk-recorder,31,8,0,6.6,78,629,46019,161146
onnx/optimizer,31,69,0,6.4,268,3642,816,5254
melonDS-emu/melonDS,31,255,0,5.6,169,1835,13817,142485
linux-test-project/ltp,31,-1,41,6.6,82,2278,131168,390196
ketoo/NoahGameFrame,31,339,315,6.7,197,2544,51628,228696
karimnaaji/vectiler,31,-1,66,5.5,3,27,1818,15615
justinmeza/lci,31,162,-1,6.6,19,183,3951,49666
danielkrupinski/GOESP,31,-1,144,5.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,1244,381,7.4,288,3470,48671,222286
bunkerity/bunkerweb,31,-1,643,5.8,279,1533,50609,439429
CppMicroServices/CppMicroServices,31,559,-1,7,103,1515,120468,501142
ArcticaProject/vcxsrv,31,509,17,4.6,84,725,436655,1650849
megai2/d912pxy,30,-1,0,5.3,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,-1,6,6,3,42,437,1565
jondgoodwin/cone,30,-1,373,6.4,38,406,3545,13818
jamulussoftware/jamulus,30,210,301,7.3,103,448,23378,75496
irontec/sngrep,30,117,97,7.6,25,278,8047,14042
geekuillaume/soundsync,30,172,301,2.7,103,448,17301,57520
fraunhoferhhi/vvenc,30,82,0,7.2,262,1349,29444,281945
dreamstalker/rehlds,30,-1,465,4.8,424,5539,18719,118324
cosmos72/twin,30,870,291,7,113,980,9410,135541
ZDoom/gzdoom,30,-1,274,5.1,164,1013,121260,624883
ZDoom/Raze,30,-1,274,4.3,164,1013,121330,643851
KhronosGroup/SPIRV-Reflect,30,18,25,8.8,58,252,1988,15150
DynamoRIO/dynamorio,30,713,14,5.6,595,4391,175076,484665
DroneBridge/DroneBridge,30,0,157,4.7,42,451,34240,86331
rwengine/openrw,29,24,194,6.2,84,1029,8864,43810
p-gen/smenu,29,0,32,6.9,39,210,4102,15247
nxengine/nxengine-evo,29,2,158,5,165,1059,29858,101082
maharmstone/quibble,29,-1,31,6.8,102,710,1401,19970
emersion/mrsh,29,724,52,6.4,23,359,632,11236
biojppm/rapidyaml,29,0,631,5.9,370,1243,2994,41006
berthubert/googerteller,29,-1,1,5,2,20,1249,19459
NatronGitHub/Natron,29,-1,0,7,497,6658,107747,493704
KiCad/kicad-source-mirror,29,60,42,4.7,127,2766,280216,1195249
xiph/opus,28,430,300,6.2,102,449,16294,54169
microsoft/SymCrypt,28,-1,0,6.4,120,1709,23268,96914
libressl/portable,28,1741,1337,5.5,485,4726,1259,4985
horsicq/Nauz-File-Detector,28,-1,128,5.4,360,4825,185,488
elfmz/far2l,28,-1,-1,6,229,2333,42559,395462
eclipse-cyclonedds/cyclonedds,28,641,0,8.3,318,3670,43060,237228
dvorka/hstr,28,-1,54,6.8,16,81,1048,6065
coova/coova-chilli,28,1905,120,5.7,82,439,9228,43939
codership/galera,28,219,423,6.4,124,1180,34665,127920
alibaba/GCanvas,28,-1,140,5.9,31,400,43297,52463
MycroftAI/mimic1,28,-1,-1,6.4,52,687,12855,2280971
zweigraf/face-landmarking-ios,27,-1,-1,5.8,150,1326,95616,279461
zlib-ng/zlib-ng,27,62,406,6.4,58,385,4505,27943
zaki/irrlicht,27,519,98,5.6,79,422,62771,255695
philburk/pforth,27,-1,4,5.6,3,88,1665,6284
mtcp-stack/mtcp,27,4092,695,6.5,100,851,53079,210945
morganstanley/binlog,27,45,0,7,17,108,3473,15351
menwenjun/redis_source_annotation,27,585,-1,6,77,617,41598,109247
losnoco/Cog,27,457,75,6.3,21,207,137645,2889067
hroptatyr/dateutils,27,574,324,7.3,34,325,5485,22488
gromacs/gromacs,27,0,318,5.8,115,640,259152,662871
eudev-project/eudev,27,4072,133,7.6,108,722,5120,25890
eteran/c-vector,27,-1,24,5.6,14,25,316,1605
ardera/flutter-pi,27,6,76,6,29,306,1626,21329
acidicoala/SmokeAPI,27,-1,0,4.5,288,1986,138,2559
OpenSMTPD/OpenSMTPD,27,1545,200,5.7,154,1326,6103,51970
OpenCPN/OpenCPN,27,-1,85,4.5,48,528,195335,824975
InteractiveComputerGraphics/PositionBasedDynamics,27,0,0,4.3,177,1683,61266,251523
FLIF-hub/FLIF,27,462,101,6.2,49,269,4997,32774
DaehwanKimLab/hisat2,27,-1,561,7.2,81,306,22159,98565
Auburn/FastNoise2,27,123,13,5.7,263,3650,939,12454
zpl-c/zpl,26,-1,1,6.2,0,47,1643,16241
vcftools/vcftools,26,24,103,5.6,64,285,930,15557
torproject/tor,26,0,52,7.6,2878,10820,88636,319789
strukturag/libde265,26,54,268,5.8,66,525,7155,41216
sheredom/json.h,26,-1,197,5.2,138,200,1081,7347
physercoe/starquant,26,2176,137,6.4,116,1804,95904,296953
paroj/gltut,26,-1,243,4.8,59,1050,21418,148649
mz-automation/libiec61850,26,0,342,6.2,176,1635,17804,127156
jacksonliam/mjpg-streamer,26,0,6,5.9,17,82,8119,31990
huawei-noah/bolt,26,0,6,4.7,95,977,27660,279635
google/packetdrill,26,-1,79,8.2,46,443,5380,17166
facebook/SPARTA,26,0,91,7.5,1,44,3106,13448
drhelius/Gearboy,26,-1,118,3.7,38,288,61621,286362
Tencent/wwsearch,26,-1,27,4,318,3459,66810,288481
trabucayre/openFPGALoader,25,0,193,5.8,54,409,3789,20757
sctplab/usrsctp,25,2421,0,5.4,260,817,15096,82684
lighttransport/nanort,25,0,0,6.9,8,35,34195,194402
libgd/libgd,25,1600,48,5.4,78,382,10678,51441
gnss-sdr/gnss-sdr,25,4932,13,5.3,247,2823,51674,279950
apache/apr,25,2615,705,7.1,105,883,33081,105733
alibaba/CicadaPlayer,25,-1,9,4.4,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,2535,35,4.9,19,142,177667,497206
MikeLankamp/fpm,25,-1,0,6.7,34,186,9767,24831
GarageGames/Torque2D,25,2535,35,4.9,19,142,179528,502439
Blosc/bcolz,25,0,433,5.2,74,709,17803,53211
ARM-software/astc-encoder,25,30,-1,6.4,42,204,15837,81599
zxing-cpp/zxing-cpp,24,117,743,5.8,127,1688,6342,48743
xoseperez/espurna,24,0,67,4.7,44,469,8697,77653
traildb/traildb,24,74,66,6.2,25,222,2074,11840
stp/stp,24,-1,0,4.6,138,1025,17877,77520
stepmania/stepmania,24,518,1014,3.9,296,1890,142862,536924
richgel999/fpng,24,163,268,6.8,43,277,7806,57214
ompl/ompl,24,0,578,7.6,140,1753,42039,87585
mpromonet/v4l2rtspserver,24,313,427,4.5,114,1330,509,2680
kohler/gifsicle,24,491,81,5.5,41,320,2273,15332
harfbuzz/harfbuzz,24,-1,-1,7.3,178,964,29390,124117
flang-compiler/flang,24,0,0,6.7,34,457,85131,510716
felixguendling/cista,24,-1,40,5.4,2,46,1480,20444
dmlc/treelite,24,0,95,5.4,6,234,2203,8737
cycfi/elements,24,-1,34,4.3,6,333,23205,32440
bitcoin-core/gui,24,-1,189,7.8,427,5778,46105,247085
WayneD/rsync,24,56,248,7,171,716,9353,44318
TheRealOrange/icer_compression,24,-1,84,6.4,43,144,2226,13100
SChernykh/p2pool,24,0,425,5.2,204,1178,1956,20810
Razakhel/RaZ,24,0,0,5.8,266,3177,48244,254630
OSGeo/PROJ,24,55,965,6.3,231,2386,36676,167971
FlightGear/flightgear,24,765,110,6.3,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,86,129,5.2,61,421,33965,70514
sweeneychris/TheiaSfM,23,0,33,7.3,7,143,75766,199349
powertab/powertabeditor,23,52,0,6,46,1075,14819,51615
openppl-public/ppl.nn,23,-1,246,6.5,238,3621,36866,101801
libspatialindex/libspatialindex,23,0,584,5,35,526,18193,53243
istoreos/istoreos,23,315,151,7.3,22,262,121931,727264
ccache/ccache,23,-1,513,7.8,167,860,10431,57288
bbidulock/icewm,23,924,403,6.7,217,2239,2422,73817
Tarsnap/tarsnap,23,273,244,7.6,133,1038,20237,49717
NVIDIA/libglvnd,23,576,10,5.4,48,435,7442,50531
ISEE-Technology/CamVox,23,-1,213,5,265,2869,82325,170191
wondertrader/wondertrader,22,-1,107,6.7,167,1869,88851,235282
unum-cloud/ucall,22,0,0,7.2,254,1851,3961,2912
septag/glslcc,22,0,13,5.4,573,3822,27282,146915
peercoin/peercoin,22,-1,160,7.5,361,5369,38732,223009
michaeljclark/rv8,22,-1,72,6.4,70,986,4791,88209
lizardfs/lizardfs,22,-1,20,5.7,170,1859,17769,101940
guillaumeblanc/ozz-animation,22,220,0,4.8,550,2717,33303,104775
fossephate/JoyCon-Driver,22,3041,416,5.2,182,1284,720892,2743803
foonathan/lexy,22,0,0,5.7,273,2266,3193,48093
decaf-project/DECAF,22,2020,154,5.1,62,313,283747,1170024
dealii/dealii,22,-1,170,8.5,832,6034,721941,2357241
danielkrupinski/Osiris,22,-1,-1,5.8,127,1164,67378,221559
aliakseis/LIII,22,-1,-1,5.2,205,2240,47422,180027
YimMenu/YimMenu,22,-1,0,6.4,414,3995,3106,132279
PurpleI2P/i2pd,22,0,217,6.4,117,1363,3258,53048
vectorgraphics/asymptote,21,0,104,7.2,36,449,50538,297172
urcu/userspace-rcu,21,22,53,7.6,39,331,7715,22718
sustrik/libdill,21,192,81,6.7,43,521,3350,18978
simongog/sdsl-lite,21,0,-1,6.3,107,385,9238,44200
rbfx/rbfx,21,0,48,7,230,1919,421549,2142572
particle-iot/device-os,21,-1,-1,7.4,29,652,56319,202100
okbob/pspg,21,420,49,6.5,68,264,2481,23355
mudita/MuditaOS,21,12,93,6.7,49,384,145739,476647
monkey/monkey,21,1679,649,7.3,143,1270,42631,134209
mm2/Little-CMS,21,2459,108,7.4,67,823,7036,45192
microsoft/ALEX,21,-1,22,7.4,1,2,1007,6465
facebookresearch/nle,21,1149,0,6.4,754,3260,47788,287830
cxong/tinydir,21,-1,1,5.2,1,25,682,2119
bitdefender/hvmi,21,0,555,6.7,683,1900,38434,359094
Unity-Technologies/HLSLcc,21,0,66,6.3,95,434,3240,32043
TrueBlocks/trueblocks-core,21,0,583,6.5,234,3102,12775,56839
MikePopoloski/slang,21,35,127,5.7,342,4055,11449,119585
HumbleNet/HumbleNet,21,152,9,5.7,28,106,65433,217648
BinomialLLC/basis_universal,21,31,732,6.4,223,1211,20660,120364
zsummer/breeze,20,-1,0,5.1,88,1752,24898,86146
sustrik/libmill,20,126,67,6.4,22,337,2126,12281
priitj/whitedb,20,6879,57,5.8,74,420,10350,33379
openssh/openssh-portable,20,2554,-1,6.8,260,2008,21126,119638
majn/telegram-purple,20,0,163,5.6,1342,6789,946,5120
libunwind/libunwind,20,2671,43,8.2,13,179,13365,42590
intel/libxcam,20,765,24,7.2,23,538,9690,70151
gqrx-sdr/gqrx,20,101,0,5.8,20,457,6389,26414
flyinghead/flycast,20,86,28,5.3,55,761,93781,675343
fabsig/GPBoost,20,0,258,7.3,56,1262,129314,821181
canonical/lightdm,20,-1,48,7.2,46,909,3144,25915
brainflow-dev/brainflow,20,0,458,4.5,31,1213,59226,224796
LibreSprite/LibreSprite,20,23,3,6.3,545,4264,26317,163482
BenLangmead/bowtie2,20,4451,366,5.1,126,279,18917,61139
zlgopen/awtk,19,-1,0,6.9,283,2067,282690,845869
warmcat/libwebsockets,19,1435,14,7.4,150,1188,100992,316348
taisei-project/taisei,19,0,0,6.2,390,4818,7765,82254
septag/sx,19,0,252,6,18,236,3973,22518
puzzlepaint/camera_calibration,19,179,740,6,211,1560,71665,234479
pioneerspacesim/pioneer,19,-1,-1,5.3,155,1906,42338,223411
pgbackrest/pgbackrest,19,192,1627,6,696,2698,26495,106440
nanomsg/nng,19,2,580,5.8,95,1686,9820,71203
mitsuba-renderer/mitsuba2,19,0,5,6.3,187,2550,11923,56839
microsoft/verona,19,-1,163,6.9,38,435,563,3691
liudf0716/xfrpc,19,1805,924,5.9,416,1814,75799,364421
google/orbit,19,0,277,5,53,1134,116008,592156
arkdb/inception,19,171,58,6.4,20,435,177419,777618
alibaba/PhotonLibOS,19,-1,0,6.5,44,891,5288,43880
aap/librw,19,72,208,5.2,50,745,13097,90251
Snaipe/Criterion,19,1500,80,5.7,76,483,7286,19124
Smorodov/Multitarget-tracker,19,0,54,5.1,104,971,24197,105743
SVF-tools/SVF,19,0,258,6.5,174,1459,17743,73043
Mudlet/Mudlet,19,0,0,5.4,289,3651,21993,106369
yuzu-emu/yuzu-mainline,18,-1,216,5,83,376,30865,421165
wmbusmeters/wmbusmeters,18,-1,154,6.3,69,772,5718,40257
vsergeev/c-periphery,18,0,1,6.3,28,173,579,4833
vinniefalco/LuaBridge,18,-1,-1,5.4,63,2602,14514,71923
vearch/vearch,18,-1,0,4.6,31,572,10875,88761
ruben2020/codequery,18,115,0,4.7,300,2202,16040,104682
rauc/rauc,18,1,32,8.1,98,559,3295,29156
pytorch/FBGEMM,18,20,-1,7.3,146,910,9958,69681
ptitSeb/gl4es,18,0,575,7.8,235,1118,7612,82048
martinus/unordered_dense,18,0,0,6.6,52,180,1461,10278
martinus/robin-hood-hashing,18,0,311,6.7,31,154,1843,14019
laurolins/nanocube,18,176,108,5,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,235,194,6.6,146,1314,9339,64592
k2-fsa/sherpa-ncnn,18,171,3,6,128,677,2062,5989
jkriege2/JKQtPlotter,18,-1,0,7,144,1288,25220,75888
glennrp/libpng,18,3273,796,7.3,265,1683,17567,57209
flutter/codelabs,18,-1,0,9.4,2565,11502,22862,74250
boazsegev/facil.io,18,-1,230,6.6,26,486,10401,30696
bitshares/bitshares-core,18,-1,0,5.5,268,1948,30593,150329
Windscribe/Desktop-App,18,-1,0,5.7,38,629,22326,186698
TeamHypersomnia/Hypersomnia,18,0,87,6.2,17,165,80849,361673
SOCI/soci,18,0,636,6.5,26,773,5147,48655
OpenLightingProject/ola,18,1695,150,5.3,104,2960,49852,139165
vmangos/core,17,55,-1,4.5,66,293,92869,495090
utilForever/RosettaStone,17,0,4933,4.6,1251,3144,108361,154653
signalwire/freeswitch,17,960,668,8.4,438,3651,169663,1145818
openenclave/openenclave,17,0,53,7,13,180,47546,187077
nba-emu/NanoBoyAdvance,17,0,-1,5.7,118,1052,1484,14514
libSDL2pp/libSDL2pp,17,-1,-1,5,8,234,7194,5733
iboB/dynamix,17,-1,-1,6.3,107,502,1737,14352
hyrathb/mentohust,17,0,-1,6.3,4,93,825,9865
homenc/HElib,17,0,290,6.1,31,749,25477,85790
feaser/openblt,17,-1,5,6.6,33,148,1460554,2063218
cr-marcstevens/hashclash,17,592,667,4.5,93,287,2752,25536
codenamecpp/carnage3d,17,0,195,4.7,101,1729,18333,87704
apache/kvrocks,17,-1,-1,7.4,466,6228,4673,32223
alperakcan/fuse-ext2,17,29,2,7.2,13,58,720,2294
alliedmodders/amxmodx,17,317,34,4.6,40,169,122158,351991
TheTumultuousUnicornOfDarkness/CPU-X,17,561,55,5.2,28,357,2863,18408
ObEngine/ObEngine,17,0,533,5.9,121,2268,32040,199049
tunabrain/incremental-fluids,16,-1,8,5.8,9,193,2225,10271
tpm2-software/tpm2-tss,16,-1,0,8,226,2216,44301,157331
svgpp/svgpp,16,0,4,6.4,24,357,39792,204541
scanlime/fadecandy,16,-1,0,6,25,298,9130,24519
relic-toolkit/relic,16,0,3649,6.4,1254,1793,37512,114501
quickfix/quickfix,16,999,825,6.3,90,1449,11335,779971
pgRouting/pgrouting,16,-1,-1,8,99,455,12257,34045
openjdk/jfx,16,-1,-1,7.2,301,1464,908049,2846979
nmap/ncrack,16,0,169,4.3,38,566,32435,85130
nccgroup/TriforceAFL,16,672,-1,4.8,148,812,552246,2531191
lyusupov/SoftRF,16,0,150,6.3,25,384,274508,1277590
ifcquery/ifcplusplus,16,0,312,6,50,378,50791,251097
foonathan/memory,16,66,189,5.7,38,260,2816,12382
cryfs/cryfs,16,0,1538,6.3,91,2423,46564,201530
cisco/joy,16,121,186,5,94,725,29173,59994
cirosantilli/cpp-cheat,16,-1,3,5.5,2,77,14069,26637
charles-lunarg/vk-bootstrap,16,0,26,5.8,32,391,308,8552
Tracktion/tracktion_engine,16,390,0,6.3,8,425,37005,658649
TH3xACE/SUDO_KILLER,16,-1,141,5,200,838,19366,75495
Samsung/rlottie,16,0,116,7.4,22,450,10219,45408
Orc/discount,16,296,18,6.4,28,208,931,6473
MusicPlayerDaemon/MPD,16,212,0,7.4,27,2635,20509,100741
LSPosed/LSPlant,16,-1,0,6.1,63,1097,392,5406
InoriRus/Kyty,16,-1,350,4.3,333,2516,216620,997170
ETH3D/badslam,16,179,690,5.4,208,1335,56548,170467
posva/catimg,15,177,47,6.5,3,21,1603,6567
libts/tslib,15,893,19,6.7,31,149,2346,18780
hackerschoice/gsocket,15,67,54,5.6,72,357,2794,13921
csmith-project/csmith,15,4,103,6.8,43,854,8561,27195
chaos/pdsh,15,444,171,5.6,23,342,4899,12403
canonical/raft,15,602,51,7,53,458,7012,31372
ValveSoftware/vogl,15,-1,1,6.7,354,2659,29615,213639
Thekla/thekla_atlas,15,0,70,6.4,35,362,5062,26094
PCRE2Project/pcre2,15,1235,-1,7.1,66,198,14777,86889
NagyD/SDLPoP,15,-1,249,7.5,81,708,4249,27877
Lameguy64/PSn00bSDK,15,460,10,5.6,9,158,6472,17579
HerculesWS/Hercules,15,0,290,6.2,16,234,170896,516537
GarageGames/Torque3D,15,2315,203,5,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,274,103,6.2,49,238,30539,173879
zeldaret/botw,14,-1,16,5.5,86,3368,11266,254947
wolkykim/qlibc,14,0,31,6.1,24,264,9576,10498
westes/flex,14,11,38,6.7,30,199,3052,7196
werman/noise-suppression-for-voice,14,389,34,4.1,11,228,153023,630007
usb-tools/USBProxy-legacy,14,0,90,6,19,198,986,8747
tensor-compiler/taco,14,101,297,5.3,74,1557,12425,69846
steemit/steem,14,139,43,4.8,336,4107,85632,479306
shibatch/sleef,14,-1,0,5.6,26,514,2661,49214
rurban/smhasher,14,0,0,5.8,12,429,19030,77594
rubinius/rubinius,14,404,313,5.7,56,552,46849,539570
quantcast/qfs,14,76,61,6.5,44,317,21959,284183
premake/premake-core,14,-1,0,6.4,190,1363,92049,230556
potassco/clingo,14,285,0,5.9,436,3299,9327,103820
o-oconnell/minixfromscratch,14,-1,128,5.6,16,109,65450,344482
mitchellkrogza/apache-ultimate-bad-bot-blocker,14,-1,337,4.2,57,444,81692,270315
microsoft/SEAL,14,0,250,7,125,999,10710,49101
linux-can/can-utils,14,343,9,6.5,48,207,3224,15728
letoram/arcan,14,0,47,5.8,18,186,128528,368243
jupp0r/prometheus-cpp,14,0,83,5.1,33,292,627,3831
janet-lang/janet,14,0,-1,6.8,76,883,3579,31021
inanevin/LinaEngine,14,0,0,5.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,-1,91,6.4,4,20,745,7933
c3lang/c3c,14,0,-1,5.7,259,1631,6475,72888
buaazp/zimg,14,-1,42,5.5,39,343,2775,11754
bareos/bareos,14,460,953,7.4,20,591,81804,317781
ValveSoftware/Fossilize,14,633,-1,6.5,414,4024,3615,53974
PowerDNS/pdns,14,66,767,7.3,146,1282,24263,188372
OpenMPT/openmpt,14,-1,0,6,190,1363,221549,975945
MiniZinc/libminizinc,14,133,0,7.6,229,1228,9920,90888
LiquidPlayer/LiquidCore,14,667,269,4.4,112,1460,985862,5136635
BobLChen/VulkanDemos,14,339,164,5,205,1544,118226,705902
0intro/plan9,14,0,125,6.3,16,100,207411,1543345
sirjuddington/SLADE,13,0,-1,6.1,29,702,68446,265022
qtumproject/qtum,13,-1,175,6.6,77,863,61061,370384
prabhuomkar/pytorch-cpp,13,0,96,5.4,1,101,622,3316
pangweiwei/slua,13,-1,-1,5.2,10,605,2576,16311
p-ranav/argparse,13,0,0,4.6,36,683,778,9300
ov2slam/ov2slam,13,0,5,7,182,1685,54357,119058
mlverse/torch,13,0,46,6,11,3968,8064,112048
megamarc/Tilengine,13,-1,55,6.4,30,524,5081,16365
mariadb-corporation/MaxScale,13,2834,212,5.2,62,207,137037,473985
k-takata/Onigmo,13,198,70,5.5,77,464,3378,84130
joan2937/pigpio,13,1386,28,6.7,82,396,11068,18184
hunspell/hunspell,13,-1,94,7.2,72,307,4163,83869
hoglet67/RGBtoHDMI,13,-1,-1,5.6,89,528,8580,91340
faragon/libsrt,13,187,75,6.4,61,508,3062,21978
facebookresearch/ELF,13,-1,11,7,15,245,41878,92884
digego/extempore,13,0,1,4,41,252,22821,71312
cvxgrp/scs,13,0,26,5.6,16,157,3341,10033
bo3b/3Dmigoto,13,3751,201,5,56,181,41029,227241
blueloveTH/pocketpy,13,-1,189,5.5,30,796,466,11912
bitcoinxt/bitcoinxt,13,277,89,7.4,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,393,185,7.3,88,651,36152,220610
bcosorg/bcos,13,-1,0,5.3,48,1280,44949,110467
OpenIDC/mod_auth_openidc,13,343,-1,6,256,542,4802,19717
NoelFB/blah,13,-1,0,5.6,169,1854,4681,28987
EQEmu/Server,13,0,186,6.2,31,224,54642,539849
CongducPham/LowCostLoRaGw,13,6,28,5.5,84,396,56741,270140
Bitcoin-ABC/bitcoin-abc,13,-1,110,6.2,60,289,44477,218908
zsiciarz/aquila,12,21,108,5.6,14,639,3602,12273
treefrogframework/treefrog-framework,12,413,26,5.1,42,345,50434,266176
toitlang/toit,12,5,55,6.3,436,3797,23981,104985
thrill/thrill,12,-1,288,6.4,37,639,16228,54500
sourcey/libsourcey,12,533,277,5,186,1940,35654,135032
seemoo-lab/owl,12,-1,21,5.2,9,143,1112,4725
saharNooby/rwkv.cpp,12,-1,17,6.4,62,371,203,1768
rhash/RHash,12,55,54,7.7,38,297,5615,19521
resiprocate/resiprocate,12,0,194,4.9,22,541,246212,1140908
openthread/openthread,12,-1,2,8.7,214,1509,168245,290915
nomacs/nomacs,12,276,-1,6.4,44,1648,6156,48108
nextcloud/desktop,12,364,0,8,320,2920,102819,249472
microsoft/CCF,12,0,116,5.9,13,259,88393,448841
mchalupa/dg,12,70,123,5.2,48,676,5822,55874
martinus/nanobench,12,0,4,5.9,0,14,1510,9186
