repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
helloexp/0day,44,263,0.5,407,1752,114368,542301
StereoKit/StereoKit,44,346,5,76,1429,21813,180559
RsyncProject/rsync,44,309,6.7,174,745,9464,45946
vtil-project/VTIL-Core,43,1,5.2,244,3386,11581,109262
rism-digital/verovio,43,-1,5.9,701,6672,75046,263075
maplibre/maplibre-native,43,-1,6.1,394,4595,133170,367910
Speek-App/Speek,43,338,3.2,108,1733,24189,95459
ylmbtm/GameProject3,42,29,1.9,828,16603,67595,359718
horsicq/XPEViewer,42,0,4.8,464,6530,160,496
horsicq/XELFViewer,42,0,4.8,487,6775,165,524
haka-security/haka,42,0,3.7,62,605,2668,22664
gabonator/LA104,42,119,2.1,219,2417,98077,368762
decaf-emu/decaf-emu,42,1,4.1,492,5405,14231,186383
Koihik/LuaFormatter,42,0,4.4,34,805,208,8091
JaCzekanski/Avocado,42,471,4.3,206,1879,3273,36519
solodon4/Mach7,41,166,4.3,373,1092,32958,76242
soedinglab/MMseqs2,41,277,5.7,364,2150,42924,317323
paulftw/hiberlite,41,7,4.6,142,1222,36,2308
nmwsharp/geometry-central,41,900,4.7,116,1265,8314,31569
jgaeddert/liquid-dsp,41,156,5.6,7,591,41669,115515
autobleem/AutoBleem,41,1,2,208,1948,88850,167026
AtomicGameEngine/AtomicGameEngine,41,673,0.8,482,3786,510603,1662416
0xnobody/vmpdump,41,1,3.6,241,3417,743,2258
0vercl0k/wtf,41,945,3.8,80,1002,55938,186797
turesnake/tprPix,40,90,3.1,49,886,144617,349647
pmoulon/CMVS-PMVS,40,292,3,65,299,91258,434614
pisa-engine/pisa,40,-1,6.8,88,2036,1340,21373
loki-47-6F-64/sunshine,40,107,3.2,100,870,4803,41902
cmu-db/bustub,40,737,6.5,133,2148,54447,209501
vlm/asn1c,39,245,4,128,404,8990,55255
p7zip-project/p7zip,39,308,3.6,442,2372,70309,416216
moosefs/moosefs,39,1259,4.5,468,1976,9313,93901
dibyendumajumdar/ravi,39,212,4.1,575,5495,15673,107075
dartsim/dart,39,5,5.8,204,2738,67488,263020
Seagate/openSeaChest,39,-1,6.8,397,1654,3624,42510
vipshop/redis-migrate-tool,38,-1,4.4,168,1135,3023,23474
pygame-community/pygame-ce,38,-1,6,508,2629,40318,165836
percona/percona-xtrabackup,38,153,6.3,48,530,1400057,4995789
percona/percona-server,38,153,6.7,48,530,1179098,3582288
mabeijianxi/FFmpeg4Android,38,543,1.9,244,1059,182769,1081583
hihkm/DanmakuFactory,38,14,3.6,18,71,1417,7858
google/fuzztest,38,402,5.3,104,2156,13041,54466
angband/angband,38,350,4.7,533,3776,73799,210428
KiCad/kicad-source-mirror,38,582,4.4,259,3620,294444,1293439
ClimbSnail/HoloCubic_AIO,38,92,2,183,1304,133835,943258
AcademySoftwareFoundation/MaterialX,38,-1,6,101,1204,25633,135841
xelatihy/yocto-gl,37,125,3.8,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,154,1.9,144,1621,753503,3324645
ladislav-zezula/StormLib,37,14,6.2,116,784,16761,49201
gosu/gosu,37,372,3.7,100,684,32210,106681
freeorion/freeorion,37,157,4.9,607,6143,22814,186407
frePPLe/frepple,37,-1,5,131,726,16892,85444
dresden-elektronik/deconz-rest-plugin,37,0,5.9,797,4674,30873,161786
danoon2/Boxedwine,37,548,2.9,349,2442,132460,955884
cycfi/q,37,0,4.7,44,408,3344,14696
anrieff/libcpuid,37,48,4.8,8,98,2206,7487
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
pocketpy/pocketpy,36,522,5,67,1236,923,18491
peng-zhihui/Peak,36,0,1.4,36,174,65596,605842
larryli/PuTTY,36,0,4.8,264,2651,35932,138006
keystone-engine/keystone,36,748,4.4,153,2429,27442,105217
elfmz/far2l,36,183,5.7,572,4926,43089,406060
buaacyw/GaussianEditor,36,58,3,30,1316,25347,98615
athena-team/athena,36,362,5.9,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3.8,264,2651,48160,168334
DynamoRIO/dynamorio,36,14,5.1,690,4937,182877,518317
zdzhaoyong/GSLAM,35,7,4.4,15,372,17465,56697
wjakob/nori,35,0,3.8,145,2057,1494,4099
wez/atomicparsley,35,189,4.4,47,236,3515,19970
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,1,5.4,261,817,15045,82572
pytorch/glow,35,0,6.7,383,4328,44516,230869
pcloudcom/console-client,35,1134,3.4,263,2190,95713,257257
koute/bytehound,35,87,1.1,164,1345,10138,56130
karlstav/cava,35,33,6,16,56,637,5176
i2Nav-WHU/KF-GINS,35,617,4.6,102,2348,99082,343102
facebook/SPARTA,35,102,6.3,1,58,3607,16413
effekseer/Effekseer,35,110,5,38,808,22292,242977
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,11,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4,16,364,5646,13569
NVIDIA/MatX,35,477,6.3,122,2366,16666,25937
MethanePowered/MethaneKit,35,-1,3.2,185,1941,11578,56295
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.2,262,2092,68646,324097
FirebirdSQL/firebird,35,316,5,89,978,218364,1458617
grame-cncm/faust,34,114,4.5,52,505,69492,277441
cariboulabs/cariboulite,34,69,3.5,85,826,6107,29173
RetroShare/RetroShare,34,139,4.9,164,3494,31469,149009
PixarAnimationStudios/OpenSubdiv,34,267,5.3,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
CppMicroServices/CppMicroServices,34,31,6.8,103,1531,125256,516194
ARM-software/armnn,34,5,4.3,109,1365,33964,346157
root-project/root,33,203,3.2,135,803,1307002,5002562
robotastic/trunk-recorder,33,0,7.4,73,640,51699,184749
luigifreda/plvs,33,78,5.6,52,317,41727,172252
giacomo-b/CppRobotics,33,110,4.3,130,2651,228,632
OpenMined/TenSEAL,33,-1,4.7,138,1265,1160,8973
IoLanguage/io,33,381,4.5,49,890,11470,38943
Blosc/c-blosc,33,691,5.2,182,1201,29332,89368
xiph/flac,32,263,5.3,126,758,15791,61192
texstudio-org/texstudio,32,0,6.1,387,3718,28500,160217
mhogomchungu/zuluCrypt,32,0,5,69,1382,10638,48421
introlab/odas,32,496,4.8,15,439,11032,19417
google/autofdo,32,0,6.6,89,1699,4043,17222
chjj/mako,32,1120,5.6,146,2376,13406,251647
acados/acados,32,81,6,99,778,39052,697309
YavorGIvanov/sam.cpp,32,237,4.6,185,1318,1767,9010
verilator/verilator,31,11,6.4,346,4647,30133,135381
uTox/uTox,31,22,4.8,24,292,3418,37287
qicosmos/rest_rpc,31,153,5.9,8,233,51522,197265
nfrechette/acl,31,109,5.7,41,233,8816,45620
linux-test-project/ltp,31,41,6,82,2278,128438,378147
lakinduakash/linux-wifi-hotspot,31,6,5.4,3,42,437,1581
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
horsicq/Nauz-File-Detector,31,44,5,503,6845,184,507
eudev-project/eudev,31,135,6.8,108,725,5130,26047
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.8,289,3502,48963,224028
Auburn/FastNoise2,31,13,4.7,288,3820,939,12455
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
shinyquagsire23/OpenJKDF2,30,5,3,377,2597,111944,444181
rime/librime,30,0,5.4,27,913,3050,31509
onnx/optimizer,30,0,5.1,271,3661,816,5252
mpoeter/xenium,30,673,4.3,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
irontec/sngrep,30,97,6.8,25,275,8054,14079
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
dreamstalker/rehlds,30,460,4.4,430,5569,18744,118772
cosmos72/twin,30,291,4.3,113,980,9413,135588
SatDump/SatDump,30,272,5,157,1640,86623,444672
MikePopoloski/slang,30,0,5.3,388,4470,13582,133608
KhronosGroup/SPIRV-Reflect,30,22,8.6,55,261,2055,15094
GPSBabel/gpsbabel,30,12,5.8,182,1522,32000,140945
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
ARM-software/astc-encoder,30,-1,4.5,42,204,16163,84979
xiph/opus,29,317,4.9,109,489,18613,66926
wmbusmeters/wmbusmeters,29,218,6.2,104,1188,7336,54418
sheredom/json.h,29,28,4.4,169,368,1113,7835
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
powervr-graphics/Native_SDK,29,360,2.7,253,2115,43472,319753
nxengine/nxengine-evo,29,158,3,165,1059,29859,101088
nanomsg/nng,29,743,6.1,98,1808,10365,75625
microsoft/SymCrypt,29,0,6.3,124,1739,24479,101046
liudf0716/xfrpc,29,971,4.5,440,2076,76712,375911
emersion/mrsh,29,52,4.5,23,359,632,11236
berthubert/googerteller,29,1,4.7,2,20,1248,19469
apache/kvrocks,29,-1,5.8,512,6842,7398,49126
Xinyuan-LilyGO/T-Display-S3,29,-1,4.3,172,1242,144881,856440
GNOME/glib,29,-1,6.6,1582,13249,164589,529308
pioneerspacesim/pioneer,28,78,5.4,203,2150,46340,244448
mchehab/zbar,28,145,3.8,73,580,10220,39482
libressl/portable,28,1239,5.3,462,4408,1264,5027
leejet/stable-diffusion.cpp,28,196,5.7,121,771,8362,569960
jamulussoftware/jamulus,28,300,7.8,102,449,23646,76597
fwsGonzo/libriscv,28,222,4.7,165,2268,2748,28645
eclipse-cyclonedds/cyclonedds,28,0,8.3,334,3869,45165,251083
dvorka/hstr,28,54,5.3,15,81,1048,6065
coova/coova-chilli,28,120,4.9,82,439,9228,43939
codership/galera,28,422,4.4,124,1180,34665,127920
apache/trafficserver,28,73,7.6,884,6123,95792,408681
XapaJIaMnu/translateLocally,28,632,4,191,1943,900,3636
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
Mq-b/Loser-HomeWork,28,0,5,12,149,392,6671
JSBSim-Team/jsbsim,28,0,6,93,1208,31106,74847
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zlib-ng/zlib-ng,27,415,6.4,58,391,4591,28629
zaki/irrlicht,27,98,3.2,79,422,62771,255695
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
physercoe/starquant,27,193,4.4,116,1804,95904,296953
philburk/pforth,27,4,4.7,3,88,1665,6285
openMSX/openMSX,27,-1,4.5,348,4646,38027,227859
mz-automation/libiec61850,27,331,5.3,176,1644,17815,127300
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,0,6,17,108,3473,15357
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
melonDS-emu/melonDS,27,0,5.3,172,1930,14989,149879
maharmstone/quibble,27,31,3.8,90,678,726,16507
losnoco/Cog,27,75,4.2,21,207,137888,2890104
li-plus/chatglm.cpp,27,144,5.5,137,1278,187,4329
hroptatyr/dateutils,27,324,4.7,34,326,5497,22572
grke/burp,27,132,5,93,1020,5081,53939
fraunhoferhhi/vvenc,27,0,6.8,265,1369,29923,285095
aws/aws-iot-device-sdk-embedded-C,27,9,6.4,292,1783,17754,23934
apache/apr,27,723,6.4,107,898,35308,110283
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
InteractiveComputerGraphics/PositionBasedDynamics,27,-1,4.2,177,1683,61266,251524
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
vcftools/vcftools,26,103,3.6,64,285,930,15557
strukturag/libde265,26,267,4.1,66,524,7163,41271
paroj/gltut,26,243,4.2,59,1050,21418,148649
p-gen/smenu,26,18,5.9,41,214,4217,17445
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,337,3.9,88,778,81692,270315
kohler/gifsicle,26,88,5.5,43,321,2282,15666
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,92,5.8,54,310,5965,19828
huawei-noah/bolt,26,6,3.4,95,977,27660,279635
google/packetdrill,26,79,5.3,46,443,5380,17168
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,430,5.4,209,1353,1999,21349
OpenSMTPD/OpenSMTPD,26,182,6.2,157,1348,6124,52412
OpenEnroth/OpenEnroth,26,0,6.1,156,1753,16072,138458
DrTimothyAldenDavis/SuiteSparse,26,199,5.7,196,651,262754,1188253
DefTruth/lite.ai.toolkit,26,56,6,4,292,6378,79981
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
peercoin/peercoin,25,130,7.4,409,5590,46305,273062
medooze/media-server,25,654,6,78,1386,32355,99417
lighttransport/nanort,25,0,4.7,8,35,34195,194405
libgd/libgd,25,47,5.3,79,380,10675,51334
buddhi1980/mandelbulber2,25,6,4.8,283,1700,25901,119959
ardera/flutter-pi,25,0,5.5,37,391,5848,30402
alibaba/CicadaPlayer,25,15,3.7,352,6041,31689,231231
OpenFodder/openfodder,25,1028,5.3,700,2004,34853,131134
MikeLankamp/fpm,25,0,4.8,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/Monica,25,81,2.5,206,1777,421672,1583059
xoseperez/espurna,24,-1,4.7,44,479,8702,78288
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,0,4.2,138,1026,17861,77540
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,3.8,43,277,7806,57214
particle-iot/device-os,24,-1,5.9,43,786,60550,220362
p-ranav/argparse,24,9,4.8,108,407,819,11111
mpromonet/v4l2rtspserver,24,426,5.5,119,1331,506,2718
libunwind/libunwind,24,58,9.1,18,378,13710,43913
isledecomp/isle,24,0,4,90,1187,12352,72549
gta-reversed/gta-reversed-modern,24,0,7.3,336,4307,41498,262295
flang-compiler/flang,24,0,6,34,457,85220,510974
felixguendling/cista,24,40,5.4,2,48,1491,21877
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
SOCI/soci,24,669,5.9,30,891,5368,53753
Razakhel/RaZ,24,0,5.4,314,3985,102234,379748
OSGeo/PROJ,24,1016,6.7,233,2420,37264,173877
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
thom311/libnl,23,147,5.9,139,2113,22050,72021
sweeneychris/TheiaSfM,23,33,5.8,7,143,75766,199349
powertab/powertabeditor,23,0,5.1,45,1071,14820,51403
libspatialindex/libspatialindex,23,584,4.6,35,526,18193,53243
libjxl/libjxl,23,-1,8.1,524,2767,17319,138073
ifcquery/ifcplusplus,23,7,4.8,97,477,55471,269448
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
dmlc/treelite,23,12,5.2,8,199,2064,8790
bbidulock/icewm,23,396,6,219,2252,2410,74981
Tarsnap/tarsnap,23,244,6.7,134,1039,20360,49901
Sysinternals/ProcDump-for-Linux,23,-1,6.2,31,323,7623,167906
SerenityOS/jakt,23,-1,5.5,254,2078,3587,161749
OpenPrinting/cups,23,1116,7,464,1696,45639,170070
NVIDIA/libglvnd,23,10,2.9,48,435,7442,50532
zyw-200/FirmAFL,22,153,2.5,62,313,832423,3389675
unum-cloud/ucall,22,0,6,254,1851,3965,2923
simongog/sdsl-lite,22,913,4.7,107,385,9238,44200
septag/glslcc,22,23,3.4,573,3822,27282,146915
mm2/Little-CMS,22,108,7.2,71,836,7080,45968
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
guillaumeblanc/ozz-animation,22,255,5,572,2755,33517,105724
gnss-sdr/gnss-sdr,22,13,4.7,247,2792,52154,284221
fossephate/JoyCon-Driver,22,416,2.5,182,1284,719125,2745570
foonathan/lexy,22,0,5.3,279,2296,3234,49582
decaf-project/DECAF,22,154,2.6,62,313,283747,1170024
dealii/dealii,22,210,7.4,1014,6392,1002162,3545247
cxong/tinydir,22,1,5.3,2,27,684,2179
alibaba/PhotonLibOS,22,0,6.7,51,1035,5915,49134
PurpleI2P/i2pd,22,216,6.1,119,1388,3280,54428
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
vlang/doom,21,221,4.6,76,1524,19605,80442
vectorgraphics/asymptote,21,104,5.6,38,454,50592,297733
sustrik/libdill,21,81,5,43,521,3350,18978
mudita/MuditaOS,21,93,6.5,49,387,174783,521248
monkey/monkey,21,649,5.4,143,1271,42631,134213
microsoft/ALEX,21,31,6.2,1,2,1013,6490
lizardfs/lizardfs,21,205,3.4,170,1859,17769,101940
freetype/freetype,21,36,6.2,23,151,60268,137675
flyinghead/flycast,21,28,5,90,1140,98222,734984
feaser/openblt,21,5,3.8,36,153,1681735,2300354
facebookresearch/nle,21,0,5.7,754,3260,47788,287830
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
bitdefender/hvmi,21,555,5.3,683,1900,38322,358928
biojppm/rapidyaml,21,656,5.5,281,1206,3938,42229
aliakseis/LIII,21,-1,2,205,2240,47443,180049
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,734,3,223,1211,20660,120364
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
intel/libxcam,20,24,4.8,23,538,9701,70243
idealvin/coost,20,218,4.3,33,417,4464,41034
gqrx-sdr/gqrx,20,0,5.4,21,450,6385,26205
frang75/nappgui_src,20,306,6.2,66,1682,14250,88293
cronie-crond/cronie,20,46,6.1,21,154,1954,7709
canonical/lightdm,20,48,6.1,58,913,3161,26067
brainflow-dev/brainflow,20,458,4.5,31,1213,59269,225837
Water-Melon/Melon,20,-1,6.3,240,1452,1121,47130
zlgopen/awtk,19,0,5.8,283,2067,288012,860579
taisei-project/taisei,19,0,6.1,427,5051,7952,90366
septag/sx,19,252,3.9,18,236,3973,22518
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openppl-public/ppl.nn,19,268,5.9,246,3712,40744,116560
mongodb/mongo-cxx-driver,19,0,6.9,351,3105,27207,66448
mitsuba-renderer/mitsuba2,19,203,4.4,187,2550,11923,56839
microsoft/verona,19,70,7,52,613,634,4542
martinus/unordered_dense,19,0,4.9,54,193,1526,10565
ktprime/emhash,19,718,5.9,8,145,66608,299166
ktock/container2wasm,19,8,4.3,14,88,50013,316934
harfbuzz/harfbuzz,19,-1,7.8,185,987,29883,128961
fabsig/GPBoost,19,276,6.2,60,1334,132495,827995
bitshares/bitshares-core,19,0,4.5,289,2003,31607,154621
arkdb/inception,19,58,4.4,20,435,177419,777618
alibaba/GCanvas,19,-1,4.2,31,400,43297,52463
aap/librw,19,208,4.7,50,745,13097,90251
Snaipe/Criterion,19,80,4.1,76,483,7286,19124
Smorodov/Multitarget-tracker,19,54,4.3,105,973,24390,106021
Mudlet/Mudlet,19,0,5,295,3737,22865,110264
JuliaMath/openlibm,19,37,5.5,52,228,14419,27121
GaijinEntertainment/DagorEngine,19,32,3.6,212,3145,740246,4150309
ERGO-Code/HiGHS,19,-1,6.3,325,1931,24697,136968
zigzap/zap,18,232,5.5,25,487,10465,30834
yangjiaolong/Go-ICP,18,54,4.4,12,69,749,3687
wondertrader/wondertrader,18,8,2.4,167,1951,93452,228723
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.6,666,12936,34654,302174
riscv-software-src/riscv-isa-sim,18,-1,6.1,4345,7890,14309,46531
pytorch/FBGEMM,18,0,6.8,153,954,10831,75607
ptitSeb/gl4es,18,575,7.1,235,1118,7613,82053
osqp/osqp,18,51,5.8,57,673,5740,21606
openssh/openssh-portable,18,-1,6.3,262,2047,21255,121377
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4.1,147,1314,10712,64571
k2-fsa/sherpa-ncnn,18,3,5.3,130,694,2238,7134
flutter/codelabs,18,0,8.1,2565,11502,22939,74387
cirosantilli/cpp-cheat,18,3,2.7,2,77,14069,26637
ccache/ccache,18,452,7.4,64,511,6459,41794
boazsegev/facil.io,18,168,4.6,26,486,10401,30700
agroal/pgagroal,18,52,5.6,67,392,4224,24408
ValveSoftware/Fossilize,18,-1,4.6,431,4199,4110,58468
TeamHypersomnia/Hypersomnia,18,87,4.4,17,167,83178,394498
SVF-tools/SVF,18,229,5.6,190,1578,18935,76933
OpenLightingProject/ola,18,150,5.1,104,3010,52051,144115
Anttwo/SuGaR,18,29,5.1,15,658,25303,98346
valyala/gozstd,17,132,3.5,452,2269,25886,91331
utilForever/RosettaStone,17,4933,4.5,1251,3144,108361,154653
steemit/steem,17,271,4.4,336,4107,85632,479306
signalwire/freeswitch,17,666,6.9,438,3651,168803,1138868
sepfy/libpeer,17,22,4.6,21,408,161,5305
osandov/drgn,17,378,5.1,120,1558,8814,40557
openenclave/openenclave,17,53,7,13,180,47625,187422
ompl/ompl,17,578,5.8,143,1749,42126,88359
lyusupov/SoftRF,17,150,4.4,25,384,314056,1389377
libfirm/libfirm,17,0,4.1,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.2,8,234,7194,5733
letoram/arcan,17,52,5.2,18,231,138267,391043
jeremy-rifkin/libassert,17,1588,6.4,227,1509,804,5920
jeremy-rifkin/cpptrace,17,1589,6.5,226,1438,532,7151
iboB/dynamix,17,195,4.6,107,503,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48689,152720
i2Nav-WHU/IC-GVINS,17,237,4.1,47,936,49605,156121
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
diamcircle/Diamante-Net-Core,17,277,4.8,36,1048,213122,861274
cr-marcstevens/hashclash,17,685,5,102,312,2990,27486
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
city-super/Scaffold-GS,17,16,5.8,15,658,30970,109105
alperakcan/fuse-ext2,17,2,5.4,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
SteamClientHomebrew/Millennium,17,-1,4.8,167,1209,1569,7303
ObEngine/ObEngine,17,954,4.4,121,2268,32040,199049
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.6,238,2232,44462,160635
technyon/nuki_hub,16,-1,5.8,1,56,37569,166392
svgpp/svgpp,16,4,5.1,24,357,34562,176073
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
prabhuomkar/pytorch-cpp,16,98,5,1,105,622,3316
pnggroup/libpng,16,690,5.6,209,1339,17679,58154
openjdk/jfx,16,-1,6.7,302,1478,932964,2949898
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4622,5.5,1316,5040,40531,221021
frida/frida-gum,16,0,4.4,119,1735,9141,175130
foonathan/memory,16,191,4.8,38,261,2819,12397
cryfs/cryfs,16,1538,5.2,91,2423,46563,201296
cisco/joy,16,186,2.1,94,725,29173,59994
bfabiszewski/libmobi,16,152,5.1,66,472,4819,19073
Tracktion/tracktion_engine,16,0,4.7,8,425,37089,659329
Samsung/rlottie,16,117,5.1,22,450,10217,45387
PortAudio/portaudio,16,57,6.8,80,484,19716,72404
InoriRus/Kyty,16,350,3.3,333,2516,216620,997170
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
AdaptiveCpp/AdaptiveCpp,16,3,5.7,50,540,19084,76692
vmangos/core,15,29,4.3,90,605,97896,516886
urcu/userspace-rcu,15,52,5.2,59,345,7827,23402
secure-software-engineering/phasar,15,22,6.9,68,730,11359,56704
ruben2020/codequery,15,27,5,201,2514,19855,153892
qtumproject/qtum,15,130,6.5,90,854,67031,390705
potassco/clingo,15,0,5.4,442,3314,9383,104756
posva/catimg,15,47,4.6,3,21,1603,6567
libui-ng/libui-ng,15,-1,6.8,7,399,6223,35601
cvut/qtrvsim,15,112,5.5,99,1120,4848,31290
csmith-project/csmith,15,101,5.3,43,854,8561,27192
chaos/pdsh,15,171,5,23,342,4914,12431
astra-toolbox/astra-toolbox,15,12,5,6,284,16457,27408
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
Rosalie241/RMG,15,736,3.9,127,1440,107123,667976
NagyD/SDLPoP,15,249,5.2,81,708,4253,27916
MixinNetwork/flutter-plugins,15,3,5.2,3,210,31877,74008
Lameguy64/PSn00bSDK,15,10,4,9,160,6529,17592
IntelLabs/control-flag,15,-1,5.3,12,86,737,2629
HerculesWS/Hercules,15,290,5.3,16,234,172711,517983
GarageGames/Torque3D,15,203,2.8,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,103,4.3,49,238,30539,173879
zeldaret/botw,14,16,5.7,87,3375,11276,255359
xiph/speex,14,86,4.3,18,104,5165,24061
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
rurban/smhasher,14,0,4.5,12,424,19048,77643
rubinius/rubinius,14,313,3.7,56,552,46849,539570
relic-toolkit/relic,14,4398,5.6,1435,2030,41334,142460
quantcast/qfs,14,61,4.6,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
plan9foundation/plan9,14,125,4,16,100,207411,1543345
phoboslab/wipeout-rewrite,14,32,5.3,13,217,3626,26142
o-oconnell/minixfromscratch,14,128,3.6,16,109,65450,344482
microsoft/proxy,14,0,6.9,0,28,21,2948
microsoft/SEAL,14,250,5.5,125,999,10710,49101
libts/tslib,14,19,6.2,32,152,2380,18937
jupp0r/prometheus-cpp,14,83,5.2,33,295,633,4033
janet-lang/janet,14,-1,6.3,77,909,3603,31880
inanevin/LinaEngine,14,0,2.2,154,1154,156892,506002
hoglet67/RGBtoHDMI,14,0,5,90,533,8757,92098
hackerschoice/gsocket,14,54,4.5,72,357,2797,14008
buaazp/zimg,14,42,3.5,39,343,2775,11754
PowerDNS/pdns,14,800,7.3,126,1414,26349,203537
PDAL/PDAL,14,12,5.7,98,2065,92412,298650
