repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
0xnobody/vmpdump,41,1,3.6,241,3417,743,2258
0vercl0k/wtf,41,1259,4.7,80,999,55919,186575
turesnake/tprPix,40,90,3.1,49,886,144617,349647
pmoulon/CMVS-PMVS,40,292,3,65,299,91258,434614
pisa-engine/pisa,40,-1,6.8,88,2036,1340,21373
loki-47-6F-64/sunshine,40,107,3.3,100,870,4803,41902
garbear/kodi-steamlink,40,28,2.7,25,241,163289,729662
cmu-db/bustub,40,735,6.9,133,2148,54432,209350
clangen/musikcube,40,-1,4,279,3329,178738,314856
KiCad/kicad-source-mirror,40,385,4.4,199,2515,290417,1264843
BestImageViewer/geeqie,40,-1,5.6,228,2750,11536,112228
vlm/asn1c,39,245,4,128,404,8990,55255
p7zip-project/p7zip,39,308,3.6,442,2372,70309,416216
moosefs/moosefs,39,1259,4.3,468,1976,9313,93901
google/fuzztest,39,401,5.3,102,2124,12588,51653
dibyendumajumdar/ravi,39,212,4.1,575,5495,15673,107075
vipshop/redis-migrate-tool,38,-1,4.4,168,1135,3023,23474
percona/percona-xtrabackup,38,153,6.3,48,530,1392205,4975588
percona/percona-server,38,213,6.9,48,617,1177813,3675755
mabeijianxi/FFmpeg4Android,38,543,1.9,244,1059,182769,1081583
hihkm/DanmakuFactory,38,14,3.8,18,71,1417,7858
freeorion/freeorion,38,136,5.1,601,6056,22809,185804
frePPLe/frepple,38,-1,5,130,723,16963,85614
Mauler125/r5sdk,38,0,5.1,837,7190,254579,1017821
AcademySoftwareFoundation/MaterialX,38,-1,6.3,101,1203,25629,135785
xelatihy/yocto-gl,37,125,3.8,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,154,1.9,144,1621,753503,3324645
gosu/gosu,37,372,3.5,100,684,32210,106681
danoon2/Boxedwine,37,548,4.4,349,2442,132460,955884
cycfi/q,37,1,4.7,44,408,3344,14696
anrieff/libcpuid,37,48,3.9,8,95,2199,7419
angband/angband,37,343,4.8,525,3729,73245,208564
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
peng-zhihui/Peak,36,0,1.6,36,174,65596,605842
lfortran/lfortran,36,0,6,53,700,8377,116051
larryli/PuTTY,36,0,5,264,2645,35824,137842
keystone-engine/keystone,36,747,4.4,153,2429,27442,105217
chjj/mako,36,1100,-1,144,2371,13113,250266
buaacyw/GaussianEditor,36,58,3.9,30,1316,25347,98615
athena-team/athena,36,362,5.9,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3.8,264,2645,48049,168153
GPSBabel/gpsbabel,36,12,5.8,182,1526,31736,140417
DynamoRIO/dynamorio,36,-1,5.1,688,4918,181382,511150
zdzhaoyong/GSLAM,35,7,4.4,15,372,17465,56697
wjakob/nori,35,0,3.8,145,2057,1494,4099
wez/atomicparsley,35,189,4.4,47,236,3515,19970
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,0,4.7,260,817,15045,82555
pytorch/glow,35,0,6.3,383,4328,44505,230807
pcloudcom/console-client,35,1134,3.4,263,2190,95713,257257
koute/bytehound,35,87,1.1,164,1345,10138,56130
karlstav/cava,35,33,5.9,16,56,637,5170
i2Nav-WHU/KF-GINS,35,617,3.8,102,2348,99082,343102
facebook/SPARTA,35,102,6.9,1,58,3607,16413
eteran/c-vector,35,26,4.9,16,29,336,1666
effekseer/Effekseer,35,111,5.1,38,797,22234,242235
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,11,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4,16,364,5646,13569
RetroShare/RetroShare,35,138,6,163,3482,31627,149046
RavenSystem/esp-homekit-devices,35,844,3.8,411,2902,252417,1238199
NVIDIA/MatX,35,79,6.2,122,2366,16523,24935
MethanePowered/MethaneKit,35,-1,4.1,185,1941,11578,56295
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.1,262,2092,68646,324097
FirebirdSQL/firebird,35,316,4.7,89,978,218321,1457567
openMSX/openMSX,34,-1,4.4,372,5325,39050,230378
kripken/ammo.js,34,-1,4.1,86,909,51036,301358
grame-cncm/faust,34,114,3.8,52,505,67627,269674
cariboulabs/cariboulite,34,69,3.5,85,820,6209,28725
PixarAnimationStudios/OpenSubdiv,34,267,4.8,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
NVIDIA/libcudacxx,34,4,5.2,35,540,122854,650273
NVIDIA/cccl,34,4,7.5,30,506,180852,784927
GNOME/glib,34,-1,6.6,1575,13229,164386,528811
ARM-software/armnn,34,5,4.3,109,1365,33964,346157
root-project/root,33,203,2.8,135,803,1315088,5025213
robotastic/trunk-recorder,33,0,7.7,73,640,51699,184749
luigifreda/plvs,33,78,5.6,52,317,41699,171986
dresden-elektronik/deconz-rest-plugin,33,0,5.3,796,4606,30586,160288
OpenMined/TenSEAL,33,-1,4.7,138,1265,1160,8973
Mq-b/Loser-HomeWork,33,0,5.6,12,149,370,6282
IoLanguage/io,33,381,4.5,49,890,11470,38943
Blosc/c-blosc,33,691,5.7,182,1201,29332,89368
xiph/flac,32,255,5,126,758,15792,61181
texstudio-org/texstudio,32,0,6.4,385,3673,28241,158833
mhogomchungu/zuluCrypt,32,0,5.1,69,1382,10638,48421
kuzudb/kuzu,32,58,6.3,309,4936,52255,363116
introlab/odas,32,496,4.8,15,439,11032,19417
google/autofdo,32,0,5.5,89,1699,4044,17225
acados/acados,32,81,5.7,97,756,38766,695176
YavorGIvanov/sam.cpp,32,237,4.3,185,1318,1767,9010
Embroidermodder/Embroidermodder,32,434,4.6,398,2880,132426,480136
verilator/verilator,31,11,6.3,368,4386,29530,133267
uTox/uTox,31,22,4.8,24,292,3418,37287
qicosmos/rest_rpc,31,151,5.9,4,225,51522,197258
nfrechette/acl,31,109,5.7,41,233,8816,45620
linux-test-project/ltp,31,41,6,82,2278,128618,379088
lakinduakash/linux-wifi-hotspot,31,6,5.4,3,42,437,1581
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
eudev-project/eudev,31,135,7.4,108,725,5147,26036
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.8,289,3502,48955,224023
Auburn/FastNoise2,31,13,5,288,3820,939,12455
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
wmbusmeters/wmbusmeters,30,212,6.2,100,1176,7210,54075
shinyquagsire23/OpenJKDF2,30,5,2.8,377,2597,111944,444184
rime/librime,30,37,5.5,27,908,3039,31367
onnx/optimizer,30,0,5.1,271,3661,816,5252
mpoeter/xenium,30,673,4.1,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
irontec/sngrep,30,97,6.8,25,275,8048,14051
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
dreamstalker/rehlds,30,461,4.6,428,5571,18736,118707
cosmos72/twin,30,291,4.3,113,980,9413,135588
MikePopoloski/slang,30,0,5.4,376,4277,12330,128098
KhronosGroup/SPIRV-Reflect,30,20,8.8,55,261,2046,15080
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
xiph/opus,29,317,4.8,109,489,18607,66911
sheredom/json.h,29,28,4.4,169,368,1113,7835
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
nxengine/nxengine-evo,29,158,2.8,165,1059,29859,101088
microsoft/SymCrypt,29,0,6.3,124,1739,24283,99779
liudf0716/xfrpc,29,971,4.7,440,2076,76712,375911
horsicq/Nauz-File-Detector,29,22,5,383,5110,185,494
emersion/mrsh,29,52,4.5,23,359,632,11236
biojppm/rapidyaml,29,641,4.9,370,1243,2994,41006
berthubert/googerteller,29,1,4.3,2,20,1249,19459
Xinyuan-LilyGO/T-Display-S3,29,56,4.6,172,1242,144865,856344
pocketpy/pocketpy,28,642,5.2,61,1160,865,17610
pioneerspacesim/pioneer,28,78,5.6,203,2150,46334,244418
mchehab/zbar,28,145,4.8,73,580,10220,39482
jamulussoftware/jamulus,28,300,7.8,102,449,23644,76571
eclipse-cyclonedds/cyclonedds,28,0,8.2,320,3767,44591,243524
dvorka/hstr,28,54,5.3,15,81,1048,6065
coova/coova-chilli,28,120,4.9,82,439,9228,43939
codership/galera,28,423,4.4,124,1180,34665,127920
apache/trafficserver,28,73,7.6,874,6076,95991,408135
Tom94/tev,28,0,5.4,228,2204,815,10050
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
JSBSim-Team/jsbsim,28,0,5.8,93,1208,31087,74846
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zlib-ng/zlib-ng,27,415,6.4,58,391,4572,28382
zaki/irrlicht,27,98,3.2,79,422,62771,255695
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
physercoe/starquant,27,193,4.4,116,1804,95904,296953
philburk/pforth,27,4,4.2,3,88,1665,6284
mz-automation/libiec61850,27,331,5.9,176,1644,17815,127262
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,0,5.8,17,108,3473,15351
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
maharmstone/quibble,27,31,4.5,90,678,726,16507
losnoco/Cog,27,75,4.3,21,207,137888,2890104
libressl/portable,27,1267,5.8,459,4396,1264,5027
li-plus/chatglm.cpp,27,144,4.9,136,1272,290,4050
leejet/stable-diffusion.cpp,27,179,5.6,119,762,7968,567035
hroptatyr/dateutils,27,324,5.4,34,326,5497,22572
grke/burp,27,132,5,93,1020,5081,53939
fraunhoferhhi/vvenc,27,0,6.8,265,1369,29923,285095
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
OpenCPN/OpenCPN,27,115,3.8,45,573,218536,920534
InteractiveComputerGraphics/PositionBasedDynamics,27,0,4,177,1683,61266,251524
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
vcftools/vcftools,26,103,3.6,64,285,930,15557
strukturag/libde265,26,267,4.7,66,524,7163,41271
paroj/gltut,26,243,4.2,59,1050,21418,148649
p-gen/smenu,26,18,5.7,41,214,4217,17444
mitchellkrogza/apache-ultimate-bad-bot-blocker,26,170,3.9,88,778,81692,270315
kohler/gifsicle,26,88,5.4,43,321,2282,15666
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,91,5.3,54,310,5835,19180
huawei-noah/bolt,26,4,3.4,95,977,27660,279635
google/packetdrill,26,79,5.3,46,443,5380,17168
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,430,5.5,209,1351,1996,21325
Restream/reindexer,26,0,4.7,513,6122,17403,174331
OpenSMTPD/OpenSMTPD,26,182,6.1,157,1348,6124,52408
OpenEnroth/OpenEnroth,26,0,6.1,156,1753,15835,137068
DrTimothyAldenDavis/SuiteSparse,26,199,6,196,651,261570,1189890
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
nanomsg/nng,25,642,5.8,96,1784,10260,74476
melonDS-emu/melonDS,25,0,5.4,171,1927,14977,149627
medooze/media-server,25,654,6.3,75,1385,32659,100254
lighttransport/nanort,25,0,4.8,8,35,34195,194405
libgd/libgd,25,47,5.3,79,380,10675,51334
buddhi1980/mandelbulber2,25,6,4.8,282,1697,25854,119292
apache/apr,25,711,6.4,106,885,33186,106369
alibaba/CicadaPlayer,25,15,4,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
OpenFodder/openfodder,25,145,4.7,701,1983,34822,130425
MikeLankamp/fpm,25,0,4.7,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/monica,25,81,2.8,206,1777,421672,1583059
xoseperez/espurna,24,67,4.8,44,479,8702,78288
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,0,4.9,138,1026,17861,77540
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,4.1,43,277,7806,57214
particle-iot/device-os,24,-1,6.2,43,786,60495,220228
p-ranav/argparse,24,6,3.4,104,335,789,10390
mpromonet/v4l2rtspserver,24,427,5,114,1331,506,2719
linux-can/can-utils,24,28,6.2,55,402,4932,22756
libunwind/libunwind,24,56,9,16,376,13710,43911
libjxl/libjxl,24,-1,8.2,512,2748,17230,136776
gta-reversed/gta-reversed-modern,24,0,7.3,336,4290,41322,260969
flang-compiler/flang,24,0,5.8,34,457,85220,510968
felixguendling/cista,24,40,4.6,2,46,1491,21179
WayneD/rsync,24,242,5.2,171,716,9353,44318
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
Razakhel/RaZ,24,0,5.4,310,3583,95827,339515
OSGeo/PROJ,24,1008,6.6,233,2418,37185,173369
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
ARM-software/astc-encoder,24,187,4.5,42,204,16018,81998
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
sweeneychris/TheiaSfM,23,33,5.8,7,143,75766,199349
powertab/powertabeditor,23,0,5.3,45,1071,14820,51405
libspatialindex/libspatialindex,23,584,4.6,35,526,18193,53243
isledecomp/isle,23,0,4,60,890,11076,51408
ifcquery/ifcplusplus,23,7,4.3,84,439,50860,254081
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
dmlc/treelite,23,12,5.2,8,199,2064,8790
bbidulock/icewm,23,401,5.8,219,2249,2411,74138
ardera/flutter-pi,23,0,5.6,36,381,5795,29812
Tarsnap/tarsnap,23,244,6.9,134,1039,20362,49902
Sysinternals/ProcDump-for-Linux,23,-1,6.2,31,323,7623,167906
NVIDIA/libglvnd,23,10,2.9,48,435,7442,50532
zyw-200/FirmAFL,22,154,1.9,62,313,832423,3389675
unum-cloud/ucall,22,0,5.9,254,1851,3965,2923
simongog/sdsl-lite,22,913,4.7,107,385,9238,44200
septag/glslcc,22,23,3.4,573,3822,27282,146915
mm2/Little-CMS,22,108,7.1,71,835,7079,45919
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
guillaumeblanc/ozz-animation,22,249,4.4,548,2717,33306,104765
gnss-sdr/gnss-sdr,22,13,5.7,247,2792,52154,284221
fossephate/JoyCon-Driver,22,416,2.5,182,1284,719125,2745570
foonathan/lexy,22,0,5,279,2296,3234,49581
decaf-project/DECAF,22,153,2.6,62,313,283747,1170024
dealii/dealii,22,193,7.4,1009,6371,726860,2398005
cxong/tinydir,22,1,5.3,2,27,684,2179
apache/kvrocks,22,-1,5.8,508,6767,6640,45029
alibaba/PhotonLibOS,22,0,6.2,49,997,5696,47378
SOCI/soci,22,654,5.6,30,893,5253,52484
PurpleI2P/i2pd,22,206,6.4,116,1379,3266,54112
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
vectorgraphics/asymptote,21,104,5.8,38,454,50588,297688
sustrik/libdill,21,81,5,43,521,3350,18978
ompl/ompl,21,579,5.9,142,1757,42100,88137
mudita/MuditaOS,21,93,6.8,49,387,174575,518412
monkey/monkey,21,649,5.6,143,1271,42631,134213
microsoft/ALEX,21,22,6,1,2,1007,6465
lizardfs/lizardfs,21,206,3.4,170,1859,17769,101940
flyinghead/flycast,21,27,5.4,90,1140,98219,732855
feaser/openblt,21,5,4.7,36,153,1682785,2314952
facebookresearch/nle,21,0,5.7,754,3260,47788,287830
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
bitdefender/hvmi,21,555,5.3,683,1900,38322,358928
aliakseis/LIII,21,-1,2,205,2240,47443,180049
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,733,3.1,223,1211,20660,120364
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
intel/libxcam,20,24,4.6,23,538,9701,70242
idealvin/coost,20,218,4.8,33,417,4464,41022
gqrx-sdr/gqrx,20,0,5.4,21,450,6383,26206
frang75/nappgui_src,20,286,6.2,64,1664,14303,87185
cronie-crond/cronie,20,46,6.6,21,154,1954,7709
canonical/lightdm,20,48,6.1,58,909,3153,25946
brainflow-dev/brainflow,20,458,4.4,31,1213,59269,225838
SVF-tools/SVF,20,236,6.1,189,1622,19276,78676
OpenPrinting/cups,20,1107,8,464,1695,45726,170081
BenLangmead/bowtie2,20,372,5,88,264,19507,63888
zlgopen/awtk,19,0,5.8,283,2067,287197,858163
taisei-project/taisei,19,0,6.2,420,5013,7890,89305
septag/sx,19,252,3.9,18,236,3973,22518
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openppl-public/ppl.nn,19,245,5.8,242,3661,36684,102601
mongodb/mongo-cxx-driver,19,0,6.8,351,3105,27205,66439
mitsuba-renderer/mitsuba2,19,203,4.4,187,2550,11923,56839
martinus/unordered_dense,19,0,6.1,54,193,1526,10565
ktock/container2wasm,19,8,4.6,14,88,50013,316930
harfbuzz/harfbuzz,19,-1,7.8,185,983,29798,128150
google/orbit,19,266,6.6,53,1134,116003,592285
fabsig/GPBoost,19,276,5.8,60,1334,132253,825886
bochs-emu/Bochs,19,761,5.5,14,88,45133,288292
bitshares/bitshares-core,19,0,4.9,289,2003,31607,154621
arkdb/inception,19,58,4.4,20,435,177419,777618
alibaba/GCanvas,19,105,4.2,31,400,43297,52463
aap/librw,19,208,4.6,50,745,13097,90251
YimMenu/YimMenu,19,0,6.2,401,4359,3890,146770
Snaipe/Criterion,19,80,4.1,76,483,7286,19124
Smorodov/Multitarget-tracker,19,52,4.6,105,973,24390,106021
Mudlet/Mudlet,19,0,5,293,3712,22660,109542
JuliaMath/openlibm,19,37,6.3,52,228,14419,27121
GaijinEntertainment/DagorEngine,19,31,4.1,212,3145,758350,4157633
zigzap/zap,18,232,5.6,25,487,10465,30834
yangjiaolong/Go-ICP,18,54,4.4,12,69,749,3687
wondertrader/wondertrader,18,108,3.1,167,1951,93452,228723
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.3,672,12977,31895,292563
pytorch/FBGEMM,18,-1,6.8,149,926,10591,73009
ptitSeb/gl4es,18,575,5.4,235,1118,7613,82056
openssh/openssh-portable,18,-1,6.3,262,2044,21253,121228
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4.4,147,1314,10712,64571
k2-fsa/sherpa-ncnn,18,3,5.5,130,692,2225,6890
flutter/codelabs,18,0,8.3,2565,11502,22876,74051
cirosantilli/cpp-cheat,18,3,2.7,2,77,14069,26637
ccache/ccache,18,505,7.3,165,861,11511,59665
boazsegev/facil.io,18,168,4.5,26,486,10401,30696
ValveSoftware/Fossilize,18,-1,4.6,431,4199,4110,58451
TeamHypersomnia/Hypersomnia,18,87,4.4,17,167,82250,388579
OpenLightingProject/ola,18,151,4.8,104,2969,50165,139731
Anttwo/SuGaR,18,29,5.8,15,658,25303,98346
zxing-cpp/zxing-cpp,17,726,5.3,128,1763,6522,51240
valyala/gozstd,17,132,3.5,452,2269,25886,91331
utilForever/RosettaStone,17,4933,4.5,1251,3144,108361,154653
steemit/steem,17,271,4.4,336,4107,85632,479306
signalwire/freeswitch,17,668,6.9,438,3651,168803,1138880
sepfy/libpeer,17,-1,4.6,21,408,161,5305
riscv-software-src/riscv-isa-sim,17,-1,6.1,4980,10349,14285,50008
osandov/drgn,17,347,5.2,120,1616,8713,39955
openenclave/openenclave,17,53,6.6,13,180,47625,187420
oneapi-src/oneDNN,17,0,7.5,1584,7253,138959,969998
lyusupov/SoftRF,17,150,4.4,25,384,311615,1379315
libfirm/libfirm,17,0,4.1,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.4,8,234,7194,5733
iboB/dynamix,17,195,5.1,107,503,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48670,152694
i2Nav-WHU/IC-GVINS,17,237,4.1,47,936,49605,156121
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
cr-marcstevens/hashclash,17,667,4.2,93,287,2752,25536
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
alperakcan/fuse-ext2,17,2,6.8,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
PowerDNS/pdns,17,973,7,100,1342,25933,202219
ObEngine/ObEngine,17,954,4.4,121,2268,32040,199049
MusicPlayerDaemon/MPD,17,0,6.8,27,2704,20904,102215
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.9,237,2231,44453,160530
svgpp/svgpp,16,4,5.6,24,357,34562,176073
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
prabhuomkar/pytorch-cpp,16,99,5.1,1,101,622,3316
pnggroup/libpng,16,690,5.6,209,1339,17679,58154
openjdk/jfx,16,-1,6.7,302,1478,931966,2948607
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4579,6,1306,5014,40332,219523
hackerschoice/gsocket,16,54,4.8,72,357,2797,14008
foonathan/memory,16,191,5.2,38,261,2819,12397
cryfs/cryfs,16,1538,5.2,91,2423,46563,201296
cisco/joy,16,186,2.1,94,725,29173,59994
bfabiszewski/libmobi,16,152,5.1,66,472,4819,19073
Tracktion/tracktion_engine,16,0,4.9,8,425,37089,659329
Samsung/rlottie,16,114,5.1,22,450,10217,45387
Orc/discount,16,18,6.2,30,207,930,6548
InoriRus/Kyty,16,350,3.3,333,2516,216620,997170
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
vmangos/core,15,29,4.4,66,294,92863,496164
ruben2020/codequery,15,27,5.5,201,2514,19853,153889
potassco/clingo,15,0,5.4,442,3314,9383,104756
posva/catimg,15,47,4.6,3,21,1603,6567
libui-ng/libui-ng,15,-1,6.8,7,399,6223,35558
csmith-project/csmith,15,102,5.5,43,854,8561,27192
chaos/pdsh,15,171,5.7,23,342,4914,12431
canonical/raft,15,54,6.4,55,467,7101,31834
agroal/pgagroal,15,50,5.6,61,376,4083,22951
Windscribe/Desktop-App,15,48,3.3,32,703,18722,176786
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
Rosalie241/RMG,15,736,4,128,1434,107117,667640
NagyD/SDLPoP,15,249,4.5,81,708,4249,27895
Lameguy64/PSn00bSDK,15,10,4.4,9,160,6529,17592
HerculesWS/Hercules,15,290,5.2,16,234,172711,517939
GarageGames/Torque3D,15,203,2.8,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,103,4.3,49,238,30539,173879
zeldaret/botw,14,16,4.6,86,3368,11269,254954
xiph/speex,14,86,4.3,18,104,5165,24061
westes/flex,14,38,7.9,30,199,3052,7204
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
urcu/userspace-rcu,14,52,5.2,59,345,7733,23168
unum-cloud/usearch,14,186,5.7,0,21,1813,9069
rurban/smhasher,14,0,4.7,12,424,19048,77643
rubinius/rubinius,14,313,3.7,56,552,46849,539570
resiprocate/resiprocate,14,194,4.7,22,657,246300,1141311
relic-toolkit/relic,14,4260,5.7,1418,1992,41126,142046
quantcast/qfs,14,61,4.6,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
plan9foundation/plan9,14,125,4,16,100,207411,1543345
phoboslab/wipeout-rewrite,14,32,5.5,13,217,3626,26142
o-oconnell/minixfromscratch,14,128,3.6,16,109,65450,344482
nextcloud/desktop,14,0,7.2,331,3065,20497,107456
microsoft/SEAL,14,250,5.5,125,999,10710,49101
libts/tslib,14,19,6.2,32,152,2380,18937
letoram/arcan,14,47,5.2,18,186,137360,386615
jupp0r/prometheus-cpp,14,83,5.2,33,295,633,4033
janet-lang/janet,14,-1,6.5,77,908,3596,31801
inanevin/LinaEngine,14,0,2.2,154,1154,156892,506002
hoglet67/RGBtoHDMI,14,0,5,90,533,8757,92098
eunomia-bpf/bpftime,14,4,6.5,25,749,7350,818563
buaazp/zimg,14,42,3.5,39,343,2775,11754
bareos/bareos,14,953,6.6,20,584,81542,320001
PDAL/PDAL,14,14,6,83,1895,87835,292004
OpenMPT/openmpt,14,0,5.6,190,1363,224856,979297
LiquidPlayer/LiquidCore,14,269,0.8,112,1458,985237,5137260
IntelLabs/control-flag,14,-1,4.8,57,131,735,2614
AdaptiveCpp/AdaptiveCpp,14,3,5.6,47,536,18882,75319
0intro/plan9,14,125,4,16,100,207411,1543345
vergecurrency/verge,13,143,5.4,73,292,39621,244597
thorvg/thorvg,13,-1,6.1,50,668,21469,87431
tensor-compiler/taco,13,297,4.3,74,1557,12425,69846
skypjack/uvw,13,0,5.5,324,1723,3637,6162
sirjuddington/SLADE,13,227,5.4,29,702,68645,265987
qtumproject/qtum,13,82,4.9,80,873,63989,381801
peercoin/peercoin,13,87,6.5,83,908,38740,223223
pangweiwei/slua,13,-1,2.7,10,605,2576,16311
p-ranav/alpaca,13,5,5.6,74,2102,1822,48696
ov2slam/ov2slam,13,195,3.9,182,1685,54357,119058
megamarc/Tilengine,13,55,4.3,30,525,5086,16379
k-takata/Onigmo,13,70,3.5,77,464,3378,84130
joan2937/pigpio,13,28,5.1,82,396,11068,18184
hunspell/hunspell,13,94,6,72,307,4161,83877
haasn/libplacebo,13,-1,5.4,101,565,9886,53148
faragon/libsrt,13,75,4.4,61,508,3062,21978
cvxgrp/scs,13,26,4.4,16,157,3341,10033
bo3b/3Dmigoto,13,201,3,56,181,41098,227389
bitcoinxt/bitcoinxt,13,89,6.2,48,205,18917,119047
bitcoin-core/btcdeb,13,173,6.2,32,656,9362,77433
TarsCloud/TarsCpp,13,0,5.4,133,2373,45385,107002
OpenIDC/mod_auth_openidc,13,-1,5.9,262,602,5618,19857
NoelFB/blah,13,0,4.8,169,1854,4681,28987
EQEmu/Server,13,186,4.8,31,223,58303,591404
CongducPham/LowCostLoRaGw,13,28,3.2,84,396,56741,270140
Bitcoin-ABC/bitcoin-abc,13,94,5.8,60,289,46577,225174
