repo, scan-build-bugs, bai-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
gabonator/LA104,42,32,4,5.6,219,2417,98110,368579
decaf-emu/decaf-emu,42,-1,1,4.5,492,5405,14230,186376
RavenSystem/esp-homekit-devices,42,-1,844,7.3,428,3116,253828,1247407
Koihik/LuaFormatter,42,0,0,4.5,34,805,208,8091
JaCzekanski/Avocado,42,-1,-1,4.4,206,1879,3273,36520
soedinglab/MMseqs2,41,56,277,5.5,364,2148,42885,317158
paulftw/hiberlite,41,-1,-1,6.5,142,1222,36,2308
nmwsharp/geometry-central,41,0,895,5.5,114,1239,8255,31147
autobleem/AutoBleem,41,-1,0,4.5,208,1948,88850,167026
AtomicGameEngine/AtomicGameEngine,41,-1,673,4.2,482,3786,510603,1662416
0xnobody/vmpdump,41,-1,1,5.6,241,3417,743,2258
0vercl0k/wtf,41,0,1260,4.8,80,1003,56035,186022
turesnake/tprPix,40,0,90,5.5,49,886,144617,349647
pmoulon/CMVS-PMVS,40,0,292,5.1,65,299,91258,434614
loki-47-6F-64/sunshine,40,-1,129,5.1,100,870,4803,41902
garbear/kodi-steamlink,40,1230,28,5,25,241,163289,729662
cmu-db/bustub,40,0,662,7.6,135,2108,53436,204181
clangen/musikcube,40,0,-1,6.4,279,3331,178738,314856
Chatterino/chatterino2,40,450,0,6.1,106,3033,5849,78994
vlm/asn1c,39,6062,245,5.8,128,404,8990,55255
p7zip-project/p7zip,39,161,308,4.1,442,2372,70309,416216
moosefs/moosefs,39,896,1259,6.7,468,1976,9313,93900
mixxxdj/mixxx,39,361,32,7.3,292,4973,37747,254654
martijnvanbrummelen/nwipe,39,60,42,6.5,38,193,4527,14975
dibyendumajumdar/ravi,39,203,212,5.2,575,5495,15673,107075
vipshop/redis-migrate-tool,38,669,-1,6.4,168,1135,3023,23474
strato-emu/strato,38,-1,0,6.5,374,4747,9686,46464
percona/percona-xtrabackup,38,1273,153,6.8,48,530,1162275,3625443
mabeijianxi/FFmpeg4Android,38,808,543,4.8,244,1059,182769,1081583
jrouwe/JoltPhysics,38,0,100,6.3,180,1464,21439,95880
ClimbSnail/HoloCubic_AIO,38,-1,-1,4,183,1304,133253,908937
AcademySoftwareFoundation/MaterialX,38,0,-1,6.9,102,1211,25638,136330
xelatihy/yocto-gl,37,0,115,4.6,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,-1,155,4.8,144,1621,755203,3322945
danoon2/Boxedwine,37,2909,548,5.7,349,2442,131680,950641
cycfi/q,37,-1,171,6.4,44,408,3344,14701
ErosZy/WXInlinePlayer,37,-1,277,4.7,116,802,28763,127981
saki4510t/UVCCamera,36,-1,-1,5.8,104,549,35513,107860
pytorch/glow,36,-1,0,7.2,383,4328,44726,232118
peng-zhihui/Peak,36,-1,0,4.8,36,174,65596,605842
openbsd/src,36,0,102,5.1,153,3326,3453050,17180299
lfortran/lfortran,36,-1,0,7.2,42,595,7920,105426
larryli/PuTTY,36,8003,0,5.5,266,2631,35590,137231
keystone-engine/keystone,36,43,747,4.9,153,2429,27442,105217
chjj/mako,36,51,1100,6.1,144,2371,13113,250266
athena-team/athena,36,0,362,7.1,90,1321,5434,22839
Tom94/tev,36,63,-1,5.1,221,2172,801,9894
Sunzxyong/Tiny,36,-1,-1,5,105,551,14354,43889
zdzhaoyong/GSLAM,35,-1,-1,6.4,15,372,17465,56697
wjakob/nori,35,0,0,4.4,145,2057,1494,4099
wez/atomicparsley,35,50,189,4.8,47,236,3515,19968
smilehao/xlua-framework,35,-1,93,4.7,91,1274,39734,127019
sctplab/usrsctp,35,3243,0,6,260,816,15046,82491
koute/bytehound,35,5,87,3.5,164,1345,10138,56130
karlstav/cava,35,82,22,6.2,14,50,582,4568
i2Nav-WHU/KF-GINS,35,0,617,6.6,102,2348,99082,343102
effekseer/Effekseer,35,0,0,5.2,36,798,20797,218369
dinhvh/libetpan,35,723,146,6.5,177,2255,23264,107410
cariboulabs/cariboulite,35,95,75,6.7,81,821,6182,26765
akai-katto/dandere2x,35,-1,13,5.3,1,144,2929,14753
acados/acados,35,0,91,6.1,94,750,38541,691920
RickdeJager/stegseek,35,123,375,4.4,16,364,5646,13567
NVIDIA/MatX,35,0,50,6.7,122,2366,16080,23180
MethanePowered/MethaneKit,35,-1,-1,4.1,185,1941,11578,56281
InteractiveComputerGraphics/SPlisHSPlasH,35,-1,0,5,260,2092,68521,323040
GNOME/glib,35,0,-1,8.1,1472,12352,160357,495348
FirebirdSQL/firebird,35,0,316,5,89,978,218104,1453306
nfrechette/acl,34,-1,8,6.2,41,233,8660,45284
kungfu-origin/kungfu,34,-1,14,3,180,1616,155991,354971
kripken/ammo.js,34,-1,-1,4.4,86,909,51036,301358
grame-cncm/faust,34,-1,82,4.2,52,505,66926,267876
RetroShare/RetroShare,34,-1,-1,6.7,163,3481,31557,148707
PixarAnimationStudios/OpenSubdiv,34,-1,-1,8.1,78,754,36038,138068
PacktPublishing/Learn-LLVM-12,34,0,0,6.4,32,611,234,11064
NVIDIA/libcudacxx,34,0,4,8.1,35,540,122854,650273
ARM-software/armnn,34,0,1,6.2,107,1353,32935,337537
SIPp/sipp,33,137,-1,5,56,428,5222,31251
OpenMined/TenSEAL,33,0,-1,5.2,138,1265,1160,8973
IoLanguage/io,33,25,-1,5.7,49,890,11470,38943
Blosc/c-blosc,33,446,689,6.5,180,1200,29264,90271
xiph/flac,32,131,255,5.8,126,758,15728,61143
texstudio-org/texstudio,32,0,0,6.5,377,3667,28215,158155
obgm/libcoap,32,3308,-1,7,173,647,13289,50987
mhogomchungu/zuluCrypt,32,1423,0,6.7,69,1382,10638,48421
introlab/odas,32,0,496,5.6,15,439,11032,19417
google/autofdo,32,0,0,7,89,1699,4053,17262
dresden-elektronik/deconz-rest-plugin,32,0,-1,5.5,794,4573,30680,160717
dartsim/dart,32,0,6,6.7,197,2656,72439,269122
cruppstahl/upscaledb,32,0,-1,6.4,624,1469,24289,225033
chenyahui/AnnotatedCode,32,0,192,4.7,356,2737,48232,209262
verilator/verilator,31,-1,0,6.6,369,4282,27875,127754
uTox/uTox,31,-1,22,5.4,24,292,3418,37287
robotastic/trunk-recorder,31,40,0,6.6,78,629,46019,161146
linux-test-project/ltp,31,113,41,6.6,82,2278,130235,389938
li-plus/chatglm.cpp,31,610,138,5.9,129,1207,137,3215
ketoo/NoahGameFrame,31,266,315,6.7,197,2544,51628,228696
karimnaaji/vectiler,31,-1,60,5.5,3,27,1818,15615
justinmeza/lci,31,209,-1,6.6,19,183,3951,49666
gosu/gosu,31,0,373,5.2,100,684,31938,106600
danielkrupinski/GOESP,31,-1,144,4.8,115,953,60610,151656
chocolate-doom/chocolate-doom,31,1255,385,7.3,288,3494,48742,223162
YavorGIvanov/sam.cpp,31,49,228,6.3,178,1260,1767,8995
CppMicroServices/CppMicroServices,31,544,27,7,103,1515,120475,501423
ArcticaProject/vcxsrv,31,509,17,4.6,84,725,436655,1650849
onnx/optimizer,30,54,0,5.6,268,3642,816,5254
megai2/d912pxy,30,-1,0,5,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,-1,6,5.4,3,42,437,1565
jondgoodwin/cone,30,-1,373,6.4,38,406,3545,13818
irontec/sngrep,30,118,97,7.8,25,278,8049,14046
geekuillaume/soundsync,30,239,301,2.7,103,448,17301,57520
fraunhoferhhi/vvenc,30,82,0,7.2,262,1349,29460,282161
dreamstalker/rehlds,30,-1,460,4.6,426,5539,18719,118326
cosmos72/twin,30,872,291,7.6,113,980,9413,135576
apple/swift-llbuild,30,-1,377,8.2,128,1691,35033,96431
NatronGitHub/Natron,30,6,0,7.4,497,6679,107791,493687
KhronosGroup/SPIRV-Reflect,30,18,20,8.8,55,248,1988,15121
DynamoRIO/dynamorio,30,705,-1,5.6,599,4408,177203,493848
DroneBridge/DroneBridge,30,0,13,4.7,42,451,34240,86331
rwengine/openrw,29,24,194,6.2,84,1029,8864,43810
p-gen/smenu,29,0,28,7.1,39,210,4114,16872
nxengine/nxengine-evo,29,2,158,5,165,1059,29858,101082
melonDS-emu/melonDS,29,67,0,5.7,168,1860,14090,143673
maharmstone/quibble,29,-1,31,6.4,102,710,1401,19970
emersion/mrsh,29,724,52,6.4,23,359,632,11236
biojppm/rapidyaml,29,0,629,5.6,370,1243,2994,41006
berthubert/googerteller,29,-1,1,5,2,20,1249,19459
ZDoom/gzdoom,29,0,274,4.9,164,1013,114426,605410
ZDoom/Raze,29,0,274,4.2,164,1013,120055,637840
Xinyuan-LilyGO/T-Display-S3,29,-1,-1,5.5,172,1242,128222,809968
MikePopoloski/slang,29,34,127,5.6,350,4126,12072,124449
KiCad/kicad-source-mirror,29,60,274,4.7,130,2792,282595,1215673
xiph/opus,28,424,300,5.9,102,449,16294,54169
rime/librime,28,-1,0,6,26,901,3028,31015
pioneerspacesim/pioneer,28,-1,78,5.8,203,2150,45305,235871
microsoft/SymCrypt,28,-1,0,6.4,120,1709,23268,96914
jamulussoftware/jamulus,28,424,300,7.8,102,449,23654,76591
eclipse-cyclonedds/cyclonedds,28,302,0,8,315,3686,43789,241138
dvorka/hstr,28,494,54,6,16,81,1048,6065
coova/coova-chilli,28,1906,120,5.6,82,439,9228,43939
codership/galera,28,221,421,6.4,124,1180,34665,127920
MycroftAI/mimic1,28,-1,-1,6.4,52,687,12855,2280971
JSBSim-Team/jsbsim,28,41,0,6.5,93,1208,31078,74791
zweigraf/face-landmarking-ios,27,-1,-1,5.8,150,1326,95616,279461
zlib-ng/zlib-ng,27,62,406,6.3,58,385,4518,28009
zaki/irrlicht,27,520,98,5.6,79,422,62771,255695
physercoe/starquant,27,-1,193,6.4,116,1804,95904,296953
philburk/pforth,27,-1,-1,5.2,3,88,1665,6284
mtcp-stack/mtcp,27,3751,679,6.5,100,851,53079,210945
morganstanley/binlog,27,45,-1,6.4,17,108,3473,15351
menwenjun/redis_source_annotation,27,583,-1,6,77,617,41598,109247
losnoco/Cog,27,323,75,6.1,21,207,137792,2889931
hroptatyr/dateutils,27,581,324,7.1,34,325,5493,22543
gromacs/gromacs,27,0,318,5.6,115,640,260923,664550
grke/burp,27,-1,132,7,93,1020,5081,53922
eudev-project/eudev,27,4064,134,7.7,108,722,5120,25896
eteran/c-vector,27,-1,24,5.5,14,25,316,1605
alibaba/GCanvas,27,-1,140,5.9,31,400,43297,52463
acidicoala/SmokeAPI,27,-1,0,4.5,288,1986,138,2559
SerenityOS/jakt,27,-1,0,6.4,376,2141,3418,165191
OpenSMTPD/OpenSMTPD,27,1649,200,5.7,154,1324,6103,51764
OpenCPN/OpenCPN,27,-1,85,4.9,48,528,195272,824933
InteractiveComputerGraphics/PositionBasedDynamics,27,0,0,4.7,177,1683,61266,251523
FLIF-hub/FLIF,27,525,101,6.2,49,269,4997,32774
zpl-c/zpl,26,-1,1,6.2,0,47,1645,16297
vcftools/vcftools,26,24,103,5.6,64,285,930,15557
strukturag/libde265,26,54,266,6,66,526,7159,41230
sheredom/json.h,26,-1,197,5.2,138,200,1081,7347
paroj/gltut,26,-1,243,4.8,59,1050,21418,148649
mz-automation/libiec61850,26,0,329,6.6,176,1644,17809,127228
libressl/portable,26,1851,1322,6,471,4569,1259,5004
jacksonliam/mjpg-streamer,26,0,6,5.9,17,82,8119,31990
icculus/physfs,26,6,91,6,54,310,5820,18856
huawei-noah/bolt,26,0,-1,4.2,95,977,27660,279635
google/packetdrill,26,-1,79,7.2,46,443,5380,17168
facebook/SPARTA,26,0,91,7.5,1,44,3120,13498
drhelius/Gearboy,26,-1,118,3.7,38,288,61621,286362
Tencent/wwsearch,26,-1,27,4,318,3459,66810,288481
Restream/reindexer,26,0,0,5.3,494,5917,17114,166808
DaehwanKimLab/hisat2,26,-1,561,7.2,81,306,22159,98565
Auburn/FastNoise2,26,123,13,5.6,262,3650,939,12454
lighttransport/nanort,25,0,0,6.8,8,35,34195,194402
buddhi1980/mandelbulber2,25,-1,-1,6.6,277,1670,25748,117537
apache/apr,25,3585,705,5.9,105,883,33081,105733
alibaba/CicadaPlayer,25,-1,15,4.4,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,2522,35,3.9,19,142,177667,497206
MikeLankamp/fpm,25,-1,0,7,34,186,9771,24858
GarageGames/Torque2D,25,2428,35,4.9,19,142,179528,502439
Blosc/bcolz,25,0,433,5.2,74,709,17803,53211
ARM-software/astc-encoder,25,30,183,6.3,42,204,15842,81605
zxing-cpp/zxing-cpp,24,117,760,6.1,128,1688,6350,48827
xoseperez/espurna,24,0,67,4.5,44,469,8697,77653
xiph/vorbis,24,344,64,5.7,51,240,4026,54951
traildb/traildb,24,74,66,6.2,25,222,2074,11840
stp/stp,24,-1,4,5.3,138,1028,17867,77534
stepmania/stepmania,24,518,1014,3.7,296,1890,142862,536924
richgel999/fpng,24,163,268,6,43,277,7806,57214
ompl/ompl,24,0,578,7.6,141,1756,42045,88037
mpromonet/v4l2rtspserver,24,388,427,4.4,114,1330,509,2683
leejet/stable-diffusion.cpp,24,59,84,4.6,77,473,1866,11095
kohler/gifsicle,24,495,81,5.3,41,320,2273,15331
flang-compiler/flang,24,0,0,6.7,34,457,85143,510828
felixguendling/cista,24,-1,40,5.8,2,46,1480,20450
dmlc/treelite,24,0,98,5.4,6,234,2209,8767
WayneD/rsync,24,56,242,5.8,171,716,9353,44318
TheRealOrange/icer_compression,24,-1,84,6.4,43,144,2226,13100
SChernykh/p2pool,24,0,426,5.2,206,1368,1965,21049
Razakhel/RaZ,24,0,0,5.8,266,3178,48285,254869
OSGeo/PROJ,24,55,968,5.9,230,2390,36751,168552
FlightGear/flightgear,24,1001,110,6.3,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,86,129,5.2,61,421,33965,70514
sweeneychris/TheiaSfM,23,0,33,7.3,7,143,75766,199349
powertab/powertabeditor,23,52,0,5.9,46,1075,14820,51638
libunwind/libunwind,23,2924,43,8.8,13,183,13532,43608
libspatialindex/libspatialindex,23,0,584,5,35,526,18193,53243
istoreos/istoreos,23,331,151,6.1,22,262,121931,727264
harfbuzz/harfbuzz,23,-1,-1,8.2,180,970,29573,126301
gkostka/lwext4,23,25,-1,7,67,444,5759,17446
danielkrupinski/Osiris,23,-1,44,5.8,127,1162,67378,222638
cycfi/elements,23,-1,34,4.1,6,333,23205,32440
bbidulock/icewm,23,948,403,6.6,217,2244,2416,73830
ardera/flutter-pi,23,9,0,5.8,36,376,5779,29526
Tarsnap/tarsnap,23,273,244,7.6,133,1038,20247,49725
NVIDIA/libglvnd,23,576,10,5.4,48,435,7442,50531
wondertrader/wondertrader,22,-1,108,6.2,166,1948,93224,225857
simongog/sdsl-lite,22,0,913,6.3,107,385,9238,44200
septag/glslcc,22,0,49,5.4,573,3822,27282,146915
michaeljclark/rv8,22,-1,72,6.4,70,986,4791,88209
horsicq/Nauz-File-Detector,22,0,0,5.4,303,3744,185,494
guillaumeblanc/ozz-animation,22,240,0,5.7,550,2717,33306,104782
fossephate/JoyCon-Driver,22,2902,416,5.2,182,1284,720190,2744505
foonathan/lexy,22,0,0,5.8,273,2268,3193,48150
decaf-project/DECAF,22,2190,154,5.1,62,313,283747,1170024
dealii/dealii,22,-1,-1,8.5,835,6090,724957,2374692
YimMenu/YimMenu,22,-1,0,7.2,421,4112,3455,142412
ISEE-Technology/CamVox,22,-1,213,5,265,2869,82325,170191
vectorgraphics/asymptote,21,0,103,7.1,36,449,50538,297172
sustrik/libdill,21,192,81,6.7,43,521,3350,18978
particle-iot/device-os,21,-1,-1,7.5,29,663,57605,207534
openssh/openssh-portable,21,2333,-1,6.8,261,2026,21196,120353
mudita/MuditaOS,21,12,93,6.2,49,385,145839,478322
monkey/monkey,21,1787,649,6.8,143,1270,42631,134207
microsoft/ALEX,21,-1,22,7.4,1,2,1007,6465
lizardfs/lizardfs,21,4,854,5.8,170,1859,17769,101940
gnss-sdr/gnss-sdr,21,3238,13,5.3,245,2800,51674,279950
facebookresearch/nle,21,1113,0,6.4,754,3260,47788,287830
fabsig/GPBoost,21,0,258,7.3,56,1250,129679,822265
cxong/tinydir,21,-1,1,5.1,1,25,682,2119
cutechess/cutechess,21,10,0,5.5,97,1799,25245,65689
bitdefender/hvmi,21,0,555,6.9,683,1900,38322,358928
aliakseis/LIII,21,-1,-1,4.6,205,2240,47422,180027
PurpleI2P/i2pd,21,0,201,6.7,116,1368,3259,53175
OpenPrinting/cups,21,-1,713,8.4,464,1692,45745,170356
HumbleNet/HumbleNet,21,152,9,5.7,28,106,65433,217648
BinomialLLC/basis_universal,21,31,732,5.8,223,1211,20660,120364
zsummer/breeze,20,-1,0,5.1,88,1752,24898,86146
sustrik/libmill,20,126,67,6.4,22,337,2126,12281
priitj/whitedb,20,6879,57,5.8,74,420,10350,33379
mpoeter/xenium,20,-1,-1,6.4,8,94,2562,12402
majn/telegram-purple,20,0,163,5.6,1342,6789,946,5120
liudf0716/xfrpc,20,1824,929,6.2,419,1838,76013,365438
intel/libxcam,20,765,24,7,23,538,9701,70242
gqrx-sdr/gqrx,20,101,0,6,20,456,6397,26405
flyinghead/flycast,20,86,27,5.3,55,761,93783,676979
canonical/lightdm,20,-1,48,6.1,58,909,3144,25915
brainflow-dev/brainflow,20,0,458,4.5,31,1213,59261,225638
LibreSprite/LibreSprite,20,23,2,5.6,545,4264,26317,163482
zlgopen/awtk,19,-1,0,6.9,283,2067,283673,847813
warmcat/libwebsockets,19,1320,14,7.4,150,1189,101015,316411
taisei-project/taisei,19,0,0,6.4,394,4992,7883,89209
septag/sx,19,0,252,6,18,236,3973,22518
puzzlepaint/camera_calibration,19,179,740,6,211,1560,71665,234479
openppl-public/ppl.nn,19,161,248,6.5,240,3640,36427,101857
nanomsg/nng,19,2,581,6.3,95,1686,9857,71262
mongodb/mongo-cxx-driver,19,-1,2343,7.7,338,3013,24741,61572
mitsuba-renderer/mitsuba2,19,0,203,6.8,187,2550,11923,56839
microsoft/verona,19,-1,164,7,42,448,596,4025
ktock/container2wasm,19,0,8,5,14,88,50012,316880
google/orbit,19,0,0,6.9,53,1134,116003,592263
bochs-emu/Bochs,19,-1,762,6.8,14,88,44030,284815
arkdb/inception,19,171,58,6.4,20,435,177419,777618
alibaba/PhotonLibOS,19,-1,0,7,44,891,5318,43964
aap/librw,19,72,208,5.3,50,745,13097,90251
Snaipe/Criterion,19,1500,80,4.9,76,483,7286,19124
Smorodov/Multitarget-tracker,19,0,52,5,104,971,24197,105698
Mudlet/Mudlet,19,0,0,5.4,289,3654,22047,106593
BenLangmead/bowtie2,19,3496,366,5,126,279,18917,61139
yuzu-emu/yuzu-mainline,18,-1,216,5,83,376,32345,434789
vsergeev/c-periphery,18,0,1,5.8,28,173,579,4833
vinniefalco/LuaBridge,18,-1,-1,5.4,63,2602,14514,71923
ruben2020/codequery,18,115,0,4.5,300,2202,16040,104682
rauc/rauc,18,1,35,8.2,111,592,3527,30168
pytorch/FBGEMM,18,20,-1,7.3,146,910,10074,70759
ptitSeb/gl4es,18,0,575,7.8,235,1118,7612,82048
martinus/unordered_dense,18,0,0,6.6,53,180,1473,10388
martinus/robin-hood-hashing,18,0,311,6.2,31,154,1843,14019
laurolins/nanocube,18,176,108,5,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,235,189,5.4,146,1314,9339,64592
k2-fsa/sherpa-ncnn,18,172,3,5.9,129,686,2198,6874
glennrp/libpng,18,2792,796,7.3,265,1683,17567,57209
flutter/codelabs,18,-1,0,9.1,2565,11502,22839,74091
ccache/ccache,18,374,509,7.5,169,869,11446,58878
boazsegev/facil.io,18,-1,168,6.4,26,486,10401,30696
TeamHypersomnia/Hypersomnia,18,0,87,6.2,17,165,81003,366920
SOCI/soci,18,0,636,6.5,26,773,5147,48656
vmangos/core,17,55,-1,4.8,66,293,93012,495969
vearch/vearch,17,-1,0,4.7,31,574,10903,89163
utilForever/RosettaStone,17,0,4933,4.6,1251,3144,108361,154653
signalwire/freeswitch,17,972,668,8.3,438,3651,169857,1147308
sepfy/libpeer,17,-1,22,6.3,2,206,195,4765
openenclave/openenclave,17,2223,53,7,13,180,47613,187323
okbob/pspg,17,434,49,6.3,67,265,2485,23444
nba-emu/NanoBoyAdvance,17,0,-1,5.7,118,1058,1493,14583
lyusupov/SoftRF,17,0,150,5.1,25,384,308127,1366458
libgd/libgd,17,-1,48,6.4,76,371,10675,51433
libfirm/libfirm,17,-1,0,6.4,489,3944,34950,126127
libSDL2pp/libSDL2pp,17,-1,-1,4.9,8,234,7194,5733
iboB/dynamix,17,-1,195,5.2,107,502,1737,14352
hyrathb/mentohust,17,0,-1,6.3,4,93,825,9865
homenc/HElib,17,0,286,6.5,31,749,25665,86307
feaser/openblt,17,-1,5,5.9,33,148,1460554,2063222
cr-marcstevens/hashclash,17,592,667,4.5,93,287,2752,25536
codenamecpp/carnage3d,17,0,195,4.5,101,1729,18333,87704
apache/kvrocks,17,-1,-1,7.1,476,6324,5598,35838
alperakcan/fuse-ext2,17,29,2,7.2,13,58,720,2294
alliedmodders/amxmodx,17,315,34,4.3,40,169,122158,351991
Windscribe/Desktop-App,17,-1,2,5.7,38,629,22326,186698
TheTumultuousUnicornOfDarkness/CPU-X,17,549,55,5.2,28,357,2863,18408
OpenLightingProject/ola,17,1640,150,5.3,104,2960,49853,139181
ObEngine/ObEngine,17,0,959,4.9,121,2268,32040,199049
tunabrain/incremental-fluids,16,-1,8,5.8,9,193,2225,10271
tpm2-software/tpm2-tss,16,-1,0,7.9,226,2216,44320,157400
svgpp/svgpp,16,0,4,6.6,24,357,39792,204541
scanlime/fadecandy,16,-1,0,6,25,298,9130,24519
puzzlepaint/surfelmeshing,16,179,690,5.9,208,1335,42809,125455
pgRouting/pgrouting,16,-1,-1,8.3,99,455,12257,34045
openjdk/jfx,16,-1,-1,7.2,301,1467,921162,2900311
nccgroup/TriforceAFL,16,690,-1,4.8,148,812,552246,2531191
mongodb/mongo-c-driver,16,0,4530,7.3,1262,4917,40082,237752
mm2/Little-CMS,16,2322,108,6.4,67,823,7037,45169
ifcquery/ifcplusplus,16,0,312,6.1,50,378,50762,250952
foonathan/memory,16,66,189,5.4,38,260,2816,12382
cryfs/cryfs,16,0,1538,6.5,91,2423,46563,201296
cisco/joy,16,120,186,5,94,725,29173,59994
cirosantilli/cpp-cheat,16,-1,3,5.5,2,77,14069,26637
charles-lunarg/vk-bootstrap,16,0,26,5.9,32,391,308,8552
bitshares/bitshares-core,16,-1,0,5.3,268,1948,30593,150329
Tracktion/tracktion_engine,16,373,0,6.3,8,425,37089,659336
TH3xACE/SUDO_KILLER,16,-1,141,5.1,200,838,19366,75495
Samsung/rlottie,16,0,114,7,22,450,10217,45387
PortAudio/portaudio,16,57,42,7.3,72,432,18889,69444
PCRE2Project/pcre2,16,1365,234,6.8,66,198,15206,93249
Orc/discount,16,311,18,6.7,28,208,931,6477
MusicPlayerDaemon/MPD,16,212,0,7.4,27,2634,20571,100866
LSPosed/LSPlant,16,-1,0,6.2,63,1097,392,5417
InoriRus/Kyty,16,-1,350,4.3,333,2516,216620,997170
ETH3D/badslam,16,179,690,5.4,208,1335,56548,170467
ravenscroftj/turbopilot,15,0,75,5.6,68,405,1466,11757
posva/catimg,15,177,47,6.5,3,21,1603,6567
osandov/drgn,15,266,329,6,119,1614,6680,38922
libts/tslib,15,893,19,6.7,31,149,2346,18780
hackerschoice/gsocket,15,67,54,6.6,72,357,2794,13921
csmith-project/csmith,15,0,102,7,43,854,8561,27195
chaos/pdsh,15,444,171,5.5,23,342,4899,12403
canonical/raft,15,597,52,6.8,55,460,7017,31542
ValveSoftware/vogl,15,-1,1,6.7,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,0,66,6.3,95,434,3240,32043
Thekla/thekla_atlas,15,0,70,6.4,35,362,5062,26094
NagyD/SDLPoP,15,-1,249,7,81,708,4249,27877
Lameguy64/PSn00bSDK,15,460,10,5,9,158,6472,17579
HerculesWS/Hercules,15,0,290,6.2,16,234,170981,516414
GarageGames/Torque3D,15,2880,202,5,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,274,103,6.2,49,238,30539,173879
zeldaret/botw,14,-1,-1,5.3,86,3368,11269,254954
wmbusmeters/wmbusmeters,14,-1,154,6.8,70,772,5808,41586
westes/flex,14,11,38,7.4,30,199,3052,7196
werman/noise-suppression-for-voice,14,385,21,4.1,11,228,153023,630007
usb-tools/USBProxy-legacy,14,0,90,6,19,198,986,8747
urcu/userspace-rcu,14,21,52,7.6,59,344,7790,23084
steemit/steem,14,139,43,4.8,336,4107,85632,479306
shibatch/sleef,14,-1,0,5.6,26,514,2661,49214
rurban/smhasher,14,0,0,5.8,12,429,19030,77590
rubinius/rubinius,14,400,313,5.7,56,552,46849,539570
relic-toolkit/relic,14,0,4170,6.5,1407,1979,41001,140325
quantcast/qfs,14,74,61,5.3,44,317,21959,284183
premake/premake-core,14,0,0,6.5,190,1363,92049,230556
potassco/clingo,14,259,0,5.9,436,3299,9327,103820
phoboslab/wipeout-rewrite,14,20,32,6.1,13,214,3624,26031
o-oconnell/minixfromscratch,14,-1,128,5.6,16,109,65450,344482
nextcloud/desktop,14,344,0,8.4,322,2946,19848,102577
microsoft/SEAL,14,0,250,7,125,999,10710,49101
linux-can/can-utils,14,343,9,6.3,48,207,3294,15985
letoram/arcan,14,0,47,5.6,18,186,128609,368497
jupp0r/prometheus-cpp,14,0,83,5.1,33,292,627,3831
janet-lang/janet,14,0,-1,7.1,76,897,3581,31314
inanevin/LinaEngine,14,0,0,5.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,-1,91,6.8,4,20,749,7933
buaazp/zimg,14,-1,42,5.5,39,343,2775,11754
bitcoin-core/gui,14,-1,117,6.8,98,907,47317,251054
bareos/bareos,14,252,953,7.4,20,584,81791,317992
ValveSoftware/Fossilize,14,609,-1,6.7,414,4024,3615,53996
OpenMPT/openmpt,14,0,0,6,190,1363,222084,977678
LiquidPlayer/LiquidCore,14,667,269,4.4,112,1460,985862,5136635
BobLChen/VulkanDemos,14,339,164,5,205,1544,118226,705902
0intro/plan9,14,0,125,6.3,16,100,207411,1543345
trabucayre/openFPGALoader,13,0,205,5.8,55,418,3863,21215
tensor-compiler/taco,13,101,297,5.4,74,1557,12425,69846
sirjuddington/SLADE,13,0,227,5.6,29,702,68469,265087
resiprocate/resiprocate,13,0,194,5,22,541,246246,1141098
qtumproject/qtum,13,-1,82,7.6,80,873,66242,379548
prabhuomkar/pytorch-cpp,13,0,96,5.8,1,105,622,3316
peercoin/peercoin,13,-1,87,8,83,908,38736,223127
pangweiwei/slua,13,-1,-1,5.2,10,605,2576,16311
p-ranav/argparse,13,0,0,4.2,36,683,778,9300
ov2slam/ov2slam,13,0,5,6.5,182,1685,54357,119058
ntop/PF_RING,13,-1,724,5,281,1594,144052,506477
megamarc/Tilengine,13,0,55,6.5,30,525,5086,16379
mariadb-corporation/MaxScale,13,2498,212,5.4,62,207,143114,485198
k-takata/Onigmo,13,98,70,5.5,77,464,3378,84130
joan2937/pigpio,13,1386,28,6.6,82,396,11068,18184
hunspell/hunspell,13,558,94,7.4,72,307,4163,83870
hoglet67/RGBtoHDMI,13,-1,0,5.5,89,528,8580,91340
faragon/libsrt,13,172,75,6.4,61,508,3062,21978
facebookresearch/ELF,13,-1,11,7,15,245,41878,92884
