repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
AtomicGameEngine/AtomicGameEngine,41,673,0.9,482,3786,510603,1662416
0xnobody/vmpdump,41,0,3.6,241,3417,743,2258
0vercl0k/wtf,41,1260,4.2,80,1003,56035,186022
turesnake/tprPix,40,90,3.1,49,886,144617,349647
pmoulon/CMVS-PMVS,40,292,3,65,299,91258,434614
pisa-engine/pisa,40,-1,6.6,88,2031,1085,21986
loki-47-6F-64/sunshine,40,107,3.3,100,870,4803,41902
garbear/kodi-steamlink,40,28,2.7,25,241,163289,729662
cmu-db/bustub,40,699,6.9,133,2139,54237,208462
clangen/musikcube,40,-1,4.8,279,3329,178738,314856
GNOME/glib,40,-1,6.6,1523,13031,162076,523695
vlm/asn1c,39,245,4,128,404,8990,55255
p7zip-project/p7zip,39,308,3.8,442,2372,70309,416216
moosefs/moosefs,39,1259,5.7,468,1976,9313,93901
google/fuzztest,39,403,5.8,102,2092,11670,47528
frePPLe/frepple,39,-1,5,129,723,16890,84986
dibyendumajumdar/ravi,39,212,4.2,575,5495,15673,107075
vipshop/redis-migrate-tool,38,-1,4.4,168,1135,3023,23474
strato-emu/strato,38,0,6,372,4747,9735,46525
percona/percona-xtrabackup,38,153,6.3,48,530,1173194,3666355
percona/percona-server,38,213,7,48,617,1175727,3665548
mabeijianxi/FFmpeg4Android,38,543,1.9,244,1059,182769,1081583
angband/angband,38,312,4.7,510,3665,70501,200559
Mauler125/r5sdk,38,0,5.1,834,7108,252973,1014538
ClimbSnail/HoloCubic_AIO,38,92,1.1,183,1304,133256,908937
AcademySoftwareFoundation/MaterialX,38,-1,6.3,103,1209,25649,136228
xelatihy/yocto-gl,37,125,3.8,111,871,36546,166626
perilouswithadollarsign/cstrike15_src,37,154,1.9,144,1621,753503,3324645
danoon2/Boxedwine,37,548,2.9,349,2442,131680,950641
cycfi/q,37,0,5.3,44,408,3344,14696
anrieff/libcpuid,37,48,4.8,8,95,2199,7409
ErosZy/WXInlinePlayer,37,277,1.5,116,802,28763,127981
saki4510t/UVCCamera,36,-1,3.5,104,549,35513,107860
pytorch/glow,36,0,6.7,383,4328,44568,230981
peng-zhihui/Peak,36,0,1.8,36,174,65596,605842
openbsd/src,36,132,2.8,148,3093,3481021,17211267
lfortran/lfortran,36,0,6.2,49,674,8078,111785
larryli/PuTTY,36,0,3.5,266,2631,35590,137231
keystone-engine/keystone,36,747,4.4,153,2429,27442,105217
freeorion/freeorion,36,134,4.9,603,6045,22832,185332
chjj/mako,36,1100,4.1,144,2371,13113,250266
athena-team/athena,36,362,5.9,90,1321,5434,22839
Sunzxyong/Tiny,36,-1,2.4,105,551,14354,43889
NoMoreFood/putty-cac,36,0,3,265,2636,47552,167872
GPSBabel/gpsbabel,36,12,5.9,180,1528,32417,140871
zdzhaoyong/GSLAM,35,7,4.4,15,372,17465,56697
wjakob/nori,35,-1,4.1,145,2057,1494,4099
wez/atomicparsley,35,189,4.5,47,236,3515,19970
smilehao/xlua-framework,35,93,1.9,91,1274,39734,127019
sctplab/usrsctp,35,1,5,260,817,15046,82520
koute/bytehound,35,87,1.1,164,1345,10138,56130
karlstav/cava,35,29,5.7,14,49,577,4585
i2Nav-WHU/KF-GINS,35,617,3.8,102,2348,99082,343102
eteran/c-vector,35,26,5.5,16,29,336,1666
effekseer/Effekseer,35,96,5,36,753,20798,218468
dinhvh/libetpan,35,146,4.8,177,2255,23264,107410
akai-katto/dandere2x,35,11,3.2,1,144,2929,14753
RickdeJager/stegseek,35,375,4.9,16,364,5646,13569
RetroShare/RetroShare,35,138,5,163,3482,31595,148835
RavenSystem/esp-homekit-devices,35,842,3.8,411,2902,252319,1238117
NVIDIA/MatX,35,477,6.6,122,2366,16239,24326
MethanePowered/MethaneKit,35,-1,3.4,185,1941,11578,56281
InteractiveComputerGraphics/SPlisHSPlasH,35,0,4.9,262,2098,68657,324156
FirebirdSQL/firebird,35,316,4.9,89,978,218361,1457268
kuzudb/kuzu,34,58,6.3,306,4738,38561,322669
kungfu-origin/kungfu,34,14,1.9,180,1616,155991,354971
kripken/ammo.js,34,-1,4.2,86,909,51036,301358
grame-cncm/faust,34,82,4.1,52,505,67293,268419
cariboulabs/cariboulite,34,71,5.1,84,808,6470,27832
PixarAnimationStudios/OpenSubdiv,34,267,6.5,78,754,36086,138108
PacktPublishing/Learn-LLVM-12,34,0,4.4,32,611,234,11064
NVIDIA/libcudacxx,34,4,5.5,35,540,122854,650273
CppMicroServices/CppMicroServices,34,31,6.9,103,1528,124377,514337
ARM-software/armnn,34,5,4.3,108,1363,33237,342620
root-project/root,33,203,3.3,135,803,1246607,4715459
robotastic/trunk-recorder,33,0,7.5,73,640,51697,184733
SIPp/sipp,33,23,4.5,56,428,5222,31250
OpenMined/TenSEAL,33,-1,4.7,138,1265,1160,8973
IoLanguage/io,33,380,4.7,49,890,11470,38943
Blosc/c-blosc,33,689,5.8,180,1200,29264,90271
xiph/flac,32,255,5.2,126,758,15728,61143
texstudio-org/texstudio,32,0,6.2,382,3668,28215,158352
obgm/libcoap,32,-1,6.6,177,717,13859,53524
mhogomchungu/zuluCrypt,32,0,4.8,69,1382,10638,48421
introlab/odas,32,496,4.8,15,439,11032,19417
dresden-elektronik/deconz-rest-plugin,32,0,5.7,795,4576,30685,161142
dartsim/dart,32,6,5.7,197,2656,72439,269122
cruppstahl/upscaledb,32,-1,4.5,624,1469,24289,225033
acados/acados,32,81,6,96,749,38476,692388
ZDoom/gzdoom,32,257,5,166,1016,114381,610169
ZDoom/Raze,32,257,3.7,166,1016,113942,618208
YavorGIvanov/sam.cpp,32,237,6.1,185,1318,1767,9010
verilator/verilator,31,11,6.4,368,4302,28432,129276
uTox/uTox,31,22,4.8,24,292,3418,37287
linux-test-project/ltp,31,41,6,82,2278,128825,378766
ketoo/NoahGameFrame,31,315,4.8,197,2544,51628,228696
karimnaaji/vectiler,31,66,3.5,3,27,1818,15615
justinmeza/lci,31,-1,4.8,19,183,3951,49666
gosu/gosu,31,373,4,100,684,31938,106600
eudev-project/eudev,31,135,7.4,108,725,5147,26028
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.8,288,3495,48842,223399
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
onnx/optimizer,30,0,5.1,270,3648,816,5252
mpoeter/xenium,30,673,5.9,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
lakinduakash/linux-wifi-hotspot,30,6,4.9,3,42,437,1565
jondgoodwin/cone,30,373,4.4,38,406,3545,13818
irontec/sngrep,30,97,6.8,25,275,8048,14050
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
dreamstalker/rehlds,30,460,4.1,426,5561,18729,118540
cosmos72/twin,30,291,4.9,113,980,9413,135588
apple/swift-llbuild,30,377,6.8,128,1691,35041,96454
KhronosGroup/SPIRV-Reflect,30,16,8.8,55,248,1984,14471
DynamoRIO/dynamorio,30,14,5.1,608,4450,179618,504616
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
nxengine/nxengine-evo,29,158,2.8,165,1059,29858,101084
microsoft/SymCrypt,29,0,6.3,124,1739,24037,99394
maharmstone/quibble,29,31,4,102,710,1401,19970
horsicq/Nauz-File-Detector,29,107,5,372,5014,185,494
fraunhoferhhi/vvenc,29,0,6.6,264,1359,29367,282703
emersion/mrsh,29,52,4.5,23,359,632,11236
biojppm/rapidyaml,29,641,5.5,370,1243,2994,41006
berthubert/googerteller,29,1,4.3,2,20,1249,19459
Xinyuan-LilyGO/T-Display-S3,29,56,4.8,172,1242,128230,810366
MikePopoloski/slang,29,0,5.3,366,4185,12180,126262
KiCad/kicad-source-mirror,29,280,4.4,130,2792,287162,1243386
xiph/opus,28,300,3.8,102,449,16294,54169
rime/librime,28,0,5.6,26,904,3017,31036
pioneerspacesim/pioneer,28,-1,5.6,203,2150,45720,239480
p-gen/smenu,28,18,5.7,39,210,4121,16957
mixxxdj/mixxx,28,32,7.1,267,4976,37731,254792
jamulussoftware/jamulus,28,300,7.4,102,449,23640,76544
eclipse-cyclonedds/cyclonedds,28,0,8.6,320,3766,44546,243260
dvorka/hstr,28,54,5.1,15,81,1048,6065
coova/coova-chilli,28,120,4.9,82,439,9228,43939
codership/galera,28,425,4.4,124,1180,34665,127920
Tom94/tev,28,0,4.4,221,2172,801,9894
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
JSBSim-Team/jsbsim,28,0,5.7,93,1208,31083,74813
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zlib-ng/zlib-ng,27,406,6.1,58,385,4555,28134
zaki/irrlicht,27,98,3.2,79,422,62771,255695
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
physercoe/starquant,27,193,4.4,116,1804,95904,296953
philburk/pforth,27,4,4.5,3,88,1665,6284
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,0,5.8,17,108,3473,15351
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
losnoco/Cog,27,75,5.4,21,207,137888,2890104
liudf0716/xfrpc,27,971,5.6,440,2069,76672,375686
li-plus/chatglm.cpp,27,145,5.5,136,1266,289,3904
hroptatyr/dateutils,27,324,5.7,34,326,5497,22572
gromacs/gromacs,27,318,5.2,115,640,267081,701467
grke/burp,27,132,5.4,93,1020,5081,53917
alibaba/GCanvas,27,104,4.2,31,400,43297,52463
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
OpenCPN/OpenCPN,27,85,4.3,48,528,195639,826095
InteractiveComputerGraphics/PositionBasedDynamics,27,0,3.9,177,1683,61266,251523
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
vcftools/vcftools,26,103,3.6,64,285,930,15557
strukturag/libde265,26,267,5.1,66,524,7163,41271
sheredom/json.h,26,197,4.5,138,200,1081,7347
paroj/gltut,26,243,4.2,59,1050,21418,148649
nfrechette/acl,26,107,5.7,41,233,8749,45447
mz-automation/libiec61850,26,329,5.1,176,1644,17809,127237
libressl/portable,26,1316,5.8,471,4580,1257,4976
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,91,5,54,310,5820,18856
huawei-noah/bolt,26,4,3.4,95,977,27660,279635
google/packetdrill,26,79,6,46,443,5380,17168
drhelius/Gearboy,26,118,2.9,38,288,61621,286362
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,428,5.4,209,1379,1988,21317
Restream/reindexer,26,0,4.5,501,6065,17299,171124
OpenSMTPD/OpenSMTPD,26,201,6.2,157,1333,6103,52077
DrTimothyAldenDavis/SuiteSparse,26,199,6.1,196,651,259634,1190686
DaehwanKimLab/hisat2,26,561,5.7,81,306,22159,98565
Auburn/FastNoise2,26,13,4.2,262,3650,939,12454
wmbusmeters/wmbusmeters,25,206,6.1,89,1083,6887,48531
melonDS-emu/melonDS,25,0,5.6,169,1946,14579,148502
medooze/media-server,25,-1,6.3,57,1125,32403,98608
lighttransport/nanort,25,0,4.8,8,35,34195,194402
libgd/libgd,25,47,6.1,78,380,10671,51313
google/autofdo,25,0,5.7,101,1744,4042,17208
buddhi1980/mandelbulber2,25,6,4.8,280,1677,25818,118249
apache/trafficserver,25,73,7.6,874,5995,90025,382357
apache/apr,25,705,5.9,105,883,33138,105977
alibaba/CicadaPlayer,25,15,3.8,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
MikeLankamp/fpm,25,0,4.9,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/monica,25,81,2.8,206,1777,421672,1583059
Blosc/bcolz,25,433,2.8,74,709,17803,53211
ARM-software/astc-encoder,25,184,4.5,42,204,15880,81681
zxing-cpp/zxing-cpp,24,725,5.4,131,1714,6332,49219
xoseperez/espurna,24,67,4.7,44,470,8701,77770
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,4,4.2,138,1028,17867,77534
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,3.8,43,277,7806,57214
p-ranav/argparse,24,6,3.9,104,335,789,10390
mpromonet/v4l2rtspserver,24,427,4,114,1332,509,2704
leejet/stable-diffusion.cpp,24,195,5.4,95,686,7851,119257
kohler/gifsicle,24,82,4.7,41,321,2273,15346
flang-compiler/flang,24,0,6.2,34,457,85147,510900
felixguendling/cista,24,40,4.9,2,46,1491,21136
facebook/SPARTA,24,102,7.5,1,58,3566,16347
WayneD/rsync,24,244,5.2,171,716,9353,44318
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
Sysinternals/ProcDump-for-Linux,24,26,5.7,18,206,6420,47126
Razakhel/RaZ,24,0,5.4,266,3183,48377,255923
OSGeo/PROJ,24,1006,5.8,230,2411,37062,172409
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
sweeneychris/TheiaSfM,23,33,5.8,7,143,75766,199349
powertab/powertabeditor,23,0,5.3,46,1075,14820,51637
libunwind/libunwind,23,44,7.9,13,183,13731,44012
libspatialindex/libspatialindex,23,584,4.6,35,526,18193,53243
harfbuzz/harfbuzz,23,-1,7.5,181,974,29661,127387
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
dmlc/treelite,23,12,5.2,8,196,1990,8662
bbidulock/icewm,23,402,6,219,2249,2413,74057
ardera/flutter-pi,23,0,5.6,36,376,5785,29740
Tarsnap/tarsnap,23,244,6.9,134,1039,20293,49791
NVIDIA/libglvnd,23,10,4.3,48,435,7442,50532
unum-cloud/ucall,22,0,6.1,254,1851,3961,2912
septag/glslcc,22,23,3.4,573,3822,27282,146915
mm2/Little-CMS,22,110,7,71,835,7074,45856
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
ifcquery/ifcplusplus,22,7,4.5,84,439,50703,252559
guillaumeblanc/ozz-animation,22,249,4.5,548,2717,33306,104765
fossephate/JoyCon-Driver,22,416,2.5,182,1284,719125,2745570
foonathan/lexy,22,0,5.3,279,2296,3234,49574
decaf-project/DECAF,22,153,2.6,62,313,283747,1170024
dealii/dealii,22,194,7.4,1030,6786,727723,2379515
cxong/tinydir,22,1,5.5,2,26,684,2154
bitcoin-core/gui,22,117,6.4,437,5994,48293,254851
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
vectorgraphics/asymptote,21,104,5.3,38,454,50549,297312
sustrik/libdill,21,81,5,43,521,3350,18978
simongog/sdsl-lite,21,913,4.7,107,385,9238,44200
particle-iot/device-os,21,-1,6.2,29,663,57863,209464
ompl/ompl,21,578,5.9,141,1756,42046,88050
nanomsg/nng,21,589,6,95,1691,9905,71405
mudita/MuditaOS,21,93,5.6,49,387,145980,480360
monkey/monkey,21,649,5.5,143,1270,42631,134207
microsoft/ALEX,21,22,6,1,2,1007,6465
lizardfs/lizardfs,21,206,3.4,170,1859,17769,101940
gnss-sdr/gnss-sdr,21,13,4.8,245,2800,51674,279950
feaser/openblt,21,5,4.3,36,153,1676138,2308911
facebookresearch/nle,21,0,6.3,754,3260,47788,287830
fabsig/GPBoost,21,40,5.8,56,1250,129704,822293
cycfi/elements,21,0,4.5,6,335,23213,32533
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
blueloveTH/pocketpy,21,595,5.2,59,1303,5275,31728
bitdefender/hvmi,21,555,5.4,683,1900,38322,358928
apache/kvrocks,21,-1,7.1,493,6605,6077,39733
aliakseis/LIII,21,-1,3.4,205,2240,47443,180049
PurpleI2P/i2pd,21,201,6.4,117,1374,3264,53410
OpenPrinting/cups,21,711,8.6,464,1693,45586,170167
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
BinomialLLC/basis_universal,21,734,3.1,223,1211,20660,120364
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
majn/telegram-purple,20,163,3.5,1342,6789,946,5120
intel/libxcam,20,24,4.6,23,538,9701,70242
idealvin/coost,20,218,5.5,33,417,4464,41022
gqrx-sdr/gqrx,20,0,5.4,20,450,6383,26202
flyinghead/flycast,20,27,5.1,55,761,98501,727622
canonical/lightdm,20,48,5.5,58,909,3144,25915
brainflow-dev/brainflow,20,458,4.5,31,1213,59265,225682
YimMenu/YimMenu,20,0,6.9,458,4399,3607,145326
SVF-tools/SVF,20,244,5.9,171,1483,18322,74689
BenLangmead/bowtie2,20,372,4.8,88,264,19502,63856
zlgopen/awtk,19,0,5.7,283,2067,286204,854247
taisei-project/taisei,19,0,6.2,420,5014,7883,89311
septag/sx,19,252,3.9,18,236,3973,22518
puzzlepaint/camera_calibration,19,740,3.8,211,1560,71665,234479
openssh/openssh-portable,19,-1,6.3,261,2026,21208,120499
openppl-public/ppl.nn,19,247,5.8,240,3642,36435,101909
mongodb/mongo-cxx-driver,19,2353,6.7,351,3105,26654,63515
mitsuba-renderer/mitsuba2,19,203,4.6,187,2550,11923,56839
microsoft/verona,19,70,6.4,44,458,633,4536
ktock/container2wasm,19,8,4.7,14,88,50012,316880
google/orbit,19,266,7.6,53,1134,116003,592285
cronie-crond/cronie,19,45,6.2,21,154,1953,7706
bochs-emu/Bochs,19,793,5.5,14,88,44747,286185
arkdb/inception,19,58,4.4,20,435,177419,777618
alibaba/PhotonLibOS,19,0,6.2,46,907,5479,44889
aap/librw,19,208,4.4,50,745,13097,90251
Snaipe/Criterion,19,80,4,76,483,7286,19124
Smorodov/Multitarget-tracker,19,52,4.6,104,973,24345,105932
Mudlet/Mudlet,19,0,5,289,3655,22054,106811
GaijinEntertainment/DagorEngine,19,32,1.9,275,3549,758979,4162343
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.6,665,12905,31735,290065
ruben2020/codequery,18,0,3.9,300,2202,16040,104682
pytorch/FBGEMM,18,-1,6.8,147,911,10202,71557
ptitSeb/gl4es,18,575,6.2,235,1118,7613,82056
martinus/robin-hood-hashing,18,311,5.5,31,154,1843,14019
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4.8,146,1314,9339,64597
k2-fsa/sherpa-ncnn,18,3,5.4,129,690,2198,6874
intel/intel-extension-for-transformers,18,7,5.8,1035,6840,23183,149436
glennrp/libpng,18,796,4.3,265,1683,17567,57209
flutter/codelabs,18,0,8.2,2565,11502,22831,74075
ccache/ccache,18,506,7.6,168,871,11429,58889
boazsegev/facil.io,18,168,4.5,26,486,10401,30696
ValveSoftware/Fossilize,18,-1,5.9,430,4199,4082,58300
TeamHypersomnia/Hypersomnia,18,87,4.5,17,167,81097,368967
SOCI/soci,18,637,5.6,26,777,5169,48958
PowerDNS/pdns,18,961,7.3,104,1325,25330,196515
OpenLightingProject/ola,18,152,4.8,104,2967,50135,139530
LibreSprite/LibreSprite,18,2,5.7,545,4308,26371,164397
vmangos/core,17,49,4.3,66,293,93033,495505
utilForever/RosettaStone,17,4933,4.6,1251,3144,108361,154653
signalwire/freeswitch,17,666,7.4,438,3651,169856,1147518
sepfy/libpeer,17,22,5.8,21,408,161,5305
openenclave/openenclave,17,53,6.8,13,180,47618,187383
nba-emu/NanoBoyAdvance,17,168,5.1,118,1058,1506,14652
martinus/unordered_dense,17,0,5.7,53,187,1511,10393
lyusupov/SoftRF,17,150,4.4,25,384,309376,1370984
libfirm/libfirm,17,0,4.6,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.5,8,234,7194,5733
iboB/dynamix,17,195,4.7,107,502,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48670,152694
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
cr-marcstevens/hashclash,17,667,3.8,93,287,2752,25536
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
alperakcan/fuse-ext2,17,2,5.7,13,58,720,2294
alliedmodders/amxmodx,17,34,3.7,40,169,122158,351991
ObEngine/ObEngine,17,954,4.4,121,2268,32040,199049
MusicPlayerDaemon/MPD,17,0,6.9,27,2695,20853,102057
wondertrader/wondertrader,16,108,3.9,167,1951,93452,228711
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.8,225,2226,44321,158289
svgpp/svgpp,16,4,4.5,24,357,39792,204541
puzzlepaint/surfelmeshing,16,690,3.7,208,1335,42809,125455
osandov/drgn,16,337,5.2,120,1616,6685,38889
openjdk/jfx,16,-1,6.7,301,1467,922486,2899924
okbob/pspg,16,49,4.9,66,265,2485,23454
nmap/ncrack,16,169,3.7,38,566,32435,85130
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4576,6.1,1295,4985,40137,238059
hackerschoice/gsocket,16,54,4.8,72,357,2797,14008
foonathan/memory,16,189,4.8,38,260,2816,12382
cryfs/cryfs,16,1538,5.3,91,2423,46563,201296
cisco/joy,16,186,2.1,94,725,29173,59994
cirosantilli/cpp-cheat,16,3,2.7,2,77,14069,26637
bitshares/bitshares-core,16,0,5.5,289,2003,31607,154598
Tracktion/tracktion_engine,16,0,4.8,8,425,37089,659334
TH3xACE/SUDO_KILLER,16,141,2.7,200,838,19366,75495
Samsung/rlottie,16,117,5.1,22,450,10217,45387
PortAudio/portaudio,16,42,6.8,72,432,19535,71606
Orc/discount,16,18,4.3,28,208,931,6477
InoriRus/Kyty,16,350,3.3,333,2516,216620,997170
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
ApsaraDB/PolarDB-for-PostgreSQL,16,-1,6,25,3329,517694,1243184
posva/catimg,15,47,4.6,3,21,1603,6567
pgbackrest/pgbackrest,15,1683,6,715,2762,26966,111711
oneapi-src/oneDNN,15,0,7.5,1557,7149,134317,934997
libui-ng/libui-ng,15,-1,6.7,6,391,6217,35385
libts/tslib,15,19,5.2,31,149,2346,18780
csmith-project/csmith,15,101,5.8,43,854,8561,27192
charles-lunarg/vk-bootstrap,15,105,5.8,48,822,326,10820
chaos/pdsh,15,171,5.4,23,342,4905,12406
canonical/raft,15,54,6.2,55,466,7065,31766
Windscribe/Desktop-App,15,1,3.3,33,681,19208,181133
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
RoaringBitmap/CRoaring,15,52,7.5,29,400,7072,34324
NagyD/SDLPoP,15,249,5.2,81,708,4249,27895
Lameguy64/PSn00bSDK,15,10,4,9,158,6472,17579
HerculesWS/Hercules,15,290,5.5,16,234,171202,516993
GarageGames/Torque3D,15,203,2.8,296,1995,385074,1346472
BitcoinUnlimited/BitcoinUnlimited,15,103,4.3,49,238,30539,173879
zeldaret/botw,14,16,4.7,86,3368,11269,254954
westes/flex,14,38,7.6,30,199,3052,7196
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
urcu/userspace-rcu,14,52,5.4,59,344,7689,23086
steemit/steem,14,271,4.4,336,4107,85632,479306
rurban/smhasher,14,0,4.9,12,424,19048,77643
rubinius/rubinius,14,313,3.7,56,552,46849,539570
resiprocate/resiprocate,14,194,4.9,22,657,246279,1141219
relic-toolkit/relic,14,4236,5.7,1414,1988,41087,141347
quantcast/qfs,14,61,5.5,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
potassco/clingo,14,0,5.2,436,3299,9327,103820
phoboslab/wipeout-rewrite,14,32,6,13,217,3626,26134
o-oconnell/minixfromscratch,14,128,3.6,16,109,65450,344482
nextcloud/desktop,14,0,7.2,323,2954,19876,102935
mitchellkrogza/apache-ultimate-bad-bot-blocker,14,337,3.9,57,444,81692,270315
microsoft/SEAL,14,250,5.5,125,999,10710,49101
linux-can/can-utils,14,9,5.8,50,208,3296,16090
letoram/arcan,14,47,5.2,18,186,129245,371662
jupp0r/prometheus-cpp,14,83,5.1,33,292,627,3831
janet-lang/janet,14,-1,6.3,76,901,3587,31544
inanevin/LinaEngine,14,0,2.2,154,1154,156892,506002
charlesnicholson/nanoprintf,14,91,6,4,20,749,7941
buaazp/zimg,14,42,3.5,39,343,2775,11754
bareos/bareos,14,953,6.7,20,584,81452,319069
PDAL/PDAL,14,14,5.9,82,1880,86742,287931
OpenMPT/openmpt,14,0,5.6,190,1363,223422,978670
LiquidPlayer/LiquidCore,14,269,0.8,112,1460,985862,5136635
KratosMultiphysics/Kratos,14,175,7.2,30,201,571488,1770334
ElectronicCats/CatSniffer,14,0,3.6,190,1363,252084,342048
BobLChen/VulkanDemos,14,171,2.4,205,1544,118226,705902
0intro/plan9,14,125,4,16,100,207411,1543345
vergecurrency/verge,13,143,5.7,73,292,39621,244595
tensor-compiler/taco,13,297,4.3,74,1557,12425,69846
sirjuddington/SLADE,13,227,5.5,29,702,68501,265371
qtumproject/qtum,13,82,5.3,80,873,63989,381801
prabhuomkar/pytorch-cpp,13,100,5.6,1,105,622,3316
peercoin/peercoin,13,87,7.1,83,908,38740,223223
pangweiwei/slua,13,-1,2.7,10,605,2576,16311
ov2slam/ov2slam,13,195,3.9,182,1685,54357,119058
megamarc/Tilengine,13,55,4.3,30,525,5086,16379
k-takata/Onigmo,13,70,3.5,77,464,3378,84130
joan2937/pigpio,13,28,5.5,82,396,11068,18184
hunspell/hunspell,13,94,6.4,72,307,4161,83877
hoglet67/RGBtoHDMI,13,0,3.6,89,528,8580,91340
haasn/libplacebo,13,-1,5.5,101,565,9873,53001
faragon/libsrt,13,75,4.4,61,508,3062,21978
cvxgrp/scs,13,26,4.7,16,157,3341,10033
bo3b/3Dmigoto,13,201,3.6,56,181,41098,227389
bitcoinxt/bitcoinxt,13,89,6.2,48,205,18917,119047
bitcoin-sv/bitcoin-sv,13,185,5.5,88,651,36191,221265
bcosorg/bcos,13,0,2.9,48,1280,44949,110467
agroal/pgagroal,13,49,5.2,59,362,3790,22374
OpenIDC/mod_auth_openidc,13,-1,5.9,252,544,4944,17918
