repo, scan-build-bugs, infer-bugs, ossf-score, complex-functions, total-functions, lines-of-code, lines-of-comments
gosu/gosu,31,373,3.5,100,684,31938,106600
eudev-project/eudev,31,135,7,108,725,5147,26036
danielkrupinski/GOESP,31,144,4.2,115,953,60610,151656
chocolate-doom/chocolate-doom,31,386,6.8,288,3500,48873,223820
ArcticaProject/vcxsrv,31,29,2.1,84,725,436655,1650849
shinyquagsire23/OpenJKDF2,30,5,2.8,377,2596,111944,444184
rime/librime,30,0,5.6,26,904,3020,31090
onnx/optimizer,30,0,4.9,270,3648,816,5252
mpoeter/xenium,30,673,5.9,8,94,2640,12776
megai2/d912pxy,30,0,2.7,8,12,20424,99339
irontec/sngrep,30,97,6.8,25,275,8048,14051
geekuillaume/soundsync,30,301,2.5,103,448,17301,57520
cosmos72/twin,30,291,4.3,113,980,9413,135588
apple/swift-llbuild,30,377,6.8,128,1691,35041,96454
MikePopoloski/slang,30,0,5.3,373,4253,12243,127313
KhronosGroup/SPIRV-Reflect,30,20,8.8,55,259,2038,14974
DroneBridge/DroneBridge,30,157,2.3,42,451,34240,86331
xiph/opus,29,315,4.8,108,489,18503,65929
sheredom/json.h,29,28,4.4,169,368,1113,7835
rwengine/openrw,29,194,4.1,84,1029,8864,43810
rofl0r/ncdu,29,8,4.4,25,119,1038,3757
nxengine/nxengine-evo,29,158,3,165,1059,29859,101088
emersion/mrsh,29,52,4.5,23,359,632,11236
biojppm/rapidyaml,29,641,5.2,370,1243,2994,41006
berthubert/googerteller,29,1,4.3,2,20,1249,19459
Xinyuan-LilyGO/T-Display-S3,29,-1,4.5,172,1242,144865,856344
pioneerspacesim/pioneer,28,-1,5.3,203,2150,45930,239902
mchehab/zbar,28,145,4.8,73,580,10220,39482
jamulussoftware/jamulus,28,300,7.6,102,449,23640,76544
eclipse-cyclonedds/cyclonedds,28,0,8.6,320,3767,44591,243524
dvorka/hstr,28,54,5.1,15,81,1048,6065
coova/coova-chilli,28,120,4.9,82,439,9228,43939
codership/galera,28,426,4.4,124,1180,34665,127920
Tom94/tev,28,0,5.4,228,2204,815,10050
MycroftAI/mimic1,28,-1,4.8,52,687,12855,2280971
JSBSim-Team/jsbsim,28,0,5.7,93,1208,31083,74814
zweigraf/face-landmarking-ios,27,-1,3.5,150,1326,95616,279461
zaki/irrlicht,27,98,3.2,79,422,62771,255695
slack2450/csgo-dma-overlay,27,53,2.5,52,1625,673623,3343046
physercoe/starquant,27,193,4.4,116,1804,95904,296953
mz-automation/libiec61850,27,331,5.7,176,1644,17811,127245
mtcp-stack/mtcp,27,695,4.6,100,851,53079,210945
morganstanley/binlog,27,0,5.8,17,108,3473,15351
menwenjun/redis_source_annotation,27,-1,3.8,77,617,41598,109247
maharmstone/quibble,27,31,4.5,90,678,726,16507
losnoco/Cog,27,75,4.4,21,207,137888,2890104
libressl/portable,27,1324,5.4,469,4532,1257,5004
li-plus/chatglm.cpp,27,144,5.4,136,1272,290,4050
leejet/stable-diffusion.cpp,27,199,5.4,97,653,7990,566523
hroptatyr/dateutils,27,324,6.2,34,326,5497,22572
grke/burp,27,132,4.8,93,1020,5081,53917
fraunhoferhhi/vvenc,27,0,6.7,265,1364,29912,284929
acidicoala/SmokeAPI,27,0,4.1,288,1986,138,2559
OpenCPN/OpenCPN,27,115,3.9,57,676,216337,899718
InteractiveComputerGraphics/PositionBasedDynamics,27,0,3.8,177,1683,61266,251523
FLIF-hub/FLIF,27,101,4.5,49,269,4997,32774
zpl-c/zpl,26,1,4.7,0,47,1645,16297
vcftools/vcftools,26,103,3.6,64,285,930,15557
strukturag/libde265,26,267,5.2,66,524,7163,41271
paroj/gltut,26,243,4.2,59,1050,21418,148649
p-gen/smenu,26,18,5.7,40,212,4200,17291
nfrechette/acl,26,-1,5.7,41,233,8774,45451
jacksonliam/mjpg-streamer,26,6,3.6,17,82,8119,31990
icculus/physfs,26,91,4.9,54,310,5820,18856
huawei-noah/bolt,26,4,3.4,95,977,27660,279635
google/packetdrill,26,79,5.3,46,443,5380,17168
Tencent/wwsearch,26,27,0.8,318,3459,66810,288481
SChernykh/p2pool,26,428,5.5,209,1351,1996,21320
Restream/reindexer,26,0,4.5,509,6167,17349,173030
OpenSMTPD/OpenSMTPD,26,182,6.1,157,1347,6116,52380
OpenEnroth/OpenEnroth,26,0,6.1,156,1753,15828,137037
DrTimothyAldenDavis/SuiteSparse,26,199,6.1,196,651,261570,1189890
Auburn/FastNoise2,26,13,4.5,262,3650,939,12454
melonDS-emu/melonDS,25,0,5.4,171,1966,14976,149453
medooze/media-server,25,935,6,58,1136,32544,99166
lighttransport/nanort,25,0,4.8,8,35,34195,194402
libgd/libgd,25,47,6.3,79,380,10675,51334
google/autofdo,25,0,5,101,1744,4042,17208
apache/trafficserver,25,153,7.6,870,6006,90221,383255
apache/apr,25,711,6.3,106,885,33185,106348
alibaba/CicadaPlayer,25,15,3.9,352,6041,31689,231231
TorqueGameEngines/Torque2D,25,35,3.6,19,142,177667,497206
MikeLankamp/fpm,25,0,4.8,34,186,9771,24858
GarageGames/Torque2D,25,35,2.6,19,142,179528,502439
Forairaaaaa/monica,25,81,2.9,206,1777,421672,1583059
xoseperez/espurna,24,67,4.4,44,470,8700,78066
xiph/vorbis,24,64,3.7,51,240,4026,54951
traildb/traildb,24,66,4,25,222,2074,11840
stp/stp,24,4,5,138,1027,17861,77540
stepmania/stepmania,24,1014,3.2,296,1890,142862,536924
richgel999/fpng,24,268,4.1,43,277,7806,57214
p-ranav/argparse,24,6,3.4,104,335,789,10390
mpromonet/v4l2rtspserver,24,427,4.3,114,1332,509,2705
kohler/gifsicle,24,82,4.2,41,321,2273,15346
gta-reversed/gta-reversed-modern,24,0,7.3,334,4237,40603,258228
flang-compiler/flang,24,0,6.2,34,457,85220,510968
WayneD/rsync,24,245,5.2,171,716,9353,44318
TheRealOrange/icer_compression,24,84,4.4,43,144,2226,13100
Razakhel/RaZ,24,0,5.4,310,3581,95786,339309
OSGeo/PROJ,24,1008,6.9,231,2413,37097,172724
FlightGear/flightgear,24,110,4.2,46,420,192345,671470
y123456yz/Reading-and-comprehense-redis-cluster,23,129,2.5,61,421,33965,70514
powertab/powertabeditor,23,0,5.2,46,1075,14822,51648
nanomsg/nng,23,634,5.7,92,1775,10265,74150
linux-can/can-utils,23,28,6,55,402,4919,22739
libunwind/libunwind,23,43,8.9,13,181,13710,43911
libspatialindex/libspatialindex,23,584,4.6,35,526,18193,53243
ifcquery/ifcplusplus,23,7,4.5,84,439,50860,254081
gkostka/lwext4,23,-1,5.5,67,444,5759,17446
dmlc/treelite,23,12,4.7,8,196,1990,8662
bbidulock/icewm,23,403,5.8,219,2249,2411,74117
ardera/flutter-pi,23,0,5.5,36,380,5794,29953
alibaba/PhotonLibOS,23,0,6.7,48,990,5720,46947
Tarsnap/tarsnap,23,244,6.9,134,1039,20361,49901
Sysinternals/ProcDump-for-Linux,23,-1,6.1,31,323,7710,167963
NVIDIA/libglvnd,23,10,3.4,48,435,7442,50532
unum-cloud/ucall,22,0,5.2,254,1851,3965,2923
simongog/sdsl-lite,22,-1,4.7,107,385,9238,44200
septag/glslcc,22,23,3.4,573,3822,27282,146915
mm2/Little-CMS,22,108,7,71,835,7079,45907
michaeljclark/rv8,22,72,4.4,70,986,4791,88209
horsicq/Nauz-File-Detector,22,0,5,309,3796,185,494
guillaumeblanc/ozz-animation,22,249,4.5,548,2717,33306,104765
gnss-sdr/gnss-sdr,22,13,5.7,247,2792,52154,284218
fossephate/JoyCon-Driver,22,416,2.5,182,1284,719125,2745570
foonathan/lexy,22,0,5.3,279,2296,3234,49577
decaf-project/DECAF,22,153,2.6,62,313,283747,1170024
cxong/tinydir,22,1,5.6,2,27,684,2170
apache/kvrocks,22,-1,5.8,504,6739,6464,44031
SOCI/soci,22,654,5.6,30,893,5253,52484
PurpleI2P/i2pd,22,205,6.1,116,1389,3272,53832
ISEE-Technology/CamVox,22,213,2.4,265,2869,82325,170191
sustrik/libdill,21,81,5,43,521,3350,18978
particle-iot/device-os,21,-1,5.2,29,663,58032,210461
ompl/ompl,21,579,5.9,142,1757,42100,88137
monkey/monkey,21,649,5.6,143,1271,42631,134213
microsoft/ALEX,21,22,6,1,2,1007,6465
feaser/openblt,21,5,4.7,36,153,1682456,2314717
cutechess/cutechess,21,0,4.1,97,1799,25245,65689
bitdefender/hvmi,21,555,5.3,683,1900,38322,358928
aliakseis/LIII,21,-1,2,205,2240,47443,180049
HumbleNet/HumbleNet,21,9,3.8,28,106,65433,217648
zsummer/breeze,20,0,2.3,88,1752,24898,86146
sustrik/libmill,20,67,4.5,22,337,2126,12281
priitj/whitedb,20,57,4,74,420,10350,33379
isledecomp/isle,20,0,4.3,49,769,10649,45657
intel/libxcam,20,24,4.6,23,538,9701,70242
idealvin/coost,20,218,5.3,33,417,4464,41022
gqrx-sdr/gqrx,20,0,5.4,20,450,6383,26202
cronie-crond/cronie,20,46,6.7,21,154,1954,7709
canonical/lightdm,20,48,6.1,58,909,3153,25946
SVF-tools/SVF,20,240,5.9,178,1548,18874,76845
OpenPrinting/cups,20,1107,8,464,1695,45723,170039
taisei-project/taisei,19,0,6.2,420,5014,7883,89311
septag/sx,19,252,3.9,18,236,3973,22518
openppl-public/ppl.nn,19,245,5.8,241,3661,36684,102594
mongodb/mongo-cxx-driver,19,2347,6.8,351,3105,27012,65201
mitsuba-renderer/mitsuba2,19,203,4.4,187,2550,11923,56839
martinus/unordered_dense,19,0,6.1,54,193,1526,10565
ktock/container2wasm,19,8,4.6,14,88,50013,316944
harfbuzz/harfbuzz,19,-1,7.9,185,982,29798,128127
bochs-emu/Bochs,19,761,5.7,14,88,45155,288023
bitshares/bitshares-core,19,0,5.2,289,2003,31607,154621
alibaba/GCanvas,19,105,4.2,31,400,43297,52463
aap/librw,19,208,4.5,50,745,13097,90251
YimMenu/YimMenu,19,0,6.2,402,4352,3851,146919
Snaipe/Criterion,19,80,4,76,483,7286,19124
Smorodov/Multitarget-tracker,19,52,4.6,105,973,24390,105984
Mudlet/Mudlet,19,0,5,292,3708,22419,109048
JuliaMath/openlibm,19,37,6.2,52,228,14419,27121
GaijinEntertainment/DagorEngine,19,27,4.1,212,3145,758350,4157633
zigzap/zap,18,170,5.5,25,487,10465,30834
yangjiaolong/Go-ICP,18,54,4.4,12,69,749,3687
wondertrader/wondertrader,18,9,3.9,167,1951,93452,228723
vsergeev/c-periphery,18,1,4.4,28,173,579,4833
vinniefalco/LuaBridge,18,-1,4.7,63,2602,14514,71923
ton-blockchain/ton,18,0,4.5,669,12941,31832,291338
pytorch/FBGEMM,18,-1,6.8,149,926,10515,72557
ptitSeb/gl4es,18,575,5.5,235,1118,7613,82056
openssh/openssh-portable,18,-1,6.3,262,2042,21248,121133
laurolins/nanocube,18,108,2.2,0,3,11646,46798
k4zmu2a/SpaceCadetPinball,18,190,4.4,147,1314,9338,64588
k2-fsa/sherpa-ncnn,18,3,5.4,130,692,2206,6876
flutter/codelabs,18,0,8.3,2565,11502,22816,73971
cirosantilli/cpp-cheat,18,3,2.7,2,77,14069,26637
boazsegev/facil.io,18,168,4.5,26,486,10401,30696
ValveSoftware/Fossilize,18,-1,4.5,431,4199,4108,58426
TeamHypersomnia/Hypersomnia,18,-1,4.5,17,167,81342,371881
OpenLightingProject/ola,18,151,4.3,104,2967,50135,139530
zxing-cpp/zxing-cpp,17,727,5.2,131,1756,6442,50511
utilForever/RosettaStone,17,4933,4.5,1251,3144,108361,154653
sepfy/libpeer,17,22,4.6,21,408,161,5305
lyusupov/SoftRF,17,150,4.4,25,384,309382,1371147
libfirm/libfirm,17,0,4.1,489,3944,34956,126405
libSDL2pp/libSDL2pp,17,-1,4.4,8,234,7194,5733
iboB/dynamix,17,195,5.1,107,503,1737,14352
i2Nav-WHU/OB_GINS,17,237,4.1,47,936,48670,152694
i2Nav-WHU/IC-GVINS,17,237,4.1,47,936,49605,156121
hyrathb/mentohust,17,-1,4.4,4,93,825,9865
homenc/HElib,17,290,5.4,31,749,25665,86307
codenamecpp/carnage3d,17,195,3.9,101,1729,18333,87704
alperakcan/fuse-ext2,17,2,6.4,13,58,720,2294
PowerDNS/pdns,17,969,7.3,100,1334,25813,200878
ObEngine/ObEngine,17,953,4.4,121,2268,32040,199049
MusicPlayerDaemon/MPD,17,0,6.7,27,2700,20892,102119
tunabrain/incremental-fluids,16,8,3.5,9,193,2225,10271
tpm2-software/tpm2-tss,16,0,7.9,235,2232,44462,160414
svgpp/svgpp,16,4,5.2,24,357,34562,176017
prabhuomkar/pytorch-cpp,16,98,5.1,1,101,622,3316
pnggroup/libpng,16,691,5.4,209,1339,17675,58167
openjdk/jfx,16,-1,6.7,302,1478,931866,2947870
nccgroup/TriforceAFL,16,-1,1.9,148,812,552246,2531191
mongodb/mongo-c-driver,16,4578,6,1298,4994,40217,238664
foonathan/memory,16,191,5.3,38,261,2819,12397
cryfs/cryfs,16,1538,5.2,91,2423,46563,201296
cisco/joy,16,186,2.1,94,725,29173,59994
Tracktion/tracktion_engine,16,0,4.7,8,425,37089,659335
Samsung/rlottie,16,114,5.1,22,450,10217,45387
PortAudio/portaudio,16,42,6.8,72,432,19532,71612
Orc/discount,16,18,6.2,30,207,930,6547
InoriRus/Kyty,16,350,3.3,333,2516,216620,997170
ETH3D/badslam,16,690,3.3,208,1335,56548,170467
ApsaraDB/PolarDB-for-PostgreSQL,16,-1,5.8,25,3329,517694,1243184
vmangos/core,15,29,4.2,66,294,92981,495796
posva/catimg,15,47,4.6,3,21,1603,6567
oneapi-src/oneDNN,15,0,7.5,1599,7279,138243,964595
libui-ng/libui-ng,15,-1,6.2,6,396,6217,35385
csmith-project/csmith,15,102,5.5,43,854,8561,27192
chaos/pdsh,15,171,5.7,23,342,4914,12431
Windscribe/Desktop-App,15,48,3.3,32,703,18720,176762
ValveSoftware/vogl,15,1,5,354,2659,29615,213639
Unity-Technologies/HLSLcc,15,66,4.4,95,434,3240,32043
Thekla/thekla_atlas,15,70,4.5,35,362,5062,26094
Rosalie241/RMG,15,736,4,128,1434,107117,667639
NagyD/SDLPoP,15,249,4.5,81,708,4249,27895
Lameguy64/PSn00bSDK,15,10,4.4,9,160,6529,17592
HerculesWS/Hercules,15,290,5.5,16,234,172711,517932
GarageGames/Torque3D,15,203,2.8,296,1995,385074,1346472
zeldaret/botw,14,16,4.7,86,3368,11269,254954
westes/flex,14,38,7.9,30,199,3052,7196
usb-tools/USBProxy-legacy,14,90,4.2,19,198,986,8747
urcu/userspace-rcu,14,52,4.9,59,344,7693,23087
rurban/smhasher,14,0,4.6,12,424,19048,77643
relic-toolkit/relic,14,4256,5.7,1418,1992,41110,141969
quantcast/qfs,14,61,4.6,44,317,21959,284183
premake/premake-core,14,0,6.2,190,1363,92049,230556
potassco/clingo,14,0,5.2,436,3299,9327,103820
plan9foundation/plan9,14,125,4,16,100,207411,1543345
phoboslab/wipeout-rewrite,14,32,5.1,13,217,3626,26134
o-oconnell/minixfromscratch,14,128,3.6,16,109,65450,344482
nextcloud/desktop,14,0,7.4,331,3058,20264,106544
microsoft/SEAL,14,250,5.5,125,999,10710,49101
libts/tslib,14,19,6.7,32,152,2378,18935
letoram/arcan,14,47,5.2,18,186,137136,384735
janet-lang/janet,14,-1,6.6,76,908,3595,31772
inanevin/LinaEngine,14,0,2.2,154,1154,156892,506002
buaazp/zimg,14,24,3.5,39,343,2775,11754
PDAL/PDAL,14,14,5.9,83,1887,86924,288725
OpenMPT/openmpt,14,0,5.8,190,1363,224848,979267
LiquidPlayer/LiquidCore,14,269,0.8,112,1458,985237,5137260
KratosMultiphysics/Kratos,14,175,7.2,30,201,574559,1776033
BobLChen/VulkanDemos,14,171,2.4,205,1544,118226,705902
0intro/plan9,14,125,4,16,100,207411,1543345
tensor-compiler/taco,13,297,4.3,74,1557,12425,69846
resiprocate/resiprocate,13,194,4.9,22,541,246300,1141311
pangweiwei/slua,13,-1,2.7,10,605,2576,16311
ntop/PF_RING,13,35,4.4,281,1594,182303,640088
megamarc/Tilengine,13,55,4.3,30,525,5086,16379
k-takata/Onigmo,13,70,3.5,77,464,3378,84130
joan2937/pigpio,13,28,5.3,82,396,11068,18184
hunspell/hunspell,13,94,6.5,72,307,4161,83877
hoglet67/RGBtoHDMI,13,0,3.6,89,528,8580,91340
haasn/libplacebo,13,-1,5.6,101,565,9874,53007
bo3b/3Dmigoto,13,201,2.7,56,181,41098,227389
bitcoinxt/bitcoinxt,13,89,6.2,48,205,18917,119047
agroal/pgagroal,13,49,5.1,59,362,3790,22388
TarsCloud/TarsCpp,13,0,5.5,133,2358,45172,106468
OpenIDC/mod_auth_openidc,13,-1,6.1,254,592,5257,19286
NoelFB/blah,13,0,4.8,169,1854,4681,28987
EQEmu/Server,13,186,4.8,31,223,58590,583183
AcademySoftwareFoundation/openvdb,13,154,7,17,289,45815,304593
zsiciarz/aquila,12,108,3.2,14,639,3602,12273
yshui/picom,12,81,6,113,510,4797,21226
wolkykim/qlibc,12,31,5.7,24,267,9625,10720
treefrogframework/treefrog-framework,12,26,4.6,42,345,50432,266394
thrill/thrill,12,70,4.3,37,639,16228,54500
sourcey/libsourcey,12,277,2.4,186,1940,35654,135032
seemoo-lab/owl,12,21,4.5,9,143,1112,4725
nomacs/nomacs,12,-1,5.3,44,1650,6156,48135
mindspore-ai/mindspore,12,462,2.6,233,1779,366328,1774186
martinus/nanobench,12,4,5.1,0,14,1510,9186
lighttpd/lighttpd1.4,12,723,5.6,184,1445,16102,96337
lbryio/lbrycrd,12,75,3.6,35,154,24935,147706
hexagonal-sun/bic,12,64,3.9,13,257,379,6151
erwincoumans/tiny-differentiable-simulator,12,75,3.9,27,299,93038,487374
digego/extempore,12,1,3.6,41,252,22821,71312
charlesnicholson/nanoprintf,12,91,6.2,4,19,750,7964
andrew-gresyk/HFSM2,12,0,5,35,110,5234,41368
YeeZTech/YeeZ-Privacy-Computing,12,0,4.1,4,310,6639,37019
RavenProject/Ravencoin,12,103,5.1,53,237,37166,295797
OpenSpace/OpenSpace,12,207,5.6,107,957,72168,221959
MiniZinc/libminizinc,12,0,6.2,239,1247,9978,92438
HardySimpson/zlog,12,14,5.7,16,169,1137,7689
G4lile0/tinyGS,12,0,3.2,17,58,10541,56881
ElementsProject/elements,12,136,7.9,106,961,46602,256061
ERGO-Code/HiGHS,12,-1,6.6,302,1762,23649,133272
Codesire-Deng/co_context,12,19,5.8,0,95,1441,11524
AntiMicroX/antimicrox,12,0,5.1,88,1192,8330,50593
unittest-cpp/unittest-cpp,11,32,4.4,62,393,72,6470
tinyalsa/tinyalsa,11,17,5.6,8,188,1994,7252
sylefeb/Silice,11,164,5.4,128,3504,22505,88150
standardese/standardese,11,103,3.7,75,1071,1586,13987
sipeed/TinyMaix,11,12,4.6,1,60,829,302785
open-iscsi/open-iscsi,11,34,5.9,65,261,14338,52613
microsoft/ShaderConductor,11,0,4.7,1649,17914,173,2076
lucasb-eyer/pydensecrf,11,2,4.6,4,10,25576,88966
kripken/BananaBread,11,18,3.2,14,74,7932,103087
infiniflow/infinity,11,1473,6,28,590,131820,763903
google/brunsli,11,261,5.6,63,463,1714,13223
ggerganov/imtui,11,131,3.8,118,788,744,9719
eunomia-bpf/bpftime,11,4,6.5,16,726,7224,817632
duncanthrax/scream,11,5,3.9,4,15,1675,6247
chokkan/liblbfgs,11,2,5,4,12,1020,1810
charles-lunarg/vk-bootstrap,11,108,5.8,48,829,328,11994
c2lang/c2compiler,11,0,4.4,85,1272,13106,50538
SuperTux/supertux,11,35,5.5,104,3092,24207,112236
Sapd/HeadsetControl,11,9,5.7,3,87,758,3255
Raais/ImStudio,11,142,3.9,116,867,11818,59594
KwaiAppTeam/KOOM,11,14,3.7,7,367,28652,109332
Governikus/AusweisApp,11,0,6.2,380,3460,8498,106738
Genivia/ugrep,11,254,4.8,127,425,10363,66140
BitFunnel/NativeJIT,11,9,4.1,18,227,25441,105781
xLightsSequencer/xLights,10,24,4.5,12,115,129815,604481
wdas/partio,10,0,4.5,23,133,2133,9591
ultravideo/kvazaar,10,279,4,129,580,11482,35399
trabucayre/openFPGALoader,10,208,5.4,56,429,4050,22097
taviso/ctypes.sh,10,22,3.6,22,270,2185,11605
syoyo/tinyexr,10,81,5.4,23,132,13379,110474
shajen/rtl-sdr-scanner-cpp,10,33,5.8,2,90,4,2647
samhocevar/zzuf,10,12,3.8,25,140,1277,7664
rhash/RHash,10,54,5.3,38,297,5615,19525
quotient-im/Quaternion,10,0,5.9,29,887,1026,8208
nba-emu/NanoBoyAdvance,10,123,5.2,60,547,1545,14973
mrc-ide/covid-sim,10,31,5.9,47,184,2814,14780
miranda-ng/miranda-ng,10,17,4.4,31,196,540227,2438457
microsoft/proxy,10,0,6.7,0,26,22,2226
microsoft/CCF,10,0,8,13,265,90001,448979
memononen/nanosvg,10,25,6.6,13,118,439,4280
marella/ctransformers,10,53,3.1,72,429,4272,36900
ltcmelo/psychec,10,112,5.3,90,800,9689,64031
litehtml/litehtml,10,168,6.2,106,949,5550,59018
libsndfile/libsndfile,10,221,7.2,77,1090,10448,56396
liaozhelin/yds-charger,10,40,2.2,10,547,127682,713513
kohler/masstree-beta,10,263,4.1,37,344,3870,25277
jszczerbinsky/lwp,10,4,4.4,2,13,11,810
jinja2cpp/Jinja2Cpp,10,-1,5.1,16,442,1837,24313
jedisct1/pure-ftpd,10,38,4.7,51,230,912,29494
intel/intel-graphics-compiler,10,0,4.2,96,1251,128841,902593
ggerganov/imgui-ws,10,133,4.5,110,840,192,2017
ggerganov/ggwave,10,141,4.3,99,793,2517,16147
geektcp/everwar,10,20,4.7,8,51,87540,427293
erpc-io/eRPC,10,336,5.3,49,487,68019,206120
ericniebler/range-v3,10,0,4.9,4,316,13753,77079
brandon-rhodes/pyephem,10,90,5.1,18,203,3495,77568
binji/binjgb,10,204,4,144,1208,576,12244
bcosorg/bcos,10,0,2.9,48,1280,44949,110467
assaultcube/AC,10,18,3,15,79,16713,92022
asg017/sqlite-vss,10,20,4.8,167,1247,86,2097
Twinklebear/ChameleonRT,10,118,3.8,90,735,16211,87454
Tencent/sluaunreal,10,-1,4.2,15,742,6204,45104
PaddlePaddle/FlyCV,10,43,4.9,46,265,14488,72719
Morwenn/cpp-sort,10,-1,5.5,5,423,6704,54829
Maknee/minigpt4.cpp,10,0,4.1,66,497,248,2628
MIT-SPARK/Kimera-VIO,10,41,7.4,17,69,16801,51330
Exim/exim,10,8,6.9,14,39,35686,117476
BrunoLevy/learn-fpga,10,10,5.3,60,534,24713,101458
Bareflank/hypervisor,10,6,4.1,2,47,66543,90247
zhaojh329/rtty,9,5,3.8,18,95,531,2141
zenustech/zeno,9,33,5.3,10,225,85696,559117
wangyu-/tinyfecVPN,9,12,3.7,11,109,192,715
ssdeep-project/ssdeep,9,32,3.8,5,79,915,3214
shadowsocks/simple-obfs,9,33,4.4,31,245,972,6632
schwabe/ics-openvpn,9,69,3.4,24,107,5317,24470
relan/exfat,9,47,3.7,5,163,808,5906
nuttyartist/notes,9,0,6,44,550,1643,18137
nmathewson/libevent_obsolete,9,614,4.3,350,1395,15285,55620
mozilla/cubeb,9,37,6.2,19,225,3718,25935
microsoft/snmalloc,9,0,7.6,7,103,5614,14752
lightvector/KataGo,9,471,5.1,173,1255,18385,124150
lfos/calcurse,9,153,5.5,66,559,3613,18239
kspalaiologos/bzip3,9,23,5.3,6,30,243,6367
hzqst/VmwareHardenedLoader,9,76,4.1,72,929,5369,62580
hpjansson/chafa,9,58,6.7,76,981,11166,46174
hjwdzh/Manifold,9,41,4.1,6,22,75188,274061
google/zopfli,9,274,5.8,47,319,3809,10447
gaoxiang12/slam_in_autonomous_driving,9,0,3.6,49,768,24775,70760
dariomanesku/cmftStudio,9,0,4.1,1,4,3794,332356
ceres-solver/ceres-solver,9,-1,5.6,249,2021,48208,90570
beark/ftl,9,0,4.3,0,72,7825,10038
artyom-beilis/cppcms,9,1217,4.1,203,2045,16068,81375
andrewprock/pokerstove,9,21,4.1,5,101,22275,85193
Legrandin/pycryptodome,9,29,6,32,203,4418,44744
LeelaChessZero/lc0,9,-1,6.2,44,433,11208,43013
Genivia/RE-flex,9,141,4.3,50,149,4481,45071
FNA-XNA/FAudio,9,71,6,30,243,11892,63140
zeromq/zeromq4-x,8,22,4.1,52,520,6891,22957
xiph/rnnoise,8,17,4.5,6,45,560,13787
wqking/eventpp,8,15,5.6,1,109,2357,25737
tronkko/dirent,8,1,4.3,19,47,1186,3721
setvisible/ArrowDL,8,149,4.7,212,2279,54175,232535
seleznevae/libfort,8,43,4.1,57,395,2564,19085
pmem/syscall_intercept,8,9,4.8,4,135,2659,5844
oxen-io/lokinet,8,2,6.4,89,2121,5619,66540
openucx/ucx,8,-1,6.3,699,3639,46335,225375
neurobin/shc,8,9,5.2,2,15,60,1248
meyerd/n2n,8,51,4.1,13,137,2986,18733
madMAx43v3r/chia-plotter,8,-1,4.8,119,1566,3898,17620
luben/zstd-jni,8,134,5.5,139,857,16362,45093
lldpd/lldpd,8,226,5.5,47,465,8398,33738
linw7/TKeed,8,13,2.5,2,44,479,4054
libssh2/libssh2,8,61,6.9,89,386,8932,43775
kraxarn/spotify-qt,8,62,5.5,4,634,8235,52255
kkos/oniguruma,8,104,4,100,594,3151,87461
intel/linux-sgx,8,15,7.2,126,992,151038,359255
ianlancetaylor/libbacktrace,8,108,5.1,18,124,2706,16015
google/highwayhash,8,5,6.9,0,31,2595,8156
fangfufu/httpdirfs,8,22,6,4,85,1102,3028
dgiese/dustcloud,8,32,2.8,20,192,1003,6994
danielaparker/jsoncons,8,-1,5.7,12,309,4900,123858
cadenji/foolrenderer,8,20,4.1,7,84,1981,6165
boost-ext/di,8,37,3,3,479,3138,23443
aras-p/hlsl2glslfork,8,7,3.2,35,308,2193,17986
apple/swift-corelibs-libdispatch,8,57,7.2,34,516,14918,50310
TheTumultuousUnicornOfDarkness/CPU-X,8,29,5.2,25,366,3009,19562
OpenFodder/openfodder,8,116,3.5,701,1983,33551,124566
OpenEtherCATsociety/SOEM,8,15,4.4,36,143,7208,20308
OpenBluetoothToolbox/SimpleBLE,8,437,4.7,32,1110,1024,10286
JDAI-CV/dabnn,8,0,3,58,534,22342,90374
Ai-Thinker-Open/GPRS_C_SDK,8,261,2.1,16,215,57519,302035
7thSamurai/steganography,8,214,4.1,17,149,5265,17722
yahoojapan/NGT,7,32,5.2,27,245,1038,38390
winscp/winscp,7,445,6.2,29,613,108205,597217
voutcn/megahit,7,69,3.7,36,167,4780,22788
twitter/vireo,7,-1,6.1,16,286,7477,31565
troglobit/inadyn,7,5,5.2,24,185,3045,8919
stan-dev/math,7,186,8,42,589,668665,3141220
slowmoVideo/slowmoVideo,7,0,3.8,19,348,2292,14133
scarsty/kys-cpp,7,0,4.5,41,568,3453,44943
sammycage/lunasvg,7,39,5.9,24,291,1911,13619
rdbo/libmem,7,3,5.3,10,338,2399,16955
rapiz1/DungeonRush,7,25,3.9,10,126,152,4050
osmc/osmc,7,175,4.3,30,201,9262,29597
miniupnp/miniupnp,7,49,6,42,192,5411,41051
libfive/libfive,7,0,4.4,27,307,8494,39400
kuba--/zip,7,57,6.2,25,90,1731,10556
kpu/kenlm,7,499,4.9,18,487,6752,33651
